gene_id,C3N.02529,C3L.00080,C3N.00169,C3N.01072,C3N.00556,C3L.01889,C3N.00433,C3N.00199,C3N.00572,C3N.01405,C3L.00973,C3N.02158,C3L.00001,C3N.00574,C3N.02000,C3N.02380,C3N.01489,C3N.02087,C3N.00579,C3L.01682,C3N.01799,C3L.00083,C3L.00279,C3L.01890,C3N.02421,C3N.00293,C3N.00551,C3L.02219,C3N.02149,C3L.02549,C3N.00217,C3N.00580,C3N.00549,C3N.01413,C3L.01924,C3N.00175,C3L.01330,C3N.02586,C3N.00203,C3N.02423,C3N.02145,C3N.01024,C3N.01415,C3N.00167,C3L.00263,C3N.00180,C3L.00412,C3N.00737,C3N.02582,C3L.02345,C3N.01488,C3L.01683,C3N.01030,C3N.02003,C3L.02508,C3L.00368,C3L.02350,C3N.01016,C3L.00422,C3N.02002,C3L.00094,C3N.02424,C3L.02348,C3N.02587,C3N.01823,C3N.02433,C3N.02089,C3L.02365,C3N.01410,C3N.00738,C3N.02155,C3L.00913,C3N.00578,C3N.01021,C3N.02572,C3N.02379,C3L.00093,C3L.00604,C3L.00140,C3N.00223,C3N.00550,C3N.00552,C3N.00546,C3N.02067,C3N.01416,C3N.01023,C3L.00009,C3L.00095,C3L.00893,C3N.00704,C3N.00959,C3N.00559,C3N.00547,C3N.01071,C3N.02729,C3N.02588,C3N.01414,C3N.00560,C3L.01632,C3L.00510,C3L.00144
ENSG00000135766.8,0.4670000000000001,0.6380000000000003,0.27990000000000004,0.10479999999999956,-0.2509999999999999,0.08519999999999994,0.5006999999999997,0.5336000000000003,0.0607000000000002,0.049499999999999655,0.3317000000000001,0.4241999999999999,0.33420000000000005,0.24120000000000008,0.5303999999999998,0.1405000000000003,-0.01089999999999991,0.1932999999999998,0.3388,0.013900000000000023,0.15689999999999982,0.07959999999999967,0.20929999999999982,0.6624999999999996,0.7815000000000003,0.06720000000000015,0.028999999999999915,0.7379000000000002,0.8933000000000004,0.5495999999999999,0.371,0.32669999999999977,1.259,0.5045000000000002,0.22750000000000004,0.3245,0.07889999999999997,0.5078999999999998,0.4114,0.20330000000000004,0.03489999999999993,0.4666000000000001,0.05140000000000011,-1.9999999999997797e-4,-0.5436000000000001,0.5529999999999999,0.7710000000000004,-0.42589999999999995,0.13850000000000007,0.5632000000000001,0.17169999999999996,-0.06040000000000001,0.12150000000000016,0.32830000000000004,-0.16449999999999987,0.5289999999999999,0.13969999999999994,0.9106999999999998,0.03699999999999992,0.39929999999999977,0.4097999999999997,0.4437000000000002,0.4649000000000001,0.2564000000000002,0.28390000000000004,0.16240000000000032,1.9182999999999995,-0.5331000000000001,0.5697999999999999,0.5047000000000001,1.0631,0.3071999999999999,0.9701999999999997,0.30689999999999973,0.5617999999999999,0.5167999999999999,-0.28859999999999975,0.3081999999999998,0.33210000000000006,-0.3723000000000001,0.3353999999999999,0.3273999999999999,0.43469999999999986,0.5513999999999997,0.7061000000000002,1.4965000000000002,-0.007699999999999818,0.30720000000000036,0.4901,0.7763,0.38519999999999976,0.2521,0.3511000000000002,-0.22350000000000003,0.7376999999999998,0.39670000000000005,0.1772999999999998,0.4295,2.2159000000000004,0.3501999999999996,0.14660000000000029
ENSG00000116962.14,-1.3749000000000002,-1.2460999999999998,0.3921000000000001,-0.42069999999999963,-0.05719999999999992,-0.7000000000000002,0.44700000000000006,-0.17989999999999995,-1.451,-1.2467000000000001,-0.2827000000000002,0.3022,-0.6300000000000003,-0.9489000000000001,0.1766000000000001,-0.7682000000000002,-0.6205000000000003,-1.0118,-0.9329000000000001,0.04260000000000019,-0.613,0.5258000000000003,-0.07180000000000009,0.35910000000000064,-0.06689999999999996,-0.5538999999999996,0.2359,-0.5100000000000002,-0.09599999999999964,-0.8748999999999998,-0.4428000000000001,-1.0836999999999999,3.0139,-0.4246000000000003,0.13149999999999995,0.07310000000000016,-1.1292000000000004,-1.3920999999999997,-1.3297999999999996,-1.0589,0.059800000000000075,-0.5922000000000001,-0.8106000000000004,0.32669999999999977,0.3657999999999997,0.11329999999999973,0.6663999999999999,-0.5746000000000002,-0.08070000000000022,0.1612,-0.7016999999999998,-0.047399999999999665,0.03529999999999989,-0.6196999999999999,0.48939999999999984,-0.44720000000000004,-1.124,2.3431999999999995,-1.951,-1.645,1.2062,-0.2822999999999998,-0.9066999999999998,-2.3777999999999997,-1.3650999999999995,-1.2174,2.0405,-0.04070000000000018,-0.1727000000000003,0.24319999999999986,1.6761,-0.4104999999999994,-1.2842000000000002,0.3086000000000002,-0.9552,-0.5854000000000004,-1.3643,-1.3011000000000004,-1.9559999999999995,-0.6441999999999997,-1.0642,-1.2974,-1.2509999999999994,-0.9974000000000003,-0.403,-0.1751999999999998,0.5136000000000003,-0.26280000000000037,-0.2666999999999997,-1.0066000000000002,-0.7115999999999998,-1.3847999999999998,0.5876999999999999,0.5030000000000006,-1.3763,-0.13390000000000013,-1.5391000000000004,-1.2711999999999999,0.1701999999999999,-0.5277000000000003,0.24359999999999982
ENSG00000115705.20,-0.6450999999999998,2.2968,-0.7151999999999998,3.1422,-0.3123,1.3792,-2.2616999999999994,0.44389999999999996,-0.3272000000000004,-2.306,-2.6628000000000003,-0.7263999999999999,0.30299999999999994,2.6858,1.457,0.6922999999999999,0.06339999999999968,1.5005999999999995,-3.4736000000000002,-0.07879999999999976,0.12369999999999992,0.73,3.2091999999999996,-0.4848999999999999,-2.7321,1.4121000000000001,0.5972,3.2162999999999995,0.17300000000000004,NA,-1.2818999999999998,-1.3453,-1.0820999999999996,-0.6265000000000001,1.2095999999999998,-0.4631000000000003,0.7757999999999998,3.3706,-3.0096999999999996,-0.7922000000000002,2.5159000000000002,-0.26160000000000005,0.18059999999999965,3.2967,-0.9011,3.2289,1.5037,1.3915,1.8057,1.5614999999999999,-1.4407999999999999,-2.0838,-0.6880999999999999,0.6599999999999997,-2.4668,-0.15900000000000025,-2.1479,0.9011999999999998,1.8632,1.3142999999999998,2.2588,-0.28030000000000044,-1.9913999999999996,1.0219,-2.0293,0.4838,-2.2874000000000003,1.1676000000000002,-0.6374,0.29389999999999983,0.01540000000000008,3.2793,1.3846000000000003,0.17379999999999995,1.3335,1.6662,0.6842000000000001,1.5653000000000001,-0.6128,-3.3361000000000005,3.3705999999999996,-0.9636,2.0229,-1.1662000000000003,-0.7698,2.9188000000000005,0.6583999999999999,-0.9307000000000001,4.8018,-0.11169999999999991,-3.114,-0.6993999999999998,-2.1854,-2.1826999999999996,1.5436,2.4284999999999997,-2.8150999999999997,3.8688,0.6993999999999998,-1.0814000000000004,3.8049999999999997
ENSG00000118004.17,-1.6019999999999999,-0.6878,-2.1092999999999997,0.016000000000000014,-2.4823000000000004,-0.5383,-2.1055,-0.8333999999999999,-2.0021000000000004,-1.6288,-0.8327000000000001,-0.1988,-1.4671,-0.37660000000000005,0.274,-1.8469,-1.2585,-1.8905,0.5747,-0.8069999999999999,1.1237000000000001,1.2066999999999999,2.6826,0.8077,-1.4036,0.2839,1.7306,-0.5867,-0.053600000000000037,-1.4647000000000001,1.5283,-4.0299,4.9327000000000005,-0.8109000000000001,-0.6067,-0.001899999999999999,-0.9457,-1.1068,-1.5179999999999998,-1.5069000000000001,2.4468,-1.7289999999999996,0.27629999999999993,1.5325,-1.0614000000000001,-0.6295000000000001,1.2407000000000001,-1.1804,-1.6156,0.0342,-2.2091,-0.18379999999999996,-1.7496,-2.2508,1.0185,-0.6185,-0.7943,-0.4209,-1.1367000000000003,-1.2971,0.1137999999999999,-2.7232000000000003,-0.31889999999999996,-1.2708000000000002,-2.3024,-2.5997,-0.09470000000000003,0.03699999999999992,-0.8899999999999999,1.5496,-0.8891999999999998,0.6715,-1.7291,-0.34020000000000006,-1.5207,0.03440000000000004,-1.1418,-1.2557,-2.4348,-1.4250000000000003,-0.3077000000000001,-2.0277000000000003,-2.0365,-0.9311999999999998,-1.9931,0.4789,-2.5147,0.6852,-1.968,-0.3042999999999998,-1.6366,0.3897999999999999,0.7035,-0.9076,-2.2599,1.0817,-1.4903,1.4789,0.5116,-1.8215000000000001,-1.365
ENSG00000143869.6,-1.3892,-0.8382999999999998,-0.9573,-1.0010999999999999,-0.8534999999999999,-0.9518,-0.8072,-0.8293000000000001,-1.6933,0.4344,0.6283,-0.7958999999999999,0.3751,-0.08969999999999989,1.0365,0.3358,0.4686999999999999,-1.8262000000000003,-1.6191,-0.5657,1.1313,0.9566,-0.3459000000000001,-0.257,-1.1136000000000001,0.966,-0.3067,0.3105,-1.0693,-0.03200000000000003,-1.406,-0.8774000000000002,0.7024,-0.48549999999999993,-1.1166,-1.2417,0.37260000000000004,-1.2048,-1.7688000000000001,-2.2643,-0.12759999999999994,-2.8195,-1.5274999999999999,-1.253,-0.0016000000000000458,0.11189999999999989,-0.7918999999999998,-1.6515,0.7923,-1.2853,-1.3331000000000002,-1.1879,-1.5005,-2.2848,1.1994,-0.5266000000000001,0.7192000000000001,-0.8677999999999999,-1.1876000000000002,1.1013,-1.6568,-1.6980999999999997,-1.3393,-1.7048999999999999,-1.3866,-0.45099999999999996,-1.1804000000000001,-0.4484,-1.8813000000000002,0.13580000000000003,-1.0401,-1.6381,-2.2245999999999997,0.6275,0.12310000000000001,-2.4086,-1.089,-0.6359,-1.7015000000000002,1.5682,-1.0865,-2.7022,-2.8598,-0.05629999999999996,-1.5695999999999999,-1.4423,-1.246,2.1479,1.4409999999999998,-0.6923,-0.1653,-0.17310000000000003,-0.6234000000000002,-0.2318,0.5789000000000002,-2.9360999999999997,-0.5873,-1.7828,-0.7835000000000001,-1.1656,4.0512
ENSG00000138080.13,-1.0325000000000002,-0.5857000000000001,0.7824,0.9981000000000004,1.5778000000000003,-1.2152999999999996,0.8886000000000003,-0.6785999999999994,-1.1492,0.3078000000000003,0.9489000000000001,-1.1749,-0.2431000000000001,1.1455999999999995,-0.38960000000000017,-1.2612,0.7010999999999998,0.035600000000000076,-0.15149999999999997,0.16949999999999932,0.25059999999999993,2.7640000000000002,0.7978000000000001,-0.1913999999999998,0.5059000000000005,-0.1565000000000003,0.8752999999999997,0.08549999999999969,0.3054000000000001,-1.5654999999999997,0.16410000000000036,-0.21240000000000014,-0.30640000000000045,0.22849999999999993,0.3016000000000001,0.26270000000000016,-0.7509999999999999,-0.6687999999999996,-0.10630000000000006,-0.039200000000000124,0.6441000000000003,0.7698,-0.5209999999999999,0.4091,0.9947999999999997,-0.04269999999999996,0.6869999999999994,-0.2674000000000003,-0.8740000000000001,1.1967000000000003,0.5738000000000003,1.5716000000000006,0.5339999999999998,0.16710000000000003,1.4705999999999997,-0.26990000000000025,-0.13310000000000022,0.4445000000000001,-3.14,-1.1965000000000003,0.8011999999999997,0.09190000000000076,0.11609999999999987,-1.7127999999999999,-0.2915000000000001,0.3976999999999995,-0.5444,0.6193999999999997,-0.097999999999999865,0.40420000000000034,-0.4072999999999998,1.1746999999999996,-0.32559999999999967,0.8976999999999999,-0.05790000000000006,0.16170000000000018,-0.11269999999999936,0.10769999999999991,-1.8688999999999996,0.03090000000000037,-0.11140000000000017,0.3782000000000001,-0.5937000000000001,-0.5173000000000001,-0.036599999999999966,0.48699999999999966,1.1165000000000003,1.1234000000000002,-0.4251999999999998,-1.436,-0.45479999999999965,-0.3580000000000001,1.1822999999999997,0.8673000000000002,-0.6707000000000005,0.39759999999999973,-0.6489000000000003,-0.7329999999999997,0.48229999999999995,-2.0796,0.8100999999999998
ENSG00000049323.15,-1.3357,-0.8115999999999999,0.3634999999999997,-0.6092000000000004,-0.12950000000000017,-0.9630000000000001,0.07040000000000024,-0.5622999999999996,-1.0423999999999998,-0.32299999999999995,0.6619000000000002,-0.6076999999999995,-1.6190000000000002,0.6774,1.0170000000000003,-0.3283000000000005,0.16880000000000006,-1.2946999999999997,-1.3943999999999996,0.44370000000000065,0.5823999999999998,0.28779999999999983,0.1741999999999999,-0.5267,0.9587000000000003,0.025800000000000267,-0.47209999999999974,-0.37239999999999984,0.9108,0.08720000000000017,0.25399999999999956,-0.19090000000000007,-0.3556999999999997,-0.7256,-0.26669999999999927,-0.9630999999999998,-0.10660000000000025,-0.4660000000000002,-0.8769,-0.17430000000000057,0.6960000000000006,-1.2090999999999994,-1.0791,0.4379999999999997,-0.3792,0.46110000000000007,0.7972000000000001,-0.8219000000000003,-1.8095000000000003,1.2481,-1.0081000000000007,0.045100000000000584,-0.059499999999999886,-1.3786999999999998,1.2591999999999999,-0.22889999999999944,1.0997000000000003,1.2305000000000001,-0.31400000000000006,-0.5883000000000003,1.4516,-1.4274,0.18010000000000037,-1.1132000000000004,-0.4862000000000002,-0.11069999999999958,-1.4384999999999994,-0.48180000000000023,-0.5521000000000003,0.3487999999999998,0.25619999999999976,0.12849999999999984,-1.0251000000000001,0.3332999999999995,0.21469999999999967,-1.1823999999999995,-0.4377999999999993,-0.7552000000000003,-2.4194,0.06070000000000064,-0.6731000000000003,-1.0523999999999996,-1.4572999999999996,0.016899999999999693,-0.617,-1.2364999999999995,0.7504,0.11359999999999992,-0.13680000000000003,-0.8969,0.22279999999999944,-1.2223999999999995,0.3651,0.13199999999999967,-0.16800000000000015,-0.5372999999999992,-0.6118000000000006,-0.2253999999999996,1.1013000000000002,-3.1443,0.4205000000000001
ENSG00000150938.9,-2.7601000000000004,-1.1078000000000001,-1.9965000000000002,-1.5173999999999999,-1.5009000000000006,-0.9344000000000001,-1.0873,-1.8990999999999998,-1.5053999999999998,-2.2581999999999995,-1.0816,-2.5033,-1.7763999999999998,-0.9870999999999999,-1.298,-1.4707999999999997,-1.4466999999999999,-1.7438000000000002,-1.3154000000000003,-1.0916999999999994,-1.3668999999999993,-1.1178999999999997,-1.5948000000000002,-1.3127000000000004,-1.1660000000000004,-1.3396999999999997,-1.7035,-0.8087,-1.5991999999999997,-0.4134000000000002,-2.0273,-1.935,-2.2159000000000004,-1.0215999999999994,-1.4089999999999998,-2.1487,-1.8178,-1.0312999999999999,-1.5346000000000002,-2.5751999999999997,-1.7736999999999998,-1.5249000000000006,-2.2628999999999997,-1.5875000000000004,-0.6198000000000006,-1.0700000000000003,-0.8475000000000001,-0.8870000000000005,-1.7477999999999998,-1.0755999999999997,-1.4758000000000004,-1.1356000000000002,-2.4570000000000003,-1.7603999999999997,-0.5020999999999995,-1.1127000000000002,-1.0782000000000007,-0.4687000000000001,-0.9809000000000001,-1.71,-1.713,-1.4444999999999997,-1.4209999999999994,-0.8768000000000002,-2.6355999999999997,-0.7369000000000003,0.29689999999999994,-1.7628000000000004,-1.5971000000000002,-0.8357000000000001,-1.9221,-1.0819,-1.4677999999999995,-0.6842999999999995,-1.2489,-1.2165999999999997,-1.6632999999999996,-1.9226999999999999,-2.0736,-1.1986999999999997,-1.6702000000000004,-1.9733,-1.3157999999999994,-1.5626999999999995,-1.4051,-1.9426999999999999,-0.8833000000000002,-1.5312999999999999,-0.9695999999999998,-1.4589000000000008,-0.9662000000000006,-1.6433999999999997,-1.8707999999999996,-2.31,-1.1307999999999998,-2.6386000000000003,-0.6105,-1.5180999999999996,-0.7329999999999997,-1.9706000000000006,-0.5729000000000006
ENSG00000205221.12,-4.3816,-4.1626,-3.2814000000000005,-4.3492,-3.8973,-3.2502000000000004,-2.4249,-1.6413000000000002,-3.2983000000000002,-4.476,-0.7770000000000001,-1.1988000000000003,-4.134499999999999,1.2199,-0.8439000000000001,-1.8062,-1.5215,-0.8069,NA,-2.8348,-2.146,-0.3993,-2.4357000000000006,-0.8534,-2.7880000000000003,2.2717,NA,-0.012500000000000178,-2.8802000000000003,3.2443,NA,NA,-0.8669999999999998,-2.9642999999999997,-2.6608,-4.469600000000001,-4.1275,-2.935,-3.4792999999999994,-5.6868,-0.9407999999999999,-4.9651000000000005,-7.2617,-3.7894,-2.4263,0.2613000000000003,-1.5083000000000002,-3.3548,-5.01,-4.0533,-5.2009,-2.125,-3.8964000000000003,-6.3844,-2.0004,-4.020600000000001,-1.3668,-3.0989,-3.7529000000000003,-3.0102,-4.152299999999999,-4.3247,-1.1840000000000002,NA,-2.4799999999999995,-4.516299999999999,-4.139200000000001,-3.0849,-2.9179999999999997,-1.7666000000000002,-2.9237,-1.5578,-6.3501,-5.4816,-3.2997999999999994,NA,-2.9565,-3.8039999999999994,-2.0051,-3.6668000000000003,-1.8405,NA,-5.6866,-4.0228,-2.7417999999999996,NA,-1.7947999999999997,-1.1006000000000002,-1.8045000000000002,-1.0293,2.1097,-3.9037,-2.7215,-1.7350999999999996,-2.1350000000000002,-5.0932,-2.9406,-3.7197,-1.1307,-4.5365,-2.0195
ENSG00000196975.15,-1.0971000000000002,-1.0910000000000002,-1.0915,-0.7984999999999998,-0.3157999999999994,-0.3941000000000008,-0.27590000000000003,-1.3319999999999999,-0.6582999999999997,-1.2995,0.7252999999999998,0.08939999999999948,-0.6749999999999998,-0.22449999999999992,-0.5705,-0.05349999999999966,-0.30799999999999983,0.3494999999999999,-0.8269000000000002,-0.058399999999999785,-0.3884999999999996,-0.5774999999999997,0.3804999999999996,-0.4519000000000002,-0.2867000000000006,-0.6946000000000003,-1.0438999999999998,-0.06489999999999974,-0.7818999999999994,1.3251999999999997,-0.8197000000000001,-0.9521999999999999,-1.3136,-0.6764999999999999,-0.10739999999999927,-0.8984000000000001,0.19679999999999964,-0.5859999999999994,-0.5709999999999997,-0.3672000000000004,0.007600000000000051,-0.6599000000000004,-0.1524000000000001,-0.5292000000000003,0.8041,-2.3734999999999995,-0.47409999999999997,-0.9780000000000006,-0.6372999999999998,-0.22860000000000014,-0.9146000000000001,-0.718,-1.0395000000000003,-0.2073999999999998,0.7975000000000003,-0.9424999999999999,-0.20719999999999938,-1.8199999999999998,0.6002000000000001,0.028699999999999726,-0.7926000000000002,-0.7934999999999999,-0.3752999999999993,0.25069999999999926,-0.8293999999999997,0.17490000000000006,0.06759999999999966,-0.6468000000000007,-0.9363000000000001,-0.4203000000000001,-1.2002999999999995,0.6105999999999998,0.07240000000000002,0.09410000000000007,-0.017199999999999882,-0.6292,5.999999999994898e-4,-0.7866999999999997,-0.23299999999999965,0.22270000000000056,-1.0060000000000002,-0.06949999999999967,-0.4659000000000004,-0.9687999999999999,-0.2770999999999999,-0.6165999999999991,0.17490000000000006,-0.5589000000000004,0.13999999999999968,-1.2511,3.1264000000000003,-0.9391000000000007,-1.8914,-0.2810000000000006,0.18759999999999977,-0.9826999999999995,-0.12070000000000025,-0.6646000000000001,0.2660999999999998,-1.2109000000000005,-0.9428999999999998
ENSG00000135622.12,-0.10929999999999995,0.8749,0.33719999999999994,-0.366,0.15790000000000015,-0.1463000000000001,-0.21699999999999986,0.6237,0.30110000000000015,0.31800000000000006,0.3334999999999999,0.8023,0.3648,0.34430000000000005,0.11070000000000002,0.23940000000000006,0.8048,0.3117000000000001,-0.18479999999999985,0.9395000000000002,0.5134000000000001,0.5969,0.5107000000000002,0.10719999999999996,-0.4079999999999999,0.37460000000000004,-0.09419999999999984,0.41579999999999995,0.7768999999999999,-0.18710000000000004,0.5889000000000002,0.44819999999999993,0.5323999999999998,0.06590000000000007,0.010299999999999976,1.1328999999999998,0.9291999999999998,-0.4784999999999999,0.24450000000000005,0.08410000000000006,0.6036000000000001,-0.20629999999999993,0.2546999999999999,0.5858999999999999,0.09209999999999996,1.2593999999999999,-0.3913000000000001,-0.018900000000000028,0.9875,0.1502000000000001,0.39049999999999985,-0.11589999999999989,0.3907999999999998,-1.8016999999999999,0.04609999999999992,-0.10050000000000003,0.8419,-1.3089,-0.7482000000000001,0.6896000000000002,0.08420000000000005,-0.35450000000000004,0.4355,-0.012799999999999923,0.20839999999999992,0.8821999999999999,-1.6604,0.2553000000000001,-0.2601,0.13360000000000005,0.6697,-0.23479999999999995,0.5324000000000002,0.7178,-0.0374000000000001,0.7123000000000002,0.32089999999999996,0.17310000000000003,-0.26970000000000005,1.1593,-0.0797000000000001,0.17799999999999994,0.3419000000000001,0.18510000000000004,-0.03320000000000012,-0.4003000000000001,-4.999999999999449e-4,-0.3256,0.046499999999999986,-0.41690000000000005,0.8444999999999999,1.1418999999999997,-0.1904999999999999,2.1418999999999997,0.4212,0.23520000000000008,0.9085999999999999,0.5149999999999999,-0.8701000000000001,0.3386,0.4964000000000002
ENSG00000115386.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0913000000000004,NA,NA,NA,NA,NA,NA,NA,0.0504,NA,-0.6184999999999992,NA,NA,NA,NA,NA,NA,NA,-1.1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1502999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000168658.18,-4.0739,-2.7404,-0.9464999999999999,-3.8979,-4.0516,-3.7094000000000005,-5.1474,-2.0694,-2.3691,-1.3288,-0.0419,-2.5614,-5.8922,-4.2608,-2.4561,3.513,-2.2773000000000003,-2.966,-4.6103,0.4256,-1.9796999999999998,3.7087,-3.5787,-2.7212,-4.7761000000000005,-0.7907,-3.7426000000000004,-2.4691,1.0389,1.9643,-0.6134000000000001,-0.031899999999999984,-3.9554,-3.4916,0.9830999999999999,-2.9777,-2.373,-1.5593000000000001,-5.5931,-4.2222,-2.2026,-6.6555,1.3654,-2.3536,0.21989999999999998,-2.69,-1.7331999999999999,1.5614,-3.9529,-2.9945999999999997,-6.874599999999999,-5.5367,-2.3835,-4.7901,-2.7824,-2.4409,-0.5539000000000001,-1.5168,-1.6376000000000002,0.16379999999999995,-3.5722,-3.6726,-1.6501000000000001,-6.7714,0.7502,-3.5917,-9.1536,-3.8893,-2.3911,0.4885,-5.5214,-1.9304,-3.9667000000000003,-4.4711,0.9347,-1.8806,-4.046200000000001,-0.8527,1.1272,-4.9265,-5.9779,-6.6464,-6.1962,-2.4939999999999998,-2.9874,-1.4425000000000001,0.7021,-0.3635999999999999,-3.7921000000000005,-1.9545,4.1998,-4.5303,0.36960000000000004,3.3632,-7.688,-1.6156000000000001,-1.6528999999999998,-2.8778,-0.3607,-1.9264,-0.985
ENSG00000144152.12,0.20650000000000013,3.0811,2.7138,1.4299,0.6208999999999999,-1.724,0.9422000000000001,-0.6503,-0.232,1.6534,1.2056,-0.788,0.5097,0.37179999999999996,0.9430000000000001,0.5861,0.09789999999999999,0.6746,-0.3407,-0.36449999999999994,1.7189,2.1043999999999996,1.442,-0.7736000000000001,-0.39869999999999994,1.2627000000000002,0.6260999999999999,0.8844,2.4691,-1.0942,0.7768999999999999,0.34900000000000003,-1.7601,1.805,0.6031,2.7335000000000003,0.7386999999999999,-0.7544,-0.6095,-0.5720000000000001,1.2635,-0.41159999999999997,0.8187000000000001,1.0506,0.7576,2.3055,-0.23269999999999996,0.33640000000000003,0.5154000000000001,0.667,1.2732999999999999,1.3484,1.4314,-0.362,1.3279,-0.2315,0.5517,-0.4995,-1.8870999999999998,0.36240000000000006,2.6547,0.7079,-0.5824,-2.0872,-0.06279999999999997,-0.0020999999999999908,-1.16,0.3569,-0.20599999999999996,0.7493000000000001,-0.8016000000000001,-1.4219,-0.8548000000000001,0.8079000000000001,2.1902,0.5065,1.2261,-0.4678,-1.6346,0.9433000000000001,0.7323000000000001,-0.9228,0.10959999999999992,0.08529999999999999,1.3533,1.4472,-0.20270000000000002,0.29710000000000003,-0.12069999999999999,-0.030200000000000005,-0.4118,-0.8523000000000001,0.8401000000000001,0.2964,-1.3371,2.1523,0.0116,1.2823000000000002,-1.235,1.5833,2.0011
ENSG00000136697.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0835999999999997,NA,-0.9763999999999999,NA,NA,NA,NA,0.06350000000000033,NA,-0.7732000000000001,NA,NA,NA,-0.03359999999999985,NA,NA,NA,NA,NA,-0.5495000000000001,-1.1133000000000006,NA,-1.1230000000000002,NA,NA,NA,2.1922999999999995,NA,NA,NA,NA,NA,1.686,-0.2958999999999996,NA,-0.6975999999999996,1.0914000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36189999999999944,NA,NA,NA,NA,NA,0.2145999999999999,NA,NA,NA,NA,-0.12290000000000045,NA,NA,NA,-1.1213999999999995,NA,0.6636000000000006,0.48690000000000033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5976,2.6628999999999996,NA,-4.110600000000001,NA,NA,NA,NA
ENSG00000136689.18,-1.1274000000000002,-2.1639000000000004,1.2042,-0.034700000000000175,-0.025100000000000122,-1.81,0.4467000000000001,0.9845,1.4758,-0.569,2.2195,-1.0795,-0.9200999999999999,1.1087,0.053300000000000014,-0.12979999999999992,0.47060000000000013,2.7147,-0.6215999999999999,1.3187000000000002,-0.345,0.2169000000000001,-0.5766,-0.3284999999999998,1.1343999999999999,-2.0311,0.7982,1.1753,0.48030000000000017,0.7547000000000001,-1.6668,-0.18219999999999992,-2.0829000000000004,-1.0606999999999998,-1.6479999999999997,0.022299999999999986,0.8249999999999998,-2.2430000000000003,0.49950000000000006,2.1659,0.4749000000000003,0.9931000000000001,0.5140000000000002,0.3878999999999999,-1.6233000000000004,-2.6814,1.0149000000000001,-1.6379000000000001,-0.19689999999999985,-0.6763000000000001,1.3069999999999997,0.9423000000000001,0.6076999999999999,1.3554999999999997,1.3303000000000003,-0.6049,0.025599999999999845,0.8329,1.2904,-0.48749999999999993,0.47329999999999983,1.3104999999999998,-0.819,1.1781000000000001,0.8775999999999999,-0.917,0.7810000000000001,0.19200000000000017,0.36040000000000005,0.22039999999999993,-1.4097,-1.5232999999999999,1.3864,0.34540000000000015,1.0166999999999997,1.2096000000000002,-0.8721000000000001,-0.2855,-0.21450000000000014,0.46329999999999993,0.21749999999999992,2.0241999999999996,1.6632,0.7907000000000002,1.3829999999999998,0.3926999999999996,0.5664,-0.44460000000000033,-1.6607,-0.4395000000000002,3.3352,1.0599,0.32650000000000023,-1.4483999999999995,0.4727000000000001,0.6471000000000002,-1.1582,-2.8803,1.4630999999999998,-1.1978,-1.6695
ENSG00000163083.5,-1.3334,0.1785000000000001,2.332,-0.05669999999999997,-0.6281,0.21760000000000002,0.2267,2.4615,2.5757,0.7965,1.0088000000000001,2.4004,1.0187000000000004,2.0389,0.6789000000000001,2.1646,1.2446000000000002,-3.3998000000000004,0.10550000000000015,2.0669,0.9275,2.6653000000000002,3.0550999999999995,2.1071,-1.0926,0.668,-0.5468000000000001,3.4308,3.0334,0.1653,0.015900000000000025,-1.3074,2.1384,0.7142,1.0661,1.5168,-0.09430000000000005,2.2616,-2.434,1.6333000000000002,1.7080000000000002,0.5874000000000001,-0.0524,1.422,-0.5678999999999998,0.04370000000000007,0.48449999999999993,1.8477999999999999,1.0422,1.4984,0.48139999999999983,-0.6047999999999999,-0.06469999999999998,-2.2533,1.6320999999999999,0.2096,0.9248999999999998,1.8844,3.7925,2.7148000000000003,3.6740000000000004,-0.6143000000000001,2.3040000000000003,0.9966999999999999,0.7959000000000003,1.2365999999999997,-1.4167,3.7764000000000006,1.9474000000000002,0.9832999999999998,3.2223,0.7430000000000001,1.7652999999999999,2.4417,3.6984000000000004,1.7835,-0.6770999999999998,0.8882000000000001,0.7161,-1.512,3.0465999999999998,-1.2345,0.3619000000000001,0.15939999999999976,2.1885000000000003,-0.11529999999999996,1.4990999999999999,1.8889,-0.7560000000000001,0.3314999999999999,0.10829999999999984,-0.07159999999999966,1.9233,-0.2861999999999998,-0.30610000000000004,2.4924,0.2970999999999999,-0.49330000000000007,0.9798,0.7523,1.9748000000000001
