Category,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
ECM Glycoproteins,0.42909843750000004,2.27493125,-0.6353763636363636,1.3961753424657535,2.201151388888889,-0.3911130434782609,0.722755,1.9563825396825396,-0.18028888888888892,-2.3558500000000002,2.142768888888889,1.3025837209302327,2.3900785714285715,1.9459898550724637,1.2774446428571429,-2.0527194444444445,2.5269531914893615,2.0663492063492064,3.363196,1.6922112903225806,0.3831274193548386,-2.1151186046511627,2.2053348837209303,0.7428982758620689,0.35296307692307693,3.413572916666667,0.6622888888888889,3.159049090909091,2.1024184615384613,2.5600880597014926,0.5900405405405406,2.0424041095890413,1.1400666666666666,1.5929024999999999,-0.764964,2.3585906976744186,1.7026453333333333,-2.4357021276595745,0.9387550724637681,2.8478791666666665,0.8608333333333333,2.2110946428571427,-2.198221568627451,2.8781344262295083,-1.3396092592592592,-2.3190666666666666,2.1501910714285715,0.8129745762711864,1.5517962962962963,-0.5687863636363636,-1.0694063829787235,1.4595928571428571,0.5734685185185185,0.7603675000000001,-1.948248484848485,-0.6983535714285714,-0.01050200000000002,2.0093020408163267,1.2297516666666666,0.14221891891891894,-1.9385297872340426,-0.22119154929577473,1.1868394366197184,2.7968738461538463,-1.4519978260869566,2.3458939393939393,0.15935249999999995,1.1269901960784314,2.0224754098360656,1.3798051948051948,-1.5462738095238096,-2.263385106382979,4.5744015625,-0.3797936170212766,-1.4903285714285714,0.8319931034482758,-1.989308108108108,-0.5994999999999999,-1.6334854166666666,1.6945982142857143,-0.28211142857142857,-1.907781818181818,-0.0703297872340425,1.03976,1.5337351851851853,-1.333637142857143,0.56655,-0.008321875000000076,-0.5429794117647059,-0.3864962962962963,-0.9678555555555556,-1.5347342465753424,-1.9373136363636363,-0.24017368421052634,-2.4335731707317074,1.6117229166666667,0.9090708333333333,2.511058,0.29507910447761193,-1.362728205128205,0.4409290909090909
Proteoglycans,-0.8711399999999999,0.8615285714285714,-1.5246000000000002,2.262477777777778,0.9482545454545455,-0.8907166666666666,0.09984545454545452,2.3117875000000003,-1.7483285714285715,-2.6967666666666665,2.3739857142857144,1.0668142857142857,3.7737399999999997,0.6229857142857144,3.3515555555555556,-3.086733333333333,-0.3502444444444444,-2.797775,4.959544444444444,3.0855,-1.1240666666666668,-2.70335,1.3587571428571428,1.1313285714285715,1.2570857142857144,3.9004,3.9356166666666668,2.904116666666667,1.5619333333333334,2.363288888888889,0.0233000000000001,2.226281818181818,3.3814545454545453,-0.08510000000000023,1.2216,2.7307083333333333,0.09625454545454543,-3.5905714285714287,2.5835909090909093,1.6008571428571428,0.24581999999999998,0.7764333333333333,-0.2811500000000001,0.700909090909091,0.60475,-1.05774,0.28901111111111105,-1.4926777777777778,-1.8591285714285715,-2.4369888888888886,0.07008181818181812,1.5885,-1.73562,2.203411111111111,-3.0172333333333334,0.6655,-1.6299666666666668,-0.5990714285714285,0.8473000000000002,-2.791516666666667,-1.8959,-1.085809090909091,0.3419599999999999,2.93339,0.5281769230769231,2.7298625000000003,-3.68285,1.5465000000000002,0.5238142857142857,1.0731666666666666,0.4317199999999999,-3.189588888888889,0.674,-0.48351666666666676,0.6156857142857144,0.7815444444444446,-3.3939,0.11927000000000003,-0.741,-1.732325,-2.122516666666667,1.898477777777778,3.3488333333333333,1.6708499999999997,-0.19406666666666675,-1.5516333333333332,0.21125000000000005,1.6456777777777778,-1.6272444444444445,-0.44359999999999994,0.9424,-2.720209090909091,-3.623075,2.4356666666666666,-1.3756285714285714,0.8182444444444444,-0.4393571428571428,-0.04425555555555554,0.2059714285714286,-1.62042,0.10450909090909094
ECM-affiliated Proteins,-2.3067214285714286,1.588524,0.27945483870967747,-1.8771,-0.48616875000000004,-0.11943181818181813,-1.502551851851852,-0.051919354838709665,-0.9130074074074073,-0.8948444444444443,-0.6276727272727274,-0.3386576923076923,-1.67625,-2.972548,-1.869785,-0.2678692307692307,-0.5200956521739131,0.7400892857142858,-1.4761153846153847,0.11285000000000002,-1.24257,-1.4322230769230768,-1.5870869565217391,-0.85776,-1.2672689655172413,-0.05427499999999999,-2.320159090909091,-0.8576428571428572,-0.682304347826087,-1.8613923076923078,-0.49195238095238086,-0.20581249999999995,-0.8603133333333333,-0.8761416666666667,-0.34280625000000003,-0.0035562499999999275,0.4683423076923077,-1.017665,0.4977699999999998,0.20637500000000003,-0.8923538461538463,-1.1742916666666667,-0.5394724137931035,0.6611560975609755,-2.031085,-1.80765,-0.3431909090909091,-0.1836409090909092,-1.0774173913043479,-0.47244444444444444,-0.8699444444444444,0.6686710526315789,-1.660365625,-1.5748551724137931,-1.6208655172413793,-0.7198888888888889,-0.15805652173913037,1.324125,-0.973868,-0.3768692307692308,-1.669857142857143,-1.6257190476190475,-2.2344749999999998,-1.25972,-3.3668727272727272,-2.1713,-1.4619333333333333,0.29940344827586196,0.75814,-1.1001529411764706,-1.6627562500000002,-2.3014,3.003776923076923,-1.8031629629629629,-1.8306588235294117,1.5885142857142858,0.002955555555555526,-1.3590233333333332,-0.568932,0.19091000000000002,-0.12443750000000006,-2.0462384615384615,-1.6592714285714285,0.28303142857142866,-0.740208695652174,-1.6278,1.6305904761904761,-2.2014590909090908,-1.4246870967741936,-1.7999588235294117,-1.5720730769230769,-0.9217310344827586,-1.9480090909090908,-1.9782666666666666,0.65505,-0.05718888888888878,-0.7838529411764706,0.32593414634146345,-1.787828125,1.8629,-1.1110814814814816
ECM Regulators,-3.3999434782608695,-1.7477399999999998,-2.8253,-1.1598,-1.7796185185185185,-2.121457142857143,-2.714335,-1.0398,-1.8788423076923078,-3.2623157894736843,-1.8845285714285713,-1.7174863636363638,-1.7170142857142858,-0.6294684210526316,-0.70804375,-2.8430263157894737,0.79827,0.8236307692307693,0.8575285714285713,-1.2236222222222222,-2.71985,-3.446063157894737,-1.7554,-1.7105117647058823,-1.8535586206896553,-0.6800625,-1.8546,-0.5660235294117647,-1.7091137931034484,-1.0450055555555555,-1.69717,-1.3696264705882353,-1.1916555555555557,-1.7386222222222223,-2.551429166666667,-0.18598181818181828,-1.2245833333333334,-1.9439052631578948,-1.1775722222222222,-0.804725,-2.4034666666666666,-0.21959230769230778,-3.3105925925925925,-0.08799999999999995,-3.3676925925925927,-3.5840095238095238,-1.5086066666666667,-1.3237714285714286,-0.55486875,-3.061605882352941,-3.2879875,-1.941856,-1.9159833333333334,-2.4496444444444445,-3.2875391304347827,-2.741876923076923,-1.0768291666666667,-0.8880521739130435,-0.30013571428571434,-0.5485941176470588,-4.440339130434783,-3.126162962962963,-3.0523583333333333,-1.592892857142857,-2.5789043478260867,-0.7753500000000001,-1.922064705882353,-0.40557999999999994,-1.231225,-0.99865,-1.91944375,-2.6685333333333334,0.92904,-2.061923529411765,-3.525385714285714,-2.015075,-2.2493133333333333,-1.6270761904761906,-2.3936894736842103,-0.6818954545454545,-2.1790368421052633,-2.013369230769231,-3.2295,-0.9731000000000001,-1.2350857142857143,-1.7920047619047619,-1.646742857142857,-2.119875,-2.9795,-2.180968181818182,-1.5097555555555555,-2.3487964285714287,-2.2774,-4.403666666666666,-1.9006611111111111,-2.6558571428571427,-0.5294,-0.6578368421052632,-0.9651666666666667,-1.0467428571428572,-1.6432727272727274
Secreted Factors,-0.7595413793103448,-1.8030266666666666,-1.7017642857142856,-0.9056655172413793,-1.7303647058823528,-0.2973153846153846,-1.8542655172413793,0.010150000000000043,-1.346451724137931,-1.1463764705882353,-1.443825,-1.1965541666666666,0.4497827586206896,-0.5733696969696971,-0.2407434782608695,-1.3882125,-1.032273076923077,-1.4931062499999999,-1.05750625,-1.359925,-2.5780333333333334,-1.5251142857142859,-2.558004347826087,-2.215332,-0.51671,-0.92985,-2.6141357142857142,-1.7669384615384616,1.20912,-1.4104709677419356,-1.59654,1.3637692307692308,-1.139375,-1.426852380952381,-3.172660869565217,-0.43814285714285717,-1.6708148148148148,-2.0971862068965517,-0.4419451612903226,-0.3724636363636364,-1.915365,-1.0540555555555555,-1.4931611111111112,-1.5420470588235293,-2.7007931034482757,-0.583840909090909,-0.8296079999999999,-0.6285666666666666,-0.06607083333333331,-2.3521565217391305,-2.5286125,-0.9474314285714286,-1.990716,-1.2563384615384614,-1.9222,-1.707326923076923,-1.728775,-1.5269148148148148,-2.3076958333333333,-1.0419318181818182,-2.6881866666666667,-0.8114739130434783,-2.4021714285714286,-1.5774708333333334,-2.601007692307692,-2.6116166666666665,-2.207760869565217,-1.0373814814814815,0.9540823529411764,-0.26691739130434783,0.37928,-1.351511111111111,-0.19715000000000005,-1.1646392857142858,-1.5766,-0.765476923076923,-0.7019173913043478,-0.6841727272727273,-1.22228,-1.7711217391304348,-1.6555125,-0.95381875,-0.7369666666666668,-1.8108238095238096,-0.8884689655172414,-2.1222807692307692,0.44594210526315775,-2.497907692307692,-2.5899896551724138,-1.8420482758620689,-2.712925,-2.6230939393939394,-2.0115333333333334,-0.05157999999999996,-1.713423076923077,-0.10603500000000002,-2.1623363636363635,-0.8336,-1.8541999999999998,-0.13480999999999999,-1.4466290322580646
Collagens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
