Category,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
ECM Glycoproteins,-1.2097782608695653,-0.131073076923077,-0.816404347826087,-1.7077354430379748,-0.7719666666666667,0.048854545454545484,-0.5747692307692308,-0.8327373333333333,-1.8239962025316456,-0.9025064516129032,-0.8623587301587301,0.8957740740740741,-0.559540625,-1.1948693333333333,-0.990359420289855,-1.5257979166666666,0.17681333333333338,-2.558339240506329,1.9286981818181819,0.1779046875,-1.6758969696969697,-0.0730619047619048,1.158601724137931,-1.5922068493150685,0.4401389830508475,0.10424807692307693,-0.26701521739130435,-0.8801048387096774,-0.7149675675675675,0.3339770491803279,-1.9170364864864864,0.6861490909090909,1.1912733333333334,-0.2545578125,-1.0526171875,-0.3078028571428571,-0.7787076923076923,-2.3268853658536583,-0.17803673469387762,3.629404347826087,-1.1225753623188406,-0.9851729411764706,-0.678226923076923,1.6534282051282052,-2.1423283950617282,-0.7464102564102565,0.2920135593220339,-0.45165689655172414,-0.9177942028985507,0.1378524590163934,-2.2079239130434782,0.5371351851851852,-0.7809256097560976,-0.6840709677419355,-1.1258347826086956,0.2683883333333333,-1.2052315789473684,0.14402500000000004,-0.15630000000000005,-0.6650191489361702,-0.6218282051282051,-0.34496785714285716,-0.7000287878787879,-1.6116357142857143,-0.5644828125,0.3396775510204081,-1.0136836734693877,-0.15572115384615381,0.569393023255814,-0.13227192982456143,1.3563783783783783,0.0932926829268292,1.0116897435897436,-1.7529053333333333,-0.5990041666666667,-0.4121140845070422,-1.9646842105263158,-2.0410701492537315,-0.3942448275862069,-1.141154716981132,-1.2335927272727274,0.5325960784313725,-0.31307619047619045,-1.5536233766233767,-0.5654142857142856,-1.0541162790697673,1.6058533333333334,-1.2194054794520548,-1.2404854838709678,-0.30876111111111115,-1.2835963636363636,-2.0344898550724637,-0.90005,2.230555,-0.3935361111111111,-1.6568716417910447,-0.7582794520547945,-0.20773103448275862,-1.1440392857142858,-2.0508384615384614,-0.9875218181818182
Collagens,1.9864888888888887,1.3002928571428571,0.95008,1.0476153846153846,1.805253846153846,2.5358833333333335,0.8150666666666666,1.471545,-1.7767,1.5583857142857143,1.3072083333333333,2.3322636363636366,2.9185076923076925,0.6613399999999999,1.5503235294117648,-0.7465285714285712,2.7722277777777777,-2.1426529411764705,3.45116,2.0687315789473684,-0.006892307692307719,3.977025,2.7964333333333333,0.06576428571428572,1.8749333333333333,2.14665,2.6742333333333335,0.570990909090909,1.7188124999999999,2.811716666666667,-0.4630111111111111,2.1117190476190477,3.663876470588235,2.6680785714285715,2.1403785714285712,1.1578363636363638,0.6011571428571428,-2.4952473684210528,2.7196666666666665,3.6723384615384616,1.4131333333333334,1.2292842105263158,1.47445,2.854357142857143,-1.7687333333333335,3.2117166666666668,2.66744375,2.7930555555555556,0.05123124999999995,2.2153899999999997,1.2809700000000002,1.8667235294117648,1.349825,0.8806750000000001,0.9163466666666668,2.4295055555555556,1.3346285714285715,0.9085799999999999,0.78044,0.9789818181818183,-0.7025785714285714,3.0190533333333334,2.2278045454545454,1.900275,1.6893625,2.4961277777777777,0.10234615384615386,2.0693875,1.8232111111111111,1.799425,2.5939125,1.2317727272727272,3.287533333333333,0.6152916666666667,-0.7364999999999999,0.5002230769230769,-1.1162888888888889,0.5316866666666668,0.6557857142857142,0.7188846153846153,-1.0679333333333332,2.0876176470588237,1.5128000000000001,0.17942777777777774,1.745194117647059,0.764809090909091,3.3205055555555556,1.189038888888889,0.7069764705882352,2.359546153846154,1.67946,0.3535428571428571,1.0542,2.9733,1.9270384615384617,0.11446874999999995,0.478375,2.3768615384615384,1.3461666666666667,-0.42586666666666667,2.049342857142857
Proteoglycans,-0.5713,-0.6715600000000002,-0.6566888888888889,0.0128692307692307,1.57057,0.7874666666666666,0.03920000000000001,-0.8327818181818182,-1.64094,-2.577,-0.06881428571428579,-0.70845,1.8353,-1.3926538461538462,0.69818,-1.43715,0.4663125,-1.5550444444444445,1.2402499999999999,0.777690909090909,-2.14143,-0.5794666666666665,1.13643,-0.1090454545454545,0.24427500000000013,1.9292500000000001,-1.4184,-0.2665400000000001,1.4324857142857144,1.3968124999999998,-1.2434909090909092,1.95543,3.4402500000000003,1.3443916666666667,-0.7789333333333333,1.5835384615384618,-0.17531111111111114,-1.736141176470588,0.15418333333333326,2.1020624999999997,0.6633416666666666,0.20917272727272743,1.4091,2.056275,-1.1405571428571428,-1.7189666666666665,2.0147555555555554,-0.9851166666666665,0.48442499999999994,0.1638499999999999,0.13878571428571432,2.8623333333333334,-1.3683363636363637,0.6123818181818182,-1.4339666666666666,1.768690909090909,-1.2564857142857142,1.0733000000000001,0.22654615384615384,-0.5395000000000001,-0.9900333333333334,2.372425,1.2689375,1.3862166666666667,-0.4203571428571428,0.7968363636363637,-1.01305,0.1586833333333333,3.0923454545454545,1.4007416666666668,1.0046666666666668,-0.49376,2.3098384615384613,-0.5069928571428571,-0.444125,0.08536923076923084,-0.77549,-0.09779999999999989,-0.8876750000000001,-0.8566222222222223,0.3613142857142858,1.075825,-0.8955249999999999,-0.5333636363636363,0.6231874999999999,-1.322325,2.51398,-1.3341166666666668,-0.9848999999999999,0.32525,-0.3537727272727272,-1.9844125,-1.9771800000000002,1.25795,-1.1441714285714286,-1.2512625,0.07220769230769233,0.24585714285714275,-1.0672666666666666,-1.1591857142857143,1.0067
ECM-affiliated Proteins,-1.4878341463414635,-0.6170071428571429,-0.26088837209302324,-1.49308125,-1.8138,1.3938290322580644,-1.8341239130434783,-1.5674641509433962,-2.2161745098039214,-1.5773657894736843,-1.5313434782608695,-1.0154825,-1.3684347826086958,-1.4014211538461538,-1.8989624999999999,-1.7586809523809523,-1.164202,-1.2425528301886792,0.4076108695652174,-1.4866785714285715,-3.0358507462686566,0.7747631578947368,-1.6052925,-2.508598113207547,-2.579775,-1.2369942857142857,-0.7254375000000001,-2.4100604166666666,-0.15119259259259257,-0.5880096153846154,-2.2833782608695654,-1.611592857142857,-1.3965258064516128,-1.5111666666666668,-0.9227439024390244,-2.016941176470588,-1.3836644444444444,-2.6707529411764708,-0.69491875,0.80135,-1.2126604166666668,-2.66865974025974,-1.7228697674418605,-0.793028125,-3.0865339285714284,-1.6384416666666666,-0.8767155555555556,-1.4736980392156862,-0.973031746031746,-1.2373166666666666,-1.947241463414634,-0.8467596153846154,-2.608135294117647,-1.8041160714285713,-2.163057142857143,-1.0051512195121952,-1.636624,-0.20820270270270275,-2.0509097222222223,-1.8203225,-1.5319019607843138,-2.0217025,-2.276869090909091,-2.034719565217391,-1.469409433962264,-1.1618389830508473,-2.2496390243902438,-1.322290909090909,-1.5098076923076924,-1.8788333333333334,-1.6362636363636365,-0.08424000000000002,-0.8612333333333334,-2.4824436363636364,-2.0398214285714285,-1.2488326086956523,-1.497226,-2.4953938775510203,-1.2140108108108107,-0.7127085106382979,-1.8860270833333332,-1.3627090909090909,-1.7193470588235296,-2.543527118644068,-0.7496615384615384,-1.3258292682926829,-0.04623636363636366,-2.3611340909090908,-1.2247018518518518,-1.2342600000000001,-1.0885307692307693,-2.272762,-0.8440678571428571,-0.041426315789473735,0.2992703703703704,-1.7167625,-1.3802622641509434,-1.2424716981132076,-0.8230466666666666,0.23035744680851064,-1.7138978260869566
ECM Regulators,0.7351511111111111,-0.17370689655172417,0.6691038461538462,-0.005587179487179498,-0.13588936170212773,1.19555,0.24079850746268655,0.267710294117647,-0.9800800000000001,-0.7177413793103449,-0.6738213114754098,-0.40628367346938776,-0.14279166666666668,0.10589285714285718,0.2291795454545455,-1.8594127659574469,0.47858392857142856,-0.8203333333333334,2.313722916666667,-0.28093809523809526,-0.44087638888888886,1.2433,1.309898275862069,-1.1708779411764705,0.3932901960784314,0.4848244897959184,0.36082307692307697,-0.9135035714285714,0.19776999999999997,1.3224916666666666,-0.5167318181818181,0.24878405797101452,1.5826354166666667,1.2369274509803923,-0.9931649122807017,0.6665492063492063,-0.709017741935484,-1.6903782608695652,1.0326410714285714,3.1989805555555555,0.2167268656716418,-0.3244225806451613,0.5849648148148148,1.9334,-1.182403896103896,-0.33154054054054055,1.4040609375,-0.19349850746268657,0.8175645161290322,0.7910980769230769,-1.9844555555555556,1.4208194029850747,-0.49173974358974354,0.21629218750000004,0.0913133333333333,0.8218945454545454,-1.0183571428571427,0.9749921052631579,0.3486325301204819,-0.46524999999999994,-0.45802000000000004,0.59814,0.4635972602739726,0.3322813559322034,-0.13823484848484843,0.1897764705882353,-0.9105595238095238,-0.02971956521739126,1.3545843137254903,1.4650772727272727,1.3037392857142858,0.7264235294117647,2.07589,-1.2090584615384614,-0.8815169811320754,0.12408474576271179,-1.354252,-1.1945433962264151,0.6095321428571429,-0.49430793650793653,-0.5410722222222223,1.2115622641509434,-0.8010533333333334,-0.7605114285714286,1.7438474576271186,0.9184638297872341,1.8954622641509433,-1.2129438356164384,-0.09320000000000002,0.3126379310344828,-0.778862962962963,-1.173804347826087,2.2415575,1.769645,1.8068674999999998,0.10070869565217393,0.5621068965517242,-0.22386730769230773,-0.5734878048780488,1.81266875,-1.5830842105263159
Secreted Factors,-0.032746835443037935,-0.8568344262295082,-0.8256029411764706,-0.4387951456310679,-1.75057625,-0.8048333333333333,-0.41187790697674415,-0.9245797619047619,-1.8195666666666666,-1.5277184210526316,-1.3177395348837209,-1.014385294117647,-0.5856791208791209,-0.7635076923076922,-0.6504673913043478,-2.0073815789473684,-0.4597409090909091,-1.4844192307692308,0.5921565217391305,-0.7294762886597939,-1.6005383177570094,0.8540384615384615,0.39584864864864866,-1.5467576086956523,-1.06325,-0.9146666666666666,-0.35971186440677966,-1.3789093023255814,-0.05911269841269844,-0.21851162790697673,-1.9451809523809525,-0.8673579545454546,0.3335876923076923,-0.8228205128205128,-1.799608620689655,-0.4509703296703297,-1.4798180722891567,-2.505894623655914,-1.3715142857142857,1.0323666666666667,-1.3783325301204818,-1.2747666666666666,-1.7369041666666667,-0.4197133333333334,-1.852798076923077,-0.9790382352941177,-0.2723138888888889,-2.051986607142857,-0.9853876404494382,-0.15983396226415092,-1.7150079365079365,-1.2220988372093022,-1.4159823999999999,-1.7550797752808989,-1.155325396825397,-0.44228720930232557,-1.509527536231884,-0.23554861111111114,-1.18965390625,-0.8414451612903225,-1.8752153846153845,-1.0051184615384616,-0.5796738636363636,-1.7936149425287355,-1.0021626373626373,-0.573825,-1.8624943396226414,-0.9163159420289855,0.07329531250000001,0.4159538461538462,-0.4529125,-0.7200639344262295,0.4121679245283019,-1.0663,-1.123284,0.10364761904761902,-1.4264074074074073,-1.7532926829268292,-0.5518318181818181,-1.2980960000000001,-0.3313975903614458,-0.17451750000000002,-1.1081755555555555,-2.529652083333333,-0.85120285714285715,-1.01623,-0.487421875,-1.4183654545454545,-1.1401826530612245,-1.0431238095238096,-0.5827402777777778,-2.072761038961039,-0.16129999999999997,1.4164030303030302,-1.484282894736842,-0.8315686746987951,-0.4468923076923077,-0.9168674157303371,-1.0650109589041095,-1.0782426470588236,-1.7974145833333333
