Term,C3L.00001_Adj.p,C3L.00001_trx,C3L.00009_Adj.p,C3L.00009_trx,C3L.00080_Adj.p,C3L.00080_trx,C3L.00083_Adj.p,C3L.00083_trx,C3L.00093_Adj.p,C3L.00093_trx,C3L.00094_Adj.p,C3L.00094_trx,C3L.00095_Adj.p,C3L.00095_trx,C3L.00140_Adj.p,C3L.00140_trx,C3L.00144_Adj.p,C3L.00144_trx,C3L.00263_Adj.p,C3L.00263_trx,C3L.00279_Adj.p,C3L.00279_trx,C3L.00368_Adj.p,C3L.00368_trx,C3L.00412_Adj.p,C3L.00412_trx,C3L.00422_Adj.p,C3L.00422_trx,C3L.00510_Adj.p,C3L.00510_trx,C3L.00604_Adj.p,C3L.00604_trx,C3L.00893_Adj.p,C3L.00893_trx,C3L.00913_Adj.p,C3L.00913_trx,C3L.00973_Adj.p,C3L.00973_trx,C3L.01330_Adj.p,C3L.01330_trx,C3L.01632_Adj.p,C3L.01632_trx,C3L.01682_Adj.p,C3L.01682_trx,C3L.01683_Adj.p,C3L.01683_trx,C3L.01889_Adj.p,C3L.01889_trx,C3L.01890_Adj.p,C3L.01890_trx,C3L.01924_Adj.p,C3L.01924_trx,C3L.02219_Adj.p,C3L.02219_trx,C3L.02345_Adj.p,C3L.02345_trx,C3L.02348_Adj.p,C3L.02348_trx,C3L.02350_Adj.p,C3L.02350_trx,C3L.02365_Adj.p,C3L.02365_trx,C3L.02508_Adj.p,C3L.02508_trx,C3L.02549_Adj.p,C3L.02549_trx,C3N.00167_Adj.p,C3N.00167_trx,C3N.00169_Adj.p,C3N.00169_trx,C3N.00175_Adj.p,C3N.00175_trx,C3N.00180_Adj.p,C3N.00180_trx,C3N.00199_Adj.p,C3N.00199_trx,C3N.00203_Adj.p,C3N.00203_trx,C3N.00217_Adj.p,C3N.00217_trx,C3N.00223_Adj.p,C3N.00223_trx,C3N.00293_Adj.p,C3N.00293_trx,C3N.00433_Adj.p,C3N.00433_trx,C3N.00546_Adj.p,C3N.00546_trx,C3N.00547_Adj.p,C3N.00547_trx,C3N.00549_Adj.p,C3N.00549_trx,C3N.00550_Adj.p,C3N.00550_trx,C3N.00551_Adj.p,C3N.00551_trx,C3N.00552_Adj.p,C3N.00552_trx,C3N.00556_Adj.p,C3N.00556_trx,C3N.00559_Adj.p,C3N.00559_trx,C3N.00560_Adj.p,C3N.00560_trx,C3N.00572_Adj.p,C3N.00572_trx,C3N.00574_Adj.p,C3N.00574_trx,C3N.00578_Adj.p,C3N.00578_trx,C3N.00579_Adj.p,C3N.00579_trx,C3N.00580_Adj.p,C3N.00580_trx,C3N.00704_Adj.p,C3N.00704_trx,C3N.00737_Adj.p,C3N.00737_trx,C3N.00738_Adj.p,C3N.00738_trx,C3N.00959_Adj.p,C3N.00959_trx,C3N.01016_Adj.p,C3N.01016_trx,C3N.01021_Adj.p,C3N.01021_trx,C3N.01023_Adj.p,C3N.01023_trx,C3N.01024_Adj.p,C3N.01024_trx,C3N.01030_Adj.p,C3N.01030_trx,C3N.01071_Adj.p,C3N.01071_trx,C3N.01072_Adj.p,C3N.01072_trx,C3N.01405_Adj.p,C3N.01405_trx,C3N.01410_Adj.p,C3N.01410_trx,C3N.01413_Adj.p,C3N.01413_trx,C3N.01414_Adj.p,C3N.01414_trx,C3N.01415_Adj.p,C3N.01415_trx,C3N.01416_Adj.p,C3N.01416_trx,C3N.01488_Adj.p,C3N.01488_trx,C3N.01489_Adj.p,C3N.01489_trx,C3N.01799_Adj.p,C3N.01799_trx,C3N.01823_Adj.p,C3N.01823_trx,C3N.02000_Adj.p,C3N.02000_trx,C3N.02002_Adj.p,C3N.02002_trx,C3N.02003_Adj.p,C3N.02003_trx,C3N.02067_Adj.p,C3N.02067_trx,C3N.02087_Adj.p,C3N.02087_trx,C3N.02089_Adj.p,C3N.02089_trx,C3N.02145_Adj.p,C3N.02145_trx,C3N.02149_Adj.p,C3N.02149_trx,C3N.02155_Adj.p,C3N.02155_trx,C3N.02158_Adj.p,C3N.02158_trx,C3N.02379_Adj.p,C3N.02379_trx,C3N.02380_Adj.p,C3N.02380_trx,C3N.02421_Adj.p,C3N.02421_trx,C3N.02423_Adj.p,C3N.02423_trx,C3N.02424_Adj.p,C3N.02424_trx,C3N.02433_Adj.p,C3N.02433_trx,C3N.02529_Adj.p,C3N.02529_trx,C3N.02572_Adj.p,C3N.02572_trx,C3N.02582_Adj.p,C3N.02582_trx,C3N.02586_Adj.p,C3N.02586_trx,C3N.02587_Adj.p,C3N.02587_trx,C3N.02588_Adj.p,C3N.02588_trx,C3N.02729_Adj.p,C3N.02729_trx
Allograft Rejection,3.139670492800281,0.3838448604979809,3.6739026342936243,0.07836245785714846,6.103388341655065,-0.40808765966045596,2.780803577552361,1.0254692205583726,3.332092610766054,0.14981046139668197,4.945614844541159,-0.08388667807570281,3.063341832933951,0.4519933508238946,4.922705565076947,-0.5072766432564366,6.655967363776518,0.52094514932967,4.6984709992112625,0.818614240848363,4.444992447479956,0.6320902558679645,5.913706676517845,0.007330083823335477,4.1416474298739345,0.29781368312344064,3.8226301448348328,-0.7406831703700846,4.746848228071005,-0.38919435208088465,4.853441540304046,-0.13967957962039831,3.9826519114949117,-0.5864448865220502,4.408177556270847,0.35508102480402975,6.05598035557525,0.8269136789070007,2.6950807196048023,-0.4743467786793188,4.4387105786331125,-0.9221892881874991,4.1980954098699215,0.8615939293226154,4.61129363325382,1.4873657779350005,2.760319395474164,-1.578552584796045,5.598306346636345,-0.49449816846641914,3.9462488332115595,0.20137651068305462,3.8178875082619457,0.47441348128282185,5.273437048433422,0.3747823324498272,2.8159585864829206,0.4016275232835366,3.420714213896746,0.44115856279612276,3.152840141773528,-0.5086728978945252,8.67882012938392,0.10073029713120352,3.516212539801706,0.15830816246495905,NA,NA,4.211053727000877,-0.06673347977133004,4.473285372798269,-0.025432796771521157,5.357796270051244,-1.1098105224300738,3.3309293259512147,0.28998688088873303,2.9982631838389597,0.3203798024581513,2.9365589479953895,-0.7429861983161945,1.5979931226059905,0.09305200086864163,3.1683422617946886,0.1737184702321661,3.933682865430376,1.1205333461753872,4.229430153859548,0.7054733206712149,3.754497117437203,-0.45241882184866666,4.095515323627937,-1.7243173950575486,4.580308821552918,0.17503251901923633,7.90339944123978,0.22047392352802517,3.4688995120496333,0.12268949869518694,2.3725658565054344,1.0190452958639988,1.4023328414168303,-0.003969796166631606,5.033714548363512,-0.6036347119814192,3.8686218826723247,0.16877043838161723,4.222091676748036,0.305688914727311,6.528161972747227,-0.1253371791214083,3.288899358755482,0.153603351663638,2.6517654013024,-0.6171140796068288,2.950262000880309,-0.4280396407682893,4.12806703014861,0.434133748010464,2.742775217205473,0.8783680252455068,3.1129729574844265,-0.6393952606047902,5.208346300366444,-0.5695502452487414,3.323337640825168,-0.1728673946257258,3.5095673478119176,-0.13296363794007732,6.482682655147528,-0.9217743062450031,2.304385541498995,0.24899835237873366,3.6830460137334944,-0.18628369478747936,6.549422887205937,0.2945081152587735,3.926857775447696,-0.09156059190030127,6.753370393006299,-0.5364101224987805,4.884852970923507,0.4792877133452409,5.133052500926599,-0.5482712805547506,2.502912028257938,0.03677235750785259,5.184052923489636,0.5830110256884348,3.384901893022046,0.5593922212454208,2.908453149770913,0.6274700523678871,4.163146612569741,0.7107858436592848,5.569525838841864,-0.16383300024809577,3.6868759694732325,0.22564902360201597,2.8159585864829206,-0.5167764846188696,4.889148275980078,0.995358572299576,4.8364576706007405,-0.025600912705050487,5.074698874999478,0.7257573366710354,2.434274482802061,-0.3487499106626144,3.9368831322647955,-0.03538032922116703,6.52351453164194,-0.4718894376150415,3.165754442530101,-0.861159963937666,4.214874780606388,-0.32143591850322584,4.547437920600349,0.372792147739104,3.8501511485279263,-0.7676259881361265,1.328282301787588,0.20091955761828564,6.503659804987166,0.7173473920600789,3.617821663596527,0.9842874422228519,4.404366199035166,0.03840526845815526,1.9086988615016356,0.776493173833045,4.551169578728868,0.25878898395519123,3.3978722675632307,-0.16190862190522629,2.532052828588648,-0.42342928737107016,2.565208574681887,-0.24989309889650144,6.355197281390601,0.04706633708489701,5.572571747906198,-0.20731507350627765
Angiogenesis,4.995904045488384,0.8900632985295907,3.755283238891348,0.9097635893061228,2.097468739766725,-0.199919651032839,2.8441365778786314,1.6119637087044878,6.014548229698071,0.5597010932366764,2.8223264354095203,0.5123376346825967,6.926128947139884,0.7590946205931817,2.7490394677478878,-1.3456192464666685,6.655967363776518,0.5359507984654794,4.030213031492819,0.6056219848715194,4.628838068599197,0.6692922745697913,NA,NA,5.8037000341789895,0.8138589082103582,6.098603946047453,-0.5261246073806763,5.926032000344448,-1.6957778658138616,6.024637389200045,0.16305884329492182,NA,NA,5.088103042291853,0.48229591666144395,3.7123778114406143,0.6346906831932233,NA,NA,2.5703297289594844,0.3102970249328894,2.298036746383986,-0.7195743081945086,5.645595028128304,1.2796097056137112,2.960979549104582,-1.2631855656584297,5.643031977703467,0.15924219884951718,4.045729196735682,-0.13021103061999215,1.8892539289408712,0.2756953418129217,5.929439077151256,0.8843875327996397,2.0364651721508396,-0.9458730145390992,NA,NA,3.8804566350592467,0.23457211264478928,5.2776938234051025,0.9071390039546626,3.652691244882396,-1.3218874230047202,3.0517009444270804,-0.12008911450042845,5.225291939313411,0.13944526487859885,5.829607817389897,0.8925633137400448,2.9352985463058046,-0.22710320298896342,4.640227820802989,-0.22474954728997107,2.79031942907324,0.09060229569964517,3.6904044939510823,-0.4103747590693964,5.301703713370533,-0.1548007729101925,2.1373454331432877,-1.0700221373985588,2.9077671820617437,0.9900034643345874,4.900280230188124,0.14010651101742833,3.180605120318809,0.08971039214580358,5.9466250237922855,0.5383001450222181,3.647840673065265,-0.28733604936894697,3.9212919589954214,0.5010116027649215,4.824739326557242,0.4595935159852095,4.803863860916388,1.2628272272679841,4.333282660877509,-0.12979625581835294,2.8820898024288852,-1.018249779851453,6.362050155368178,-0.6063587799029677,NA,NA,4.6847631915635635,0.4399894277855496,5.091976217759128,-0.47424726122544625,5.262452581065774,-0.037033449124021574,NA,NA,2.139722078113153,-0.06366736544386066,NA,NA,2.8459367387327377,-0.7334490222371217,4.288830894365959,0.2577644425838469,1.9447917180689893,0.28532671116442576,1.9922687160396901,0.42787202986716844,2.7676293399322383,0.30049216096302067,3.8147969192334465,1.2996898187024537,3.836977285479829,-0.08899951463798285,2.724584784373167,0.8062991288972405,5.137298135732977,-0.5464622544271649,2.824121295525542,0.2052347689489218,NA,NA,NA,NA,6.113221137841058,0.2928958087974383,5.105523675431114,0.4090293979550267,4.010588629750141,0.229986529023808,2.08561697984218,0.3543608397129976,1.8283792719457923,-0.7216479082270831,3.811538543481467,0.5339228157042302,1.7838075854532824,0.005124294523111565,NA,NA,NA,NA,1.8125598507198735,0.18349607082287475,5.070166221505716,0.46665746137716796,4.972504331937697,-0.005864706555712261,2.6294429640292103,0.5143326453461844,4.984294158987185,0.3494642232301434,1.9212831400408603,-1.1220815434288511,2.7683446229432747,-0.4255347638159378,2.7005506921581643,0.07201689873699219,2.8863438683710765,-1.377056045673638,3.716098532591138,0.8200406895428171,5.815909198877977,0.5596177269850132,2.821341639806415,0.6992445719765901,3.9084485564895233,-0.09418291245124705,4.9470276314119825,-0.3355825989765555,5.148422023031542,0.2577410939562315,3.5521017957848007,-0.08323483249347906,3.832150300281146,-0.3899326305729791,3.9498910322096705,-0.06973645484498185,6.815047038093025,0.2928684086898117,4.886896378778512,0.0928493304242278
Apical Junction,2.6787449713234004,1.4424242331511994,1.8913173924767355,1.0580974405896322,NA,NA,2.1847798490369192,1.0774162879652136,2.223201876779058,0.33506787881213124,1.8834953219055441,0.3034019019582518,1.834806263235567,0.168921005523348,2.3574144177904346,-0.7909206429701747,1.730732867976104,0.3315878282800599,2.7048718177798925,0.4627862005281941,3.2968127952497617,0.5045692794382325,NA,NA,NA,NA,4.498162044250119,-0.1536176508150817,1.7450695007382828,-0.2956487333401192,1.8047319158191573,-0.01615753204836395,NA,NA,NA,NA,4.080348058360059,0.626309160253962,NA,NA,2.091451062821287,-0.09994714949399572,1.5770794322311374,0.34789931345791525,2.204443812178715,0.5596716959520481,1.5765472283842838,0.02240921069696548,1.501362687493282,-0.34064623488148393,1.5176673548732842,-0.2576411661750488,NA,NA,2.738880927846528,0.49352710833504787,NA,NA,NA,NA,1.5094889891667356,0.5617281092228137,3.965544567229996,0.5097891448670069,2.931914270094753,0.7503522539860822,NA,NA,3.4667055218324094,0.1685840084574971,2.643999100205969,-0.429151269085657,2.079154033569737,-0.5080670475548594,1.6242427657663896,0.5247657289907776,1.4141844243997244,0.25073759847007376,2.380051387010827,-0.27083212185649175,2.7467815962849027,-0.06676860554622997,1.4068605138047192,-0.5243942214642207,1.529592639879606,-0.4393341755198228,2.9625784452382375,-0.044880092712524716,NA,NA,1.7337870482897098,-0.19444750778943642,3.301971660918243,-0.1817133499510449,2.650346117350385,0.21614034292862117,2.846873778059865,0.42895147233277314,2.9415625157664413,1.0007102731881474,1.937353369589745,0.5007301343753828,NA,NA,NA,NA,2.2783280778633808,0.5705357418949605,2.063824277687404,0.2858982554899062,2.086606679295682,-0.4643160067560487,NA,NA,1.7339644762544486,-0.1291761457067649,NA,NA,NA,NA,1.482115820317277,0.6844650644971452,NA,NA,2.6634791326216676,0.05354060026721065,NA,NA,NA,NA,3.520657152992534,0.6716974091809463,2.4228764662991633,-0.3798498995778222,3.958499120834885,0.1561853940688994,NA,NA,2.5058832677737035,-0.17848296502107952,3.411696382392947,-0.21780946159517406,NA,NA,2.502912028257938,0.335561957572904,2.0545056485793487,0.37269613409279034,NA,NA,2.908453149770913,0.3575245152093158,1.3459315914124703,-0.357064458132359,3.106897799694544,0.47272590722752095,1.3885656975803824,0.27481095711365133,1.641885664602388,-0.11419365489461053,1.518523188123512,-0.05632266247196465,1.405392931017673,0.40858679665836867,2.509263117078699,0.620283474305176,NA,NA,1.7501885094220004,0.37755156668770856,NA,NA,NA,NA,NA,NA,2.757818203388597,0.500690338508608,3.1496702775459635,-0.7144938682368388,1.786248510125144,0.8601497805407393,2.0034355935615378,0.6918051251074432,3.617821663596527,0.30687452859351355,1.4043707132437084,-0.2334329367254977,2.429107499064036,0.41126099449755626,1.498623741948424,0.5300928759505354,2.8196131743217987,-0.020304355954493557,1.4848049588280583,-0.34802262704874803,NA,NA,3.0608457759732883,0.13002357186273594,2.868152928791559,-0.2853691751416356
Apoptosis,5.966581195250422,0.14753351183301505,3.6739026342936243,-0.4965878587167707,7.830199769736553,-0.6581970186506791,4.7627248758816165,1.0992291991504763,7.854673874544353,0.08045192971247303,8.24914558571553,-0.029218765147458317,7.0266515281395705,0.21699228938146323,11.243233773582809,-0.7586818393040501,4.984573625497973,-0.19037465979110021,5.504794749797022,0.6320126095730104,5.229178862997934,0.3294215915515413,2.8839861822149966,0.2034875678327892,4.013203353332632,0.1535092946262166,4.498162044250119,-0.09460587782262277,7.738544503767782,0.54377602931799,6.315727577026703,-0.35430303593711676,2.013270094799819,0.04639186758546939,3.063758851859301,0.3768550424212415,5.5664490922675505,0.14401169915352127,4.506902573156415,-0.198700752596637,5.2563894139783045,-0.6579600470165433,3.3253414643258172,0.7190513324257035,4.06498897645342,0.9085445536747098,3.271432906923268,-0.47525521894739864,4.702919619581913,-0.3585872493602455,6.022262870515494,0.23287684472672793,1.8892539289408712,0.3338984691351825,6.178896257668317,0.08515560074143377,6.578731367972685,-0.048557081502072254,2.6883700346057178,-0.5496091150724832,8.655190321105952,-0.41719869285419264,7.184236244397687,-0.16449763472676218,4.014467504998302,-0.16970088021562277,5.7755520115385215,0.1031591088017871,8.252531893150703,0.6135913714534817,3.8859481657914188,0.5268018246993142,2.530481716795202,0.8156550751870028,4.640227820802989,0.2906648267487126,7.291861489703516,-0.1578341102977059,4.898617272922199,-0.22246317661673337,5.532578079683806,-0.5996092611837162,3.669056891909951,-0.236224720945262,5.2692571153204835,0.3604603767705478,2.947560222721865,0.39546553328352335,3.665925666285389,0.3262889740762833,4.755350878215312,-0.527734749264616,6.745770817806814,0.02083056576123684,8.013463278822615,0.4213256082254251,4.824739326557242,0.16606470470925574,4.803863860916388,0.6067872971078422,3.764299479968687,-0.28066036647402487,5.033714548363512,-0.6232904079770337,7.871316572986187,-0.18908791272787326,4.964349661460733,-0.1083146824754401,6.082223765824483,0.13429381734886056,4.618674720634277,0.17940478891519793,5.523496846992174,-0.1834572847421476,5.911920209927603,-0.5263751531456423,5.421255862097445,-0.28085879455647306,4.532201065483137,0.5657431910952133,5.101652071508822,0.16505807807602813,4.377412602453771,-0.026999236901340627,7.879381162774445,0.05746110670620563,6.62210038524721,0.035679526606581274,5.925531985297623,0.29911292925753524,4.880158868017606,0.12047931611809237,7.549688085226377,-0.24489355092240556,4.668858364587619,0.3415402698181148,3.2611651553745005,0.26548336462484917,7.6642873262880435,-0.0062280657530417605,4.884852970923507,-0.015128916916549613,3.0209364357416453,0.36189578894638236,4.42326249499051,0.17355342684319258,4.666669347857961,-0.16332769917056053,3.3552230374252803,-0.11028437145857553,3.470337866584457,0.1086344146736049,6.767354090497588,-0.3913426740798523,5.065805883346724,-0.046571195156033175,1.7356678978835915,-0.07002844947278164,5.7321675643148335,-0.3800879467559037,3.7794994104058444,-0.11899493034809223,4.8729645424813945,-0.7756634553275209,5.152982042285388,-0.03472637374183088,4.359979621927377,-0.353363066360084,6.17253468917301,0.2798371407887538,5.906615793182706,0.07589085494353941,5.092975143393728,-0.17636039431911094,4.214874780606388,-0.4223600207271618,7.087145061191401,0.2893799402204407,7.126834772673305,-0.2725649596839238,6.473335430388372,0.5706906312133891,6.756098508410946,0.5521880762891274,5.638376187244995,0.13495052285977396,5.213868418802162,0.4192156521484979,6.579267525529791,0.05071900328563446,3.927487800322004,-0.2607179277583297,2.8196131743217987,-0.023277745182733987,4.431794066252548,0.09126041391637589,3.853943965693656,0.22388401613171444,6.588765482495784,0.45978847789666016,7.383663404539747,-0.36740246497356893
Coagulation,7.5835259138584155,0.8896097827673335,4.806419629092771,0.3102635799663843,7.730325121524441,-0.3559645409592762,1.7130041010156725,1.4236571923379004,7.854673874544353,0.1738120562610782,6.43134909696692,-0.19648600053236473,7.612549503068727,0.07631497847640105,8.288630583632552,-1.0126595985438076,4.6872962506599825,-0.48594751774422357,6.135174850589677,0.5453698385779431,6.6452759034431805,0.30164377760083455,4.774021530745207,0.4657961717100391,2.042645690069292,0.1568080808365955,5.711879477304541,-1.3549931408543392,6.8312373499964805,-0.029759175262684165,5.510390141169003,-0.021101347670219248,2.9046007524192623,0.16914595307002533,7.4461068678860745,0.6808905307018658,6.05598035557525,0.41516353646837784,3.616596348248604,-0.30452131962338297,6.730351174320417,0.30923744530286174,4.401061239072844,-0.5178329307598682,5.240438565145794,0.6500408771823208,5.101055139428044,0.3102615921962411,2.777697384054012,-0.12331809246673525,4.382560906405055,-0.5076355164353009,5.955906540099713,0.25307558759338844,6.817465250628622,0.478611068770894,9.186838586767735,-0.06441649216498413,2.9936046037797404,-0.1960400954561177,4.210488810287447,0.06278438388975796,7.029289767711421,0.5362449227823828,6.0476203360591905,0.025669771917999004,5.574573454198147,0.12910408486449335,6.312800934482086,-0.020073928848919134,3.039765630487704,-0.19196396427245388,6.740472667471277,-0.9278113846063708,4.553830522181957,-0.2514100651374925,5.708208176528073,-0.40956771298895667,7.842269079073575,-0.4105501401848754,8.83304102591844,-0.10883061359781407,3.2912562736275617,-0.1819558479765717,4.269807988645235,0.42774714341276887,4.05483801662539,-0.3660920539199128,5.888314620512668,-0.38828141129545374,5.367969307791151,-0.3846120801876552,5.218306024586964,-0.2393278805558962,2.911678849342241,0.35154988851248503,6.070349758386245,-0.027816183545171354,5.295755952035189,0.23142328163514256,6.794363316742483,-0.46528172183511257,3.4377897573840372,-0.2673735536911445,8.501111554709816,-0.27762828228577924,3.885647386287215,0.48045019268846856,6.642026548832923,0.2691445261135065,5.091976217759128,-0.40001423448665696,3.6568615254009624,0.35160076319663947,7.167153874167546,0.3324593885508128,4.315461862456873,-0.22752252566324999,2.679960066385558,0.5809476910521507,4.1682442221785765,0.20049478372496018,4.874648820905397,-0.18802312352542308,6.135174850589677,0.09823184998846377,6.412567669647151,-0.47056454117753355,4.964552390221052,0.023828687406314893,4.7667464127985975,0.772945695414552,6.571769531408332,0.39484648644742637,4.572872220366059,-0.1803339608060724,5.137298135732977,0.13760026646719295,5.036020134064876,-0.08156086772297633,6.191271696714197,0.1985252150713312,3.2977598883894377,-0.38517413237767717,4.2110884806036815,-0.2148028359803257,5.8901918532091075,0.33852156913915127,4.25390746772716,-0.02514790671690421,1.864930538808441,-0.3444594334111537,8.401958727861183,-0.2724575639804849,4.867642377212996,-0.03765963163565514,4.025132984347148,-0.17331564858519857,8.065752124049371,-0.1359111782395073,2.13267528370436,-0.08887591393564495,3.9999371466248457,-0.5641043017403554,7.252381345587815,0.05592539396729196,7.552356907148274,0.36226949220011784,5.3082305732451776,-0.028365683710089296,4.175552808976612,0.061765363500453085,4.30684334526296,-0.15506948025277167,5.440677067492278,0.00873619398162501,3.8363248389582894,-0.6296078234787987,11.953596972471273,-0.41952435190344683,5.543059257922372,0.40746499777746564,5.9067291247530695,0.4672069491610426,6.198008619725069,-0.2593349781749553,6.482682655147528,0.15927916738151182,7.105458705328493,0.09579153032706646,5.148422023031542,0.6272732783208926,8.930845682079934,-0.28778157122341996,5.741934930929183,-0.18287606854351063,7.442933418873013,-0.08061770638563381,7.245098268842115,0.04358837219023196,7.962246960207543,0.06561059849999158
Complement,5.1667480377100405,0.18410592747007104,4.247105978886678,0.18919725376688643,11.277816965879534,-0.6548262448248315,2.780803577552361,0.8477933964186828,8.19570588868999,0.20203620064151265,4.3117847936144456,-0.5458097232796508,6.108066821884613,0.272105729849313,8.100504289732683,-1.0442450083532293,4.296483922325503,0.04458159348679465,7.718164802744229,0.6676382899948174,3.8256734106640318,0.23681247851157672,4.451378571005984,0.4108688270178314,NA,NA,5.107078866893227,-0.2645536639457436,6.061009732132102,-0.20193166941636312,4.853441540304046,-0.22772977411833306,4.6856370797064,-0.3712311730954938,5.824276898759857,0.4385948096863381,4.080348058360059,0.5007737399052878,6.02673331056346,-0.3552741877301727,7.245835792610556,-0.28400195585149424,4.1980954098699215,-0.1777757066249907,4.61129363325382,1.0826286456749594,4.766693067304376,-0.3222113087473778,2.057829331695374,-1.1387952374761698,6.529259226867337,-0.08096965083035726,6.875392145434953,0.48074310156310307,5.273437048433422,0.41402567285106445,6.578731367972685,-0.2262409810047803,4.06207524172897,-0.17464820853557358,5.908878701312611,-0.1866259401148928,7.823062093137529,0.23390578235576062,6.0476203360591905,0.24131261764388168,5.7755520115385215,0.018085521214227653,4.211053727000877,0.2702478859962955,4.473285372798269,-0.032269358243739034,6.074025232089901,-0.9980762940607099,4.002888184042608,-0.24259921197891104,6.382527978616213,-0.15941126001314454,6.363237480255161,-0.6666106919599593,7.961725419664281,-0.207571942305767,4.501671654640659,-0.1860269677166117,3.933682865430376,1.3101085097941307,4.912547839671223,0.2888094461406524,5.366106328706293,-0.2910000477981239,6.059996436907556,-0.6327594951741473,5.684078126076898,-0.04698706967253191,3.26951659093292,0.5293421309870898,4.756188254325148,0.0011841863962712064,4.803863860916388,0.13450685961743428,2.4688904327097303,-0.4712748808847602,3.707695813410806,-0.18197133035561897,5.244526490097452,-0.29257241733311623,6.091850275963866,0.12796938037599684,6.528161972747227,0.42707712895214306,5.185567464271346,-0.08259040857875723,2.6517654013024,-0.2987777263466372,4.424174293955946,0.1776016452950409,4.12806703014861,-0.3031946067075138,2.742775217205473,0.7849770692840338,8.03883801900474,0.07529437656780998,3.079968932962597,-0.43036642134079434,7.718164802744229,0.052697804360705855,5.7332913992967285,-0.10968696089168119,5.057723020103546,-0.6801936072458487,4.1605941872017,0.6545553481882052,5.777804099087537,0.007044167256091193,3.958499120834885,-0.18380245853965044,2.659346385859739,0.044826465377630194,8.172663809107998,-0.20936793007426005,6.240612831569324,0.33383893001215303,2.542372571263366,-0.29532043346673587,2.502912028257938,-0.14718359723260047,4.666669347857961,0.4531342751898206,4.010588629750141,0.3764052522031532,2.4066142326709707,0.31630030540692133,7.346748551320018,0.04487074516762188,5.569525838841864,-0.37139829937065566,3.6868759694732325,-0.5908544654271044,6.49955012192506,-0.19388005071461065,4.3626788972880695,1.0807822900318917,2.983398289175811,-0.45926690973469153,5.7604889322225965,0.3938123337986546,8.237519519492594,0.2589111867333468,3.9368831322647955,-0.4470352736997882,3.156638616197999,-0.14041979206568872,5.092975143393728,-0.3300243355056147,4.214874780606388,-0.2366727191456671,7.536685492879341,-0.21467331347776142,11.679934673945187,-0.29339326191222126,5.543059257922372,0.2709333231702913,4.360030582375788,0.738316961344297,4.902503756362046,0.44300465765941377,5.1624583706235585,0.07079990949662796,6.5107113787477715,-0.11149971823092815,3.927487800322004,0.10027721540338169,6.343034094166874,-0.10424450745836311,3.764995841776902,-0.36124199813271346,6.7970792063784495,-0.16466882356168888,4.936144266249627,0.187099445048711,6.362052837212419,-0.3620516281047767
