name	prize	Category	Division
VWA1	2.1896999999999998	ECM Glycoproteins	Core matrisome
CELA2A	2.4015	ECM Regulators	Matrisome-associated
VWA5B1	2.9865	ECM Glycoproteins	Core matrisome
NTNG1	5.4535	ECM Glycoproteins	Core matrisome
ECM1	4.7505	ECM Glycoproteins	Core matrisome
ADAMTSL4	2.12	ECM Regulators	Matrisome-associated
HAPLN2	3.3584	Proteoglycans	Core matrisome
BCAN	5.8172999999999995	Proteoglycans	Core matrisome
XCL1	3.8205999999999998	Secreted Factors	Matrisome-associated
FASLG	2.2209	Secreted Factors	Matrisome-associated
HMCN1	2.368	ECM Glycoproteins	Core matrisome
PRG4	6.3774	Proteoglycans	Core matrisome
PRELP	2.4432	Proteoglycans	Core matrisome
OPTC	3.2709999999999995	Proteoglycans	Core matrisome
IL19	2.4230000000000005	Secreted Factors	Matrisome-associated
TGFB2	3.5362999999999998	Secreted Factors	Matrisome-associated
MASP2	2.57	ECM Regulators	Matrisome-associated
FCN3	6.2233	ECM-affiliated Proteins	Matrisome-associated
RSPO1	4.7711	ECM Glycoproteins	Core matrisome
COL11A1	6.9447	Collagens	Core matrisome
FLG2	2.4838999999999998	Secreted Factors	Matrisome-associated
S100A12	5.7816	Secreted Factors	Matrisome-associated
S100A8	2.9689000000000005	Secreted Factors	Matrisome-associated
S100A4	2.0534	Secreted Factors	Matrisome-associated
S100A3	3.0954	Secreted Factors	Matrisome-associated
S100A2	2.262	Secreted Factors	Matrisome-associated
S100A14	2.3989000000000003	Secreted Factors	Matrisome-associated
MUC1	2.3141	ECM-affiliated Proteins	Matrisome-associated
ITLN1	5.7249	ECM-affiliated Proteins	Matrisome-associated
ITLN2	6.558999999999999	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	2.2092	ECM Regulators	Matrisome-associated
XCL2	3.172	Secreted Factors	Matrisome-associated
DPT	3.0640000000000005	ECM Glycoproteins	Core matrisome
TNR	4.5619	ECM Glycoproteins	Core matrisome
ANGPTL1	3.5423	Secreted Factors	Matrisome-associated
BRINP3	2.8297	Secreted Factors	Matrisome-associated
CTSE	3.0645999999999995	ECM Regulators	Matrisome-associated
LEFTY2	5.0075	Secreted Factors	Matrisome-associated
GDF7	2.8195	Secreted Factors	Matrisome-associated
VIT	4.9651000000000005	ECM Glycoproteins	Core matrisome
VWA3B	6.6555	ECM Glycoproteins	Core matrisome
COL3A1	3.1887999999999987	Collagens	Core matrisome
VWC2L	2.5618999999999996	Secreted Factors	Matrisome-associated
IGFBP2	2.2971000000000004	ECM Glycoproteins	Core matrisome
WNT6	5.655600000000001	Secreted Factors	Matrisome-associated
COL4A3	3.1524	Collagens	Core matrisome
EFEMP1	2.9861999999999997	ECM Glycoproteins	Core matrisome
CLEC4F	3.7938	ECM-affiliated Proteins	Matrisome-associated
ASTL	2.2775000000000003	ECM Regulators	Matrisome-associated
IL1B	2.2892	Secreted Factors	Matrisome-associated
C1QL2	3.7449000000000003	ECM-affiliated Proteins	Matrisome-associated
COL5A2	2.532	Collagens	Core matrisome
COL4A4	2.0086	Collagens	Core matrisome
TGM4	5.422499999999999	ECM Regulators	Matrisome-associated
CLEC3B	6.3805	ECM-affiliated Proteins	Matrisome-associated
TDGF1	3.9864	Secreted Factors	Matrisome-associated
ITIH3	2.6684	ECM Regulators	Matrisome-associated
COL6A5	3.0189000000000004	Collagens	Core matrisome
COL6A6	3.6633	Collagens	Core matrisome
IL12A	2.2689000000000004	Secreted Factors	Matrisome-associated
TIMP4	2.7063	ECM Regulators	Matrisome-associated
SEMA3G	3.5065999999999997	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.5513	ECM Regulators	Matrisome-associated
ABI3BP	4.0795	ECM Glycoproteins	Core matrisome
MUC13	3.1046	ECM-affiliated Proteins	Matrisome-associated
PLOD2	2.8956000000000004	ECM Regulators	Matrisome-associated
IGSF10	5.8515	ECM Glycoproteins	Core matrisome
SERPINI2	5.0283	ECM Regulators	Matrisome-associated
