name	prize	Category	Division
CLEC3A	3.5614999999999997	ECM-affiliated Proteins	Matrisome-associated
ADAMTS18	4.8406	ECM Regulators	Matrisome-associated
LGALS9C	4.0424999999999995	ECM-affiliated Proteins	Matrisome-associated
CSF3	4.071	Secreted Factors	Matrisome-associated
ADAM11	2.183	ECM Regulators	Matrisome-associated
WFIKKN2	2.3455000000000004	Secreted Factors	Matrisome-associated
CLEC10A	3.0161999999999995	ECM-affiliated Proteins	Matrisome-associated
MFAP4	2.2016	ECM Glycoproteins	Core matrisome
LGALS9B	4.4277	ECM-affiliated Proteins	Matrisome-associated
MMP28	3.3316	ECM Regulators	Matrisome-associated
CCL23	2.3541999999999996	Secreted Factors	Matrisome-associated
WNT3	2.1959	Secreted Factors	Matrisome-associated
COL1A1	2.6301999999999994	Collagens	Core matrisome
LAMA3	2.4370000000000003	ECM Glycoproteins	Core matrisome
SERPINB2	2.0235000000000003	ECM Regulators	Matrisome-associated
AMH	4.1464	Secreted Factors	Matrisome-associated
NRTN	5.2984	Secreted Factors	Matrisome-associated
CLEC4M	4.2714	ECM-affiliated Proteins	Matrisome-associated
CCL25	3.2984	Secreted Factors	Matrisome-associated
CILP2	3.4183000000000003	ECM Glycoproteins	Core matrisome
MUC16	5.6581	ECM-affiliated Proteins	Matrisome-associated
ANGPTL6	2.5208	Secreted Factors	Matrisome-associated
COMP	2.5686999999999998	ECM Glycoproteins	Core matrisome
CLC	2.6085	ECM-affiliated Proteins	Matrisome-associated
TGM3	2.0234999999999994	ECM Regulators	Matrisome-associated
BMP2	2.0378999999999996	Secreted Factors	Matrisome-associated
WISP2	2.6536000000000004	ECM Glycoproteins	Core matrisome
PI3	2.4524	ECM Regulators	Matrisome-associated
COL9A3	2.5879000000000003	Collagens	Core matrisome
ANGPT4	2.2459000000000002	Secreted Factors	Matrisome-associated
CST5	3.6084999999999994	ECM Regulators	Matrisome-associated
EMILIN3	5.3087	ECM Glycoproteins	Core matrisome
SLPI	2.3416000000000006	ECM Regulators	Matrisome-associated
MATN4	2.4386	ECM Glycoproteins	Core matrisome
ADAMTS1	2.445	ECM Regulators	Matrisome-associated
MMP11	3.6437999999999997	ECM Regulators	Matrisome-associated
TIMP3	2.1639999999999997	ECM Regulators	Matrisome-associated
FBLN1	2.2129000000000003	ECM Glycoproteins	Core matrisome
OSM	2.4672	Secreted Factors	Matrisome-associated
SCUBE1	2.488	Secreted Factors	Matrisome-associated
SRPX	2.6157	ECM Glycoproteins	Core matrisome
COL4A6	2.2619	Collagens	Core matrisome
CHRDL1	2.7493	Secreted Factors	Matrisome-associated
