name	prize	Category	Division
BCAN	2.1769	Proteoglycans	Core matrisome
PAPPA2	2.9653	ECM Regulators	Matrisome-associated
PRG4	4.2007	Proteoglycans	Core matrisome
IL20	3.37	Secreted Factors	Matrisome-associated
MFAP2	3.0090000000000003	ECM Glycoproteins	Core matrisome
WNT4	2.3594999999999997	Secreted Factors	Matrisome-associated
FCN3	3.4597000000000007	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.2230999999999996	ECM Glycoproteins	Core matrisome
BMP8B	2.339	Secreted Factors	Matrisome-associated
COL9A2	3.4334000000000007	Collagens	Core matrisome
COL11A1	7.124499999999999	Collagens	Core matrisome
NGF	2.0899	Secreted Factors	Matrisome-associated
TCHH	2.0667999999999997	Secreted Factors	Matrisome-associated
S100A12	3.9952	Secreted Factors	Matrisome-associated
S100A8	2.3703	Secreted Factors	Matrisome-associated
S100A4	2.6572999999999993	Secreted Factors	Matrisome-associated
S100A3	3.1923	Secreted Factors	Matrisome-associated
ITLN1	11.416799999999999	ECM-affiliated Proteins	Matrisome-associated
ITLN2	4.3722	ECM-affiliated Proteins	Matrisome-associated
TNFSF18	2.3979999999999997	Secreted Factors	Matrisome-associated
TNR	2.8426	ECM Glycoproteins	Core matrisome
BRINP3	2.6361999999999997	Secreted Factors	Matrisome-associated
PLXNA2	2.2552000000000003	ECM-affiliated Proteins	Matrisome-associated
LEFTY2	2.633	Secreted Factors	Matrisome-associated
TPO	3.8049999999999997	Secreted Factors	Matrisome-associated
GDF7	4.0512	Secreted Factors	Matrisome-associated
VIT	2.0195	ECM Glycoproteins	Core matrisome
FBLN7	2.0011	ECM Glycoproteins	Core matrisome
COL3A1	4.3599000000000006	Collagens	Core matrisome
VWC2L	2.177	Secreted Factors	Matrisome-associated
WNT10A	2.2618	Secreted Factors	Matrisome-associated
GPC1	2.7356000000000003	ECM-affiliated Proteins	Matrisome-associated
PXDN	4.2114	ECM Glycoproteins	Core matrisome
SFTPB	3.1987999999999994	ECM-affiliated Proteins	Matrisome-associated
IL1A	3.6748	Secreted Factors	Matrisome-associated
IL1B	2.3661000000000003	Secreted Factors	Matrisome-associated
COL5A2	2.2912999999999997	Collagens	Core matrisome
CLEC3B	3.2022999999999997	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.7206	ECM-affiliated Proteins	Matrisome-associated
ITIH1	2.1769	ECM Regulators	Matrisome-associated
IL12A	2.3853999999999997	Secreted Factors	Matrisome-associated
VWA5B2	2.9723	ECM Glycoproteins	Core matrisome
MUC20	2.1616999999999997	ECM-affiliated Proteins	Matrisome-associated
CSPG5	3.4613	ECM-affiliated Proteins	Matrisome-associated
COL7A1	2.5303	Collagens	Core matrisome
HYAL1	3.1741	ECM Regulators	Matrisome-associated
SEMA3G	2.0898	ECM-affiliated Proteins	Matrisome-associated
SEMA5B	2.7532	ECM-affiliated Proteins	Matrisome-associated
KY	2.6517	ECM Regulators	Matrisome-associated
PCOLCE2	5.4604	ECM Glycoproteins	Core matrisome
SERPINI2	2.9484000000000004	ECM Regulators	Matrisome-associated
MASP1	2.7165	ECM Regulators	Matrisome-associated
HGFAC	3.5755	Secreted Factors	Matrisome-associated
S100P	3.3819000000000004	Secreted Factors	Matrisome-associated
C1QTNF7	2.229	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.0092	ECM Glycoproteins	Core matrisome
EPGN	2.4524	Secreted Factors	Matrisome-associated
PARM1	2.0986000000000002	ECM-affiliated Proteins	Matrisome-associated
CXCL13	6.3956	Secreted Factors	Matrisome-associated
ANXA3	2.5709999999999997	ECM-affiliated Proteins	Matrisome-associated
SPP1	5.657299999999999	ECM Glycoproteins	Core matrisome
MMRN1	2.2005	ECM Glycoproteins	Core matrisome
NPNT	2.5406999999999997	ECM Glycoproteins	Core matrisome
EGF	2.5832	Secreted Factors	Matrisome-associated
HHIP	4.0304	Secreted Factors	Matrisome-associated
ANXA10	2.7679	ECM-affiliated Proteins	Matrisome-associated
ADAM29	3.4975	ECM Regulators	Matrisome-associated
FGFBP2	3.9626	Secreted Factors	Matrisome-associated
LGI2	3.3574	ECM Glycoproteins	Core matrisome
PF4	2.5556	Secreted Factors	Matrisome-associated
PPBP	5.731	Secreted Factors	Matrisome-associated
CXCL5	4.1652000000000005	Secreted Factors	Matrisome-associated
CXCL2	2.2899	Secreted Factors	Matrisome-associated
CXCL9	3.8329999999999997	Secreted Factors	Matrisome-associated
CXCL10	2.3821999999999997	Secreted Factors	Matrisome-associated
EMCN	2.7601000000000004	ECM-affiliated Proteins	Matrisome-associated
NDNF	3.2085999999999997	ECM Glycoproteins	Core matrisome
FGA	4.6976	ECM Glycoproteins	Core matrisome
FGG	4.7288	ECM Glycoproteins	Core matrisome
SPOCK3	3.2825	Proteoglycans	Core matrisome
ADAMTS16	2.5872	ECM Regulators	Matrisome-associated
VCAN	2.003	Proteoglycans	Core matrisome
CSF2	3.8674000000000004	Secreted Factors	Matrisome-associated
SEMA5A	2.8594999999999997	ECM-affiliated Proteins	Matrisome-associated
FGF10	5.6575	Secreted Factors	Matrisome-associated
ESM1	2.375	Proteoglycans	Core matrisome
SEMA6A	2.2147	ECM-affiliated Proteins	Matrisome-associated
CXCL14	3.5845000000000002	Secreted Factors	Matrisome-associated
HBEGF	3.5985	Secreted Factors	Matrisome-associated
C1QTNF2	2.7028999999999996	ECM-affiliated Proteins	Matrisome-associated
MUC21	4.6134	ECM-affiliated Proteins	Matrisome-associated
MUC22	7.1851	ECM-affiliated Proteins	Matrisome-associated
COL19A1	2.1481	Collagens	Core matrisome
WISP3	2.4525	ECM Glycoproteins	Core matrisome
FNDC1	3.654	ECM Glycoproteins	Core matrisome
F13A1	2.1807999999999996	ECM Regulators	Matrisome-associated
COL11A2	2.0332	Collagens	Core matrisome
COL21A1	2.5197000000000003	Collagens	Core matrisome
COL10A1	2.1262	Collagens	Core matrisome
LPA	3.3699000000000003	ECM Regulators	Matrisome-associated
THBS2	3.1606	ECM Glycoproteins	Core matrisome
BMPER	2.5304	ECM Glycoproteins	Core matrisome
VWC2	3.0691	Secreted Factors	Matrisome-associated
COL1A2	2.4477	Collagens	Core matrisome
MUC3A	3.0394	ECM-affiliated Proteins	Matrisome-associated
