name	prize	Category	Division
CELA2A	2.2878000000000003	ECM Regulators	Matrisome-associated
VWA5B1	2.3808000000000002	ECM Glycoproteins	Core matrisome
ARTN	3.3319	Secreted Factors	Matrisome-associated
NTNG1	4.2331	ECM Glycoproteins	Core matrisome
HAPLN2	2.3561999999999994	Proteoglycans	Core matrisome
BCAN	3.7998	Proteoglycans	Core matrisome
XCL1	3.1109999999999998	Secreted Factors	Matrisome-associated
PAPPA2	2.6523000000000003	ECM Regulators	Matrisome-associated
LAMC2	2.1500999999999992	ECM Glycoproteins	Core matrisome
PRG4	5.4979	Proteoglycans	Core matrisome
IL20	2.2876999999999996	Secreted Factors	Matrisome-associated
WNT3A	6.943099999999999	Secreted Factors	Matrisome-associated
MASP2	2.4654	ECM Regulators	Matrisome-associated
MFAP2	2.2345	ECM Glycoproteins	Core matrisome
FCN3	7.948799999999999	ECM-affiliated Proteins	Matrisome-associated
RSPO1	5.0479	ECM Glycoproteins	Core matrisome
COL11A1	5.2668	Collagens	Core matrisome
NGF	2.4894	Secreted Factors	Matrisome-associated
S100A12	3.3163	Secreted Factors	Matrisome-associated
S100A7	2.8416	Secreted Factors	Matrisome-associated
S100A2	2.447	Secreted Factors	Matrisome-associated
ITLN1	8.3253	ECM-affiliated Proteins	Matrisome-associated
ITLN2	8.3175	ECM-affiliated Proteins	Matrisome-associated
TNFSF18	2.5289	Secreted Factors	Matrisome-associated
TNFSF4	2.5425	Secreted Factors	Matrisome-associated
TNR	8.617799999999999	ECM Glycoproteins	Core matrisome
BRINP3	2.2670000000000003	Secreted Factors	Matrisome-associated
CTSE	2.1538	ECM Regulators	Matrisome-associated
PLXNA2	2.6952000000000003	ECM-affiliated Proteins	Matrisome-associated
LEFTY2	5.1357	Secreted Factors	Matrisome-associated
WNT9A	2.2029	Secreted Factors	Matrisome-associated
VIT	4.0533	ECM Glycoproteins	Core matrisome
VWA3B	2.9945999999999997	ECM Glycoproteins	Core matrisome
TNFAIP6	2.7600000000000002	ECM Glycoproteins	Core matrisome
COL3A1	4.5647	Collagens	Core matrisome
IGFBP2	2.3280999999999996	ECM Glycoproteins	Core matrisome
INHA	7.5248	Secreted Factors	Matrisome-associated
COL4A3	4.4431	Collagens	Core matrisome
CLEC4F	3.6414	ECM-affiliated Proteins	Matrisome-associated
SFTPB	2.7436999999999987	ECM-affiliated Proteins	Matrisome-associated
COL5A2	3.464	Collagens	Core matrisome
IHH	2.3872	Secreted Factors	Matrisome-associated
SERPINE2	3.4240000000000004	ECM Regulators	Matrisome-associated
COL4A4	2.8282	Collagens	Core matrisome
COL6A3	2.1414	Collagens	Core matrisome
TGM4	2.2635	ECM Regulators	Matrisome-associated
CLEC3B	5.964600000000001	ECM-affiliated Proteins	Matrisome-associated
TDGF1	3.8727	Secreted Factors	Matrisome-associated
ZPLD1	3.0341999999999993	ECM Glycoproteins	Core matrisome
COL6A5	3.9960000000000004	Collagens	Core matrisome
COL6A6	5.9803	Collagens	Core matrisome
IL12A	2.6539	Secreted Factors	Matrisome-associated
TIMP4	2.3582	ECM Regulators	Matrisome-associated
COL7A1	2.8055	Collagens	Core matrisome
SEMA3G	4.7016	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	3.3124000000000002	ECM Glycoproteins	Core matrisome
MUC13	3.2566	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	2.2047999999999996	ECM Glycoproteins	Core matrisome
IGSF10	5.6685	ECM Glycoproteins	Core matrisome
SERPINI2	4.149	ECM Regulators	Matrisome-associated
TNFSF10	2.4983000000000004	Secreted Factors	Matrisome-associated
MASP1	5.2083	ECM Regulators	Matrisome-associated
MUC4	3.265	ECM-affiliated Proteins	Matrisome-associated
S100P	8.5041	Secreted Factors	Matrisome-associated
C1QTNF7	2.5704000000000002	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.4987999999999997	ECM Glycoproteins	Core matrisome
CXCL13	7.6526	Secreted Factors	Matrisome-associated
FRAS1	2.5021	ECM Glycoproteins	Core matrisome
BMP3	5.843299999999999	Secreted Factors	Matrisome-associated
DSPP	5.8097	ECM Glycoproteins	Core matrisome
IBSP	4.7890999999999995	ECM Glycoproteins	Core matrisome
SPP1	8.448400000000001	ECM Glycoproteins	Core matrisome
NPNT	3.1720000000000006	ECM Glycoproteins	Core matrisome
FGF2	2.1910999999999996	Secreted Factors	Matrisome-associated
HHIP	6.3686	Secreted Factors	Matrisome-associated
FGB	11.355699999999999	ECM Glycoproteins	Core matrisome
TLL1	2.1438	ECM Regulators	Matrisome-associated
ADAM29	3.9507	ECM Regulators	Matrisome-associated
FGFBP2	5.7072	Secreted Factors	Matrisome-associated
LGI2	3.0692000000000004	ECM Glycoproteins	Core matrisome
PPBP	2.2953	Secreted Factors	Matrisome-associated
CXCL2	2.2058	Secreted Factors	Matrisome-associated
CXCL9	2.8474999999999997	Secreted Factors	Matrisome-associated
CXCL10	2.1003999999999996	Secreted Factors	Matrisome-associated
SPARCL1	2.1029999999999998	ECM Glycoproteins	Core matrisome
EMCN	3.2383000000000006	ECM-affiliated Proteins	Matrisome-associated
COL25A1	2.3464	Collagens	Core matrisome
PRSS12	3.9231	ECM Regulators	Matrisome-associated
NDNF	2.4291	ECM Glycoproteins	Core matrisome
FREM3	3.0573	ECM-affiliated Proteins	Matrisome-associated
SFRP2	4.5488	Secreted Factors	Matrisome-associated
FGA	6.7639	ECM Glycoproteins	Core matrisome
FGG	3.6328000000000005	ECM Glycoproteins	Core matrisome
SPOCK3	2.6192	Proteoglycans	Core matrisome
ADAMTS16	3.1069	ECM Regulators	Matrisome-associated
FST	4.2345	Secreted Factors	Matrisome-associated
VCAN	3.7596999999999996	Proteoglycans	Core matrisome
MEGF10	2.2186000000000003	Secreted Factors	Matrisome-associated
CSF2	3.0532	Secreted Factors	Matrisome-associated
SEMA5A	2.4412	ECM-affiliated Proteins	Matrisome-associated
GDNF	2.1046	Secreted Factors	Matrisome-associated
FGF10	5.5903	Secreted Factors	Matrisome-associated
SEMA6A	2.0355	ECM-affiliated Proteins	Matrisome-associated
SPOCK1	5.689500000000001	Proteoglycans	Core matrisome
NRG2	2.4803999999999995	Secreted Factors	Matrisome-associated
HBEGF	2.9139999999999997	Secreted Factors	Matrisome-associated
C1QTNF2	2.82	ECM-affiliated Proteins	Matrisome-associated
SLIT3	3.6310000000000002	ECM Glycoproteins	Core matrisome
MUC21	4.1468	ECM-affiliated Proteins	Matrisome-associated
WISP3	3.2388000000000003	ECM Glycoproteins	Core matrisome
FNDC1	6.6832	ECM Glycoproteins	Core matrisome
TNXB	3.9497	ECM Glycoproteins	Core matrisome
BMP5	3.6001000000000003	Secreted Factors	Matrisome-associated
COL21A1	3.0232	Collagens	Core matrisome
COL10A1	3.5072	Collagens	Core matrisome
THBS2	4.7787	ECM Glycoproteins	Core matrisome
BMPER	4.1282	ECM Glycoproteins	Core matrisome
AEBP1	2.0046	ECM Glycoproteins	Core matrisome
VWC2	4.2877	Secreted Factors	Matrisome-associated
ZP3	2.5196	ECM Glycoproteins	Core matrisome
COL1A2	3.0275	Collagens	Core matrisome
MUC3A	2.9273000000000002	ECM-affiliated Proteins	Matrisome-associated
SERPINE1	2.3891999999999998	ECM Regulators	Matrisome-associated
SSPO	2.0631000000000004	ECM Glycoproteins	Core matrisome
COL28A1	2.1155	Collagens	Core matrisome
VWDE	3.2659	ECM Glycoproteins	Core matrisome
SFRP4	3.9599	Secreted Factors	Matrisome-associated
IGFBP3	2.0168999999999997	ECM Glycoproteins	Core matrisome
CCL26	3.3561	Secreted Factors	Matrisome-associated
CCL24	2.2607	Secreted Factors	Matrisome-associated
GPC2	4.3196	ECM-affiliated Proteins	Matrisome-associated
KCP	2.8741	ECM Glycoproteins	Core matrisome
PTN	2.9657999999999998	Secreted Factors	Matrisome-associated
SHH	2.3104	Secreted Factors	Matrisome-associated
FGF17	3.9657999999999998	Secreted Factors	Matrisome-associated
SFTPC	15.6181	ECM-affiliated Proteins	Matrisome-associated
ADAM28	3.1203000000000003	ECM Regulators	Matrisome-associated
ADAMDEC1	6.0834	ECM Regulators	Matrisome-associated
SULF1	4.2372000000000005	ECM Regulators	Matrisome-associated
MATN2	2.4299	ECM Glycoproteins	Core matrisome
CTHRC1	4.7911	ECM Glycoproteins	Core matrisome
COLEC10	4.1574	ECM-affiliated Proteins	Matrisome-associated
WISP1	3.2017999999999995	ECM Glycoproteins	Core matrisome
FGL1	6.6175	ECM Glycoproteins	Core matrisome
LGI3	10.1282	ECM Glycoproteins	Core matrisome
LOXL2	2.726	ECM Regulators	Matrisome-associated
SFRP1	2.798	Secreted Factors	Matrisome-associated
SBSPON	4.1012	ECM Glycoproteins	Core matrisome
MMP16	2.2366	ECM Regulators	Matrisome-associated
ANGPT1	2.6791	Secreted Factors	Matrisome-associated
RSPO2	4.7492	ECM Glycoproteins	Core matrisome
