name	prize	Category	Division
ECM1	2.8042999999999996	ECM Glycoproteins	Core matrisome
S100A9	2.2039999999999997	Secreted Factors	Matrisome-associated
HAPLN2	2.4461	Proteoglycans	Core matrisome
PAPPA2	2.1641	ECM Regulators	Matrisome-associated
BRINP2	3.2542999999999997	Secreted Factors	Matrisome-associated
WNT3A	2.9794	Secreted Factors	Matrisome-associated
FCN3	3.8242999999999996	ECM-affiliated Proteins	Matrisome-associated
NGF	3.6036	Secreted Factors	Matrisome-associated
FLG2	3.4837	Secreted Factors	Matrisome-associated
S100A12	4.319599999999999	Secreted Factors	Matrisome-associated
S100A8	2.7357	Secreted Factors	Matrisome-associated
S100A4	2.0675	Secreted Factors	Matrisome-associated
S100A3	2.8932	Secreted Factors	Matrisome-associated
MUC1	2.0803000000000003	ECM-affiliated Proteins	Matrisome-associated
ITLN1	5.3854	ECM-affiliated Proteins	Matrisome-associated
ITLN2	3.7591	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	5.3291	ECM Regulators	Matrisome-associated
TNR	3.7918	ECM Glycoproteins	Core matrisome
IL10	3.3306	Secreted Factors	Matrisome-associated
LAMB3	2.8385	ECM Glycoproteins	Core matrisome
WNT9A	2.5355	Secreted Factors	Matrisome-associated
TPO	4.8018	Secreted Factors	Matrisome-associated
VWA3B	3.7921000000000005	ECM Glycoproteins	Core matrisome
CCL20	2.5259	Secreted Factors	Matrisome-associated
IL1A	2.4237	Secreted Factors	Matrisome-associated
IL1B	3.1968	Secreted Factors	Matrisome-associated
FN1	2.043100000000001	ECM Glycoproteins	Core matrisome
IHH	2.8265	Secreted Factors	Matrisome-associated
TGM4	2.79	ECM Regulators	Matrisome-associated
CLEC3B	3.8626000000000005	ECM-affiliated Proteins	Matrisome-associated
SEMA3F	2.5452000000000004	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.7629	ECM-affiliated Proteins	Matrisome-associated
COL6A6	2.1649999999999996	Collagens	Core matrisome
MUC20	2.1103	ECM-affiliated Proteins	Matrisome-associated
WNT7A	3.017	Secreted Factors	Matrisome-associated
CSPG5	2.2127999999999997	ECM-affiliated Proteins	Matrisome-associated
HYAL1	2.5914	ECM Regulators	Matrisome-associated
HYAL2	2.0911999999999997	ECM Regulators	Matrisome-associated
SEMA3G	2.6822	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.8309	ECM Regulators	Matrisome-associated
PCOLCE2	2.7274999999999996	ECM Glycoproteins	Core matrisome
IGSF10	2.0077	ECM Glycoproteins	Core matrisome
SERPINI2	2.0982	ECM Regulators	Matrisome-associated
MASP1	3.622	ECM Regulators	Matrisome-associated
FGF12	2.6201	Secreted Factors	Matrisome-associated
CXCL8	4.1966	Secreted Factors	Matrisome-associated
CXCL6	4.205100000000001	Secreted Factors	Matrisome-associated
CXCL1	2.0124000000000004	Secreted Factors	Matrisome-associated
EPGN	2.9782	Secreted Factors	Matrisome-associated
EREG	5.284800000000001	Secreted Factors	Matrisome-associated
AREG	4.3210999999999995	Secreted Factors	Matrisome-associated
CXCL13	4.7028	Secreted Factors	Matrisome-associated
DSPP	2.2543999999999995	ECM Glycoproteins	Core matrisome
IBSP	2.0676000000000005	ECM Glycoproteins	Core matrisome
MEPE	4.79	ECM Glycoproteins	Core matrisome
SPP1	3.7328	ECM Glycoproteins	Core matrisome
MMRN1	2.6910999999999996	ECM Glycoproteins	Core matrisome
EGF	2.1727000000000003	Secreted Factors	Matrisome-associated
HHIP	2.87	Secreted Factors	Matrisome-associated
FGFBP1	2.0976	Secreted Factors	Matrisome-associated
FGFBP2	2.6107	Secreted Factors	Matrisome-associated
PF4	2.6135	Secreted Factors	Matrisome-associated
PPBP	5.531899999999999	Secreted Factors	Matrisome-associated
CXCL5	5.0785	Secreted Factors	Matrisome-associated
CXCL3	3.4449	Secreted Factors	Matrisome-associated
CXCL2	3.2262000000000004	Secreted Factors	Matrisome-associated
CXCL11	2.6716	Secreted Factors	Matrisome-associated
EMCN	2.9282000000000004	ECM-affiliated Proteins	Matrisome-associated
FREM3	3.1286	ECM-affiliated Proteins	Matrisome-associated
FGA	3.7068000000000003	ECM Glycoproteins	Core matrisome
FGG	4.1617	ECM Glycoproteins	Core matrisome
THBS4	4.3693	ECM Glycoproteins	Core matrisome
MEGF10	2.0495	Secreted Factors	Matrisome-associated
CSF2	2.9882	Secreted Factors	Matrisome-associated
SEMA5A	2.7454	ECM-affiliated Proteins	Matrisome-associated
GDNF	3.6467000000000005	Secreted Factors	Matrisome-associated
FGF10	3.0675999999999997	Secreted Factors	Matrisome-associated
SEMA6A	2.0075000000000003	ECM-affiliated Proteins	Matrisome-associated
CXCL14	2.6855	Secreted Factors	Matrisome-associated
HBEGF	4.014200000000001	Secreted Factors	Matrisome-associated
BMP6	3.0340000000000003	Secreted Factors	Matrisome-associated
MUC21	2.7486999999999995	ECM-affiliated Proteins	Matrisome-associated
LTA	2.4768	Secreted Factors	Matrisome-associated
LTB	2.6310000000000002	Secreted Factors	Matrisome-associated
COL9A1	2.9549000000000003	Collagens	Core matrisome
COL12A1	2.3851	Collagens	Core matrisome
COL10A1	3.4507000000000003	Collagens	Core matrisome
IL6	7.334199999999999	Secreted Factors	Matrisome-associated
BMPER	3.3988000000000005	ECM Glycoproteins	Core matrisome
MUC3A	4.619000000000001	ECM-affiliated Proteins	Matrisome-associated
MUC12	2.8331000000000004	ECM-affiliated Proteins	Matrisome-associated
