name	prize	Category	Division
CELA2A	4.2393	ECM Regulators	Matrisome-associated
NTNG1	2.3935	ECM Glycoproteins	Core matrisome
ECM1	3.2948	ECM Glycoproteins	Core matrisome
BCAN	4.3355999999999995	Proteoglycans	Core matrisome
BRINP2	4.0826	Secreted Factors	Matrisome-associated
PRG4	2.4177	Proteoglycans	Core matrisome
OPTC	2.7607	Proteoglycans	Core matrisome
IL19	5.1183	Secreted Factors	Matrisome-associated
FCN3	3.2881000000000005	ECM-affiliated Proteins	Matrisome-associated
RSPO1	2.6136999999999997	ECM Glycoproteins	Core matrisome
COL11A1	6.9901	Collagens	Core matrisome
S100A12	2.8243	Secreted Factors	Matrisome-associated
S100A7	2.0827	Secreted Factors	Matrisome-associated
S100A2	3.5305	Secreted Factors	Matrisome-associated
ITLN2	2.9837	ECM-affiliated Proteins	Matrisome-associated
TNR	3.2504	ECM Glycoproteins	Core matrisome
BRINP3	2.2799	Secreted Factors	Matrisome-associated
LEFTY2	2.0758	Secreted Factors	Matrisome-associated
VIT	2.7417999999999996	ECM Glycoproteins	Core matrisome
VWA3B	2.9874	ECM Glycoproteins	Core matrisome
INHBB	2.1885000000000003	Secreted Factors	Matrisome-associated
WNT6	2.7608000000000006	Secreted Factors	Matrisome-associated
WNT10A	2.3628	Secreted Factors	Matrisome-associated
ASTL	3.1868	ECM Regulators	Matrisome-associated
IL1B	2.2279999999999998	Secreted Factors	Matrisome-associated
C1QL2	4.153	ECM-affiliated Proteins	Matrisome-associated
IHH	2.2937	Secreted Factors	Matrisome-associated
TGM4	3.0248000000000004	ECM Regulators	Matrisome-associated
CLEC3B	2.7395000000000005	ECM-affiliated Proteins	Matrisome-associated
ITIH3	2.1548	ECM Regulators	Matrisome-associated
COL6A6	2.3628000000000005	Collagens	Core matrisome
MUC20	2.1027	ECM-affiliated Proteins	Matrisome-associated
CSPG5	2.2407	ECM-affiliated Proteins	Matrisome-associated
HYAL1	2.3252999999999995	ECM Regulators	Matrisome-associated
SEMA3G	2.2649	ECM-affiliated Proteins	Matrisome-associated
MUC13	2.6491	ECM-affiliated Proteins	Matrisome-associated
IGSF10	2.9411	ECM Glycoproteins	Core matrisome
MASP1	2.6752000000000002	ECM Regulators	Matrisome-associated
FGF12	2.2950999999999997	Secreted Factors	Matrisome-associated
MUC4	2.214	ECM-affiliated Proteins	Matrisome-associated
C1QTNF7	2.3122	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.2047	ECM Glycoproteins	Core matrisome
CXCL6	3.6085000000000003	Secreted Factors	Matrisome-associated
PF4V1	2.5612000000000004	Secreted Factors	Matrisome-associated
EPGN	2.2015	Secreted Factors	Matrisome-associated
EREG	2.8878	Secreted Factors	Matrisome-associated
AREG	2.4038	Secreted Factors	Matrisome-associated
CXCL13	5.2743	Secreted Factors	Matrisome-associated
FRAS1	2.5341	ECM Glycoproteins	Core matrisome
FGF5	2.3455999999999992	Secreted Factors	Matrisome-associated
MEPE	4.8243	ECM Glycoproteins	Core matrisome
SPP1	4.0771999999999995	ECM Glycoproteins	Core matrisome
MMRN1	2.2908999999999997	ECM Glycoproteins	Core matrisome
NPNT	2.0658000000000003	ECM Glycoproteins	Core matrisome
EGF	2.5153000000000003	Secreted Factors	Matrisome-associated
FGF2	2.2531	Secreted Factors	Matrisome-associated
LGI2	2.0366	ECM Glycoproteins	Core matrisome
PPBP	2.2112	Secreted Factors	Matrisome-associated
CXCL5	2.1907	Secreted Factors	Matrisome-associated
CXCL3	2.3424	Secreted Factors	Matrisome-associated
CXCL2	2.4242999999999997	Secreted Factors	Matrisome-associated
CXCL9	2.6854	Secreted Factors	Matrisome-associated
CXCL10	2.3139	Secreted Factors	Matrisome-associated
EMCN	2.1122	ECM-affiliated Proteins	Matrisome-associated
COL25A1	2.0467	Collagens	Core matrisome
PRSS12	2.0591	ECM Regulators	Matrisome-associated
SPOCK3	2.1568	Proteoglycans	Core matrisome
MEGF10	3.6067	Secreted Factors	Matrisome-associated
CCL28	3.7242999999999995	Secreted Factors	Matrisome-associated
CXCL14	4.558	Secreted Factors	Matrisome-associated
SPOCK1	2.1824	Proteoglycans	Core matrisome
HBEGF	2.0957	Secreted Factors	Matrisome-associated
SLIT3	2.1501	ECM Glycoproteins	Core matrisome
F12	2.1426	ECM Regulators	Matrisome-associated
MUC21	5.2865	ECM-affiliated Proteins	Matrisome-associated
LTA	2.1937	Secreted Factors	Matrisome-associated
FNDC1	3.1127000000000002	ECM Glycoproteins	Core matrisome
PLG	3.0466	ECM Regulators	Matrisome-associated
TNXB	2.4138	ECM Glycoproteins	Core matrisome
COL10A1	3.5387000000000004	Collagens	Core matrisome
THBS2	2.1612	ECM Glycoproteins	Core matrisome
IL6	3.1468	Secreted Factors	Matrisome-associated
IGFBP1	2.1653	ECM Glycoproteins	Core matrisome
MUC3A	3.9923	ECM-affiliated Proteins	Matrisome-associated
PRSS1	3.7149000000000005	ECM Regulators	Matrisome-associated
PRSS2	3.6433999999999997	ECM Regulators	Matrisome-associated
VWDE	3.8918999999999997	ECM Glycoproteins	Core matrisome
SEMA3E	2.5522	ECM-affiliated Proteins	Matrisome-associated
CLEC5A	2.1138000000000003	ECM-affiliated Proteins	Matrisome-associated
SFTPC	2.488900000000001	ECM-affiliated Proteins	Matrisome-associated
ADAMDEC1	3.4976	ECM Regulators	Matrisome-associated
SULF1	2.8139000000000003	ECM Regulators	Matrisome-associated
CTHRC1	2.4274000000000004	ECM Glycoproteins	Core matrisome
LGI3	2.5656	ECM Glycoproteins	Core matrisome
LOXL2	2.4634	ECM Regulators	Matrisome-associated
ANGPT1	2.2022	Secreted Factors	Matrisome-associated
