name	prize	Category	Division
TINAGL1	2.4311000000000003	ECM Glycoproteins	Core matrisome
NTNG1	3.0037000000000003	ECM Glycoproteins	Core matrisome
BCAN	4.1426	Proteoglycans	Core matrisome
BRINP2	2.0765000000000002	Secreted Factors	Matrisome-associated
IL24	3.1166	Secreted Factors	Matrisome-associated
TGFB2	2.1735999999999995	Secreted Factors	Matrisome-associated
WNT3A	6.0373	Secreted Factors	Matrisome-associated
FCN3	6.4883	ECM-affiliated Proteins	Matrisome-associated
RSPO1	2.2319	ECM Glycoproteins	Core matrisome
S100A12	4.596	Secreted Factors	Matrisome-associated
S100A8	3.0375	Secreted Factors	Matrisome-associated
S100A4	2.2676999999999996	Secreted Factors	Matrisome-associated
S100A3	6.550800000000001	Secreted Factors	Matrisome-associated
ITLN1	3.383	ECM-affiliated Proteins	Matrisome-associated
ITLN2	10.6248	ECM-affiliated Proteins	Matrisome-associated
TNR	4.0801	ECM Glycoproteins	Core matrisome
CTSE	2.0899	ECM Regulators	Matrisome-associated
LEFTY2	2.3993	Secreted Factors	Matrisome-associated
VIT	2.146	ECM Glycoproteins	Core matrisome
VWC2L	2.1639	Secreted Factors	Matrisome-associated
WNT10A	3.9421999999999997	Secreted Factors	Matrisome-associated
CCL20	5.4544	Secreted Factors	Matrisome-associated
SDC1	2.0152	ECM-affiliated Proteins	Matrisome-associated
C1QL2	2.7769000000000004	ECM-affiliated Proteins	Matrisome-associated
IHH	3.2455000000000003	Secreted Factors	Matrisome-associated
TGM4	2.0015	ECM Regulators	Matrisome-associated
CLEC3B	4.9518	ECM-affiliated Proteins	Matrisome-associated
ITIH1	2.2464	ECM Regulators	Matrisome-associated
COL6A6	3.1823	Collagens	Core matrisome
IL12A	2.8062	Secreted Factors	Matrisome-associated
KNG1	3.2463999999999995	ECM Regulators	Matrisome-associated
WNT7A	3.2866	Secreted Factors	Matrisome-associated
CSPG5	2.5522	ECM-affiliated Proteins	Matrisome-associated
HYAL1	3.2474000000000003	ECM Regulators	Matrisome-associated
HYAL2	2.2430999999999996	ECM Regulators	Matrisome-associated
SEMA3G	4.0103	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	5.3674	ECM Glycoproteins	Core matrisome
IGSF10	3.0867	ECM Glycoproteins	Core matrisome
SERPINI2	2.2582999999999998	ECM Regulators	Matrisome-associated
MASP1	2.6081	ECM Regulators	Matrisome-associated
FGF12	3.0855	Secreted Factors	Matrisome-associated
HGFAC	2.0764	Secreted Factors	Matrisome-associated
S100P	2.2275	Secreted Factors	Matrisome-associated
C1QTNF7	2.1633000000000004	ECM-affiliated Proteins	Matrisome-associated
CXCL6	2.2455	Secreted Factors	Matrisome-associated
CXCL13	6.494299999999999	Secreted Factors	Matrisome-associated
FRAS1	2.2606	ECM Glycoproteins	Core matrisome
ANXA3	2.4611	ECM-affiliated Proteins	Matrisome-associated
BMP3	2.1451999999999996	Secreted Factors	Matrisome-associated
MEPE	2.2455	ECM Glycoproteins	Core matrisome
SPP1	7.8888	ECM Glycoproteins	Core matrisome
NPNT	2.4766	ECM Glycoproteins	Core matrisome
FGF2	2.073	Secreted Factors	Matrisome-associated
HHIP	2.9909	Secreted Factors	Matrisome-associated
ADAM29	2.2213	ECM Regulators	Matrisome-associated
FGFBP2	5.76	Secreted Factors	Matrisome-associated
LGI2	2.0866	ECM Glycoproteins	Core matrisome
PF4	4.383	Secreted Factors	Matrisome-associated
PPBP	5.7565	Secreted Factors	Matrisome-associated
CXCL9	2.8080000000000003	Secreted Factors	Matrisome-associated
SPARCL1	2.3449	ECM Glycoproteins	Core matrisome
EMCN	3.9175	ECM-affiliated Proteins	Matrisome-associated
FREM3	2.2578	ECM-affiliated Proteins	Matrisome-associated
SPOCK3	3.1715	Proteoglycans	Core matrisome
ADAMTS16	3.0248	ECM Regulators	Matrisome-associated
FST	2.003	Secreted Factors	Matrisome-associated
IL4	2.0765	Secreted Factors	Matrisome-associated
GDNF	2.4688	Secreted Factors	Matrisome-associated
FGF10	4.309	Secreted Factors	Matrisome-associated
ESM1	3.5726	Proteoglycans	Core matrisome
HAPLN1	3.4471	Proteoglycans	Core matrisome
EDIL3	2.0024	ECM Glycoproteins	Core matrisome
SEMA6A	2.5774	ECM-affiliated Proteins	Matrisome-associated
CXCL14	9.9452	Secreted Factors	Matrisome-associated
