name	prize	Category	Division
CELA2A	2.3247999999999998	ECM Regulators	Matrisome-associated
CYR61	3.2879000000000005	ECM Glycoproteins	Core matrisome
TNN	2.3891999999999998	ECM Glycoproteins	Core matrisome
BRINP2	2.1126	Secreted Factors	Matrisome-associated
PRG4	2.0109000000000004	Proteoglycans	Core matrisome
TGFB2	2.337	Secreted Factors	Matrisome-associated
WNT3A	4.6211	Secreted Factors	Matrisome-associated
FCN3	6.0005999999999995	ECM-affiliated Proteins	Matrisome-associated
COL9A2	2.6336000000000004	Collagens	Core matrisome
OVGP1	2.1791	ECM-affiliated Proteins	Matrisome-associated
S100A12	2.0167	Secreted Factors	Matrisome-associated
S100A3	2.3543000000000003	Secreted Factors	Matrisome-associated
ITLN2	10.161999999999999	ECM-affiliated Proteins	Matrisome-associated
CTSE	3.0303000000000004	ECM Regulators	Matrisome-associated
TPO	2.1479	Secreted Factors	Matrisome-associated
WNT10A	2.2885999999999997	Secreted Factors	Matrisome-associated
BMP10	2.1125999999999996	Secreted Factors	Matrisome-associated
IL1A	3.2537000000000003	Secreted Factors	Matrisome-associated
IL1B	3.1896999999999998	Secreted Factors	Matrisome-associated
IHH	3.3432000000000004	Secreted Factors	Matrisome-associated
CLEC3B	2.4967999999999995	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.2328	ECM-affiliated Proteins	Matrisome-associated
ITIH1	3.6975999999999996	ECM Regulators	Matrisome-associated
ZPLD1	2.8781	ECM Glycoproteins	Core matrisome
COL6A6	2.0952	Collagens	Core matrisome
CHRD	2.0847	Secreted Factors	Matrisome-associated
WNT7A	4.9236	Secreted Factors	Matrisome-associated
CSPG5	2.0968	ECM-affiliated Proteins	Matrisome-associated
HYAL1	2.3026999999999997	ECM Regulators	Matrisome-associated
SEMA3G	3.9502	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	2.0170000000000003	ECM Glycoproteins	Core matrisome
MUC13	2.598	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	2.3633	ECM Glycoproteins	Core matrisome
THPO	2.4912	Secreted Factors	Matrisome-associated
MASP1	2.5164999999999997	ECM Regulators	Matrisome-associated
FGF12	2.6687	Secreted Factors	Matrisome-associated
S100P	3.3534999999999995	Secreted Factors	Matrisome-associated
SLIT2	2.207	ECM Glycoproteins	Core matrisome
EPGN	4.3282	Secreted Factors	Matrisome-associated
CXCL13	6.9183	Secreted Factors	Matrisome-associated
BMP3	2.5401	Secreted Factors	Matrisome-associated
SPP1	4.4985	ECM Glycoproteins	Core matrisome
HHIP	3.6115	Secreted Factors	Matrisome-associated
ANXA10	4.8016	ECM-affiliated Proteins	Matrisome-associated
ADAM29	4.389200000000001	ECM Regulators	Matrisome-associated
FGFBP2	4.591	Secreted Factors	Matrisome-associated
PF4	2.9097	Secreted Factors	Matrisome-associated
PPBP	3.179	Secreted Factors	Matrisome-associated
CXCL2	2.4827	Secreted Factors	Matrisome-associated
EMCN	2.3878000000000004	ECM-affiliated Proteins	Matrisome-associated
FREM3	2.2234	ECM-affiliated Proteins	Matrisome-associated
FGA	2.9964	ECM Glycoproteins	Core matrisome
FGG	5.4265	ECM Glycoproteins	Core matrisome
VEGFC	2.2435	Secreted Factors	Matrisome-associated
ADAMTS19	3.6532	ECM Regulators	Matrisome-associated
IL13	3.1125999999999996	Secreted Factors	Matrisome-associated
SEMA5A	3.1189999999999998	ECM-affiliated Proteins	Matrisome-associated
GDNF	2.0536999999999996	Secreted Factors	Matrisome-associated
ESM1	3.2015	Proteoglycans	Core matrisome
HAPLN1	4.178999999999999	Proteoglycans	Core matrisome
SEMA6A	2.083	ECM-affiliated Proteins	Matrisome-associated
CXCL14	4.7307	Secreted Factors	Matrisome-associated
HBEGF	3.9499	Secreted Factors	Matrisome-associated
SLIT3	2.017	ECM Glycoproteins	Core matrisome
F12	3.0302000000000002	ECM Regulators	Matrisome-associated
LTA	2.7907	Secreted Factors	Matrisome-associated
VEGFA	2.1405000000000003	Secreted Factors	Matrisome-associated
COL19A1	2.2407000000000004	Collagens	Core matrisome
CD109	2.1997	ECM Regulators	Matrisome-associated
LTB	2.722	Secreted Factors	Matrisome-associated
COL9A1	3.0002	Collagens	Core matrisome
COL10A1	2.1769999999999996	Collagens	Core matrisome
CTGF	2.0819	ECM Glycoproteins	Core matrisome
IL6	2.0778	Secreted Factors	Matrisome-associated
BMPER	2.3681	ECM Glycoproteins	Core matrisome
MUC3A	2.217	ECM-affiliated Proteins	Matrisome-associated
LEP	2.7907	Secreted Factors	Matrisome-associated
PRSS1	3.1513999999999998	ECM Regulators	Matrisome-associated
PRSS2	5.4475999999999996	ECM Regulators	Matrisome-associated
GRIFIN	2.2093	ECM-affiliated Proteins	Matrisome-associated
CCL26	7.0196	Secreted Factors	Matrisome-associated
SHH	2.4581	Secreted Factors	Matrisome-associated
SFTPC	3.777199999999999	ECM-affiliated Proteins	Matrisome-associated
ADAM28	2.0014	ECM Regulators	Matrisome-associated
ADAMDEC1	2.8451	ECM Regulators	Matrisome-associated
NRG1	2.6532	Secreted Factors	Matrisome-associated
CTHRC1	2.0474	ECM Glycoproteins	Core matrisome
LGI3	5.3821	ECM Glycoproteins	Core matrisome
COL22A1	2.4688	Collagens	Core matrisome
LAMC3	3.0758	ECM Glycoproteins	Core matrisome
IFNB1	2.2093000000000003	Secreted Factors	Matrisome-associated
IFNA5	3.3792	Secreted Factors	Matrisome-associated
IFNE	2.1125999999999996	Secreted Factors	Matrisome-associated
CCL19	3.0867999999999998	Secreted Factors	Matrisome-associated
AMBP	5.7517	ECM Regulators	Matrisome-associated
ANXA8L1	3.6606	ECM-affiliated Proteins	Matrisome-associated
COL13A1	2.0042999999999997	Collagens	Core matrisome
ADAMTS14	2.2094	ECM Regulators	Matrisome-associated
NRG3	3.9802	Secreted Factors	Matrisome-associated
HABP2	6.7635000000000005	ECM Regulators	Matrisome-associated
VWA2	2.1837	ECM Glycoproteins	Core matrisome
DMBT1	2.4339000000000004	ECM Glycoproteins	Core matrisome
ANXA8	3.3206999999999995	ECM-affiliated Proteins	Matrisome-associated
SPOCK2	2.7057	Proteoglycans	Core matrisome
