name	prize	Category	Division
CELA2A	2.4352	ECM Regulators	Matrisome-associated
CELA2B	2.1835999999999998	ECM Regulators	Matrisome-associated
VWA5B1	3.2832	ECM Glycoproteins	Core matrisome
NTNG1	2.771	ECM Glycoproteins	Core matrisome
FNDC7	2.1132	ECM Glycoproteins	Core matrisome
ADAMTSL4	2.9812000000000003	ECM Regulators	Matrisome-associated
BCAN	3.4474	Proteoglycans	Core matrisome
PRG4	3.0086000000000004	Proteoglycans	Core matrisome
PRELP	2.1535	Proteoglycans	Core matrisome
WNT3A	3.8137	Secreted Factors	Matrisome-associated
FCN3	3.0519	ECM-affiliated Proteins	Matrisome-associated
RSPO1	4.656	ECM Glycoproteins	Core matrisome
REG4	7.9137	ECM-affiliated Proteins	Matrisome-associated
FLG2	2.8788	Secreted Factors	Matrisome-associated
S100A12	2.5727	Secreted Factors	Matrisome-associated
S100A8	2.0397	Secreted Factors	Matrisome-associated
S100A4	2.3175	Secreted Factors	Matrisome-associated
S100A3	3.8725	Secreted Factors	Matrisome-associated
S100A16	2.0804	Secreted Factors	Matrisome-associated
S100A14	2.3354	Secreted Factors	Matrisome-associated
ITLN2	4.2119	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	4.4551	ECM Regulators	Matrisome-associated
DPT	3.9094999999999995	ECM Glycoproteins	Core matrisome
TNR	3.3611999999999997	ECM Glycoproteins	Core matrisome
CTSE	5.2668	ECM Regulators	Matrisome-associated
LAMB3	2.0550999999999995	ECM Glycoproteins	Core matrisome
LEFTY1	2.8868	Secreted Factors	Matrisome-associated
WNT9A	2.2448	Secreted Factors	Matrisome-associated
VIT	3.2443	ECM Glycoproteins	Core matrisome
EFEMP1	2.2431	ECM Glycoproteins	Core matrisome
TGFA	2.1666	Secreted Factors	Matrisome-associated
ASTL	3.8137000000000003	ECM Regulators	Matrisome-associated
IHH	3.2234999999999996	Secreted Factors	Matrisome-associated
TGM4	3.9612000000000003	ECM Regulators	Matrisome-associated
CLEC3B	3.0071	ECM-affiliated Proteins	Matrisome-associated
COL6A5	3.582	Collagens	Core matrisome
COL6A6	4.6334	Collagens	Core matrisome
KNG1	3.8867	ECM Regulators	Matrisome-associated
MUC20	2.1803	ECM-affiliated Proteins	Matrisome-associated
SEMA3G	2.1901	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.0859000000000005	ECM Regulators	Matrisome-associated
ABI3BP	2.5217	ECM Glycoproteins	Core matrisome
MUC13	7.993099999999999	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	4.2195	ECM Glycoproteins	Core matrisome
IGSF10	3.2781000000000002	ECM Glycoproteins	Core matrisome
MASP1	3.199	ECM Regulators	Matrisome-associated
MUC4	2.0731	ECM-affiliated Proteins	Matrisome-associated
S100P	7.448899999999999	Secreted Factors	Matrisome-associated
SLIT2	2.6678000000000006	ECM Glycoproteins	Core matrisome
CXCL6	4.4566	Secreted Factors	Matrisome-associated
EPGN	2.1132	Secreted Factors	Matrisome-associated
FRAS1	2.0971	ECM Glycoproteins	Core matrisome
DSPP	2.0021999999999998	ECM Glycoproteins	Core matrisome
MEPE	2.4103	ECM Glycoproteins	Core matrisome
SPP1	2.8542	ECM Glycoproteins	Core matrisome
MMRN1	2.9219	ECM Glycoproteins	Core matrisome
NPNT	2.4156999999999997	ECM Glycoproteins	Core matrisome
FGF2	2.0799	Secreted Factors	Matrisome-associated
HHIP	3.6739	Secreted Factors	Matrisome-associated
ANXA10	7.562199999999999	ECM-affiliated Proteins	Matrisome-associated
ADAM29	4.163799999999999	ECM Regulators	Matrisome-associated
FGFBP2	3.0243	Secreted Factors	Matrisome-associated
