name	prize	Category	Division
VWA5B1	2.0583	ECM Glycoproteins	Core matrisome
C1QB	2.1971999999999996	ECM-affiliated Proteins	Matrisome-associated
TINAGL1	2.7274000000000003	ECM Glycoproteins	Core matrisome
NTNG1	3.862	ECM Glycoproteins	Core matrisome
BCAN	4.1350999999999996	Proteoglycans	Core matrisome
PAPPA2	3.7681	ECM Regulators	Matrisome-associated
PRG4	2.2712	Proteoglycans	Core matrisome
PRELP	3.2041000000000004	Proteoglycans	Core matrisome
IL19	2.3790999999999998	Secreted Factors	Matrisome-associated
WNT3A	4.965199999999999	Secreted Factors	Matrisome-associated
MEGF6	2.1753	Secreted Factors	Matrisome-associated
MASP2	2.2145	ECM Regulators	Matrisome-associated
MFAP2	2.1334	ECM Glycoproteins	Core matrisome
FCN3	4.3740000000000006	ECM-affiliated Proteins	Matrisome-associated
RSPO1	5.2241	ECM Glycoproteins	Core matrisome
COL11A1	5.2081	Collagens	Core matrisome
NGF	3.1531000000000002	Secreted Factors	Matrisome-associated
S100A10	2.2295	Secreted Factors	Matrisome-associated
TCHH	3.7842000000000002	Secreted Factors	Matrisome-associated
S100A12	2.5278	Secreted Factors	Matrisome-associated
S100A3	3.5215	Secreted Factors	Matrisome-associated
S100A2	2.1300999999999997	Secreted Factors	Matrisome-associated
S100A14	3.9841	Secreted Factors	Matrisome-associated
ITLN2	5.0514	ECM-affiliated Proteins	Matrisome-associated
TNR	4.1908	ECM Glycoproteins	Core matrisome
LEFTY1	2.397	Secreted Factors	Matrisome-associated
TPO	2.2588	Secreted Factors	Matrisome-associated
VIT	4.152299999999999	ECM Glycoproteins	Core matrisome
VWA3B	3.5722	ECM Glycoproteins	Core matrisome
FBLN7	2.6547	ECM Glycoproteins	Core matrisome
INHBB	3.6740000000000004	Secreted Factors	Matrisome-associated
COL3A1	5.1347000000000005	Collagens	Core matrisome
INHA	3.1446	Secreted Factors	Matrisome-associated
COL4A3	3.2565000000000004	Collagens	Core matrisome
PXDN	2.7081	ECM Glycoproteins	Core matrisome
MATN3	2.0021999999999998	ECM Glycoproteins	Core matrisome
EFEMP1	2.2095000000000002	ECM Glycoproteins	Core matrisome
TGFA	3.6370000000000005	Secreted Factors	Matrisome-associated
ASTL	4.0303	ECM Regulators	Matrisome-associated
IL1A	3.1268000000000002	Secreted Factors	Matrisome-associated
IL1B	2.6082	Secreted Factors	Matrisome-associated
COL5A2	3.0792	Collagens	Core matrisome
IHH	5.402299999999999	Secreted Factors	Matrisome-associated
SERPINE2	2.448	ECM Regulators	Matrisome-associated
COL4A4	2.6656	Collagens	Core matrisome
TGM4	3.4348	ECM Regulators	Matrisome-associated
CLEC3B	4.146699999999999	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	3.721	ECM-affiliated Proteins	Matrisome-associated
IL12A	2.4622	Secreted Factors	Matrisome-associated
CHRD	3.2448	Secreted Factors	Matrisome-associated
TIMP4	2.8498	ECM Regulators	Matrisome-associated
WNT7A	5.8971	Secreted Factors	Matrisome-associated
HYAL1	3.5206000000000004	ECM Regulators	Matrisome-associated
SEMA3G	4.1102	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.0494000000000003	ECM Regulators	Matrisome-associated
MUC13	3.2796	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	3.0354	ECM Glycoproteins	Core matrisome
PLOD2	2.0545999999999998	ECM Regulators	Matrisome-associated
IGSF10	3.5717999999999996	ECM Glycoproteins	Core matrisome
SERPINI2	3.7842	ECM Regulators	Matrisome-associated
THPO	4.0191	Secreted Factors	Matrisome-associated
MASP1	3.0641000000000003	ECM Regulators	Matrisome-associated
CPN2	2.8645	ECM Regulators	Matrisome-associated
MUC4	4.8929	ECM-affiliated Proteins	Matrisome-associated
HGFAC	4.7904	Secreted Factors	Matrisome-associated
C1QTNF7	2.5434	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.4834	ECM Glycoproteins	Core matrisome
CXCL6	2.2702	Secreted Factors	Matrisome-associated
AREG	2.498	Secreted Factors	Matrisome-associated
CXCL13	7.0928	Secreted Factors	Matrisome-associated
ANXA3	2.4073	ECM-affiliated Proteins	Matrisome-associated
BMP3	2.7411000000000003	Secreted Factors	Matrisome-associated
SPP1	5.989199999999999	ECM Glycoproteins	Core matrisome
MMRN1	2.3378	ECM Glycoproteins	Core matrisome
NPNT	2.3665000000000003	ECM Glycoproteins	Core matrisome
FGF2	2.6939	Secreted Factors	Matrisome-associated
HHIP	4.3399	Secreted Factors	Matrisome-associated
FGB	4.3609	ECM Glycoproteins	Core matrisome
ADAM29	5.3579	ECM Regulators	Matrisome-associated
