name	prize	Category	Division
VWA1	2.0516	ECM Glycoproteins	Core matrisome
TINAGL1	2.1596999999999995	ECM Glycoproteins	Core matrisome
PODN	2.3503999999999996	Proteoglycans	Core matrisome
S100A9	4.4322	Secreted Factors	Matrisome-associated
BCAN	3.1418999999999997	Proteoglycans	Core matrisome
TNN	4.4104	ECM Glycoproteins	Core matrisome
BRINP2	2.1053	Secreted Factors	Matrisome-associated
HMCN1	2.1672000000000002	ECM Glycoproteins	Core matrisome
PRG4	2.0143	Proteoglycans	Core matrisome
PRELP	3.4562999999999997	Proteoglycans	Core matrisome
TGFB2	2.6683	Secreted Factors	Matrisome-associated
WNT3A	4.6495999999999995	Secreted Factors	Matrisome-associated
MASP2	2.5543	ECM Regulators	Matrisome-associated
FCN3	6.0856	ECM-affiliated Proteins	Matrisome-associated
RSPO1	5.1641	ECM Glycoproteins	Core matrisome
COL11A1	6.1033	Collagens	Core matrisome
CRNN	2.5203	Secreted Factors	Matrisome-associated
S100A8	2.9994000000000005	Secreted Factors	Matrisome-associated
S100A7	5.0784	Secreted Factors	Matrisome-associated
S100A3	2.8793	Secreted Factors	Matrisome-associated
ITLN2	8.0716	ECM-affiliated Proteins	Matrisome-associated
TNR	3.9641	ECM Glycoproteins	Core matrisome
ANGPTL1	2.7835	Secreted Factors	Matrisome-associated
BRINP3	2.0734	Secreted Factors	Matrisome-associated
PLXNA2	2.0433	ECM-affiliated Proteins	Matrisome-associated
LAMB3	2.6790000000000003	ECM Glycoproteins	Core matrisome
LEFTY2	4.0759	Secreted Factors	Matrisome-associated
TPO	2.0229	Secreted Factors	Matrisome-associated
COLEC11	2.0365	ECM-affiliated Proteins	Matrisome-associated
GDF7	2.8598	Secreted Factors	Matrisome-associated
VIT	5.6866	ECM Glycoproteins	Core matrisome
VWA3B	6.1962	ECM Glycoproteins	Core matrisome
COL3A1	3.1203000000000003	Collagens	Core matrisome
ADAM23	2.5803000000000003	ECM Regulators	Matrisome-associated
CCL20	2.9193000000000002	Secreted Factors	Matrisome-associated
MATN3	2.7306	ECM Glycoproteins	Core matrisome
TGFA	2.4049000000000005	Secreted Factors	Matrisome-associated
CLEC4F	2.1426	ECM-affiliated Proteins	Matrisome-associated
SFTPB	3.2855999999999996	ECM-affiliated Proteins	Matrisome-associated
ASTL	3.524	ECM Regulators	Matrisome-associated
COL5A2	2.177	Collagens	Core matrisome
IGFBP5	2.2720000000000002	ECM Glycoproteins	Core matrisome
IHH	4.6891	Secreted Factors	Matrisome-associated
TGM4	3.6835000000000004	ECM Regulators	Matrisome-associated
CLEC3B	5.459199999999999	ECM-affiliated Proteins	Matrisome-associated
TDGF1	2.3276000000000003	Secreted Factors	Matrisome-associated
SEMA3B	4.0938	ECM-affiliated Proteins	Matrisome-associated
ITIH3	4.3693	ECM Regulators	Matrisome-associated
COL6A6	3.1572	Collagens	Core matrisome
IL12A	2.3865	Secreted Factors	Matrisome-associated
CHRD	2.4711	Secreted Factors	Matrisome-associated
KNG1	3.5204	ECM Regulators	Matrisome-associated
WNT7A	7.0609	Secreted Factors	Matrisome-associated
HYAL1	3.7241000000000004	ECM Regulators	Matrisome-associated
SEMA3G	2.134	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.5220000000000002	ECM Regulators	Matrisome-associated
ABI3BP	3.396	ECM Glycoproteins	Core matrisome
PCOLCE2	2.4215	ECM Glycoproteins	Core matrisome
PLOD2	2.7528	ECM Regulators	Matrisome-associated
IGSF10	4.562399999999999	ECM Glycoproteins	Core matrisome
SERPINI2	5.1338	ECM Regulators	Matrisome-associated
THPO	2.5671	Secreted Factors	Matrisome-associated
MASP1	3.5639000000000003	ECM Regulators	Matrisome-associated
MUC4	2.6704	ECM-affiliated Proteins	Matrisome-associated
S100P	3.2251000000000003	Secreted Factors	Matrisome-associated
C1QTNF7	3.3227	ECM-affiliated Proteins	Matrisome-associated
SLIT2	3.4800999999999997	ECM Glycoproteins	Core matrisome
CXCL6	2.0646	Secreted Factors	Matrisome-associated
CXCL1	2.7588	Secreted Factors	Matrisome-associated
EPGN	2.5599000000000003	Secreted Factors	Matrisome-associated
EREG	4.7799000000000005	Secreted Factors	Matrisome-associated
CXCL13	7.9689	Secreted Factors	Matrisome-associated
FRAS1	3.6905	ECM Glycoproteins	Core matrisome
ANXA3	3.2333000000000003	ECM-affiliated Proteins	Matrisome-associated
DSPP	2.6135	ECM Glycoproteins	Core matrisome
DMP1	2.5304	ECM Glycoproteins	Core matrisome
SPP1	7.8933	ECM Glycoproteins	Core matrisome
MMRN1	4.0403	ECM Glycoproteins	Core matrisome
NPNT	4.1425	ECM Glycoproteins	Core matrisome
EGF	2.4242999999999997	Secreted Factors	Matrisome-associated
FGF2	4.135400000000001	Secreted Factors	Matrisome-associated
HHIP	2.838	Secreted Factors	Matrisome-associated
TLL1	2.1545	ECM Regulators	Matrisome-associated
ADAM29	4.1199	ECM Regulators	Matrisome-associated
FGFBP2	5.0646	Secreted Factors	Matrisome-associated
PF4	2.7276	Secreted Factors	Matrisome-associated
CXCL9	3.6935000000000002	Secreted Factors	Matrisome-associated
CXCL10	3.8261000000000003	Secreted Factors	Matrisome-associated
CXCL11	2.4751	Secreted Factors	Matrisome-associated
SPARCL1	3.6945000000000006	ECM Glycoproteins	Core matrisome
EMCN	3.2733000000000003	ECM-affiliated Proteins	Matrisome-associated
PRSS12	2.0601000000000003	ECM Regulators	Matrisome-associated
SPOCK3	2.4431000000000003	Proteoglycans	Core matrisome
ADAMTS16	2.676	ECM Regulators	Matrisome-associated
THBS4	3.5209	ECM Glycoproteins	Core matrisome
MEGF10	5.4369	Secreted Factors	Matrisome-associated
ADAMTS19	3.5881000000000003	ECM Regulators	Matrisome-associated
CSF2	6.9155999999999995	Secreted Factors	Matrisome-associated
IL4	2.0645999999999995	Secreted Factors	Matrisome-associated
FGF18	3.7275	Secreted Factors	Matrisome-associated
CCL28	3.7159999999999997	Secreted Factors	Matrisome-associated
FGF10	5.6891	Secreted Factors	Matrisome-associated
SEMA6A	3.434	ECM-affiliated Proteins	Matrisome-associated
LOX	2.4202	ECM Regulators	Matrisome-associated
FBN2	3.3289999999999997	ECM Glycoproteins	Core matrisome
SPOCK1	2.6327	Proteoglycans	Core matrisome
NRG2	3.2572	Secreted Factors	Matrisome-associated
IL12B	4.459	Secreted Factors	Matrisome-associated
C1QTNF2	2.0552	ECM-affiliated Proteins	Matrisome-associated
SLIT3	3.0498	ECM Glycoproteins	Core matrisome
BMP6	3.358	Secreted Factors	Matrisome-associated
MUC21	3.8528	ECM-affiliated Proteins	Matrisome-associated
MUC22	4.9354	ECM-affiliated Proteins	Matrisome-associated
LTA	2.0509000000000004	Secreted Factors	Matrisome-associated
MEP1A	2.0646000000000004	ECM Regulators	Matrisome-associated
RSPO3	3.1247	ECM Glycoproteins	Core matrisome
LAMA2	2.5238	ECM Glycoproteins	Core matrisome
PLG	3.1801000000000004	ECM Regulators	Matrisome-associated
SMOC2	2.1677	ECM Glycoproteins	Core matrisome
TNXB	5.1086	ECM Glycoproteins	Core matrisome
BMP5	3.9132999999999996	Secreted Factors	Matrisome-associated
COL21A1	2.9890000000000003	Collagens	Core matrisome
COL9A1	2.0646000000000004	Collagens	Core matrisome
BMPER	3.7261	ECM Glycoproteins	Core matrisome
VWC2	3.4009	Secreted Factors	Matrisome-associated
ELN	2.3376	ECM Glycoproteins	Core matrisome
ZP3	3.5103	ECM Glycoproteins	Core matrisome
COL1A2	2.4397	Collagens	Core matrisome
MUC12	2.1153000000000004	ECM-affiliated Proteins	Matrisome-associated
MUC17	2.0645999999999995	ECM-affiliated Proteins	Matrisome-associated
CLEC2L	2.0646	ECM-affiliated Proteins	Matrisome-associated
PRSS1	3.2084	ECM Regulators	Matrisome-associated
PRSS2	5.971	ECM Regulators	Matrisome-associated
PDGFA	2.8473000000000006	Secreted Factors	Matrisome-associated
GRIFIN	3.2345999999999995	ECM-affiliated Proteins	Matrisome-associated
VWDE	4.9741	ECM Glycoproteins	Core matrisome
HGF	2.0044	Secreted Factors	Matrisome-associated
SEMA3E	3.9668	ECM-affiliated Proteins	Matrisome-associated
SEMA3D	3.2145	ECM-affiliated Proteins	Matrisome-associated
RELN	3.3770000000000002	ECM Glycoproteins	Core matrisome
CLEC5A	3.7105000000000006	ECM-affiliated Proteins	Matrisome-associated
SHH	4.167	Secreted Factors	Matrisome-associated
FGF17	2.0646	Secreted Factors	Matrisome-associated
SFTPC	6.9471	ECM-affiliated Proteins	Matrisome-associated
BMP1	2.0746000000000002	ECM Regulators	Matrisome-associated
ADAM32	2.3429	ECM Regulators	Matrisome-associated
CTHRC1	3.0262	ECM Glycoproteins	Core matrisome
COLEC10	2.0529	ECM-affiliated Proteins	Matrisome-associated
FGL1	2.1578000000000004	ECM Glycoproteins	Core matrisome
LGI3	5.9533000000000005	ECM Glycoproteins	Core matrisome
SFRP1	4.2659	Secreted Factors	Matrisome-associated
SBSPON	2.2011000000000003	ECM Glycoproteins	Core matrisome
GDF6	4.6495	Secreted Factors	Matrisome-associated
ANGPT1	4.0694	Secreted Factors	Matrisome-associated
RSPO2	5.4908	ECM Glycoproteins	Core matrisome
COL22A1	4.2676	Collagens	Core matrisome
IFNA1	2.2574000000000005	Secreted Factors	Matrisome-associated
PRSS3	4.5793	ECM Regulators	Matrisome-associated
LAMC3	2.1653000000000002	ECM Glycoproteins	Core matrisome
ADAMTSL2	2.2501	ECM Regulators	Matrisome-associated
EGFL7	2.8385	Secreted Factors	Matrisome-associated
INSL6	2.524	Secreted Factors	Matrisome-associated
FREM1	2.7534	ECM-affiliated Proteins	Matrisome-associated
IFNE	5.6768	Secreted Factors	Matrisome-associated
CCL27	2.3865	Secreted Factors	Matrisome-associated
CCL21	2.7899	Secreted Factors	Matrisome-associated
IGFBPL1	2.3865999999999996	ECM Glycoproteins	Core matrisome
OGN	2.7206	Proteoglycans	Core matrisome
SVEP1	3.4944999999999995	ECM Glycoproteins	Core matrisome
TNC	4.2892	ECM Glycoproteins	Core matrisome
ANXA8L1	5.6658	ECM-affiliated Proteins	Matrisome-associated
GDF10	6.3919	Secreted Factors	Matrisome-associated
COL13A1	2.1906999999999996	Collagens	Core matrisome
OIT3	2.9011	ECM Glycoproteins	Core matrisome
PLAU	3.2122	ECM Regulators	Matrisome-associated
SFTPA1	2.914300000000001	ECM-affiliated Proteins	Matrisome-associated
ITIH5	5.3866	ECM Regulators	Matrisome-associated
CXCL12	2.0336	Secreted Factors	Matrisome-associated
ANXA8	6.5829	ECM-affiliated Proteins	Matrisome-associated
SPOCK2	3.5274	Proteoglycans	Core matrisome
SFTPA2	3.8664000000000005	ECM-affiliated Proteins	Matrisome-associated
SFTPD	3.434400000000001	ECM-affiliated Proteins	Matrisome-associated
MMRN2	2.9558	ECM Glycoproteins	Core matrisome
SLIT1	2.3341	ECM Glycoproteins	Core matrisome
SFRP5	5.6192	Secreted Factors	Matrisome-associated
HPSE2	3.3447	ECM Regulators	Matrisome-associated
ADAM12	2.5162	ECM Regulators	Matrisome-associated
ADAM8	2.9593000000000003	ECM Regulators	Matrisome-associated
MUC5AC	6.188700000000001	ECM-affiliated Proteins	Matrisome-associated
MUC5B	2.9185	ECM-affiliated Proteins	Matrisome-associated
MDK	2.5236	Secreted Factors	Matrisome-associated
F2	3.2345	ECM Regulators	Matrisome-associated
LGALS12	3.0608999999999997	ECM-affiliated Proteins	Matrisome-associated
ADAMTS15	3.3002000000000002	ECM Regulators	Matrisome-associated
MUC6	2.8371	ECM-affiliated Proteins	Matrisome-associated
IGF2	3.3951000000000002	Secreted Factors	Matrisome-associated
BDNF	2.7594000000000003	Secreted Factors	Matrisome-associated
