name	prize	Category	Division
ECM1	2.4987	ECM Glycoproteins	Core matrisome
PAPPA2	2.6906999999999996	ECM Regulators	Matrisome-associated
LAMC2	3.0139000000000005	ECM Glycoproteins	Core matrisome
PRG4	3.1624	Proteoglycans	Core matrisome
IL20	3.4103	Secreted Factors	Matrisome-associated
WNT3A	2.4911	Secreted Factors	Matrisome-associated
RSPO1	3.0034	ECM Glycoproteins	Core matrisome
COL24A1	2.4122	Collagens	Core matrisome
COL11A1	7.1874	Collagens	Core matrisome
NGF	4.5814	Secreted Factors	Matrisome-associated
RPTN	7.9588	Secreted Factors	Matrisome-associated
S100A12	2.5307	Secreted Factors	Matrisome-associated
S100A8	2.1140000000000008	Secreted Factors	Matrisome-associated
ITLN1	9.5672	ECM-affiliated Proteins	Matrisome-associated
ITLN2	2.9581	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	5.352	ECM Regulators	Matrisome-associated
TNR	3.7152999999999996	ECM Glycoproteins	Core matrisome
LEFTY1	3.4109000000000003	Secreted Factors	Matrisome-associated
LEFTY2	2.1521	Secreted Factors	Matrisome-associated
WNT9A	2.5519	Secreted Factors	Matrisome-associated
VIT	2.4263	ECM Glycoproteins	Core matrisome
TNFAIP6	3.6227	ECM Glycoproteins	Core matrisome
COL3A1	2.5538000000000007	Collagens	Core matrisome
INHA	2.3468	Secreted Factors	Matrisome-associated
ASTL	3.0511999999999997	ECM Regulators	Matrisome-associated
IL1A	3.0727	Secreted Factors	Matrisome-associated
IL1B	3.7600000000000002	Secreted Factors	Matrisome-associated
IHH	2.9707999999999997	Secreted Factors	Matrisome-associated
TGM4	2.0696	ECM Regulators	Matrisome-associated
CLEC3B	2.6622000000000003	ECM-affiliated Proteins	Matrisome-associated
ZPLD1	3.1352999999999995	ECM Glycoproteins	Core matrisome
KNG1	2.9747999999999997	ECM Regulators	Matrisome-associated
MUC20	2.2832000000000003	ECM-affiliated Proteins	Matrisome-associated
TIMP4	2.3776	ECM Regulators	Matrisome-associated
WNT7A	2.8654	Secreted Factors	Matrisome-associated
COL7A1	3.0543000000000005	Collagens	Core matrisome
ADAMTS9	3.188	ECM Regulators	Matrisome-associated
MUC13	10.6432	ECM-affiliated Proteins	Matrisome-associated
KY	2.8223	ECM Regulators	Matrisome-associated
CPN2	2.4724000000000004	ECM Regulators	Matrisome-associated
MUC4	2.7405	ECM-affiliated Proteins	Matrisome-associated
S100P	5.5017	Secreted Factors	Matrisome-associated
EPGN	4.1305	Secreted Factors	Matrisome-associated
AREG	2.0149999999999997	Secreted Factors	Matrisome-associated
CXCL13	6.0771999999999995	Secreted Factors	Matrisome-associated
IBSP	2.089	ECM Glycoproteins	Core matrisome
SPP1	4.421099999999999	ECM Glycoproteins	Core matrisome
FGF2	3.5746000000000002	Secreted Factors	Matrisome-associated
FGB	2.1127000000000002	ECM Glycoproteins	Core matrisome
ANXA10	4.7429	ECM-affiliated Proteins	Matrisome-associated
LGI2	2.0219	ECM Glycoproteins	Core matrisome
CXCL5	4.4039	Secreted Factors	Matrisome-associated
CXCL2	2.8543000000000003	Secreted Factors	Matrisome-associated
COL25A1	2.6057	Collagens	Core matrisome
FREM3	2.0529	ECM-affiliated Proteins	Matrisome-associated
FGA	2.2086	ECM Glycoproteins	Core matrisome
FST	6.7084	Secreted Factors	Matrisome-associated
S100Z	2.0249	Secreted Factors	Matrisome-associated
