name	prize	Category	Division
PLOD1	2.1193999999999997	ECM Regulators	Matrisome-associated
CELA2A	2.0125	ECM Regulators	Matrisome-associated
VWA5B1	3.688	ECM Glycoproteins	Core matrisome
ARTN	2.0829	Secreted Factors	Matrisome-associated
NTNG1	2.5975	ECM Glycoproteins	Core matrisome
CSF1	2.1994	Secreted Factors	Matrisome-associated
ADAMTSL4	2.1164	ECM Regulators	Matrisome-associated
BCAN	3.8870000000000005	Proteoglycans	Core matrisome
TNN	2.5723999999999996	ECM Glycoproteins	Core matrisome
WNT3A	4.029	Secreted Factors	Matrisome-associated
MFAP2	2.0575	ECM Glycoproteins	Core matrisome
FCN3	4.2878	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.8944	ECM Glycoproteins	Core matrisome
COL11A1	3.7298999999999998	Collagens	Core matrisome
TCHHL1	3.0125	Secreted Factors	Matrisome-associated
TCHH	2.2923	Secreted Factors	Matrisome-associated
S100A12	2.1487000000000003	Secreted Factors	Matrisome-associated
ITLN2	4.0586	ECM-affiliated Proteins	Matrisome-associated
DPT	2.7763	ECM Glycoproteins	Core matrisome
TNR	3.7948000000000004	ECM Glycoproteins	Core matrisome
PLXNA2	2.5208000000000004	ECM-affiliated Proteins	Matrisome-associated
LEFTY2	3.8453999999999997	Secreted Factors	Matrisome-associated
TPO	3.2793	Secreted Factors	Matrisome-associated
COL3A1	4.1932	Collagens	Core matrisome
INHA	7.0721	Secreted Factors	Matrisome-associated
COL4A3	2.5218000000000003	Collagens	Core matrisome
CCL20	3.6974	Secreted Factors	Matrisome-associated
CLEC4F	3.7948000000000004	ECM-affiliated Proteins	Matrisome-associated
ASTL	2.3314	ECM Regulators	Matrisome-associated
IL1B	3.9925	Secreted Factors	Matrisome-associated
COL5A2	2.4083999999999994	Collagens	Core matrisome
IHH	4.8782	Secreted Factors	Matrisome-associated
SERPINE2	2.1873	ECM Regulators	Matrisome-associated
CLEC3B	3.353	ECM-affiliated Proteins	Matrisome-associated
ITIH1	3.4469000000000003	ECM Regulators	Matrisome-associated
ITIH3	2.2514000000000003	ECM Regulators	Matrisome-associated
CHRD	2.8055	Secreted Factors	Matrisome-associated
