name	prize	Category	Division
VWA5B1	3.6775999999999995	ECM Glycoproteins	Core matrisome
C1QB	2.0603999999999996	ECM-affiliated Proteins	Matrisome-associated
TINAGL1	2.6130000000000004	ECM Glycoproteins	Core matrisome
BMP8A	2.5566	Secreted Factors	Matrisome-associated
NTNG1	2.6349	ECM Glycoproteins	Core matrisome
XCL1	2.3533999999999997	Secreted Factors	Matrisome-associated
IL19	2.0773	Secreted Factors	Matrisome-associated
TGFB2	2.3346	Secreted Factors	Matrisome-associated
WNT3A	5.3064	Secreted Factors	Matrisome-associated
FCN3	6.8118	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.7201	ECM Glycoproteins	Core matrisome
COL9A2	2.8629000000000007	Collagens	Core matrisome
COL11A1	2.9062	Collagens	Core matrisome
CTSK	2.3557999999999995	ECM Regulators	Matrisome-associated
S100A12	3.4461999999999997	Secreted Factors	Matrisome-associated
S100A8	2.4557	Secreted Factors	Matrisome-associated
S100A3	2.8703	Secreted Factors	Matrisome-associated
S100A2	3.1648	Secreted Factors	Matrisome-associated
MUC1	2.5999999999999996	ECM-affiliated Proteins	Matrisome-associated
ITLN2	10.3289	ECM-affiliated Proteins	Matrisome-associated
TNFSF18	2.5077	Secreted Factors	Matrisome-associated
TNR	2.2548000000000004	ECM Glycoproteins	Core matrisome
CTSE	3.2073	ECM Regulators	Matrisome-associated
VIT	3.0102	ECM Glycoproteins	Core matrisome
INHBB	2.7148000000000003	Secreted Factors	Matrisome-associated
ADAM23	2.0657	ECM Regulators	Matrisome-associated
CCL20	3.9353000000000002	Secreted Factors	Matrisome-associated
SDC1	2.1060999999999996	ECM-affiliated Proteins	Matrisome-associated
EFEMP1	2.0648	ECM Glycoproteins	Core matrisome
IHH	4.2081	Secreted Factors	Matrisome-associated
CLEC3B	5.344	ECM-affiliated Proteins	Matrisome-associated
TDGF1	2.2445999999999997	Secreted Factors	Matrisome-associated
SEMA3F	3.2201	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.3462	ECM-affiliated Proteins	Matrisome-associated
COL6A6	3.585	Collagens	Core matrisome
WNT7A	5.931699999999999	Secreted Factors	Matrisome-associated
CSPG5	2.0906000000000002	ECM-affiliated Proteins	Matrisome-associated
HYAL2	2.0406999999999997	ECM Regulators	Matrisome-associated
SEMA3G	4.4083000000000006	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	2.3388999999999998	ECM Glycoproteins	Core matrisome
PCOLCE2	2.6673999999999998	ECM Glycoproteins	Core matrisome
IGSF10	3.1524	ECM Glycoproteins	Core matrisome
MASP1	3.8608000000000002	ECM Regulators	Matrisome-associated
S100P	2.565	Secreted Factors	Matrisome-associated
SLIT2	2.4446000000000003	ECM Glycoproteins	Core matrisome
EPGN	4.2446	Secreted Factors	Matrisome-associated
