name	prize	Category	Division
C1QA	2.4056000000000006	ECM-affiliated Proteins	Matrisome-associated
HAPLN2	2.6468999999999996	Proteoglycans	Core matrisome
BCAN	4.4111	Proteoglycans	Core matrisome
XCL1	2.3091	Secreted Factors	Matrisome-associated
TNN	2.3235	ECM Glycoproteins	Core matrisome
PAPPA2	3.0319000000000003	ECM Regulators	Matrisome-associated
IL24	2.0694	Secreted Factors	Matrisome-associated
TGFB2	2.1961000000000004	Secreted Factors	Matrisome-associated
WNT3A	3.7989	Secreted Factors	Matrisome-associated
WNT4	2.0804	Secreted Factors	Matrisome-associated
FCN3	5.288499999999999	ECM-affiliated Proteins	Matrisome-associated
RSPO1	2.5002999999999997	ECM Glycoproteins	Core matrisome
COL11A1	5.759	Collagens	Core matrisome
NGF	2.5903	Secreted Factors	Matrisome-associated
TCHH	4.075800000000001	Secreted Factors	Matrisome-associated
S100A12	2.8903999999999996	Secreted Factors	Matrisome-associated
S100A8	2.8325	Secreted Factors	Matrisome-associated
S100A3	2.5464	Secreted Factors	Matrisome-associated
S100A14	2.0608000000000004	Secreted Factors	Matrisome-associated
MUC1	2.6388000000000007	ECM-affiliated Proteins	Matrisome-associated
ITLN1	2.2683999999999997	ECM-affiliated Proteins	Matrisome-associated
ITLN2	5.534	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	2.7526	ECM Regulators	Matrisome-associated
TNFSF18	2.1689	Secreted Factors	Matrisome-associated
SERPINC1	3.2234	ECM Regulators	Matrisome-associated
CTSE	5.959	ECM Regulators	Matrisome-associated
LEFTY2	2.6132999999999997	Secreted Factors	Matrisome-associated
VWA3B	2.7212	ECM Glycoproteins	Core matrisome
INHBB	2.1071	Secreted Factors	Matrisome-associated
COL3A1	3.6935000000000002	Collagens	Core matrisome
IL1A	2.4857	Secreted Factors	Matrisome-associated
IHH	3.9909	Secreted Factors	Matrisome-associated
TGM4	2.4684999999999997	ECM Regulators	Matrisome-associated
CLEC3B	2.4872999999999994	ECM-affiliated Proteins	Matrisome-associated
ZPLD1	2.0534999999999997	ECM Glycoproteins	Core matrisome
CSTA	2.1349	ECM Regulators	Matrisome-associated
COL6A5	3.3285	Collagens	Core matrisome
COL6A6	2.4444999999999997	Collagens	Core matrisome
WNT7A	3.9290000000000003	Secreted Factors	Matrisome-associated
SEMA3G	3.3293	ECM-affiliated Proteins	Matrisome-associated
IGSF10	2.063	ECM Glycoproteins	Core matrisome
SERPINI2	3.6588	ECM Regulators	Matrisome-associated
TNFSF10	2.9161	Secreted Factors	Matrisome-associated
MASP1	2.1062	ECM Regulators	Matrisome-associated
MUC4	4.1882	ECM-affiliated Proteins	Matrisome-associated
S100P	5.3727	Secreted Factors	Matrisome-associated
CXCL6	3.9360999999999997	Secreted Factors	Matrisome-associated
EPGN	3.3754	Secreted Factors	Matrisome-associated
PARM1	2.1749	ECM-affiliated Proteins	Matrisome-associated
CXCL13	4.4264	Secreted Factors	Matrisome-associated
