name	prize	Category	Division
ARTN	5.6913	Secreted Factors	Matrisome-associated
CYR61	2.0266	ECM Glycoproteins	Core matrisome
NTNG1	4.232200000000001	ECM Glycoproteins	Core matrisome
WNT2B	2.5099	Secreted Factors	Matrisome-associated
BCAN	2.1323	Proteoglycans	Core matrisome
TNN	2.4565	ECM Glycoproteins	Core matrisome
PRG4	2.7228	Proteoglycans	Core matrisome
IL19	4.0254	Secreted Factors	Matrisome-associated
WNT3A	3.1917	Secreted Factors	Matrisome-associated
MFAP2	2.2394	ECM Glycoproteins	Core matrisome
FCN3	6.6044	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.4859999999999998	ECM Glycoproteins	Core matrisome
COL9A2	5.688000000000001	Collagens	Core matrisome
COL11A1	8.9138	Collagens	Core matrisome
TCHH	2.675	Secreted Factors	Matrisome-associated
S100A2	3.0785	Secreted Factors	Matrisome-associated
ITLN1	5.7963000000000005	ECM-affiliated Proteins	Matrisome-associated
ITLN2	5.508	ECM-affiliated Proteins	Matrisome-associated
DPT	2.1802	ECM Glycoproteins	Core matrisome
TNR	5.5384	ECM Glycoproteins	Core matrisome
LEFTY2	3.2799	Secreted Factors	Matrisome-associated
AGT	4.1415	ECM Regulators	Matrisome-associated
VIT	2.8802000000000003	ECM Glycoproteins	Core matrisome
FBLN7	2.4691	ECM Glycoproteins	Core matrisome
INHBB	3.0334	Secreted Factors	Matrisome-associated
COL3A1	4.1527	Collagens	Core matrisome
IGFBP2	3.2711	ECM Glycoproteins	Core matrisome
INHA	5.2684	Secreted Factors	Matrisome-associated
ASTL	4.6751	ECM Regulators	Matrisome-associated
IL1A	2.1669	Secreted Factors	Matrisome-associated
COL5A2	3.1843	Collagens	Core matrisome
IHH	4.3755	Secreted Factors	Matrisome-associated
TGM4	2.6226000000000003	ECM Regulators	Matrisome-associated
CLEC3B	4.9797	ECM-affiliated Proteins	Matrisome-associated
TDGF1	4.0619	Secreted Factors	Matrisome-associated
ITIH1	3.1345	ECM Regulators	Matrisome-associated
ITIH3	2.6205	ECM Regulators	Matrisome-associated
ZPLD1	4.025399999999999	ECM Glycoproteins	Core matrisome
CSTA	2.7634	ECM Regulators	Matrisome-associated
COL6A5	3.3043	Collagens	Core matrisome
COL6A6	2.6945	Collagens	Core matrisome
CHRD	2.9703000000000004	Secreted Factors	Matrisome-associated
KNG1	2.2318	ECM Regulators	Matrisome-associated
MUC20	3.3818	ECM-affiliated Proteins	Matrisome-associated
WNT7A	3.7812	Secreted Factors	Matrisome-associated
