name	prize	Category	Division
C1QA	3.0503	ECM-affiliated Proteins	Matrisome-associated
C1QC	2.5111999999999997	ECM-affiliated Proteins	Matrisome-associated
C1QB	3.426400000000001	ECM-affiliated Proteins	Matrisome-associated
BMP8A	2.2706999999999997	Secreted Factors	Matrisome-associated
ARTN	5.3891	Secreted Factors	Matrisome-associated
FNDC7	3.2613	ECM Glycoproteins	Core matrisome
CSF1	3.2390999999999996	Secreted Factors	Matrisome-associated
ECM1	4.006600000000001	ECM Glycoproteins	Core matrisome
S100A9	2.1933999999999996	Secreted Factors	Matrisome-associated
SEMA4A	2.7011000000000003	ECM-affiliated Proteins	Matrisome-associated
HAPLN2	2.6493	Proteoglycans	Core matrisome
BCAN	6.042199999999999	Proteoglycans	Core matrisome
XCL1	3.4661	Secreted Factors	Matrisome-associated
TNN	2.8284	ECM Glycoproteins	Core matrisome
PAPPA2	5.7747	ECM Regulators	Matrisome-associated
BRINP2	3.7918000000000003	Secreted Factors	Matrisome-associated
HMCN1	2.3261999999999996	ECM Glycoproteins	Core matrisome
PRG4	4.4256	Proteoglycans	Core matrisome
IL20	3.7542999999999997	Secreted Factors	Matrisome-associated
WNT3A	5.7962	Secreted Factors	Matrisome-associated
WNT4	2.9438	Secreted Factors	Matrisome-associated
FCN3	7.288399999999999	ECM-affiliated Proteins	Matrisome-associated
RSPO1	6.6768	ECM Glycoproteins	Core matrisome
COL11A1	6.7384	Collagens	Core matrisome
NGF	3.7794	Secreted Factors	Matrisome-associated
CTSS	3.176	ECM Regulators	Matrisome-associated
TCHH	3.6456	Secreted Factors	Matrisome-associated
FLG2	2.6742	Secreted Factors	Matrisome-associated
S100A12	4.5525	Secreted Factors	Matrisome-associated
S100A8	3.0168999999999997	Secreted Factors	Matrisome-associated
S100A5	2.8076	Secreted Factors	Matrisome-associated
S100A14	3.1803	Secreted Factors	Matrisome-associated
MUC1	2.0183	ECM-affiliated Proteins	Matrisome-associated
ITLN1	3.5336	ECM-affiliated Proteins	Matrisome-associated
ITLN2	2.7072000000000003	ECM-affiliated Proteins	Matrisome-associated
XCL2	2.6452999999999998	Secreted Factors	Matrisome-associated
TNR	3.2974	ECM Glycoproteins	Core matrisome
ANGPTL1	2.3489	Secreted Factors	Matrisome-associated
CTSE	2.8931999999999998	ECM Regulators	Matrisome-associated
IL10	2.3196000000000003	Secreted Factors	Matrisome-associated
LAMB3	3.3886999999999996	ECM Glycoproteins	Core matrisome
LEFTY2	3.6248	Secreted Factors	Matrisome-associated
AGT	2.0999999999999996	ECM Regulators	Matrisome-associated
TPO	3.2289	Secreted Factors	Matrisome-associated
ANXA4	2.3734999999999995	ECM-affiliated Proteins	Matrisome-associated
REG1A	3.0913000000000004	ECM-affiliated Proteins	Matrisome-associated
VWA3B	2.69	ECM Glycoproteins	Core matrisome
FBLN7	2.3055	ECM Glycoproteins	Core matrisome
IL1RN	2.6814	Secreted Factors	Matrisome-associated
COL3A1	3.9821999999999997	Collagens	Core matrisome
VWC2L	3.3582	Secreted Factors	Matrisome-associated
IGFBP2	6.5106	ECM Glycoproteins	Core matrisome
INHA	6.2103	Secreted Factors	Matrisome-associated
COL4A3	3.1585	Collagens	Core matrisome
CCL20	4.8491	Secreted Factors	Matrisome-associated
MATN3	3.3870999999999998	ECM Glycoproteins	Core matrisome
EFEMP1	2.1849999999999996	ECM Glycoproteins	Core matrisome
SFTPB	3.5275999999999996	ECM-affiliated Proteins	Matrisome-associated
SEMA4C	2.1401000000000003	ECM-affiliated Proteins	Matrisome-associated
IL1A	3.6193999999999997	Secreted Factors	Matrisome-associated
IL1B	3.4328000000000003	Secreted Factors	Matrisome-associated
COL5A2	2.3328999999999995	Collagens	Core matrisome
IGFBP5	3.8932	ECM Glycoproteins	Core matrisome
IHH	4.7415	Secreted Factors	Matrisome-associated
SERPINE2	2.3628	ECM Regulators	Matrisome-associated
TGM4	2.9086	ECM Regulators	Matrisome-associated
CLEC3B	6.2059999999999995	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	4.113300000000001	ECM-affiliated Proteins	Matrisome-associated
ITIH3	2.3898	ECM Regulators	Matrisome-associated
ZPLD1	4.998200000000001	ECM Glycoproteins	Core matrisome
CSTA	3.6445000000000003	ECM Regulators	Matrisome-associated
COL6A5	3.9105999999999996	Collagens	Core matrisome
COL6A6	5.154100000000001	Collagens	Core matrisome
IL12A	2.2306	Secreted Factors	Matrisome-associated
SERPINI1	4.5786	ECM Regulators	Matrisome-associated
VWA5B2	4.1894	ECM Glycoproteins	Core matrisome
CHRD	3.7271	Secreted Factors	Matrisome-associated
KNG1	2.8987	ECM Regulators	Matrisome-associated
TIMP4	5.5811	ECM Regulators	Matrisome-associated
WNT7A	8.292300000000001	Secreted Factors	Matrisome-associated
COL7A1	2.2500999999999998	Collagens	Core matrisome
SEMA3G	2.4819	ECM-affiliated Proteins	Matrisome-associated
ITIH4	2.0477	ECM Regulators	Matrisome-associated
ADAMTS9	2.7397	ECM Regulators	Matrisome-associated
ABI3BP	3.6287000000000003	ECM Glycoproteins	Core matrisome
MUC13	5.7614	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	3.8628	ECM Glycoproteins	Core matrisome
IGSF10	6.4333	ECM Glycoproteins	Core matrisome
SERPINI2	4.2543999999999995	ECM Regulators	Matrisome-associated
TNFSF10	2.1574999999999998	Secreted Factors	Matrisome-associated
THPO	4.2702	Secreted Factors	Matrisome-associated
MASP1	3.3106999999999998	ECM Regulators	Matrisome-associated
FGF12	5.0062999999999995	Secreted Factors	Matrisome-associated
HGFAC	2.7918	Secreted Factors	Matrisome-associated
S100P	2.9355	Secreted Factors	Matrisome-associated
C1QTNF7	3.0537	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.9751000000000003	ECM Glycoproteins	Core matrisome
CXCL8	2.2165999999999997	Secreted Factors	Matrisome-associated
CXCL6	5.334899999999999	Secreted Factors	Matrisome-associated
PF4V1	2.4132999999999996	Secreted Factors	Matrisome-associated
CXCL1	4.3466000000000005	Secreted Factors	Matrisome-associated
EPGN	3.9866	Secreted Factors	Matrisome-associated
EREG	2.0477	Secreted Factors	Matrisome-associated
AREG	2.9977	Secreted Factors	Matrisome-associated
CXCL13	3.4606	Secreted Factors	Matrisome-associated
ANXA3	3.166	ECM-affiliated Proteins	Matrisome-associated
DSPP	4.9293000000000005	ECM Glycoproteins	Core matrisome
DMP1	5.7918	ECM Glycoproteins	Core matrisome
IBSP	5.029999999999999	ECM Glycoproteins	Core matrisome
