name	prize	Category	Division
NTNG1	2.3626	ECM Glycoproteins	Core matrisome
ECM1	4.6044	ECM Glycoproteins	Core matrisome
HAPLN2	2.9404	Proteoglycans	Core matrisome
BCAN	4.5713	Proteoglycans	Core matrisome
IL20	3.3189	Secreted Factors	Matrisome-associated
WNT3A	2.1814999999999998	Secreted Factors	Matrisome-associated
FCN3	2.2705999999999995	ECM-affiliated Proteins	Matrisome-associated
RSPO1	2.1133	ECM Glycoproteins	Core matrisome
COL11A1	2.4838	Collagens	Core matrisome
CRNN	2.2035	Secreted Factors	Matrisome-associated
S100A8	2.2815000000000003	Secreted Factors	Matrisome-associated
S100A2	3.1759	Secreted Factors	Matrisome-associated
MUC1	2.7162000000000006	ECM-affiliated Proteins	Matrisome-associated
ITLN1	8.8987	ECM-affiliated Proteins	Matrisome-associated
ITLN2	3.7384	ECM-affiliated Proteins	Matrisome-associated
TNFSF18	2.7266	Secreted Factors	Matrisome-associated
TNR	2.2623	ECM Glycoproteins	Core matrisome
VIT	4.020600000000001	ECM Glycoproteins	Core matrisome
VWA3B	2.4409	ECM Glycoproteins	Core matrisome
SDC1	2.6637999999999993	ECM-affiliated Proteins	Matrisome-associated
ASTL	2.6873	ECM Regulators	Matrisome-associated
IHH	2.7560000000000002	Secreted Factors	Matrisome-associated
TGM4	2.841	ECM Regulators	Matrisome-associated
CLEC3B	2.8568000000000002	ECM-affiliated Proteins	Matrisome-associated
TDGF1	2.4259000000000004	Secreted Factors	Matrisome-associated
ZPLD1	2.7035	ECM Glycoproteins	Core matrisome
COL6A5	2.0175	Collagens	Core matrisome
COL6A6	2.4314999999999998	Collagens	Core matrisome
KNG1	2.3815	ECM Regulators	Matrisome-associated
MUC20	2.1059	ECM-affiliated Proteins	Matrisome-associated
WNT7A	3.1907	Secreted Factors	Matrisome-associated
CSPG5	2.2536	ECM-affiliated Proteins	Matrisome-associated
HYAL1	2.2289	ECM Regulators	Matrisome-associated
MUC13	4.351100000000001	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	2.0875	ECM Glycoproteins	Core matrisome
IGSF10	2.5992999999999995	ECM Glycoproteins	Core matrisome
MASP1	2.2567	ECM Regulators	Matrisome-associated
FGF12	2.718	Secreted Factors	Matrisome-associated
EPGN	3.9223	Secreted Factors	Matrisome-associated
FRAS1	2.1641	ECM Glycoproteins	Core matrisome
ANXA3	2.2114000000000003	ECM-affiliated Proteins	Matrisome-associated
IBSP	2.0109000000000004	ECM Glycoproteins	Core matrisome
MEPE	3.6541	ECM Glycoproteins	Core matrisome
SPP1	6.0497	ECM Glycoproteins	Core matrisome
EGF	2.7028	Secreted Factors	Matrisome-associated
FGF2	2.2034	Secreted Factors	Matrisome-associated
HHIP	2.8964	Secreted Factors	Matrisome-associated
ADAM29	2.4930000000000003	ECM Regulators	Matrisome-associated
FGFBP2	3.8236999999999997	Secreted Factors	Matrisome-associated
PF4	2.6186	Secreted Factors	Matrisome-associated
CXCL11	2.1321	Secreted Factors	Matrisome-associated
EMCN	2.292	ECM-affiliated Proteins	Matrisome-associated
FREM3	3.604	ECM-affiliated Proteins	Matrisome-associated
SPOCK3	2.4349	Proteoglycans	Core matrisome
ADAMTS19	3.5957999999999997	ECM Regulators	Matrisome-associated
SEMA5A	2.5196999999999994	ECM-affiliated Proteins	Matrisome-associated
GDNF	2.3813999999999997	Secreted Factors	Matrisome-associated
FGF10	2.565	Secreted Factors	Matrisome-associated
CXCL14	5.3329	Secreted Factors	Matrisome-associated
F12	2.5080999999999998	ECM Regulators	Matrisome-associated
MUC21	5.6092	ECM-affiliated Proteins	Matrisome-associated
LTA	2.0444	Secreted Factors	Matrisome-associated
RSPO3	2.3771	ECM Glycoproteins	Core matrisome
PLG	2.1040000000000005	ECM Regulators	Matrisome-associated
COL10A1	2.34	Collagens	Core matrisome
BMPER	2.4516	ECM Glycoproteins	Core matrisome
IGFBP1	3.9404	ECM Glycoproteins	Core matrisome
VWC2	4.2507	Secreted Factors	Matrisome-associated
MUC3A	2.6058999999999997	ECM-affiliated Proteins	Matrisome-associated
VWDE	2.0328999999999997	ECM Glycoproteins	Core matrisome
IGFBP3	3.1482	ECM Glycoproteins	Core matrisome
SEMA3D	2.215	ECM-affiliated Proteins	Matrisome-associated
SFTPC	4.216199999999999	ECM-affiliated Proteins	Matrisome-associated
COLEC10	2.3555	ECM-affiliated Proteins	Matrisome-associated
FGF20	2.6544999999999996	Secreted Factors	Matrisome-associated
FGL1	2.9050000000000002	ECM Glycoproteins	Core matrisome
LGI3	3.9385	ECM Glycoproteins	Core matrisome
SFRP1	2.2188	Secreted Factors	Matrisome-associated
SBSPON	2.2138999999999998	ECM Glycoproteins	Core matrisome
COL22A1	3.3356000000000003	Collagens	Core matrisome
PRSS3	2.3815	ECM Regulators	Matrisome-associated
FCN2	2.2034999999999996	ECM-affiliated Proteins	Matrisome-associated
IFNW1	2.0336000000000003	Secreted Factors	Matrisome-associated
IFNA21	2.2034999999999996	Secreted Factors	Matrisome-associated
OGN	2.3563	Proteoglycans	Core matrisome
ANXA8L1	3.5595	ECM-affiliated Proteins	Matrisome-associated
OIT3	2.2753	ECM Glycoproteins	Core matrisome
NRG3	2.976	Secreted Factors	Matrisome-associated
HABP2	3.9731000000000005	ECM Regulators	Matrisome-associated
ANXA8	4.3444	ECM-affiliated Proteins	Matrisome-associated
SPOCK2	2.4372	Proteoglycans	Core matrisome
SFRP5	3.0448	Secreted Factors	Matrisome-associated
COL17A1	2.895	Collagens	Core matrisome
ADAM8	3.3292999999999995	ECM Regulators	Matrisome-associated
