name	prize	Category	Division
CELA2B	2.0757	ECM Regulators	Matrisome-associated
VWA5B1	2.2716	ECM Glycoproteins	Core matrisome
ARTN	2.2055	Secreted Factors	Matrisome-associated
NTNG1	2.9115	ECM Glycoproteins	Core matrisome
WNT2B	2.2158	Secreted Factors	Matrisome-associated
ECM1	2.2869	ECM Glycoproteins	Core matrisome
BCAN	3.6567000000000003	Proteoglycans	Core matrisome
PAPPA2	2.9236999999999997	ECM Regulators	Matrisome-associated
BRINP2	2.9951000000000003	Secreted Factors	Matrisome-associated
PRG4	4.9497	Proteoglycans	Core matrisome
WNT3A	4.7639	Secreted Factors	Matrisome-associated
MFAP2	3.7793	ECM Glycoproteins	Core matrisome
FCN3	7.675800000000001	ECM-affiliated Proteins	Matrisome-associated
COL8A2	2.7168	Collagens	Core matrisome
RSPO1	4.2298	ECM Glycoproteins	Core matrisome
COL24A1	2.0587999999999997	Collagens	Core matrisome
COL11A1	8.9738	Collagens	Core matrisome
CTSK	2.5046	ECM Regulators	Matrisome-associated
S100A12	2.9562	Secreted Factors	Matrisome-associated
S100A3	2.1524	Secreted Factors	Matrisome-associated
S100A16	2.0712	Secreted Factors	Matrisome-associated
S100A14	2.2155000000000005	Secreted Factors	Matrisome-associated
ITLN1	9.276	ECM-affiliated Proteins	Matrisome-associated
ITLN2	10.4069	ECM-affiliated Proteins	Matrisome-associated
TNR	6.1592	ECM Glycoproteins	Core matrisome
BRINP3	2.8888000000000003	Secreted Factors	Matrisome-associated
LEFTY1	2.0493	Secreted Factors	Matrisome-associated
LEFTY2	6.6141	Secreted Factors	Matrisome-associated
WNT9A	2.7694	Secreted Factors	Matrisome-associated
COLEC11	2.4823000000000004	ECM-affiliated Proteins	Matrisome-associated
VIT	3.8973	ECM Glycoproteins	Core matrisome
VWA3B	4.0516	ECM Glycoproteins	Core matrisome
COL3A1	5.3152	Collagens	Core matrisome
WNT6	3.1205999999999996	Secreted Factors	Matrisome-associated
WNT10A	2.0557	Secreted Factors	Matrisome-associated
INHA	3.2360999999999995	Secreted Factors	Matrisome-associated
COL4A3	4.6822	Collagens	Core matrisome
TGFA	2.2252	Secreted Factors	Matrisome-associated
CLEC4F	3.9668	ECM-affiliated Proteins	Matrisome-associated
SFTPB	4.6061000000000005	ECM-affiliated Proteins	Matrisome-associated
COL5A2	4.0875	Collagens	Core matrisome
IHH	4.8394	Secreted Factors	Matrisome-associated
COL4A4	3.7509	Collagens	Core matrisome
COL6A3	2.9152000000000005	Collagens	Core matrisome
CLEC3B	6.5145	ECM-affiliated Proteins	Matrisome-associated
TDGF1	5.4643	Secreted Factors	Matrisome-associated
ITIH3	3.1412	ECM Regulators	Matrisome-associated
ZPLD1	6.9578	ECM Glycoproteins	Core matrisome
COL7A1	2.6385	Collagens	Core matrisome
HYAL1	3.6681	ECM Regulators	Matrisome-associated
SEMA3G	3.8987	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	3.9924999999999997	ECM Glycoproteins	Core matrisome
MUC13	4.665	ECM-affiliated Proteins	Matrisome-associated
KY	2.6235	ECM Regulators	Matrisome-associated
PLOD2	2.646	ECM Regulators	Matrisome-associated
IGSF10	6.3544	ECM Glycoproteins	Core matrisome
SERPINI2	3.0410000000000004	ECM Regulators	Matrisome-associated
THPO	3.4425999999999997	Secreted Factors	Matrisome-associated
MASP1	4.4806	ECM Regulators	Matrisome-associated
MUC4	2.7959	ECM-affiliated Proteins	Matrisome-associated
C1QTNF7	2.9164	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.7796000000000003	ECM Glycoproteins	Core matrisome
CXCL6	2.9459	Secreted Factors	Matrisome-associated
EREG	3.1059	Secreted Factors	Matrisome-associated
PARM1	2.2085	ECM-affiliated Proteins	Matrisome-associated
CXCL13	2.4636	Secreted Factors	Matrisome-associated
FRAS1	3.838	ECM Glycoproteins	Core matrisome
ANXA3	2.2846	ECM-affiliated Proteins	Matrisome-associated
FGF5	4.5357	Secreted Factors	Matrisome-associated
IBSP	3.9432	ECM Glycoproteins	Core matrisome
SPP1	7.8626	ECM Glycoproteins	Core matrisome
MMRN1	4.5203999999999995	ECM Glycoproteins	Core matrisome
NPNT	2.6343	ECM Glycoproteins	Core matrisome
FGF2	2.1839000000000004	Secreted Factors	Matrisome-associated
HHIP	5.0122	Secreted Factors	Matrisome-associated
FGB	3.6342000000000003	ECM Glycoproteins	Core matrisome
TLL1	3.3151	ECM Regulators	Matrisome-associated
ADAM29	5.3592	ECM Regulators	Matrisome-associated
FGFBP1	4.4426	Secreted Factors	Matrisome-associated
FGFBP2	4.0238	Secreted Factors	Matrisome-associated
LGI2	3.3235	ECM Glycoproteins	Core matrisome
PF4	4.786300000000001	Secreted Factors	Matrisome-associated
CXCL5	2.2612	Secreted Factors	Matrisome-associated
CXCL3	2.1062000000000003	Secreted Factors	Matrisome-associated
CXCL2	2.4969	Secreted Factors	Matrisome-associated
CXCL9	3.8115000000000006	Secreted Factors	Matrisome-associated
CXCL10	3.5194	Secreted Factors	Matrisome-associated
CXCL11	3.3479	Secreted Factors	Matrisome-associated
SPARCL1	2.0097999999999994	ECM Glycoproteins	Core matrisome
EMCN	3.2716	ECM-affiliated Proteins	Matrisome-associated
PRSS12	3.4968	ECM Regulators	Matrisome-associated
NDNF	4.3025	ECM Glycoproteins	Core matrisome
IL2	2.2717000000000005	Secreted Factors	Matrisome-associated
FREM3	3.6018000000000003	ECM-affiliated Proteins	Matrisome-associated
FGA	5.4232000000000005	ECM Glycoproteins	Core matrisome
FGG	5.1386	ECM Glycoproteins	Core matrisome
SPOCK3	3.2717	Proteoglycans	Core matrisome
ADAMTS16	3.4905	ECM Regulators	Matrisome-associated
S100Z	2.5936000000000003	Secreted Factors	Matrisome-associated
VCAN	2.5437000000000003	Proteoglycans	Core matrisome
MEGF10	3.0105	Secreted Factors	Matrisome-associated
CSF2	2.5931	Secreted Factors	Matrisome-associated
TGFBI	3.0154999999999994	ECM Glycoproteins	Core matrisome
FGF18	3.1806	Secreted Factors	Matrisome-associated
SEMA5A	2.5279	ECM-affiliated Proteins	Matrisome-associated
ADAMTS12	2.6415	ECM Regulators	Matrisome-associated
GDNF	4.4782	Secreted Factors	Matrisome-associated
FGF10	4.252800000000001	Secreted Factors	Matrisome-associated
HAPLN1	2.5035	Proteoglycans	Core matrisome
SEMA6A	3.3855000000000004	ECM-affiliated Proteins	Matrisome-associated
LOX	2.2394000000000003	ECM Regulators	Matrisome-associated
SPOCK1	3	Proteoglycans	Core matrisome
NRG2	2.7538	Secreted Factors	Matrisome-associated
HBEGF	2.6597999999999997	Secreted Factors	Matrisome-associated
SPARC	2.0398000000000005	ECM Glycoproteins	Core matrisome
SLIT3	2.5174000000000003	ECM Glycoproteins	Core matrisome
F12	3.8464	ECM Regulators	Matrisome-associated
ADAMTS2	2.8775000000000004	ECM Regulators	Matrisome-associated
BMP6	2.472	Secreted Factors	Matrisome-associated
MUC21	2.9357	ECM-affiliated Proteins	Matrisome-associated
MUC22	5.1836	ECM-affiliated Proteins	Matrisome-associated
COL19A1	3.4442000000000004	Collagens	Core matrisome
FNDC1	5.91	ECM Glycoproteins	Core matrisome
PLG	4.049300000000001	ECM Regulators	Matrisome-associated
TNXB	4.4671	ECM Glycoproteins	Core matrisome
BMP5	3.4033	Secreted Factors	Matrisome-associated
COL21A1	2.1693	Collagens	Core matrisome
COL12A1	2.6754000000000007	Collagens	Core matrisome
COL10A1	4.272200000000001	Collagens	Core matrisome
THBS2	4.7242	ECM Glycoproteins	Core matrisome
IL6	3.2757	Secreted Factors	Matrisome-associated
BMPER	3.9677	ECM Glycoproteins	Core matrisome
AEBP1	2.0610999999999997	ECM Glycoproteins	Core matrisome
IGFBP1	5.7645	ECM Glycoproteins	Core matrisome
VWC2	3.0492999999999997	Secreted Factors	Matrisome-associated
