name	prize	Category	Division
VWA1	2.3292	ECM Glycoproteins	Core matrisome
MMP23B	2.5130999999999997	ECM Regulators	Matrisome-associated
CELA2A	3.6005999999999996	ECM Regulators	Matrisome-associated
CELA2B	2.0726	ECM Regulators	Matrisome-associated
VWA5B1	4.0134	ECM Glycoproteins	Core matrisome
BMP8A	2.058	Secreted Factors	Matrisome-associated
ARTN	3.1965	Secreted Factors	Matrisome-associated
NTNG1	2.9212	ECM Glycoproteins	Core matrisome
HAPLN2	3.0980000000000003	Proteoglycans	Core matrisome
TNN	2.3929	ECM Glycoproteins	Core matrisome
BRINP2	3.9462999999999995	Secreted Factors	Matrisome-associated
LAMC2	2.1123000000000003	ECM Glycoproteins	Core matrisome
PRG4	3.2239999999999998	Proteoglycans	Core matrisome
PRELP	2.5618	Proteoglycans	Core matrisome
WNT3A	5.0917	Secreted Factors	Matrisome-associated
FCN3	7.1388	ECM-affiliated Proteins	Matrisome-associated
RSPO1	6.113	ECM Glycoproteins	Core matrisome
COL11A1	5.9071	Collagens	Core matrisome
NGF	4.9787	Secreted Factors	Matrisome-associated
S100A12	2.239	Secreted Factors	Matrisome-associated
S100A2	2.604	Secreted Factors	Matrisome-associated
ITLN1	7.307	ECM-affiliated Proteins	Matrisome-associated
ITLN2	7.7956	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	3.8748	ECM Regulators	Matrisome-associated
DPT	5.2735	ECM Glycoproteins	Core matrisome
SERPINC1	2.4391	ECM Regulators	Matrisome-associated
TNR	6.091100000000001	ECM Glycoproteins	Core matrisome
BRINP3	3.2011000000000003	Secreted Factors	Matrisome-associated
LAMB3	2.3103	ECM Glycoproteins	Core matrisome
LEFTY1	2.9959000000000002	Secreted Factors	Matrisome-associated
LEFTY2	3.1376	Secreted Factors	Matrisome-associated
WNT9A	3.4947	Secreted Factors	Matrisome-associated
AGT	3.3276000000000003	ECM Regulators	Matrisome-associated
GDF7	2.4086	Secreted Factors	Matrisome-associated
TNFAIP6	2.5976	ECM Glycoproteins	Core matrisome
COL3A1	2.0280000000000005	Collagens	Core matrisome
ADAM23	2.6486	ECM Regulators	Matrisome-associated
IGFBP2	3.3745999999999996	ECM Glycoproteins	Core matrisome
WNT6	3.7348999999999997	Secreted Factors	Matrisome-associated
WNT10A	2.3871000000000002	Secreted Factors	Matrisome-associated
INHA	4.0957	Secreted Factors	Matrisome-associated
COL4A3	3.3564	Collagens	Core matrisome
CCL20	5.1223	Secreted Factors	Matrisome-associated
MATN3	2.9586	ECM Glycoproteins	Core matrisome
TGFA	3.2211	Secreted Factors	Matrisome-associated
CLEC4F	4.4149	ECM-affiliated Proteins	Matrisome-associated
SFTPB	2.750000000000001	ECM-affiliated Proteins	Matrisome-associated
C1QL2	4.0105	ECM-affiliated Proteins	Matrisome-associated
IHH	5.3711	Secreted Factors	Matrisome-associated
COL4A4	2.1092	Collagens	Core matrisome
CLEC3B	6.5103	ECM-affiliated Proteins	Matrisome-associated
TDGF1	3.835	Secreted Factors	Matrisome-associated
COL6A5	2.9065000000000003	Collagens	Core matrisome
COL6A6	4.5001999999999995	Collagens	Core matrisome
CHRD	2.7565	Secreted Factors	Matrisome-associated
WNT7A	2.4405	Secreted Factors	Matrisome-associated
COL7A1	6.6621999999999995	Collagens	Core matrisome
HYAL1	3.8007000000000004	ECM Regulators	Matrisome-associated
SEMA3G	4.5824	ECM-affiliated Proteins	Matrisome-associated
