name	prize	Category	Division
AGRN	2.0808	ECM Glycoproteins	Core matrisome
CELA2A	4.425800000000001	ECM Regulators	Matrisome-associated
NTNG1	3.5679	ECM Glycoproteins	Core matrisome
S100A9	2.4375	Secreted Factors	Matrisome-associated
BCAN	5.1889	Proteoglycans	Core matrisome
XCL1	2.4484	Secreted Factors	Matrisome-associated
PRG4	2.6079	Proteoglycans	Core matrisome
PRELP	2.1820000000000004	Proteoglycans	Core matrisome
TGFB2	2.2363	Secreted Factors	Matrisome-associated
WNT3A	2.9504	Secreted Factors	Matrisome-associated
MFAP2	3.008	ECM Glycoproteins	Core matrisome
FCN3	3.6769999999999996	ECM-affiliated Proteins	Matrisome-associated
RSPO1	4.6482	ECM Glycoproteins	Core matrisome
COL24A1	2.8398000000000003	Collagens	Core matrisome
COL11A1	8.5589	Collagens	Core matrisome
NGF	2.9112	Secreted Factors	Matrisome-associated
TCHH	3.013	Secreted Factors	Matrisome-associated
S100A12	2.3079	Secreted Factors	Matrisome-associated
S100A4	2.1948	Secreted Factors	Matrisome-associated
S100A2	4.1257	Secreted Factors	Matrisome-associated
ITLN1	2.2866	ECM-affiliated Proteins	Matrisome-associated
ITLN2	3.6033000000000004	ECM-affiliated Proteins	Matrisome-associated
TNR	4.3205	ECM Glycoproteins	Core matrisome
BRINP3	2.4484	Secreted Factors	Matrisome-associated
LAMB3	2.0285	ECM Glycoproteins	Core matrisome
LEFTY2	2.6709	Secreted Factors	Matrisome-associated
AGT	3.6155	ECM Regulators	Matrisome-associated
COLEC11	2.1092999999999997	ECM-affiliated Proteins	Matrisome-associated
VIT	3.2814000000000005	ECM Glycoproteins	Core matrisome
FBLN7	2.7138	ECM Glycoproteins	Core matrisome
INHBB	2.332	Secreted Factors	Matrisome-associated
COL3A1	4.5200000000000005	Collagens	Core matrisome
INHA	2.6186	Secreted Factors	Matrisome-associated
GPC1	2.1435999999999993	ECM-affiliated Proteins	Matrisome-associated
PXDN	2.1208	ECM Glycoproteins	Core matrisome
TGFA	2.7559000000000005	Secreted Factors	Matrisome-associated
CLEC4F	2.7253	ECM-affiliated Proteins	Matrisome-associated
SFTPB	2.0572	ECM-affiliated Proteins	Matrisome-associated
COL5A2	3.1805	Collagens	Core matrisome
IHH	3.4813	Secreted Factors	Matrisome-associated
SERPINE2	2.2236000000000002	ECM Regulators	Matrisome-associated
COL6A3	2.1158	Collagens	Core matrisome
CLEC3B	3.4898	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.0513000000000003	ECM-affiliated Proteins	Matrisome-associated
ITIH3	2.3376	ECM Regulators	Matrisome-associated
COL6A5	2.2454	Collagens	Core matrisome
