name	prize	Category	Division
CELA2A	2.1768	ECM Regulators	Matrisome-associated
VWA5B1	3.8356999999999997	ECM Glycoproteins	Core matrisome
BMP8A	2.1124	Secreted Factors	Matrisome-associated
ARTN	2.8891	Secreted Factors	Matrisome-associated
NTNG1	2.7571000000000003	ECM Glycoproteins	Core matrisome
XCL1	2.8358000000000003	Secreted Factors	Matrisome-associated
PAPPA2	2.0766999999999998	ECM Regulators	Matrisome-associated
PRG4	2.7908999999999997	Proteoglycans	Core matrisome
PRELP	3.1276	Proteoglycans	Core matrisome
OPTC	3.2508000000000004	Proteoglycans	Core matrisome
TGFB2	2.1095999999999995	Secreted Factors	Matrisome-associated
WNT3A	4.2116	Secreted Factors	Matrisome-associated
MASP2	2.4208	ECM Regulators	Matrisome-associated
MFAP2	2.8408	ECM Glycoproteins	Core matrisome
FCN3	2.6612	ECM-affiliated Proteins	Matrisome-associated
COL8A2	2.1422	Collagens	Core matrisome
RSPO1	5.3311	ECM Glycoproteins	Core matrisome
COL9A2	3.7542	Collagens	Core matrisome
COL24A1	2.3181000000000003	Collagens	Core matrisome
COL11A1	8.2989	Collagens	Core matrisome
TCHHL1	2.2508	Secreted Factors	Matrisome-associated
FLG2	2.1304999999999996	Secreted Factors	Matrisome-associated
S100A3	3.16	Secreted Factors	Matrisome-associated
S100A2	2.8476999999999997	Secreted Factors	Matrisome-associated
ITLN1	7.9026000000000005	ECM-affiliated Proteins	Matrisome-associated
ITLN2	6.9443	ECM-affiliated Proteins	Matrisome-associated
TNFSF18	2.5403000000000002	Secreted Factors	Matrisome-associated
BRINP3	4.0234	Secreted Factors	Matrisome-associated
LAMB3	2.1884000000000006	ECM Glycoproteins	Core matrisome
AGT	4.8637	ECM Regulators	Matrisome-associated
VWA3B	3.7426000000000004	ECM Glycoproteins	Core matrisome
COL3A1	4.859699999999999	Collagens	Core matrisome
SDC1	2.0049	ECM-affiliated Proteins	Matrisome-associated
SFTPB	2.3643	ECM-affiliated Proteins	Matrisome-associated
ASTL	4.6201	ECM Regulators	Matrisome-associated
COL5A2	3.5671	Collagens	Core matrisome
MSTN	2.0582000000000003	Secreted Factors	Matrisome-associated
IHH	2.8697	Secreted Factors	Matrisome-associated
TGM4	4.220400000000001	ECM Regulators	Matrisome-associated
CLEC3B	3.7306000000000004	ECM-affiliated Proteins	Matrisome-associated
TDGF1	3.3342	Secreted Factors	Matrisome-associated
ITIH3	3.1531	ECM Regulators	Matrisome-associated
ZPLD1	5.3931000000000004	ECM Glycoproteins	Core matrisome
COL6A5	2.3471	Collagens	Core matrisome
COL6A6	2.4318999999999997	Collagens	Core matrisome
IL12A	2.7935000000000003	Secreted Factors	Matrisome-associated
MUC20	2.3842	ECM-affiliated Proteins	Matrisome-associated
TIMP4	4.0988	ECM Regulators	Matrisome-associated
WNT7A	4.1736	Secreted Factors	Matrisome-associated
HYAL3	2.4556999999999998	ECM Regulators	Matrisome-associated
HYAL1	2.7058999999999997	ECM Regulators	Matrisome-associated
