name	prize	Category	Division
VWA5B1	3.7157999999999998	ECM Glycoproteins	Core matrisome
TINAGL1	2.3481	ECM Glycoproteins	Core matrisome
NTNG1	6.2783	ECM Glycoproteins	Core matrisome
ECM1	4.1417	ECM Glycoproteins	Core matrisome
S100A9	3.2485	Secreted Factors	Matrisome-associated
HAPLN2	3.1433	Proteoglycans	Core matrisome
BCAN	3.4640999999999997	Proteoglycans	Core matrisome
XCL1	2.5302	Secreted Factors	Matrisome-associated
BRINP2	3.5572	Secreted Factors	Matrisome-associated
PRG4	4.5844	Proteoglycans	Core matrisome
PRELP	3.0742000000000003	Proteoglycans	Core matrisome
TGFB2	2.2173000000000003	Secreted Factors	Matrisome-associated
WNT3A	6.6716	Secreted Factors	Matrisome-associated
MASP2	2.0092	ECM Regulators	Matrisome-associated
MFAP2	2.3303000000000003	ECM Glycoproteins	Core matrisome
WNT4	2.1021	Secreted Factors	Matrisome-associated
FCN3	6.6625	ECM-affiliated Proteins	Matrisome-associated
COL8A2	2.2766	Collagens	Core matrisome
RSPO1	5.5035	ECM Glycoproteins	Core matrisome
COL11A1	8.112	Collagens	Core matrisome
REG4	2.0278	ECM-affiliated Proteins	Matrisome-associated
CTSK	2.4812	ECM Regulators	Matrisome-associated
TCHH	2.3985000000000003	Secreted Factors	Matrisome-associated
S100A3	3.2173	Secreted Factors	Matrisome-associated
S100A2	2.8571999999999997	Secreted Factors	Matrisome-associated
ITLN2	8.1909	ECM-affiliated Proteins	Matrisome-associated
XCL2	2.7058	Secreted Factors	Matrisome-associated
DPT	2.2350000000000003	ECM Glycoproteins	Core matrisome
SERPINC1	2.7647	ECM Regulators	Matrisome-associated
TNR	7.4697000000000005	ECM Glycoproteins	Core matrisome
ANGPTL1	2.6277	Secreted Factors	Matrisome-associated
BRINP3	2.8396999999999997	Secreted Factors	Matrisome-associated
CTSE	4.1232	ECM Regulators	Matrisome-associated
PLXNA2	2.4259	ECM-affiliated Proteins	Matrisome-associated
LAMB3	2.0469	ECM Glycoproteins	Core matrisome
LEFTY2	3.4124	Secreted Factors	Matrisome-associated
WNT9A	2.1784	Secreted Factors	Matrisome-associated
COLEC11	2.0277000000000003	ECM-affiliated Proteins	Matrisome-associated
GDF7	2.7022	Secreted Factors	Matrisome-associated
VWA3B	6.6464	ECM Glycoproteins	Core matrisome
IL1RN	2.0241999999999996	Secreted Factors	Matrisome-associated
COL3A1	4.023899999999999	Collagens	Core matrisome
WNT6	2.8791	Secreted Factors	Matrisome-associated
INHA	2.6865	Secreted Factors	Matrisome-associated
COL4A3	3.5839000000000003	Collagens	Core matrisome
CCL20	4.0378	Secreted Factors	Matrisome-associated
ASTL	3.0278	ECM Regulators	Matrisome-associated
COL5A2	2.3535000000000004	Collagens	Core matrisome
IHH	4.5017000000000005	Secreted Factors	Matrisome-associated
SERPINE2	2.3853	ECM Regulators	Matrisome-associated
COL4A4	2.5322000000000005	Collagens	Core matrisome
TGM4	2.7647	ECM Regulators	Matrisome-associated
CLEC3B	4.7972	ECM-affiliated Proteins	Matrisome-associated
TDGF1	2.442799999999999	Secreted Factors	Matrisome-associated
SEMA3F	2.0437000000000003	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	3.0251000000000006	ECM-affiliated Proteins	Matrisome-associated
ITIH3	3.6504	ECM Regulators	Matrisome-associated
COL6A5	2.4312	Collagens	Core matrisome
COL6A6	3.7717	Collagens	Core matrisome
WNT7A	2.1721	Secreted Factors	Matrisome-associated
HYAL1	4.2681000000000004	ECM Regulators	Matrisome-associated
HYAL2	2.0235000000000003	ECM Regulators	Matrisome-associated
SEMA3G	4.5831	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.3830999999999998	ECM Regulators	Matrisome-associated
ABI3BP	3.9124	ECM Glycoproteins	Core matrisome
SEMA5B	3.157	ECM-affiliated Proteins	Matrisome-associated
PLOD2	2.3259	ECM Regulators	Matrisome-associated
IGSF10	3.9932999999999996	ECM Glycoproteins	Core matrisome
SERPINI2	2.618	ECM Regulators	Matrisome-associated
MASP1	3.5486000000000004	ECM Regulators	Matrisome-associated
FGF12	3.4036	Secreted Factors	Matrisome-associated
MUC4	3.0450999999999997	ECM-affiliated Proteins	Matrisome-associated
S100P	2.0278	Secreted Factors	Matrisome-associated
SLIT2	2.9930999999999996	ECM Glycoproteins	Core matrisome
EPGN	2.2793	Secreted Factors	Matrisome-associated
CXCL13	3.7272	Secreted Factors	Matrisome-associated
FRAS1	3.7698	ECM Glycoproteins	Core matrisome
ANXA3	2.724	ECM-affiliated Proteins	Matrisome-associated
DSPP	4.1841	ECM Glycoproteins	Core matrisome
DMP1	5.0242000000000004	ECM Glycoproteins	Core matrisome
MEPE	5.4201	ECM Glycoproteins	Core matrisome
SPP1	8.034199999999998	ECM Glycoproteins	Core matrisome
MMRN1	3.6298	ECM Glycoproteins	Core matrisome
NPNT	4.0471	ECM Glycoproteins	Core matrisome
EGF	4.2844	Secreted Factors	Matrisome-associated
FGF2	3.568	Secreted Factors	Matrisome-associated
TLL1	2.7910000000000004	ECM Regulators	Matrisome-associated
ADAM29	5.7646999999999995	ECM Regulators	Matrisome-associated
FGFBP1	3.4276	Secreted Factors	Matrisome-associated
FGFBP2	5.191000000000001	Secreted Factors	Matrisome-associated
PF4	4.6907000000000005	Secreted Factors	Matrisome-associated
CXCL5	2.5479000000000003	Secreted Factors	Matrisome-associated
CXCL3	2.2584	Secreted Factors	Matrisome-associated
SPARCL1	2.4913	ECM Glycoproteins	Core matrisome
EMCN	3.0996999999999995	ECM-affiliated Proteins	Matrisome-associated
IL2	2.3646000000000003	Secreted Factors	Matrisome-associated
SFRP2	2.3301999999999996	Secreted Factors	Matrisome-associated
VEGFC	2.2434000000000003	Secreted Factors	Matrisome-associated
ADAMTS16	3.38	ECM Regulators	Matrisome-associated
S100Z	2.1037	Secreted Factors	Matrisome-associated
VCAN	2.794	Proteoglycans	Core matrisome
MEGF10	4.7753	Secreted Factors	Matrisome-associated
CSF2	4.0729	Secreted Factors	Matrisome-associated
TGFBI	2.906699999999999	ECM Glycoproteins	Core matrisome
SEMA5A	3.1235999999999997	ECM-affiliated Proteins	Matrisome-associated
FGF10	3.2815000000000003	Secreted Factors	Matrisome-associated
EDIL3	2.1289	ECM Glycoproteins	Core matrisome
SEMA6A	3.2028	ECM-affiliated Proteins	Matrisome-associated
FBN2	2.1175	ECM Glycoproteins	Core matrisome
IL5	2.6908000000000003	Secreted Factors	Matrisome-associated
CXCL14	3.3559	Secreted Factors	Matrisome-associated
SPOCK1	3.3044000000000002	Proteoglycans	Core matrisome
IL12B	4.7171	Secreted Factors	Matrisome-associated
SLIT3	3.2611999999999997	ECM Glycoproteins	Core matrisome
BMP6	4.130599999999999	Secreted Factors	Matrisome-associated
MUC21	4.6035	ECM-affiliated Proteins	Matrisome-associated
MUC22	4.9495	ECM-affiliated Proteins	Matrisome-associated
EGFL8	2.2948000000000004	Secreted Factors	Matrisome-associated
FNDC1	2.4141999999999997	ECM Glycoproteins	Core matrisome
PLG	4.4428	ECM Regulators	Matrisome-associated
F13A1	2.2713	ECM Regulators	Matrisome-associated
LTB	2.9781000000000004	Secreted Factors	Matrisome-associated
TNXB	4.7076	ECM Glycoproteins	Core matrisome
BMP5	3.3005	Secreted Factors	Matrisome-associated
COL9A1	2.5571999999999995	Collagens	Core matrisome
COL10A1	2.9650000000000003	Collagens	Core matrisome
LPA	3.3008	ECM Regulators	Matrisome-associated
THBS2	4.174899999999999	ECM Glycoproteins	Core matrisome
IL6	2.7943000000000002	Secreted Factors	Matrisome-associated
BMPER	4.9479	ECM Glycoproteins	Core matrisome
IGFBP1	2.6897	ECM Glycoproteins	Core matrisome
VWC2	2.7647	Secreted Factors	Matrisome-associated
ELN	2.6121	ECM Glycoproteins	Core matrisome
ZP3	2.6276	ECM Glycoproteins	Core matrisome
COL1A2	3.0587999999999997	Collagens	Core matrisome
MUC3A	3.4640999999999997	ECM-affiliated Proteins	Matrisome-associated
MUC12	2.0278	ECM-affiliated Proteins	Matrisome-associated
PRSS1	4.5245999999999995	ECM Regulators	Matrisome-associated
PRSS2	5.8567	ECM Regulators	Matrisome-associated
SSPO	2.1798	ECM Glycoproteins	Core matrisome
VWDE	4.181699999999999	ECM Glycoproteins	Core matrisome
CCL26	2.7272000000000003	Secreted Factors	Matrisome-associated
SEMA3E	2.6581	ECM-affiliated Proteins	Matrisome-associated
CLEC5A	3.232	ECM-affiliated Proteins	Matrisome-associated
SFTPC	5.7854	ECM-affiliated Proteins	Matrisome-associated
ADAM28	2.4306	ECM Regulators	Matrisome-associated
ADAMDEC1	6.1083	ECM Regulators	Matrisome-associated
NRG1	3.3489	Secreted Factors	Matrisome-associated
SULF1	3.2278000000000002	ECM Regulators	Matrisome-associated
CTHRC1	4.9258	ECM Glycoproteins	Core matrisome
