name	prize	Category	Division
ANGPTL7	2.0228	Secreted Factors	Matrisome-associated
C1QA	2.2543000000000006	ECM-affiliated Proteins	Matrisome-associated
C1QC	2.0874000000000006	ECM-affiliated Proteins	Matrisome-associated
C1QB	2.3714000000000004	ECM-affiliated Proteins	Matrisome-associated
NTNG1	4.1777	ECM Glycoproteins	Core matrisome
ECM1	4.7005	ECM Glycoproteins	Core matrisome
S100A9	3.0315999999999996	Secreted Factors	Matrisome-associated
HAPLN2	2.34	Proteoglycans	Core matrisome
BCAN	6.6137999999999995	Proteoglycans	Core matrisome
XCL1	2.5548	Secreted Factors	Matrisome-associated
TNN	3.6449000000000003	ECM Glycoproteins	Core matrisome
PAPPA2	3.6503	ECM Regulators	Matrisome-associated
BRINP2	5.9488	Secreted Factors	Matrisome-associated
HMCN1	2.8608000000000002	ECM Glycoproteins	Core matrisome
PRG4	3.7045999999999997	Proteoglycans	Core matrisome
PRELP	2.4389000000000003	Proteoglycans	Core matrisome
IL20	2.7892	Secreted Factors	Matrisome-associated
TGFB2	2.6047	Secreted Factors	Matrisome-associated
WNT3A	3.0694	Secreted Factors	Matrisome-associated
FCN3	4.8654	ECM-affiliated Proteins	Matrisome-associated
COL8A2	2.6802	Collagens	Core matrisome
RSPO1	6.3742	ECM Glycoproteins	Core matrisome
COL9A2	3.9169	Collagens	Core matrisome
COL11A1	6.1974	Collagens	Core matrisome
CTSK	2.012	ECM Regulators	Matrisome-associated
HRNR	4.0974	Secreted Factors	Matrisome-associated
FLG	3.9515000000000002	Secreted Factors	Matrisome-associated
FLG2	3.3198000000000008	Secreted Factors	Matrisome-associated
S100A8	3.7993	Secreted Factors	Matrisome-associated
S100A4	3.2045000000000003	Secreted Factors	Matrisome-associated
S100A3	6.3568999999999996	Secreted Factors	Matrisome-associated
S100A13	2.372	Secreted Factors	Matrisome-associated
MUC1	2.2098999999999993	ECM-affiliated Proteins	Matrisome-associated
ITLN1	10.0983	ECM-affiliated Proteins	Matrisome-associated
ITLN2	8.9663	ECM-affiliated Proteins	Matrisome-associated
XCL2	3.3879	Secreted Factors	Matrisome-associated
DPT	2.9237	ECM Glycoproteins	Core matrisome
TNR	4.2264	ECM Glycoproteins	Core matrisome
BRINP3	2.5669000000000004	Secreted Factors	Matrisome-associated
FMOD	2.3602	Proteoglycans	Core matrisome
LEFTY2	2.5669	Secreted Factors	Matrisome-associated
EMILIN1	2.0796	ECM Glycoproteins	Core matrisome
LTBP1	3.1443	ECM Glycoproteins	Core matrisome
VIT	4.5365	ECM Glycoproteins	Core matrisome
TNFAIP6	2.1029	ECM Glycoproteins	Core matrisome
ADAM23	2.7777000000000003	ECM Regulators	Matrisome-associated
VWC2L	3.3182	Secreted Factors	Matrisome-associated
IGFBP2	2.1236000000000006	ECM Glycoproteins	Core matrisome
MATN3	3.4447	ECM Glycoproteins	Core matrisome
CLEC4F	2.1039	ECM-affiliated Proteins	Matrisome-associated
SFTPB	3.5007	ECM-affiliated Proteins	Matrisome-associated
MSTN	4.8399	Secreted Factors	Matrisome-associated
IGFBP5	2.3061999999999996	ECM Glycoproteins	Core matrisome
IHH	3.3644	Secreted Factors	Matrisome-associated
FBLN2	2.2284999999999995	ECM Glycoproteins	Core matrisome
CLEC3B	4.7602	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.4295	ECM-affiliated Proteins	Matrisome-associated
ITIH3	2.1438	ECM Regulators	Matrisome-associated
CSTA	2.1459	ECM Regulators	Matrisome-associated
COL6A5	3.6581	Collagens	Core matrisome
COL6A6	3.8029	Collagens	Core matrisome
MUC20	3.2715	ECM-affiliated Proteins	Matrisome-associated
TIMP4	3.1913	ECM Regulators	Matrisome-associated
WNT7A	6.8461	Secreted Factors	Matrisome-associated
COLQ	2.0272	ECM Glycoproteins	Core matrisome
HYAL1	3.4863999999999997	ECM Regulators	Matrisome-associated
SEMA3G	4.6878	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.8855	ECM Regulators	Matrisome-associated
ABI3BP	2.8775999999999997	ECM Glycoproteins	Core matrisome
IMPG2	2.5575	Proteoglycans	Core matrisome
FSTL1	2.5766999999999998	Secreted Factors	Matrisome-associated
MUC13	3.0437000000000003	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	3.9217	ECM Glycoproteins	Core matrisome
IGSF10	4.2819	ECM Glycoproteins	Core matrisome
THPO	2.5326999999999997	Secreted Factors	Matrisome-associated
MASP1	4.8448	ECM Regulators	Matrisome-associated
FGF12	2.1388	Secreted Factors	Matrisome-associated
MUC4	4.4248	ECM-affiliated Proteins	Matrisome-associated
HTRA3	2.3270999999999997	ECM Regulators	Matrisome-associated
C1QTNF7	3.2808	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.5886	ECM Glycoproteins	Core matrisome
EREG	2.1746	Secreted Factors	Matrisome-associated
CXCL13	6.2079	Secreted Factors	Matrisome-associated
FRAS1	2.3101	ECM Glycoproteins	Core matrisome
BMP3	2.4302	Secreted Factors	Matrisome-associated
SPP1	5.441800000000001	ECM Glycoproteins	Core matrisome
MMRN1	2.8696	ECM Glycoproteins	Core matrisome
EGF	4.5117	Secreted Factors	Matrisome-associated
FGF2	3.2125	Secreted Factors	Matrisome-associated
HHIP	3.523	Secreted Factors	Matrisome-associated
TLL1	3.5323	ECM Regulators	Matrisome-associated
FGFBP2	3.8513	Secreted Factors	Matrisome-associated
PF4	4.1518	Secreted Factors	Matrisome-associated
PPBP	5.2795	Secreted Factors	Matrisome-associated
CXCL5	4.1686	Secreted Factors	Matrisome-associated
SPARCL1	3.430200000000001	ECM Glycoproteins	Core matrisome
EMCN	3.6875000000000004	ECM-affiliated Proteins	Matrisome-associated
COL25A1	2.67	Collagens	Core matrisome
FREM3	3.2693	ECM-affiliated Proteins	Matrisome-associated
SFRP2	4.8932	Secreted Factors	Matrisome-associated
FGG	5.2191	ECM Glycoproteins	Core matrisome
SPOCK3	3.5572999999999997	Proteoglycans	Core matrisome
EGFLAM	5.2299	ECM Glycoproteins	Core matrisome
FST	3.6228	Secreted Factors	Matrisome-associated
CRHBP	3.0572000000000004	Secreted Factors	Matrisome-associated
ADAMTS19	5.1519	ECM Regulators	Matrisome-associated
FGF18	4.4802	Secreted Factors	Matrisome-associated
SEMA5A	3.8682000000000003	ECM-affiliated Proteins	Matrisome-associated
FGF10	5.1317	Secreted Factors	Matrisome-associated
ESM1	2.0429999999999997	Proteoglycans	Core matrisome
EDIL3	3.8188999999999997	ECM Glycoproteins	Core matrisome
LOX	2.1693000000000002	ECM Regulators	Matrisome-associated
FBN2	3.0911999999999997	ECM Glycoproteins	Core matrisome
IL5	2.0214999999999996	Secreted Factors	Matrisome-associated
NRG2	2.0814999999999997	Secreted Factors	Matrisome-associated
FGF1	2.2536	Secreted Factors	Matrisome-associated
ANXA6	2.4501	ECM-affiliated Proteins	Matrisome-associated
SPARC	2.6276	ECM Glycoproteins	Core matrisome
C1QTNF2	2.7166	ECM-affiliated Proteins	Matrisome-associated
SLIT3	3.4531	ECM Glycoproteins	Core matrisome
F12	2.8925	ECM Regulators	Matrisome-associated
COL23A1	2.0923000000000003	Collagens	Core matrisome
ADAMTS2	2.0596	ECM Regulators	Matrisome-associated
BMP6	3.2306999999999997	Secreted Factors	Matrisome-associated
MUC21	4.3679	ECM-affiliated Proteins	Matrisome-associated
MUC22	4.5417000000000005	ECM-affiliated Proteins	Matrisome-associated
EGFL8	2.5553999999999997	Secreted Factors	Matrisome-associated
RSPO3	4.1378	ECM Glycoproteins	Core matrisome
LAMA2	2.1285	ECM Glycoproteins	Core matrisome
FNDC1	2.1279	ECM Glycoproteins	Core matrisome
PLG	2.1517999999999997	ECM Regulators	Matrisome-associated
SMOC2	3.2946	ECM Glycoproteins	Core matrisome
TNXB	2.5191	ECM Glycoproteins	Core matrisome
BMP5	3.6719	Secreted Factors	Matrisome-associated
COL12A1	2.4544	Collagens	Core matrisome
LAMA4	3.5150999999999994	ECM Glycoproteins	Core matrisome
LPA	2.1517999999999997	ECM Regulators	Matrisome-associated
ELFN1	4.3277	ECM-affiliated Proteins	Matrisome-associated
IGFBP1	3.1055	ECM Glycoproteins	Core matrisome
VWC2	3.7893000000000003	Secreted Factors	Matrisome-associated
ZP3	2.4028	ECM Glycoproteins	Core matrisome
COL1A2	2.3842	Collagens	Core matrisome
PCOLCE	2.3235	ECM Glycoproteins	Core matrisome
MUC3A	6.6358	ECM-affiliated Proteins	Matrisome-associated
COL26A1	5.0694	Collagens	Core matrisome
WNT16	2.1745	Secreted Factors	Matrisome-associated
PRSS2	2.0694	ECM Regulators	Matrisome-associated
SFRP4	2.4068	Secreted Factors	Matrisome-associated
CCL26	4.0263	Secreted Factors	Matrisome-associated
FGL2	3.0104	ECM Glycoproteins	Core matrisome
SEMA3C	2.6849	ECM-affiliated Proteins	Matrisome-associated
HGF	2.6666	Secreted Factors	Matrisome-associated
SEMA3E	2.7538	ECM-affiliated Proteins	Matrisome-associated
SEMA3D	3.1744	ECM-affiliated Proteins	Matrisome-associated
LAMB1	2.5196	ECM Glycoproteins	Core matrisome
LAMB4	2.6824000000000003	ECM Glycoproteins	Core matrisome
WNT2	4.3698999999999995	Secreted Factors	Matrisome-associated
PLXNA4	4.0532	ECM-affiliated Proteins	Matrisome-associated
PTN	4.67	Secreted Factors	Matrisome-associated
SFTPC	3.9868000000000006	ECM-affiliated Proteins	Matrisome-associated
ADAM32	2.1883	ECM Regulators	Matrisome-associated
SULF1	2.9451	ECM Regulators	Matrisome-associated
COLEC10	3.1429	ECM-affiliated Proteins	Matrisome-associated
NOV	6.8259	ECM Glycoproteins	Core matrisome
FGL1	2.1881	ECM Glycoproteins	Core matrisome
LGI3	3.1725	ECM Glycoproteins	Core matrisome
SFRP1	3.5262	Secreted Factors	Matrisome-associated
PLAT	2.5913	ECM Regulators	Matrisome-associated
PXDNL	2.0460000000000003	ECM Glycoproteins	Core matrisome
SBSPON	2.8489	ECM Glycoproteins	Core matrisome
MMP16	2.546	ECM Regulators	Matrisome-associated
ANGPT1	3.7057	Secreted Factors	Matrisome-associated
RSPO2	3.1663	ECM Glycoproteins	Core matrisome
ANXA13	2.9818999999999996	ECM-affiliated Proteins	Matrisome-associated
ADAMTSL1	3.881	ECM Regulators	Matrisome-associated
PRSS3	2.266	ECM Regulators	Matrisome-associated
PCSK5	2.7004	ECM Regulators	Matrisome-associated
COL15A1	2.9676	Collagens	Core matrisome
HMCN2	2.4257	ECM Glycoproteins	Core matrisome
LAMC3	3.4959	ECM Glycoproteins	Core matrisome
NTNG2	2.2298999999999998	ECM Glycoproteins	Core matrisome
ADAMTS13	2.4962	ECM Regulators	Matrisome-associated
EGFL7	2.9406000000000003	Secreted Factors	Matrisome-associated
FREM1	3.1859	ECM-affiliated Proteins	Matrisome-associated
IGFBPL1	2.2695999999999996	ECM Glycoproteins	Core matrisome
OGN	4.539	Proteoglycans	Core matrisome
OMD	3.2897	Proteoglycans	Core matrisome
ASPN	2.8274000000000004	Proteoglycans	Core matrisome
ECM2	3.0643	ECM Glycoproteins	Core matrisome
SVEP1	3.4401	ECM Glycoproteins	Core matrisome
AMBP	4.5088	ECM Regulators	Matrisome-associated
MEGF9	2.0814000000000004	Secreted Factors	Matrisome-associated
FCN1	3.0528	ECM-affiliated Proteins	Matrisome-associated
ITIH2	5.5755	ECM Regulators	Matrisome-associated
PLXDC2	2.5376	ECM-affiliated Proteins	Matrisome-associated
ANXA8L1	7.5467	ECM-affiliated Proteins	Matrisome-associated
GDF10	4.5275	Secreted Factors	Matrisome-associated
SRGN	2.2588999999999997	Proteoglycans	Core matrisome
COL13A1	2.9135	Collagens	Core matrisome
OIT3	2.5683	ECM Glycoproteins	Core matrisome
NRG3	7.1110999999999995	Secreted Factors	Matrisome-associated
HABP2	2.5738000000000003	ECM Regulators	Matrisome-associated
HTRA1	2.7657999999999996	ECM Regulators	Matrisome-associated
DMBT1	4.6172	ECM Glycoproteins	Core matrisome
ITIH5	3.8427000000000002	ECM Regulators	Matrisome-associated
CXCL12	4.0684000000000005	Secreted Factors	Matrisome-associated
ANXA8	7.9361	ECM-affiliated Proteins	Matrisome-associated
SPOCK2	4.2082	Proteoglycans	Core matrisome
SFTPD	3.8021000000000003	ECM-affiliated Proteins	Matrisome-associated
MMRN2	3.5601000000000003	ECM Glycoproteins	Core matrisome
SFRP5	3.7632	Secreted Factors	Matrisome-associated
HPSE2	4.4140999999999995	ECM Regulators	Matrisome-associated
COL17A1	2.4213	Collagens	Core matrisome
MUC5AC	5.763199999999999	ECM-affiliated Proteins	Matrisome-associated
MUC5B	5.6913	ECM-affiliated Proteins	Matrisome-associated
SPON1	2.8683000000000005	ECM Glycoproteins	Core matrisome
NELL1	7.0988	ECM Glycoproteins	Core matrisome
MDK	4.7486999999999995	Secreted Factors	Matrisome-associated
TSKU	2.9598999999999998	ECM Glycoproteins	Core matrisome
ADAMTS15	3.6493	ECM Regulators	Matrisome-associated
MUC15	2.4385	ECM-affiliated Proteins	Matrisome-associated
PAMR1	2.6906000000000003	ECM Regulators	Matrisome-associated
C1QTNF4	4.8399	ECM-affiliated Proteins	Matrisome-associated
VWCE	3.6824	ECM Glycoproteins	Core matrisome
EFEMP2	2.5164999999999997	ECM Glycoproteins	Core matrisome
CHRDL2	2.2449000000000003	Secreted Factors	Matrisome-associated
WNT11	3.2167	Secreted Factors	Matrisome-associated
