name	prize	Category	Division
MMP23B	2.2914999999999996	ECM Regulators	Matrisome-associated
NTNG1	5.0428999999999995	ECM Glycoproteins	Core matrisome
ECM1	4.373799999999999	ECM Glycoproteins	Core matrisome
BCAN	2.5747	Proteoglycans	Core matrisome
XCL1	3.3322000000000003	Secreted Factors	Matrisome-associated
TNN	2.1146	ECM Glycoproteins	Core matrisome
PAPPA2	2.3421	ECM Regulators	Matrisome-associated
PRG4	2.3171	Proteoglycans	Core matrisome
WNT3A	3.2371	Secreted Factors	Matrisome-associated
MFAP2	2.4881999999999995	ECM Glycoproteins	Core matrisome
FCN3	7.8925	ECM-affiliated Proteins	Matrisome-associated
COL8A2	2.1007000000000002	Collagens	Core matrisome
RSPO1	5.0649	ECM Glycoproteins	Core matrisome
COL24A1	2.7403	Collagens	Core matrisome
COL11A1	8.4027	Collagens	Core matrisome
NGF	2.7066	Secreted Factors	Matrisome-associated
CTSK	2.3008999999999995	ECM Regulators	Matrisome-associated
S100A12	5.414899999999999	Secreted Factors	Matrisome-associated
S100A8	2.6354	Secreted Factors	Matrisome-associated
S100A2	4.1833	Secreted Factors	Matrisome-associated
ITLN1	7.6833	ECM-affiliated Proteins	Matrisome-associated
ITLN2	6.7814	ECM-affiliated Proteins	Matrisome-associated
TNR	6.1537999999999995	ECM Glycoproteins	Core matrisome
CTSE	2.8077	ECM Regulators	Matrisome-associated
LEFTY2	2.1395	Secreted Factors	Matrisome-associated
AGT	2.8287	ECM Regulators	Matrisome-associated
TPO	2.7321	Secreted Factors	Matrisome-associated
VIT	2.7880000000000003	ECM Glycoproteins	Core matrisome
VWA3B	4.7761000000000005	ECM Glycoproteins	Core matrisome
COL3A1	3.954200000000001	Collagens	Core matrisome
SDC1	2.1517999999999997	ECM-affiliated Proteins	Matrisome-associated
COL5A2	3.1956999999999995	Collagens	Core matrisome
IHH	6.968	Secreted Factors	Matrisome-associated
COL6A3	2.2557	Collagens	Core matrisome
TGM4	4.391	ECM Regulators	Matrisome-associated
CLEC3B	4.4452	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.0397	ECM-affiliated Proteins	Matrisome-associated
COL6A6	3.4137	Collagens	Core matrisome
IL12A	2.2676	Secreted Factors	Matrisome-associated
ADIPOQ	7.3881	ECM Glycoproteins	Core matrisome
TIMP4	2.1622	ECM Regulators	Matrisome-associated
CSPG5	2.6727	ECM-affiliated Proteins	Matrisome-associated
HYAL1	3.4054	ECM Regulators	Matrisome-associated
SEMA3G	3.6532999999999998	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	2.6293999999999995	ECM Glycoproteins	Core matrisome
IGSF10	5.3456	ECM Glycoproteins	Core matrisome
SERPINI2	3.7796000000000003	ECM Regulators	Matrisome-associated
MASP1	4.7267	ECM Regulators	Matrisome-associated
FGF12	3.3366000000000002	Secreted Factors	Matrisome-associated
S100P	2.6151999999999997	Secreted Factors	Matrisome-associated
SLIT2	2.0377	ECM Glycoproteins	Core matrisome
CXCL6	2.4614	Secreted Factors	Matrisome-associated
EPGN	3.3716999999999997	Secreted Factors	Matrisome-associated
FRAS1	2.9889	ECM Glycoproteins	Core matrisome
ANXA3	2.4635	ECM-affiliated Proteins	Matrisome-associated
DMP1	3.0394	ECM Glycoproteins	Core matrisome
IBSP	3.5514	ECM Glycoproteins	Core matrisome
MEPE	3.1847	ECM Glycoproteins	Core matrisome
SPP1	8.0603	ECM Glycoproteins	Core matrisome
MMRN1	2.9076	ECM Glycoproteins	Core matrisome
NPNT	3.0238	ECM Glycoproteins	Core matrisome
EGF	2.3358	Secreted Factors	Matrisome-associated
HHIP	4.6022	Secreted Factors	Matrisome-associated
ADAM29	4.713	ECM Regulators	Matrisome-associated
FGFBP2	5.5987	Secreted Factors	Matrisome-associated
PF4	4.4842	Secreted Factors	Matrisome-associated
PPBP	2.3057	Secreted Factors	Matrisome-associated
EMCN	2.8908	ECM-affiliated Proteins	Matrisome-associated
PRSS12	3.2342999999999997	ECM Regulators	Matrisome-associated
SFRP2	3.0034999999999994	Secreted Factors	Matrisome-associated
ADAMTS16	3.848	ECM Regulators	Matrisome-associated
THBS4	2.9971	ECM Glycoproteins	Core matrisome
