name	prize	Category	Division
ARTN	2.8447999999999998	Secreted Factors	Matrisome-associated
NTNG1	3.3771	ECM Glycoproteins	Core matrisome
FNDC7	2.7439	ECM Glycoproteins	Core matrisome
HAPLN2	2.1065000000000005	Proteoglycans	Core matrisome
BCAN	2.7264000000000004	Proteoglycans	Core matrisome
PAPPA2	3.1736	ECM Regulators	Matrisome-associated
PRG4	2.3788	Proteoglycans	Core matrisome
WNT3A	4.598	Secreted Factors	Matrisome-associated
FCN3	6.1371	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.4568000000000003	ECM Glycoproteins	Core matrisome
COL11A1	6.9111	Collagens	Core matrisome
TCHH	2.0146	Secreted Factors	Matrisome-associated
S100A12	2.5688	Secreted Factors	Matrisome-associated
S100A7	2.6483999999999996	Secreted Factors	Matrisome-associated
S100A5	2.9509	Secreted Factors	Matrisome-associated
S100A2	2.5455	Secreted Factors	Matrisome-associated
ITLN2	4.9555	ECM-affiliated Proteins	Matrisome-associated
TNR	4.0324	ECM Glycoproteins	Core matrisome
LAMB3	2.4047	ECM Glycoproteins	Core matrisome
LEFTY2	2.1292	Secreted Factors	Matrisome-associated
VWA3B	2.2773000000000003	ECM Glycoproteins	Core matrisome
COL3A1	4.671900000000001	Collagens	Core matrisome
WNT10A	2.0759	Secreted Factors	Matrisome-associated
INHA	5.9703	Secreted Factors	Matrisome-associated
MATN3	2.1500000000000004	ECM Glycoproteins	Core matrisome
CLEC4F	2.9776	ECM-affiliated Proteins	Matrisome-associated
SEMA4C	2.3559000000000005	ECM-affiliated Proteins	Matrisome-associated
COL5A2	2.3888999999999996	Collagens	Core matrisome
IHH	3.222	Secreted Factors	Matrisome-associated
SERPINE2	2.7673	ECM Regulators	Matrisome-associated
CLEC3B	4.205	ECM-affiliated Proteins	Matrisome-associated
ZPLD1	6.4897	ECM Glycoproteins	Core matrisome
COL6A5	2.6615	Collagens	Core matrisome
CHRD	2.2641999999999998	Secreted Factors	Matrisome-associated
MUC20	2.3518999999999997	ECM-affiliated Proteins	Matrisome-associated
TIMP4	2.4638	ECM Regulators	Matrisome-associated
WNT7A	3.9274999999999998	Secreted Factors	Matrisome-associated
HYAL1	2.7626	ECM Regulators	Matrisome-associated
HYAL2	2.0126	ECM Regulators	Matrisome-associated
SEMA3G	3.8062	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	2.2531000000000003	ECM Glycoproteins	Core matrisome
PCOLCE2	2.1692	ECM Glycoproteins	Core matrisome
PLOD2	2.1388	ECM Regulators	Matrisome-associated
IGSF10	3.0103	ECM Glycoproteins	Core matrisome
SERPINI2	3.2871	ECM Regulators	Matrisome-associated
THPO	2.5659	Secreted Factors	Matrisome-associated
MASP1	2.8809	ECM Regulators	Matrisome-associated
HGFAC	2.7439	Secreted Factors	Matrisome-associated
S100P	2.1985	Secreted Factors	Matrisome-associated
C1QTNF7	2.8185000000000002	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.4695	ECM Glycoproteins	Core matrisome
CXCL8	2.1999	Secreted Factors	Matrisome-associated
CXCL13	6.8139	Secreted Factors	Matrisome-associated
FRAS1	2.5554	ECM Glycoproteins	Core matrisome
ANXA3	3.2992	ECM-affiliated Proteins	Matrisome-associated
DSPP	3.0633999999999997	ECM Glycoproteins	Core matrisome
DMP1	2.6484	ECM Glycoproteins	Core matrisome
IBSP	4.4897	ECM Glycoproteins	Core matrisome
MEPE	3.3960000000000004	ECM Glycoproteins	Core matrisome
SPP1	4.4838000000000005	ECM Glycoproteins	Core matrisome
NPNT	2.4009	ECM Glycoproteins	Core matrisome
FGF2	2.1044	Secreted Factors	Matrisome-associated
HHIP	2.0067000000000004	Secreted Factors	Matrisome-associated
FGB	7.9933	ECM Glycoproteins	Core matrisome
FGFBP1	2.0566999999999998	Secreted Factors	Matrisome-associated
FGFBP2	6.0863	Secreted Factors	Matrisome-associated
LGI2	2.0827	ECM Glycoproteins	Core matrisome
