name	prize	Category	Division
BMP8A	2.2349	Secreted Factors	Matrisome-associated
NTNG1	4.205500000000001	ECM Glycoproteins	Core matrisome
HAPLN2	4.360799999999999	Proteoglycans	Core matrisome
BCAN	2.9361000000000006	Proteoglycans	Core matrisome
PAPPA2	2.9579	ECM Regulators	Matrisome-associated
BRINP2	3.5544	Secreted Factors	Matrisome-associated
IL20	2.2734	Secreted Factors	Matrisome-associated
WNT3A	2.6643	Secreted Factors	Matrisome-associated
MFAP2	3.1532	ECM Glycoproteins	Core matrisome
FCN3	5.8881	ECM-affiliated Proteins	Matrisome-associated
COL8A2	2.3987000000000003	Collagens	Core matrisome
RSPO1	5.019299999999999	ECM Glycoproteins	Core matrisome
COL9A2	3.0220000000000002	Collagens	Core matrisome
CDCP2	2.5953	ECM Glycoproteins	Core matrisome
COL11A1	9.3125	Collagens	Core matrisome
TCHHL1	2.7267	Secreted Factors	Matrisome-associated
TCHH	3.0645	Secreted Factors	Matrisome-associated
S100A12	4.7328	Secreted Factors	Matrisome-associated
S100A3	3.0147000000000004	Secreted Factors	Matrisome-associated
ITLN1	5.2507	ECM-affiliated Proteins	Matrisome-associated
ITLN2	7.429600000000001	ECM-affiliated Proteins	Matrisome-associated
XCL2	2.6073	Secreted Factors	Matrisome-associated
TNR	2.9644	ECM Glycoproteins	Core matrisome
ANGPTL1	2.2052000000000005	Secreted Factors	Matrisome-associated
TPO	2.5159000000000002	Secreted Factors	Matrisome-associated
COLEC11	2.4468	ECM-affiliated Proteins	Matrisome-associated
VWA3B	2.2026	ECM Glycoproteins	Core matrisome
COL3A1	3.5031	Collagens	Core matrisome
VWC2L	3.2449999999999997	Secreted Factors	Matrisome-associated
WNT10A	4.8078	Secreted Factors	Matrisome-associated
INHA	2.1189	Secreted Factors	Matrisome-associated
CCL20	2.6453	Secreted Factors	Matrisome-associated
EFEMP1	2.3900000000000006	ECM Glycoproteins	Core matrisome
SFTPB	2.9575000000000005	ECM-affiliated Proteins	Matrisome-associated
ASTL	2.5105000000000004	ECM Regulators	Matrisome-associated
IL1B	2.9724	Secreted Factors	Matrisome-associated
C1QL2	4.7267	ECM-affiliated Proteins	Matrisome-associated
COL5A2	2.6464999999999996	Collagens	Core matrisome
IHH	2.2552	Secreted Factors	Matrisome-associated
CLEC3B	4.6783	ECM-affiliated Proteins	Matrisome-associated
TDGF1	4.2812	Secreted Factors	Matrisome-associated
SEMA3B	2.2523999999999997	ECM-affiliated Proteins	Matrisome-associated
ITIH1	2.8583000000000003	ECM Regulators	Matrisome-associated
ZPLD1	6.1017	ECM Glycoproteins	Core matrisome
COL6A5	2.0428	Collagens	Core matrisome
COL6A6	3.0155	Collagens	Core matrisome
IL12A	2.6884	Secreted Factors	Matrisome-associated
KNG1	3.3609	ECM Regulators	Matrisome-associated
COL7A1	2.0274	Collagens	Core matrisome
HYAL2	2.1210999999999998	ECM Regulators	Matrisome-associated
SEMA3G	4.3938	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	2.358	ECM Glycoproteins	Core matrisome
MUC13	3.3034999999999997	ECM-affiliated Proteins	Matrisome-associated
IGSF10	3.0828	ECM Glycoproteins	Core matrisome
SERPINI2	2.3757	ECM Regulators	Matrisome-associated
TNFSF10	2.0461	Secreted Factors	Matrisome-associated
MASP1	3.9877000000000002	ECM Regulators	Matrisome-associated
CPN2	2.0484999999999998	ECM Regulators	Matrisome-associated
MUC4	2.7081	ECM-affiliated Proteins	Matrisome-associated
S100P	2.5213	Secreted Factors	Matrisome-associated
CXCL13	2.2185	Secreted Factors	Matrisome-associated
DSPP	3.5339	ECM Glycoproteins	Core matrisome
DMP1	2.4816000000000003	ECM Glycoproteins	Core matrisome
IBSP	2.7998000000000003	ECM Glycoproteins	Core matrisome
MEPE	2.3702	ECM Glycoproteins	Core matrisome
SPP1	7.6107	ECM Glycoproteins	Core matrisome
MMRN1	2.7927	ECM Glycoproteins	Core matrisome
NPNT	3.0248000000000004	ECM Glycoproteins	Core matrisome
EGF	3.1189	Secreted Factors	Matrisome-associated
HHIP	2.179	Secreted Factors	Matrisome-associated
FGB	5.371	ECM Glycoproteins	Core matrisome
ADAM29	3.1384999999999996	ECM Regulators	Matrisome-associated
FGFBP2	4.7804	Secreted Factors	Matrisome-associated
PF4	4.1314	Secreted Factors	Matrisome-associated
CXCL5	2.0324	Secreted Factors	Matrisome-associated
CXCL3	2.3396	Secreted Factors	Matrisome-associated
CXCL11	2.392	Secreted Factors	Matrisome-associated
SPARCL1	2.3226000000000004	ECM Glycoproteins	Core matrisome
EMCN	3.1415	ECM-affiliated Proteins	Matrisome-associated
PRSS12	2.3267999999999995	ECM Regulators	Matrisome-associated
FREM3	3.8978	ECM-affiliated Proteins	Matrisome-associated
SFRP2	3.5018999999999996	Secreted Factors	Matrisome-associated
FGG	2.0443	ECM Glycoproteins	Core matrisome
PDGFC	2.2206000000000006	Secreted Factors	Matrisome-associated
SPOCK3	2.1848	Proteoglycans	Core matrisome
ADAMTS16	4.9388	ECM Regulators	Matrisome-associated
VCAN	2.4463999999999997	Proteoglycans	Core matrisome
MEGF10	4.9195	Secreted Factors	Matrisome-associated
C1QTNF3	2.4287000000000005	ECM-affiliated Proteins	Matrisome-associated
GDNF	4.084199999999999	Secreted Factors	Matrisome-associated
SEMA6A	3.1837	ECM-affiliated Proteins	Matrisome-associated
FBN2	2.6849999999999996	ECM Glycoproteins	Core matrisome
IL5	2.1275	Secreted Factors	Matrisome-associated
CXCL14	6.0764000000000005	Secreted Factors	Matrisome-associated
SPOCK1	3.9455999999999998	Proteoglycans	Core matrisome
IL17B	2.0103	Secreted Factors	Matrisome-associated
C1QTNF2	3.2967	ECM-affiliated Proteins	Matrisome-associated
F12	2.9745	ECM Regulators	Matrisome-associated
BMP6	3.2619	Secreted Factors	Matrisome-associated
MUC21	4.6474	ECM-affiliated Proteins	Matrisome-associated
TNF	2.5772000000000004	Secreted Factors	Matrisome-associated
WISP3	3.0374	ECM Glycoproteins	Core matrisome
FNDC1	4.9443	ECM Glycoproteins	Core matrisome
PLG	4.665699999999999	ECM Regulators	Matrisome-associated
TNXB	2.8457	ECM Glycoproteins	Core matrisome
COL9A1	2.2627000000000006	Collagens	Core matrisome
COL12A1	2.0491	Collagens	Core matrisome
COL10A1	4.8195	Collagens	Core matrisome
LPA	2.0103999999999997	ECM Regulators	Matrisome-associated
THBS2	4.6977	ECM Glycoproteins	Core matrisome
IL6	4.8738	Secreted Factors	Matrisome-associated
BMPER	2.379	ECM Glycoproteins	Core matrisome
AEBP1	2.0968999999999998	ECM Glycoproteins	Core matrisome
VWC2	3.9236000000000004	Secreted Factors	Matrisome-associated
COL1A2	2.530400000000001	Collagens	Core matrisome
MUC3A	4.8865	ECM-affiliated Proteins	Matrisome-associated
PRSS2	2.6884	ECM Regulators	Matrisome-associated
VWDE	2.2666	ECM Glycoproteins	Core matrisome
SFRP4	2.6972	Secreted Factors	Matrisome-associated
IGFBP3	2.5218	ECM Glycoproteins	Core matrisome
SEMA3C	2.4796000000000005	ECM-affiliated Proteins	Matrisome-associated
SEMA3A	2.5061	ECM-affiliated Proteins	Matrisome-associated
GPC2	2.2741	ECM-affiliated Proteins	Matrisome-associated
KCP	2.8785999999999996	ECM Glycoproteins	Core matrisome
