name	prize	Category	Division
C1QA	2.0191999999999997	ECM-affiliated Proteins	Matrisome-associated
NTNG1	2.6486	ECM Glycoproteins	Core matrisome
FNDC7	3.1105	ECM Glycoproteins	Core matrisome
CSF1	2.2044000000000006	Secreted Factors	Matrisome-associated
ADAMTSL4	2.6266	ECM Regulators	Matrisome-associated
S100A9	2.0337000000000005	Secreted Factors	Matrisome-associated
SEMA4A	2.0441000000000003	ECM-affiliated Proteins	Matrisome-associated
TNN	2.596	ECM Glycoproteins	Core matrisome
PRG4	2.232	Proteoglycans	Core matrisome
OPTC	2.2626	Proteoglycans	Core matrisome
IL20	2.7479999999999998	Secreted Factors	Matrisome-associated
WNT3A	3.0476	Secreted Factors	Matrisome-associated
FCN3	3.9635000000000002	ECM-affiliated Proteins	Matrisome-associated
RSPO1	2.7257	ECM Glycoproteins	Core matrisome
COL11A1	4.5987	Collagens	Core matrisome
NGF	2.7873	Secreted Factors	Matrisome-associated
S100A10	2.1722	Secreted Factors	Matrisome-associated
TCHH	2.0699	Secreted Factors	Matrisome-associated
S100A12	3.5553999999999997	Secreted Factors	Matrisome-associated
S100A8	2.9819	Secreted Factors	Matrisome-associated
S100A3	2.4642	Secreted Factors	Matrisome-associated
ADAMTS4	3.4151	ECM Regulators	Matrisome-associated
SERPINC1	3.5256000000000003	ECM Regulators	Matrisome-associated
TNR	2.9231	ECM Glycoproteins	Core matrisome
TPO	2.8150999999999997	Secreted Factors	Matrisome-associated
VIT	2.9406	ECM Glycoproteins	Core matrisome
IL1F10	4.110600000000001	Secreted Factors	Matrisome-associated
IGFBP2	2.5228	ECM Glycoproteins	Core matrisome
INHA	2.998	Secreted Factors	Matrisome-associated
TGFA	3.6227	Secreted Factors	Matrisome-associated
CLEC4F	2.7819	ECM-affiliated Proteins	Matrisome-associated
ASTL	3.1886	ECM Regulators	Matrisome-associated
IL1A	3.7588	Secreted Factors	Matrisome-associated
IL1B	3.4258	Secreted Factors	Matrisome-associated
IGFBP5	2.1173	ECM Glycoproteins	Core matrisome
TGM4	2.8562	ECM Regulators	Matrisome-associated
CLEC3B	2.4239000000000006	ECM-affiliated Proteins	Matrisome-associated
TDGF1	2.9829	Secreted Factors	Matrisome-associated
SEMA3B	2.0504999999999995	ECM-affiliated Proteins	Matrisome-associated
ITIH3	2.1792	ECM Regulators	Matrisome-associated
COL6A5	2.1549	Collagens	Core matrisome
COL6A6	2.4002999999999997	Collagens	Core matrisome
KNG1	4.028	ECM Regulators	Matrisome-associated
TIMP4	2.5256	ECM Regulators	Matrisome-associated
WNT7A	3.1025	Secreted Factors	Matrisome-associated
HYAL1	2.0660999999999996	ECM Regulators	Matrisome-associated
SEMA3G	2.3802	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.5398	ECM Regulators	Matrisome-associated
ABI3BP	2.5124999999999997	ECM Glycoproteins	Core matrisome
MUC13	5.1433	ECM-affiliated Proteins	Matrisome-associated
SERPINI2	3.1106	ECM Regulators	Matrisome-associated
MASP1	2.9406	ECM Regulators	Matrisome-associated
FGF12	2.552	Secreted Factors	Matrisome-associated
HGFAC	2.0816999999999997	Secreted Factors	Matrisome-associated
