name	prize	Category	Division
CELA2A	2.0730999999999997	ECM Regulators	Matrisome-associated
VWA5B1	2.5168000000000004	ECM Glycoproteins	Core matrisome
NTNG1	3.4707	ECM Glycoproteins	Core matrisome
FNDC7	2.0731	ECM Glycoproteins	Core matrisome
WNT3A	4.7562	Secreted Factors	Matrisome-associated
FCN3	7.867999999999999	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.1912000000000003	ECM Glycoproteins	Core matrisome
COL11A1	3.3044	Collagens	Core matrisome
S100A12	4.3785	Secreted Factors	Matrisome-associated
S100A8	2.7160999999999995	Secreted Factors	Matrisome-associated
S100A5	3.395	Secreted Factors	Matrisome-associated
S100A3	2.4293	Secreted Factors	Matrisome-associated
MUC1	2.9742	ECM-affiliated Proteins	Matrisome-associated
ITLN1	2.1319999999999997	ECM-affiliated Proteins	Matrisome-associated
ITLN2	7.7942	ECM-affiliated Proteins	Matrisome-associated
TNR	5.1497	ECM Glycoproteins	Core matrisome
ANGPTL1	2.144	Secreted Factors	Matrisome-associated
CTSE	2.8981000000000003	ECM Regulators	Matrisome-associated
LAMB3	2.0558	ECM Glycoproteins	Core matrisome
LEFTY1	3.8385999999999996	Secreted Factors	Matrisome-associated
WNT9A	2.5076	Secreted Factors	Matrisome-associated
TPO	3.3361000000000005	Secreted Factors	Matrisome-associated
VIT	3.6668000000000003	ECM Glycoproteins	Core matrisome
VWA3B	4.9265	ECM Glycoproteins	Core matrisome
COL3A1	2.9050000000000002	Collagens	Core matrisome
SDC1	2.0718999999999994	ECM-affiliated Proteins	Matrisome-associated
IHH	3.8386000000000005	Secreted Factors	Matrisome-associated
CLEC3B	4.4973	ECM-affiliated Proteins	Matrisome-associated
COL6A5	2.0641	Collagens	Core matrisome
COL6A6	3.1473	Collagens	Core matrisome
ADIPOQ	3.3756999999999997	ECM Glycoproteins	Core matrisome
TIMP4	2.8162000000000003	ECM Regulators	Matrisome-associated
WNT7A	8.0366	Secreted Factors	Matrisome-associated
SEMA3G	4.448099999999999	ECM-affiliated Proteins	Matrisome-associated
IGSF10	4.707	ECM Glycoproteins	Core matrisome
SERPINI2	3.0833	ECM Regulators	Matrisome-associated
THPO	2.3957	Secreted Factors	Matrisome-associated
MASP1	4.0192	ECM Regulators	Matrisome-associated
FGF12	4.3659	Secreted Factors	Matrisome-associated
S100P	2.1197	Secreted Factors	Matrisome-associated
SLIT2	2.0478000000000005	ECM Glycoproteins	Core matrisome
CXCL6	4.0075	Secreted Factors	Matrisome-associated
PF4V1	3.9991	Secreted Factors	Matrisome-associated
CXCL1	3.0755	Secreted Factors	Matrisome-associated
EPGN	2.4142	Secreted Factors	Matrisome-associated
EREG	3.6581	Secreted Factors	Matrisome-associated
PARM1	2.6646	ECM-affiliated Proteins	Matrisome-associated
BMP3	3.1595999999999997	Secreted Factors	Matrisome-associated
MEPE	5.1727	ECM Glycoproteins	Core matrisome
SPP1	7.686599999999999	ECM Glycoproteins	Core matrisome
MMRN1	2.5761	ECM Glycoproteins	Core matrisome
HHIP	4.0051	Secreted Factors	Matrisome-associated
TLL1	2.7007	ECM Regulators	Matrisome-associated
ADAM29	4.2589999999999995	ECM Regulators	Matrisome-associated
FGFBP1	2.0313	Secreted Factors	Matrisome-associated
FGFBP2	5.2575	Secreted Factors	Matrisome-associated
PF4	4.9508	Secreted Factors	Matrisome-associated
PPBP	2.9069000000000003	Secreted Factors	Matrisome-associated
EMCN	2.9821	ECM-affiliated Proteins	Matrisome-associated
FGA	3.898	ECM Glycoproteins	Core matrisome
FGG	4.0146	ECM Glycoproteins	Core matrisome
SPOCK3	2.7285	Proteoglycans	Core matrisome
VEGFC	2.2609000000000004	Secreted Factors	Matrisome-associated
THBS4	2.092	ECM Glycoproteins	Core matrisome
CSF2	2.55	Secreted Factors	Matrisome-associated
SEMA5A	3.5111	ECM-affiliated Proteins	Matrisome-associated
GDNF	2.3863	Secreted Factors	Matrisome-associated
FGF10	2.6346	Secreted Factors	Matrisome-associated
SEMA6A	3.0521	ECM-affiliated Proteins	Matrisome-associated
CXCL14	2.2971	Secreted Factors	Matrisome-associated
HBEGF	2.9421	Secreted Factors	Matrisome-associated
SLIT3	2.4025999999999996	ECM Glycoproteins	Core matrisome
F12	3.0452999999999997	ECM Regulators	Matrisome-associated
MUC21	7.9758000000000004	ECM-affiliated Proteins	Matrisome-associated
EGFL8	2.1563	Secreted Factors	Matrisome-associated
FNDC1	2.2222	ECM Glycoproteins	Core matrisome
PLG	3.7054	ECM Regulators	Matrisome-associated
PRL	2.8337999999999997	Secreted Factors	Matrisome-associated
TNXB	2.0991	ECM Glycoproteins	Core matrisome
COL10A1	3.3110000000000004	Collagens	Core matrisome
LPA	3.3659	ECM Regulators	Matrisome-associated
THBS2	2.7368	ECM Glycoproteins	Core matrisome
BMPER	4.1892	ECM Glycoproteins	Core matrisome
MUC3A	3.5708	ECM-affiliated Proteins	Matrisome-associated
CLEC2L	2.0732000000000004	ECM-affiliated Proteins	Matrisome-associated
COL28A1	2.0122999999999998	Collagens	Core matrisome
SFRP4	2.9023000000000003	Secreted Factors	Matrisome-associated
SEMA3A	2.4966	ECM-affiliated Proteins	Matrisome-associated
SEMA3D	2.6877	ECM-affiliated Proteins	Matrisome-associated
LAMB4	2.4141	ECM Glycoproteins	Core matrisome
KCP	2.6569	ECM Glycoproteins	Core matrisome
CLEC5A	2.3693	ECM-affiliated Proteins	Matrisome-associated
SFTPC	9.073799999999999	ECM-affiliated Proteins	Matrisome-associated
ADAMDEC1	2.9278	ECM Regulators	Matrisome-associated
CTHRC1	3.0343999999999998	ECM Glycoproteins	Core matrisome
COLEC10	4.243	ECM-affiliated Proteins	Matrisome-associated
NOV	2.2656	ECM Glycoproteins	Core matrisome
LGI3	7.8492	ECM Glycoproteins	Core matrisome
SBSPON	2.7041	ECM Glycoproteins	Core matrisome
COL22A1	2.7645	Collagens	Core matrisome
LAMC3	3.3773999999999997	ECM Glycoproteins	Core matrisome
EGFL7	2.5077999999999996	Secreted Factors	Matrisome-associated
INSL6	2.2488	Secreted Factors	Matrisome-associated
CCL21	2.2046	Secreted Factors	Matrisome-associated
IGFBPL1	2.4188	ECM Glycoproteins	Core matrisome
OGN	2.6972	Proteoglycans	Core matrisome
TNFSF15	2.9716	Secreted Factors	Matrisome-associated
TNC	2.1165	ECM Glycoproteins	Core matrisome
FCN1	2.6413	ECM-affiliated Proteins	Matrisome-associated
ANXA8L1	5.1535	ECM-affiliated Proteins	Matrisome-associated
COL13A1	2.2531	Collagens	Core matrisome
OIT3	3.4187000000000003	ECM Glycoproteins	Core matrisome
NRG3	4.8172	Secreted Factors	Matrisome-associated
HABP2	4.8337	ECM Regulators	Matrisome-associated
ANXA8	3.4737	ECM-affiliated Proteins	Matrisome-associated
SPOCK2	3.0957	Proteoglycans	Core matrisome
MMRN2	2.4509000000000003	ECM Glycoproteins	Core matrisome
SLIT1	2.4643	ECM Glycoproteins	Core matrisome
HPSE2	2.1264	ECM Regulators	Matrisome-associated
MUC5AC	8.190000000000001	ECM-affiliated Proteins	Matrisome-associated
MUC5B	3.1647	ECM-affiliated Proteins	Matrisome-associated
NELL1	10.479700000000001	ECM Glycoproteins	Core matrisome
LGALS12	2.3834999999999997	ECM-affiliated Proteins	Matrisome-associated
ADAMTS15	2.2769999999999997	ECM Regulators	Matrisome-associated
HPX	2.3928000000000003	ECM-affiliated Proteins	Matrisome-associated
BDNF	2.205	Secreted Factors	Matrisome-associated
MMP7	3.3318000000000003	ECM Regulators	Matrisome-associated
MMP1	2.8926	ECM Regulators	Matrisome-associated
MMP12	2.7296	ECM Regulators	Matrisome-associated
ADAMTS8	3.2489	ECM Regulators	Matrisome-associated
CLEC4D	2.7512	ECM-affiliated Proteins	Matrisome-associated
VWF	2.9368	ECM Glycoproteins	Core matrisome
MFAP5	3.2072	ECM Glycoproteins	Core matrisome
PZP	2.1925999999999997	ECM Regulators	Matrisome-associated
CLEC1A	2.6689	ECM-affiliated Proteins	Matrisome-associated
ADAMTS20	3.8385999999999996	ECM Regulators	Matrisome-associated
DHH	3.1726	Secreted Factors	Matrisome-associated
IL26	2.2763	Secreted Factors	Matrisome-associated
C1QTNF9	3.0241999999999996	ECM-affiliated Proteins	Matrisome-associated
GPC5	2.2249000000000003	ECM-affiliated Proteins	Matrisome-associated
GPC6	2.8699	ECM-affiliated Proteins	Matrisome-associated
ADAM21	2.4257999999999997	ECM Regulators	Matrisome-associated
CLEC14A	3.142	ECM-affiliated Proteins	Matrisome-associated
BMP4	2.2714000000000003	Secreted Factors	Matrisome-associated
SERPINA6	2.1842	ECM Regulators	Matrisome-associated
SERPINA1	2.8133999999999997	ECM Regulators	Matrisome-associated
SEMA6D	2.6732	ECM-affiliated Proteins	Matrisome-associated
NRG4	2.8154	Secreted Factors	Matrisome-associated
CTSH	2.8566000000000003	ECM Regulators	Matrisome-associated
VWA3A	4.7231000000000005	ECM Glycoproteins	Core matrisome
MMP15	2.8033	ECM Regulators	Matrisome-associated
CLEC3A	2.0731	ECM-affiliated Proteins	Matrisome-associated
ADAMTS18	2.7082	ECM Regulators	Matrisome-associated
NTN1	2.6776	ECM Glycoproteins	Core matrisome
CCL8	2.0562	Secreted Factors	Matrisome-associated
FNDC8	2.8337	ECM Glycoproteins	Core matrisome
CSF3	6.9311	Secreted Factors	Matrisome-associated
LGALS9B	3.9211	ECM-affiliated Proteins	Matrisome-associated
CCL14	2.175	Secreted Factors	Matrisome-associated
CCL15	3.0042	Secreted Factors	Matrisome-associated
COL1A1	3.9192000000000005	Collagens	Core matrisome
LAMA3	2.6346000000000003	ECM Glycoproteins	Core matrisome
SERPINB5	4.4236	ECM Regulators	Matrisome-associated
SERPINB13	7.266900000000001	ECM Regulators	Matrisome-associated
SERPINB7	3.5687999999999995	ECM Regulators	Matrisome-associated
SERPINB2	3.0489	ECM Regulators	Matrisome-associated
SERPINB10	2.9439	ECM Regulators	Matrisome-associated
HMSD	2.4141000000000004	ECM Regulators	Matrisome-associated
CCBE1	3.2374	Secreted Factors	Matrisome-associated
SERPINB3	6.437200000000001	ECM Regulators	Matrisome-associated
ELANE	2.3956	ECM Regulators	Matrisome-associated
CCL25	3.2488	Secreted Factors	Matrisome-associated
GDF15	5.2537	Secreted Factors	Matrisome-associated
CILP2	5.1068	ECM Glycoproteins	Core matrisome
CLEC11A	2.0659	ECM-affiliated Proteins	Matrisome-associated
LRG1	2.1539	ECM Glycoproteins	Core matrisome
