name	prize	Category	Division
VWA1	2.5113	ECM Glycoproteins	Core matrisome
CELA2A	4.8774	ECM Regulators	Matrisome-associated
C1QC	2.4181999999999997	ECM-affiliated Proteins	Matrisome-associated
CYR61	2.6589000000000005	ECM Glycoproteins	Core matrisome
NTNG1	2.9581999999999997	ECM Glycoproteins	Core matrisome
S100A9	2.0166000000000004	Secreted Factors	Matrisome-associated
BCAN	2.993	Proteoglycans	Core matrisome
XCL1	2.5919000000000003	Secreted Factors	Matrisome-associated
TNN	2.0425999999999997	ECM Glycoproteins	Core matrisome
IL24	2.5314	Secreted Factors	Matrisome-associated
TGFB2	3.0013	Secreted Factors	Matrisome-associated
WNT3A	3.4198000000000004	Secreted Factors	Matrisome-associated
MASP2	3.0595	ECM Regulators	Matrisome-associated
MFAP2	2.1232	ECM Glycoproteins	Core matrisome
WNT4	2.2363	Secreted Factors	Matrisome-associated
FCN3	4.3519000000000005	ECM-affiliated Proteins	Matrisome-associated
MATN1	2.3196	ECM Glycoproteins	Core matrisome
COL16A1	2.8635	Collagens	Core matrisome
COL8A2	2.6734	Collagens	Core matrisome
COL9A2	2.4850000000000003	Collagens	Core matrisome
CDCP2	2.1735999999999995	ECM Glycoproteins	Core matrisome
COL11A1	7.672599999999999	Collagens	Core matrisome
S100A10	2.1787	Secreted Factors	Matrisome-associated
S100A12	4.2459999999999996	Secreted Factors	Matrisome-associated
S100A2	3.7737	Secreted Factors	Matrisome-associated
ITLN2	6.1041	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	5.0514	ECM Regulators	Matrisome-associated
TNR	2.5582000000000003	ECM Glycoproteins	Core matrisome
EMILIN1	2.7640000000000002	ECM Glycoproteins	Core matrisome
VWA3B	3.7087	ECM Glycoproteins	Core matrisome
FBLN7	2.1043999999999996	ECM Glycoproteins	Core matrisome
INHBB	2.6653000000000002	Secreted Factors	Matrisome-associated
TNFAIP6	2.0961	ECM Glycoproteins	Core matrisome
COL3A1	5.274699999999999	Collagens	Core matrisome
WNT6	4.2155	Secreted Factors	Matrisome-associated
WNT10A	3.7479	Secreted Factors	Matrisome-associated
CCL20	2.2445	Secreted Factors	Matrisome-associated
GPC1	2.0742	ECM-affiliated Proteins	Matrisome-associated
MATN3	2.6128	ECM Glycoproteins	Core matrisome
COL5A2	3.6755000000000004	Collagens	Core matrisome
SERPINE2	4.1176	ECM Regulators	Matrisome-associated
COL6A3	3.096800000000001	Collagens	Core matrisome
FBLN2	2.1857	ECM Glycoproteins	Core matrisome
CLEC3B	2.9915000000000003	ECM-affiliated Proteins	Matrisome-associated
CSTA	2.7188	ECM Regulators	Matrisome-associated
COL6A6	2.8810000000000002	Collagens	Core matrisome
VWA5B2	2.2381	ECM Glycoproteins	Core matrisome
CHRD	2.2194000000000003	Secreted Factors	Matrisome-associated
MUC20	2.2630000000000003	ECM-affiliated Proteins	Matrisome-associated
TIMP4	2.0514	ECM Regulators	Matrisome-associated
WNT7A	2.6069	Secreted Factors	Matrisome-associated
COL7A1	4.3447	Collagens	Core matrisome
HYAL1	2.2960000000000003	ECM Regulators	Matrisome-associated
SEMA3G	3.0247	ECM-affiliated Proteins	Matrisome-associated
ADAMTS9	2.1174999999999997	ECM Regulators	Matrisome-associated
IGSF10	4.005599999999999	ECM Glycoproteins	Core matrisome
TNFSF10	2.5902000000000003	Secreted Factors	Matrisome-associated
MASP1	3.3613	ECM Regulators	Matrisome-associated
FGF12	2.9463	Secreted Factors	Matrisome-associated
CPN2	2.5779000000000005	ECM Regulators	Matrisome-associated
MUC4	3.6319999999999997	ECM-affiliated Proteins	Matrisome-associated
C1QTNF7	2.5983	ECM-affiliated Proteins	Matrisome-associated
CXCL6	6.3388	Secreted Factors	Matrisome-associated
CXCL1	3.2279	Secreted Factors	Matrisome-associated
ANXA3	3.8080000000000003	ECM-affiliated Proteins	Matrisome-associated
BMP3	2.2018	Secreted Factors	Matrisome-associated
DMP1	5.0519	ECM Glycoproteins	Core matrisome
SPP1	7.5813	ECM Glycoproteins	Core matrisome
NPNT	2.6376999999999997	ECM Glycoproteins	Core matrisome
FGF2	2.5715999999999997	Secreted Factors	Matrisome-associated
ADAM29	2.9495	ECM Regulators	Matrisome-associated
FGFBP2	3.5208000000000004	Secreted Factors	Matrisome-associated
LGI2	2.8956999999999997	ECM Glycoproteins	Core matrisome
PF4	4.4867	Secreted Factors	Matrisome-associated
PPBP	4.254200000000001	Secreted Factors	Matrisome-associated
CXCL10	2.9036	Secreted Factors	Matrisome-associated
EMCN	2.8104	ECM-affiliated Proteins	Matrisome-associated
NDNF	2.1841	ECM Glycoproteins	Core matrisome
SFRP2	4.810300000000001	Secreted Factors	Matrisome-associated
FGA	2.1158	ECM Glycoproteins	Core matrisome
SPOCK3	3.6559999999999997	Proteoglycans	Core matrisome
ADAMTS16	4.1511	ECM Regulators	Matrisome-associated
EGFLAM	3.6602	ECM Glycoproteins	Core matrisome
THBS4	2.1382	ECM Glycoproteins	Core matrisome
MEGF10	3.2154	Secreted Factors	Matrisome-associated
ESM1	3.3935	Proteoglycans	Core matrisome
SEMA6A	2.3308	ECM-affiliated Proteins	Matrisome-associated
IL5	2.3144	Secreted Factors	Matrisome-associated
GDF9	2.1769000000000003	Secreted Factors	Matrisome-associated
CXCL14	2.7285	Secreted Factors	Matrisome-associated
SPOCK1	2.2128	Proteoglycans	Core matrisome
IL17B	2.145	Secreted Factors	Matrisome-associated
IL12B	2.4080999999999997	Secreted Factors	Matrisome-associated
F12	3.3623000000000003	ECM Regulators	Matrisome-associated
COL23A1	2.1007	Collagens	Core matrisome
BMP6	2.5611999999999995	Secreted Factors	Matrisome-associated
MUC21	2.145	ECM-affiliated Proteins	Matrisome-associated
COL19A1	4.341	Collagens	Core matrisome
WISP3	2.9139000000000004	ECM Glycoproteins	Core matrisome
FNDC1	5.274699999999999	ECM Glycoproteins	Core matrisome
PLG	2.7619000000000002	ECM Regulators	Matrisome-associated
SMOC2	2.2637000000000005	ECM Glycoproteins	Core matrisome
LTB	3.6593	Secreted Factors	Matrisome-associated
VWA7	3.1329000000000002	ECM Glycoproteins	Core matrisome
COL9A1	4.73	Collagens	Core matrisome
IMPG1	3.3034	Proteoglycans	Core matrisome
