name	prize	Category	Division
ARTN	3.6007000000000002	Secreted Factors	Matrisome-associated
NTNG1	6.2733	ECM Glycoproteins	Core matrisome
BCAN	5.3904	Proteoglycans	Core matrisome
TNN	3.7906	ECM Glycoproteins	Core matrisome
PAPPA2	2.6487	ECM Regulators	Matrisome-associated
HMCN1	2.5383999999999998	ECM Glycoproteins	Core matrisome
PRG4	2.698	Proteoglycans	Core matrisome
IL20	2.2880999999999996	Secreted Factors	Matrisome-associated
WNT3A	2.7828	Secreted Factors	Matrisome-associated
FCN3	2.3337	ECM-affiliated Proteins	Matrisome-associated
COL8A2	2.4654	Collagens	Core matrisome
RSPO1	4.9223	ECM Glycoproteins	Core matrisome
COL11A1	4.75	Collagens	Core matrisome
FLG2	2.4202	Secreted Factors	Matrisome-associated
S100A12	6.060700000000001	Secreted Factors	Matrisome-associated
S100A8	3.2576	Secreted Factors	Matrisome-associated
S100A5	2.6188000000000002	Secreted Factors	Matrisome-associated
S100A4	2.9646	Secreted Factors	Matrisome-associated
S100A2	2.3118999999999996	Secreted Factors	Matrisome-associated
ITLN1	5.0251	ECM-affiliated Proteins	Matrisome-associated
ITLN2	4.6259999999999994	ECM-affiliated Proteins	Matrisome-associated
TNR	2.4445999999999994	ECM Glycoproteins	Core matrisome
BRINP3	2.8616	Secreted Factors	Matrisome-associated
CTSE	2.9447	ECM Regulators	Matrisome-associated
TPO	2.2968	Secreted Factors	Matrisome-associated
VIT	4.1626	ECM Glycoproteins	Core matrisome
VWA3B	2.7404	ECM Glycoproteins	Core matrisome
FBLN7	3.0811	ECM Glycoproteins	Core matrisome
IL1RN	2.1639000000000004	Secreted Factors	Matrisome-associated
IGFBP2	3.8913	ECM Glycoproteins	Core matrisome
WNT6	3.7562999999999995	Secreted Factors	Matrisome-associated
EFEMP1	3.1724000000000006	ECM Glycoproteins	Core matrisome
TGFA	2.2771	Secreted Factors	Matrisome-associated
CLEC4F	2.5332	ECM-affiliated Proteins	Matrisome-associated
ASTL	2.1042000000000005	ECM Regulators	Matrisome-associated
IL1A	2.1582	Secreted Factors	Matrisome-associated
IL1B	2.0947000000000005	Secreted Factors	Matrisome-associated
C1QL2	6.1548	ECM-affiliated Proteins	Matrisome-associated
FN1	2.0397000000000007	ECM Glycoproteins	Core matrisome
IGFBP5	3.1271000000000004	ECM Glycoproteins	Core matrisome
IHH	3.7032	Secreted Factors	Matrisome-associated
TGM4	4.226800000000001	ECM Regulators	Matrisome-associated
CLEC3B	2.6966	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.477	ECM-affiliated Proteins	Matrisome-associated
CSTA	2.6896	ECM Regulators	Matrisome-associated
COL6A6	2.6463	Collagens	Core matrisome
CHRD	2.2390000000000003	Secreted Factors	Matrisome-associated
WNT7A	3.312	Secreted Factors	Matrisome-associated
HYAL1	2.9699	ECM Regulators	Matrisome-associated
MUC13	2.7032	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	3.4842	ECM Glycoproteins	Core matrisome
PLOD2	2.3169	ECM Regulators	Matrisome-associated
THPO	4.3721	Secreted Factors	Matrisome-associated
FGF12	2.1987	Secreted Factors	Matrisome-associated
HGFAC	5.8515	Secreted Factors	Matrisome-associated
S100P	2.9170000000000003	Secreted Factors	Matrisome-associated
SLIT2	2.261	ECM Glycoproteins	Core matrisome
CXCL6	3.4446000000000003	Secreted Factors	Matrisome-associated
EPGN	3.7906999999999997	Secreted Factors	Matrisome-associated
EREG	3.2125	Secreted Factors	Matrisome-associated
AREG	2.5038000000000005	Secreted Factors	Matrisome-associated
CXCL13	4.8125	Secreted Factors	Matrisome-associated
ANXA3	2.2865999999999995	ECM-affiliated Proteins	Matrisome-associated
FGF5	9.3922	Secreted Factors	Matrisome-associated
BMP3	2.8846999999999996	Secreted Factors	Matrisome-associated
MEPE	3.6417	ECM Glycoproteins	Core matrisome
SPP1	3.469099999999999	ECM Glycoproteins	Core matrisome
MMRN1	2.6511000000000005	ECM Glycoproteins	Core matrisome
NPNT	2.211	ECM Glycoproteins	Core matrisome
HHIP	2.8352999999999997	Secreted Factors	Matrisome-associated
FGB	2.6188	ECM Glycoproteins	Core matrisome
FGFBP2	2.0251	Secreted Factors	Matrisome-associated
LGI2	2.4144	ECM Glycoproteins	Core matrisome
PPBP	5.9511	Secreted Factors	Matrisome-associated
CXCL5	3.5807	Secreted Factors	Matrisome-associated
CXCL9	5.1345	Secreted Factors	Matrisome-associated
CXCL10	3.1785000000000005	Secreted Factors	Matrisome-associated
CXCL11	2.9471	Secreted Factors	Matrisome-associated
SPARCL1	2.1677	ECM Glycoproteins	Core matrisome
EMCN	2.4848999999999997	ECM-affiliated Proteins	Matrisome-associated
NDNF	3.4143	ECM Glycoproteins	Core matrisome
FGG	2.2647999999999997	ECM Glycoproteins	Core matrisome
FST	2.0338000000000003	Secreted Factors	Matrisome-associated
ADAMTS19	2.0262000000000002	ECM Regulators	Matrisome-associated
IL4	2.5448	Secreted Factors	Matrisome-associated
TGFBI	2.0076	ECM Glycoproteins	Core matrisome
FGF18	3.3035	Secreted Factors	Matrisome-associated
SEMA5A	2.6938999999999997	ECM-affiliated Proteins	Matrisome-associated
FGF10	4.3355	Secreted Factors	Matrisome-associated
ESM1	3.2215000000000003	Proteoglycans	Core matrisome
HAPLN1	2.9972000000000003	Proteoglycans	Core matrisome
GDF9	2.1364	Secreted Factors	Matrisome-associated
CXCL14	2.8123	Secreted Factors	Matrisome-associated
SLIT3	2.9165	ECM Glycoproteins	Core matrisome
F12	3.0694999999999997	ECM Regulators	Matrisome-associated
COL23A1	2.1753	Collagens	Core matrisome
COL19A1	2.5221999999999998	Collagens	Core matrisome
CD109	2.0654	ECM Regulators	Matrisome-associated
RSPO3	2.5105	ECM Glycoproteins	Core matrisome
TNXB	2.8616	ECM Glycoproteins	Core matrisome
COL21A1	2.1881000000000004	Collagens	Core matrisome
CTGF	2.1707	ECM Glycoproteins	Core matrisome
LPA	2.1625999999999994	ECM Regulators	Matrisome-associated
BMPER	3.3729999999999998	ECM Glycoproteins	Core matrisome
VWC2	2.7538	Secreted Factors	Matrisome-associated
MUC3A	4.6367	ECM-affiliated Proteins	Matrisome-associated
LEP	2.2968	Secreted Factors	Matrisome-associated
PRSS1	5.9973	ECM Regulators	Matrisome-associated
PRSS2	4.1817	ECM Regulators	Matrisome-associated
VWDE	2.2329999999999997	ECM Glycoproteins	Core matrisome
CCL24	4.5652	Secreted Factors	Matrisome-associated
HGF	2.2552	Secreted Factors	Matrisome-associated
SEMA3E	2.238	ECM-affiliated Proteins	Matrisome-associated
SEMA3D	2.8245	ECM-affiliated Proteins	Matrisome-associated
GPC2	2.9324000000000003	ECM-affiliated Proteins	Matrisome-associated
SFTPC	5.12	ECM-affiliated Proteins	Matrisome-associated
CTHRC1	2.0559	ECM Glycoproteins	Core matrisome
COLEC10	2.1112	ECM-affiliated Proteins	Matrisome-associated
COL14A1	2.9737	Collagens	Core matrisome
FGL1	7.2193000000000005	ECM Glycoproteins	Core matrisome
LGI3	4.4936	ECM Glycoproteins	Core matrisome
SFRP1	2.6605	Secreted Factors	Matrisome-associated
MMP16	3.1121	ECM Regulators	Matrisome-associated
ANGPT1	2.8987	Secreted Factors	Matrisome-associated
RSPO2	3.6441	ECM Glycoproteins	Core matrisome
ADAMTSL1	2.4081	ECM Regulators	Matrisome-associated
IFNA1	2.7031	Secreted Factors	Matrisome-associated
IFNK	2.4744	Secreted Factors	Matrisome-associated
PRSS3	2.4984	ECM Regulators	Matrisome-associated
ANXA1	2.6081000000000003	ECM-affiliated Proteins	Matrisome-associated
PCSK5	2.2136	ECM Regulators	Matrisome-associated
COL15A1	2.044	Collagens	Core matrisome
PAPPA	2.3133	ECM Regulators	Matrisome-associated
FCN2	3.1041000000000003	ECM-affiliated Proteins	Matrisome-associated
FREM1	2.2434000000000003	ECM-affiliated Proteins	Matrisome-associated
IGFBPL1	3.1178	ECM Glycoproteins	Core matrisome
OGN	2.0021999999999998	Proteoglycans	Core matrisome
CTSV	5.0247	ECM Regulators	Matrisome-associated
SVEP1	2.9145	ECM Glycoproteins	Core matrisome
AMBP	2.2297000000000002	ECM Regulators	Matrisome-associated
FCN1	3.3178	ECM-affiliated Proteins	Matrisome-associated
PLXDC2	2.1803000000000003	ECM-affiliated Proteins	Matrisome-associated
ANXA8L1	2.9595	ECM-affiliated Proteins	Matrisome-associated
GDF10	3.1664	Secreted Factors	Matrisome-associated
SFTPA1	3.647499999999999	ECM-affiliated Proteins	Matrisome-associated
WNT8B	2.1626000000000003	Secreted Factors	Matrisome-associated
DMBT1	2.5576999999999996	ECM Glycoproteins	Core matrisome
ITIH5	3.078	ECM Regulators	Matrisome-associated
ANXA8	3.5309	ECM-affiliated Proteins	Matrisome-associated
SPOCK2	2.0273	Proteoglycans	Core matrisome
SFTPA2	3.591099999999999	ECM-affiliated Proteins	Matrisome-associated
HPSE2	3.1117	ECM Regulators	Matrisome-associated
COL17A1	2.3912	Collagens	Core matrisome
MMP21	2.6573	ECM Regulators	Matrisome-associated
ADAM8	2.2044	ECM Regulators	Matrisome-associated
MUC5AC	4.812799999999999	ECM-affiliated Proteins	Matrisome-associated
MUC5B	2.3914999999999997	ECM-affiliated Proteins	Matrisome-associated
SPON1	2.3304000000000005	ECM Glycoproteins	Core matrisome
MDK	2.6512000000000002	Secreted Factors	Matrisome-associated
