name	prize	Category	Division
CELA2A	3.7922	ECM Regulators	Matrisome-associated
TINAGL1	2.7902	ECM Glycoproteins	Core matrisome
PODN	2.7699000000000003	Proteoglycans	Core matrisome
NTNG1	6.5529	ECM Glycoproteins	Core matrisome
S100A9	3.4025999999999996	Secreted Factors	Matrisome-associated
HAPLN2	2.6279	Proteoglycans	Core matrisome
BCAN	3.1370999999999998	Proteoglycans	Core matrisome
PAPPA2	2.5424999999999995	ECM Regulators	Matrisome-associated
LAMC2	2.25	ECM Glycoproteins	Core matrisome
PRG4	3.5630999999999995	Proteoglycans	Core matrisome
PRELP	2.8699	Proteoglycans	Core matrisome
IL19	2.4931000000000005	Secreted Factors	Matrisome-associated
WNT3A	8.5265	Secreted Factors	Matrisome-associated
MASP2	2.4512	ECM Regulators	Matrisome-associated
WNT4	2.0861	Secreted Factors	Matrisome-associated
FCN3	3.6292	ECM-affiliated Proteins	Matrisome-associated
RSPO1	4.3818	ECM Glycoproteins	Core matrisome
COL24A1	2.7808	Collagens	Core matrisome
COL11A1	6.023	Collagens	Core matrisome
REG4	2.2300999999999997	ECM-affiliated Proteins	Matrisome-associated
S100A8	2.0862999999999996	Secreted Factors	Matrisome-associated
S100A7	2.7156000000000002	Secreted Factors	Matrisome-associated
S100A5	3.0918	Secreted Factors	Matrisome-associated
S100A2	7.2756	Secreted Factors	Matrisome-associated
S100A16	2.1492999999999993	Secreted Factors	Matrisome-associated
S100A14	2.09	Secreted Factors	Matrisome-associated
ITLN1	5.5181	ECM-affiliated Proteins	Matrisome-associated
ITLN2	8.4439	ECM-affiliated Proteins	Matrisome-associated
DPT	2.0498999999999996	ECM Glycoproteins	Core matrisome
BRINP3	3.2862	Secreted Factors	Matrisome-associated
CTSE	5.146599999999999	ECM Regulators	Matrisome-associated
PLXNA2	2.6742	ECM-affiliated Proteins	Matrisome-associated
LAMB3	2.1676	ECM Glycoproteins	Core matrisome
LEFTY2	6.1793000000000005	Secreted Factors	Matrisome-associated
GDF7	2.2643	Secreted Factors	Matrisome-associated
CRIM1	2.5751999999999997	ECM Glycoproteins	Core matrisome
VIT	5.6868	ECM Glycoproteins	Core matrisome
VWA3B	4.2222	ECM Glycoproteins	Core matrisome
IL1RN	2.1659	Secreted Factors	Matrisome-associated
TNFAIP6	2.4371	ECM Glycoproteins	Core matrisome
COL3A1	4.1529	Collagens	Core matrisome
WNT6	2.7155	Secreted Factors	Matrisome-associated
WNT10A	4.9508	Secreted Factors	Matrisome-associated
INHA	2.6154	Secreted Factors	Matrisome-associated
CCL20	8.0387	Secreted Factors	Matrisome-associated
MATN3	2.0488	ECM Glycoproteins	Core matrisome
EFEMP1	2.3785	ECM Glycoproteins	Core matrisome
TGFA	3.9621	Secreted Factors	Matrisome-associated
CLEC4F	5.3492	ECM-affiliated Proteins	Matrisome-associated
SFTPB	2.7603	ECM-affiliated Proteins	Matrisome-associated
COL5A2	2.5438	Collagens	Core matrisome
