name	prize	Category	Division
CELA2A	2.6855	ECM Regulators	Matrisome-associated
CELA2B	2.6561999999999997	ECM Regulators	Matrisome-associated
TINAGL1	2.5534	ECM Glycoproteins	Core matrisome
NTNG1	3.9987000000000004	ECM Glycoproteins	Core matrisome
S100A9	2.9848999999999997	Secreted Factors	Matrisome-associated
HAPLN2	2.5334000000000003	Proteoglycans	Core matrisome
PAPPA2	3.4008000000000003	ECM Regulators	Matrisome-associated
BRINP2	2.876	Secreted Factors	Matrisome-associated
WNT3A	3.4809	Secreted Factors	Matrisome-associated
FCN3	4.3451	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.4561	ECM Glycoproteins	Core matrisome
BMP8B	2.0799000000000003	Secreted Factors	Matrisome-associated
COL11A1	5.8114	Collagens	Core matrisome
S100A12	4.8073999999999995	Secreted Factors	Matrisome-associated
S100A8	3.5267	Secreted Factors	Matrisome-associated
S100A14	2.0048000000000004	Secreted Factors	Matrisome-associated
MUC1	3.4432	ECM-affiliated Proteins	Matrisome-associated
ITLN2	3.9633999999999996	ECM-affiliated Proteins	Matrisome-associated
TNR	4.7096	ECM Glycoproteins	Core matrisome
BRINP3	2.009	Secreted Factors	Matrisome-associated
LEFTY2	2.8813	Secreted Factors	Matrisome-associated
AGT	4.8027999999999995	ECM Regulators	Matrisome-associated
VIT	2.9642999999999997	ECM Glycoproteins	Core matrisome
VWA3B	3.4916	ECM Glycoproteins	Core matrisome
COL3A1	2.5664	Collagens	Core matrisome
EFEMP1	2.0519	ECM Glycoproteins	Core matrisome
IHH	3.5713999999999997	Secreted Factors	Matrisome-associated
CLEC3B	3.5954	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	3.1740999999999997	ECM-affiliated Proteins	Matrisome-associated
ZPLD1	3.7658	ECM Glycoproteins	Core matrisome
COL6A6	2.5596000000000005	Collagens	Core matrisome
WNT7A	3.8360000000000003	Secreted Factors	Matrisome-associated
CSPG5	3.0225999999999997	ECM-affiliated Proteins	Matrisome-associated
HYAL1	3.0855	ECM Regulators	Matrisome-associated
HYAL2	2.6162	ECM Regulators	Matrisome-associated
SEMA3G	3.6694000000000004	ECM-affiliated Proteins	Matrisome-associated
SEMA5B	2.935	ECM-affiliated Proteins	Matrisome-associated
MUC13	2.0122999999999998	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	2.4131	ECM Glycoproteins	Core matrisome
IGSF10	2.9646	ECM Glycoproteins	Core matrisome
MASP1	2.6291	ECM Regulators	Matrisome-associated
S100P	2.8681	Secreted Factors	Matrisome-associated
C1QTNF7	2.9713000000000003	ECM-affiliated Proteins	Matrisome-associated
SLIT2	2.0503	ECM Glycoproteins	Core matrisome
EPGN	2.3697999999999997	Secreted Factors	Matrisome-associated
AREG	2.441	Secreted Factors	Matrisome-associated
CXCL13	3.3793	Secreted Factors	Matrisome-associated
FRAS1	2.037	ECM Glycoproteins	Core matrisome
ANXA3	2.4126000000000003	ECM-affiliated Proteins	Matrisome-associated
DSPP	3.3121	ECM Glycoproteins	Core matrisome
DMP1	2.7756000000000003	ECM Glycoproteins	Core matrisome
IBSP	2.7122	ECM Glycoproteins	Core matrisome
SPP1	7.5133	ECM Glycoproteins	Core matrisome
MMRN1	2.0965	ECM Glycoproteins	Core matrisome
FGB	14.502299999999998	ECM Glycoproteins	Core matrisome
FGFBP2	3.6136	Secreted Factors	Matrisome-associated
PF4	3.8744	Secreted Factors	Matrisome-associated
PPBP	4.0859000000000005	Secreted Factors	Matrisome-associated
CXCL3	3.305	Secreted Factors	Matrisome-associated
CXCL2	2.5624000000000002	Secreted Factors	Matrisome-associated
CXCL9	3.0901	Secreted Factors	Matrisome-associated
CXCL10	2.2182000000000004	Secreted Factors	Matrisome-associated
SPARCL1	2.024899999999999	ECM Glycoproteins	Core matrisome
EMCN	3.1705999999999994	ECM-affiliated Proteins	Matrisome-associated
COL25A1	2.7604000000000006	Collagens	Core matrisome
PRSS12	2.2404	ECM Regulators	Matrisome-associated
FGA	5.6467	ECM Glycoproteins	Core matrisome
FGG	6.1437	ECM Glycoproteins	Core matrisome
SPOCK3	2.4339000000000004	Proteoglycans	Core matrisome
VEGFC	2.1532999999999998	Secreted Factors	Matrisome-associated
FST	2.1161	Secreted Factors	Matrisome-associated
THBS4	3.4356	ECM Glycoproteins	Core matrisome
ADAMTS19	2.086	ECM Regulators	Matrisome-associated
CSF2	4.2804	Secreted Factors	Matrisome-associated
IL4	2.8329	Secreted Factors	Matrisome-associated
FGF18	2.7062	Secreted Factors	Matrisome-associated
SEMA5A	2.4839	ECM-affiliated Proteins	Matrisome-associated
FGF10	3.5429999999999997	Secreted Factors	Matrisome-associated
NRG2	2.368	Secreted Factors	Matrisome-associated
HBEGF	3.3831999999999995	Secreted Factors	Matrisome-associated
C1QTNF2	2.7358000000000002	ECM-affiliated Proteins	Matrisome-associated
F12	2.0798	ECM Regulators	Matrisome-associated
BMP6	2.0820999999999996	Secreted Factors	Matrisome-associated
MUC21	4.6171	ECM-affiliated Proteins	Matrisome-associated
MUC22	4.2561	ECM-affiliated Proteins	Matrisome-associated
MEP1A	3.8329000000000004	ECM Regulators	Matrisome-associated
IL17A	2.2114999999999996	Secreted Factors	Matrisome-associated
FNDC1	3.9859999999999998	ECM Glycoproteins	Core matrisome
LTB	2.2036	Secreted Factors	Matrisome-associated
COL10A1	3.1327999999999996	Collagens	Core matrisome
LPA	2.1291	ECM Regulators	Matrisome-associated
THBS2	3.6247000000000003	ECM Glycoproteins	Core matrisome
IL6	4.589	Secreted Factors	Matrisome-associated
BMPER	3.1851000000000003	ECM Glycoproteins	Core matrisome
VWC2	2.7964999999999995	Secreted Factors	Matrisome-associated
ZP3	3.6144	ECM Glycoproteins	Core matrisome
MUC3A	5.9704	ECM-affiliated Proteins	Matrisome-associated
SSPO	2.2088	ECM Glycoproteins	Core matrisome
COL28A1	3.5723	Collagens	Core matrisome
IGFBP3	2.2780000000000005	ECM Glycoproteins	Core matrisome
CLEC5A	3.0859	ECM-affiliated Proteins	Matrisome-associated
