name	prize	Category	Division
VWA1	2.2159999999999997	ECM Glycoproteins	Core matrisome
CELA2A	3.2957	ECM Regulators	Matrisome-associated
CELA2B	2.1359	ECM Regulators	Matrisome-associated
TINAGL1	2.4794000000000005	ECM Glycoproteins	Core matrisome
BMP8A	2.3113	Secreted Factors	Matrisome-associated
NTNG1	4.464700000000001	ECM Glycoproteins	Core matrisome
ECM1	2.1913000000000005	ECM Glycoproteins	Core matrisome
S100A9	2.4649	Secreted Factors	Matrisome-associated
PAPPA2	2.0175	ECM Regulators	Matrisome-associated
BRINP2	2.0736000000000003	Secreted Factors	Matrisome-associated
IL20	2.8332999999999995	Secreted Factors	Matrisome-associated
WNT3A	3.6318	Secreted Factors	Matrisome-associated
MFAP2	2.2346	ECM Glycoproteins	Core matrisome
FCN3	8.603	ECM-affiliated Proteins	Matrisome-associated
RSPO1	4.6679	ECM Glycoproteins	Core matrisome
COL9A2	2.1732000000000005	Collagens	Core matrisome
COL24A1	2.2852	Collagens	Core matrisome
COL11A1	5.2234	Collagens	Core matrisome
NGF	2.5761	Secreted Factors	Matrisome-associated
S100A12	3.8524000000000003	Secreted Factors	Matrisome-associated
S100A8	3.5334	Secreted Factors	Matrisome-associated
S100A3	2.1315	Secreted Factors	Matrisome-associated
ITLN1	10.4131	ECM-affiliated Proteins	Matrisome-associated
ITLN2	9.8288	ECM-affiliated Proteins	Matrisome-associated
TNR	4.0519	ECM Glycoproteins	Core matrisome
AGT	2.3078000000000003	ECM Regulators	Matrisome-associated
REG1A	6.481	ECM-affiliated Proteins	Matrisome-associated
VWA3B	2.4561	ECM Glycoproteins	Core matrisome
COL3A1	2.2955000000000005	Collagens	Core matrisome
WNT6	2.0736000000000003	Secreted Factors	Matrisome-associated
CCL20	2.4135	Secreted Factors	Matrisome-associated
IL1A	2.6872	Secreted Factors	Matrisome-associated
C1QL2	6.855	ECM-affiliated Proteins	Matrisome-associated
COL5A2	2.1415	Collagens	Core matrisome
IHH	5.9925	Secreted Factors	Matrisome-associated
TGM4	3.0963000000000003	ECM Regulators	Matrisome-associated
CLEC3B	5.2331	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	3.5822000000000003	ECM-affiliated Proteins	Matrisome-associated
COL6A6	3.7668999999999997	Collagens	Core matrisome
ADIPOQ	4.5972	ECM Glycoproteins	Core matrisome
WNT7A	4.5649999999999995	Secreted Factors	Matrisome-associated
CSPG5	2.1943	ECM-affiliated Proteins	Matrisome-associated
HYAL1	2.2897999999999996	ECM Regulators	Matrisome-associated
SEMA3G	4.5634	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	3.4789	ECM Glycoproteins	Core matrisome
IGSF10	3.245	ECM Glycoproteins	Core matrisome
MASP1	4.3659	ECM Regulators	Matrisome-associated
SLIT2	2.3912999999999998	ECM Glycoproteins	Core matrisome
CXCL8	2.2922000000000002	Secreted Factors	Matrisome-associated
EPGN	3.4499000000000004	Secreted Factors	Matrisome-associated
CXCL13	5.7961	Secreted Factors	Matrisome-associated
DSPP	3.8651	ECM Glycoproteins	Core matrisome
DMP1	2.9232	ECM Glycoproteins	Core matrisome
IBSP	3.3045999999999998	ECM Glycoproteins	Core matrisome
SPP1	7.9397	ECM Glycoproteins	Core matrisome
MMRN1	2.3653999999999997	ECM Glycoproteins	Core matrisome
EGF	2.2654	Secreted Factors	Matrisome-associated
HHIP	4.8153999999999995	Secreted Factors	Matrisome-associated
FGB	10.5103	ECM Glycoproteins	Core matrisome
TLL1	2.302	ECM Regulators	Matrisome-associated
ADAM29	7.003299999999999	ECM Regulators	Matrisome-associated
FGFBP2	5.45	Secreted Factors	Matrisome-associated
LGI2	2.7662	ECM Glycoproteins	Core matrisome
PF4	2.0557	Secreted Factors	Matrisome-associated
PPBP	2.9143	Secreted Factors	Matrisome-associated
CXCL9	2.1189999999999998	Secreted Factors	Matrisome-associated
EMCN	2.437	ECM-affiliated Proteins	Matrisome-associated
FGA	7.956300000000001	ECM Glycoproteins	Core matrisome
FGG	4.5569	ECM Glycoproteins	Core matrisome
SPOCK3	4.49	Proteoglycans	Core matrisome
ADAMTS16	3.1066000000000003	ECM Regulators	Matrisome-associated
THBS4	3.0898	ECM Glycoproteins	Core matrisome
MEGF10	2.1687	Secreted Factors	Matrisome-associated
SEMA5A	3.1299	ECM-affiliated Proteins	Matrisome-associated
GDNF	4.3215	Secreted Factors	Matrisome-associated
FGF10	3.4677	Secreted Factors	Matrisome-associated
HAPLN1	2.1948999999999996	Proteoglycans	Core matrisome
SEMA6A	3.0247	ECM-affiliated Proteins	Matrisome-associated
CXCL14	3.4319	Secreted Factors	Matrisome-associated
SLIT3	2.6254999999999997	ECM Glycoproteins	Core matrisome
BMP6	2.8592000000000004	Secreted Factors	Matrisome-associated
MUC21	7.6039	ECM-affiliated Proteins	Matrisome-associated
MEP1A	2.5330000000000004	ECM Regulators	Matrisome-associated
FNDC1	3.2279	ECM Glycoproteins	Core matrisome
PLG	4.385800000000001	ECM Regulators	Matrisome-associated
TNXB	2.1427	ECM Glycoproteins	Core matrisome
COL9A1	3.2435	Collagens	Core matrisome
COL10A1	3.4767999999999994	Collagens	Core matrisome
LPA	2.8333	ECM Regulators	Matrisome-associated
THBS2	3.3609999999999998	ECM Glycoproteins	Core matrisome
BMPER	3.5823	ECM Glycoproteins	Core matrisome
IGFBP1	4.0139000000000005	ECM Glycoproteins	Core matrisome
MUC3A	5.825200000000001	ECM-affiliated Proteins	Matrisome-associated
HYAL4	2.3956	ECM Regulators	Matrisome-associated
LEP	3.6586	Secreted Factors	Matrisome-associated
PRSS1	3.7843999999999998	ECM Regulators	Matrisome-associated
PRSS2	4.3187	ECM Regulators	Matrisome-associated
GRIFIN	2.1488	ECM-affiliated Proteins	Matrisome-associated
VWDE	2.9539	ECM Glycoproteins	Core matrisome
SFRP4	2.2923000000000004	Secreted Factors	Matrisome-associated
IGFBP3	2.5797000000000008	ECM Glycoproteins	Core matrisome
SEMA3D	2.5343999999999998	ECM-affiliated Proteins	Matrisome-associated
SFTPC	4.8607	ECM-affiliated Proteins	Matrisome-associated
ADAMDEC1	3.909	ECM Regulators	Matrisome-associated
NRG1	2.3642000000000003	Secreted Factors	Matrisome-associated
CTHRC1	3.6701999999999995	ECM Glycoproteins	Core matrisome
COLEC10	4.0372	ECM-affiliated Proteins	Matrisome-associated
NOV	2.0243	ECM Glycoproteins	Core matrisome
WISP1	2.5714	ECM Glycoproteins	Core matrisome
FGF20	3.533	Secreted Factors	Matrisome-associated
FGL1	6.4830000000000005	ECM Glycoproteins	Core matrisome
LGI3	5.3459	ECM Glycoproteins	Core matrisome
PLAT	2.3244	ECM Regulators	Matrisome-associated
SBSPON	2.9305	ECM Glycoproteins	Core matrisome
MMP16	2.0174000000000003	ECM Regulators	Matrisome-associated
ANGPT1	2.2203999999999997	Secreted Factors	Matrisome-associated
RSPO2	2.3295000000000003	ECM Glycoproteins	Core matrisome
COL22A1	2.4658999999999995	Collagens	Core matrisome
IFNA1	3.3857999999999997	Secreted Factors	Matrisome-associated
PRSS3	2.296	ECM Regulators	Matrisome-associated
LAMC3	3.7676999999999996	ECM Glycoproteins	Core matrisome
IFNW1	2.5114	Secreted Factors	Matrisome-associated
CCL27	3.0963000000000003	Secreted Factors	Matrisome-associated
CCL19	2.9560000000000004	Secreted Factors	Matrisome-associated
