name	prize	Category	Division
ANGPTL7	2.7813	Secreted Factors	Matrisome-associated
VWA5B1	2.3033	ECM Glycoproteins	Core matrisome
CYR61	2.4891000000000005	ECM Glycoproteins	Core matrisome
NTNG1	3.5807	ECM Glycoproteins	Core matrisome
WNT2B	2.083	Secreted Factors	Matrisome-associated
BCAN	2.7338999999999998	Proteoglycans	Core matrisome
PRG4	3.4459	Proteoglycans	Core matrisome
PRELP	2.0994	Proteoglycans	Core matrisome
TGFB2	2.1401000000000003	Secreted Factors	Matrisome-associated
WNT3A	2.8166	Secreted Factors	Matrisome-associated
MASP2	2.4744	ECM Regulators	Matrisome-associated
FCN3	3.0271999999999997	ECM-affiliated Proteins	Matrisome-associated
SDC3	2.0396	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.7563	ECM Glycoproteins	Core matrisome
COL9A2	3.3205999999999998	Collagens	Core matrisome
COL11A1	5.3469999999999995	Collagens	Core matrisome
FLG	2.123	Secreted Factors	Matrisome-associated
S100A4	2.0454	Secreted Factors	Matrisome-associated
ITLN1	3.4772000000000003	ECM-affiliated Proteins	Matrisome-associated
ITLN2	3.6639	ECM-affiliated Proteins	Matrisome-associated
DPT	3.4314999999999998	ECM Glycoproteins	Core matrisome
TNR	3.8476	ECM Glycoproteins	Core matrisome
ANGPTL1	2.1409	Secreted Factors	Matrisome-associated
BRINP3	2.3825	Secreted Factors	Matrisome-associated
CTSE	3.6130999999999998	ECM Regulators	Matrisome-associated
LEFTY2	2.9195	Secreted Factors	Matrisome-associated
AGT	2.5022	ECM Regulators	Matrisome-associated
COLEC11	2.0021000000000004	ECM-affiliated Proteins	Matrisome-associated
VIT	3.2983000000000002	ECM Glycoproteins	Core matrisome
VWA3B	2.3691	ECM Glycoproteins	Core matrisome
INHBB	2.5757	Secreted Factors	Matrisome-associated
IGFBP2	2.6364000000000005	ECM Glycoproteins	Core matrisome
CCL20	3.7788000000000004	Secreted Factors	Matrisome-associated
MATN3	2.1687	ECM Glycoproteins	Core matrisome
MSTN	2.1208	Secreted Factors	Matrisome-associated
IHH	3.5559	Secreted Factors	Matrisome-associated
TGM4	3.9572000000000003	ECM Regulators	Matrisome-associated
CLEC3B	3.3699000000000003	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.1693999999999996	ECM-affiliated Proteins	Matrisome-associated
ITIH3	2.0122	ECM Regulators	Matrisome-associated
ZPLD1	2.6866	ECM Glycoproteins	Core matrisome
COL6A6	3.5786	Collagens	Core matrisome
CHRD	3.0244999999999997	Secreted Factors	Matrisome-associated
MUC20	3.6312	ECM-affiliated Proteins	Matrisome-associated
WNT7A	2.8876	Secreted Factors	Matrisome-associated
HYAL1	3.1572	ECM Regulators	Matrisome-associated
SEMA3G	2.9529	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	3.2609	ECM Glycoproteins	Core matrisome
SEMA5B	2.3099	ECM-affiliated Proteins	Matrisome-associated
IGSF10	3.8173000000000004	ECM Glycoproteins	Core matrisome
THPO	3.9236	Secreted Factors	Matrisome-associated
MASP1	2.7758	ECM Regulators	Matrisome-associated
MUC4	3.4170999999999996	ECM-affiliated Proteins	Matrisome-associated
S100P	4.4849	Secreted Factors	Matrisome-associated
C1QTNF7	3.1205	ECM-affiliated Proteins	Matrisome-associated
SLIT2	3.3362999999999996	ECM Glycoproteins	Core matrisome
EPGN	2.9687	Secreted Factors	Matrisome-associated
CXCL13	2.4587000000000003	Secreted Factors	Matrisome-associated
FRAS1	2.9225	ECM Glycoproteins	Core matrisome
IBSP	2.6277999999999997	ECM Glycoproteins	Core matrisome
MEPE	4.5098	ECM Glycoproteins	Core matrisome
SPP1	7.221400000000001	ECM Glycoproteins	Core matrisome
MMRN1	2.7936	ECM Glycoproteins	Core matrisome
NPNT	3.1627	ECM Glycoproteins	Core matrisome
EGF	2.7645	Secreted Factors	Matrisome-associated
FGF2	2.9261999999999997	Secreted Factors	Matrisome-associated
HHIP	2.1038999999999994	Secreted Factors	Matrisome-associated
TLL1	2.3554	ECM Regulators	Matrisome-associated
ANXA10	4.7274	ECM-affiliated Proteins	Matrisome-associated
ADAM29	3.4297	ECM Regulators	Matrisome-associated
FGFBP1	2.7045000000000003	Secreted Factors	Matrisome-associated
FGFBP2	3.3027	Secreted Factors	Matrisome-associated
PF4	2.6353	Secreted Factors	Matrisome-associated
PPBP	2.2001	Secreted Factors	Matrisome-associated
SPARCL1	2.3626000000000005	ECM Glycoproteins	Core matrisome
EMCN	2.5125	ECM-affiliated Proteins	Matrisome-associated
NDNF	2.2205000000000004	ECM Glycoproteins	Core matrisome
FREM3	2.4932999999999996	ECM-affiliated Proteins	Matrisome-associated
FGA	8.8228	ECM Glycoproteins	Core matrisome
FGG	7.403	ECM Glycoproteins	Core matrisome
FST	2.8306	Secreted Factors	Matrisome-associated
SEMA5A	3.0367999999999995	ECM-affiliated Proteins	Matrisome-associated
FGF10	3.4207	Secreted Factors	Matrisome-associated
HAPLN1	2.1349	Proteoglycans	Core matrisome
EDIL3	2.1736999999999997	ECM Glycoproteins	Core matrisome
SEMA6A	3.2429	ECM-affiliated Proteins	Matrisome-associated
IL5	4.0503	Secreted Factors	Matrisome-associated
CXCL14	6.124700000000001	Secreted Factors	Matrisome-associated
SPOCK1	3.5216	Proteoglycans	Core matrisome
SLIT3	3.3186999999999998	ECM Glycoproteins	Core matrisome
BMP6	2.5736999999999997	Secreted Factors	Matrisome-associated
MUC21	6.0574	ECM-affiliated Proteins	Matrisome-associated
MUC22	3.0652	ECM-affiliated Proteins	Matrisome-associated
CD109	2.3503	ECM Regulators	Matrisome-associated
WISP3	2.6353	ECM Glycoproteins	Core matrisome
RSPO3	2.5968	ECM Glycoproteins	Core matrisome
FNDC1	3.1469	ECM Glycoproteins	Core matrisome
PLG	3.2202	ECM Regulators	Matrisome-associated
LAMA4	2.2523	ECM Glycoproteins	Core matrisome
COL10A1	2.3942	Collagens	Core matrisome
CTGF	2.4073	ECM Glycoproteins	Core matrisome
LPA	3.5422000000000002	ECM Regulators	Matrisome-associated
THBS2	2.5439	ECM Glycoproteins	Core matrisome
MUC3A	5.4841	ECM-affiliated Proteins	Matrisome-associated
PRSS1	5.7843	ECM Regulators	Matrisome-associated
PRSS2	7.9097	ECM Regulators	Matrisome-associated
SSPO	2.1769	ECM Glycoproteins	Core matrisome
SEMA3D	3.184	ECM-affiliated Proteins	Matrisome-associated
GPC2	2.5918	ECM-affiliated Proteins	Matrisome-associated
RELN	2.4452999999999996	ECM Glycoproteins	Core matrisome
LAMB4	2.2202999999999995	ECM Glycoproteins	Core matrisome
SFTPC	3.4140999999999995	ECM-affiliated Proteins	Matrisome-associated
ADAM28	3.6975000000000002	ECM Regulators	Matrisome-associated
ADAMDEC1	2.8943	ECM Regulators	Matrisome-associated
NRG1	2.3649	Secreted Factors	Matrisome-associated
ADAM32	2.3190999999999997	ECM Regulators	Matrisome-associated
CTHRC1	2.7721	ECM Glycoproteins	Core matrisome
COLEC10	4.0947	ECM-affiliated Proteins	Matrisome-associated
FGF20	2.5742	Secreted Factors	Matrisome-associated
FGL1	11.703700000000001	ECM Glycoproteins	Core matrisome
LGI3	2.9466	ECM Glycoproteins	Core matrisome
SFRP1	2.9529	Secreted Factors	Matrisome-associated
SBSPON	2.2465	ECM Glycoproteins	Core matrisome
GDF6	3.8051999999999997	Secreted Factors	Matrisome-associated
ANGPT1	2.7647	Secreted Factors	Matrisome-associated
RSPO2	3.1492999999999998	ECM Glycoproteins	Core matrisome
COL22A1	3.8630000000000004	Collagens	Core matrisome
ADAMTSL1	2.1595	ECM Regulators	Matrisome-associated
PRSS3	3.1721	ECM Regulators	Matrisome-associated
HMCN2	2.6377	ECM Glycoproteins	Core matrisome
LAMC3	2.4011	ECM Glycoproteins	Core matrisome
FCN2	3.4521	ECM-affiliated Proteins	Matrisome-associated
INSL6	2.2201999999999997	Secreted Factors	Matrisome-associated
IFNA5	2.6353	Secreted Factors	Matrisome-associated
CCL27	3.6353000000000004	Secreted Factors	Matrisome-associated
IGFBPL1	3.1976	ECM Glycoproteins	Core matrisome
OGN	2.8585000000000003	Proteoglycans	Core matrisome
ECM2	2.4185	ECM Glycoproteins	Core matrisome
CTSV	2.2983000000000002	ECM Regulators	Matrisome-associated
SVEP1	3.4973	ECM Glycoproteins	Core matrisome
TNC	3.2530999999999994	ECM Glycoproteins	Core matrisome
ITIH2	3.0721999999999996	ECM Regulators	Matrisome-associated
ANXA8L1	3.5266	ECM-affiliated Proteins	Matrisome-associated
GDF10	3.8748	Secreted Factors	Matrisome-associated
GDF2	2.8577	Secreted Factors	Matrisome-associated
COL13A1	2.6333	Collagens	Core matrisome
ADAMTS14	2.4744	ECM Regulators	Matrisome-associated
NRG3	2.9908	Secreted Factors	Matrisome-associated
LGI1	2.9572000000000003	ECM Glycoproteins	Core matrisome
WNT8B	2.2202	Secreted Factors	Matrisome-associated
DMBT1	4.4197	ECM Glycoproteins	Core matrisome
ITIH5	2.7055000000000002	ECM Regulators	Matrisome-associated
CXCL12	2.1374	Secreted Factors	Matrisome-associated
ANXA8	3.027	ECM-affiliated Proteins	Matrisome-associated
SPOCK2	2.765	Proteoglycans	Core matrisome
MMRN2	2.4256999999999995	ECM Glycoproteins	Core matrisome
HPSE2	3.1066000000000003	ECM Regulators	Matrisome-associated
COL17A1	3.6950000000000003	Collagens	Core matrisome
MUC5B	8.298300000000001	ECM-affiliated Proteins	Matrisome-associated
SPON1	2.0129	ECM Glycoproteins	Core matrisome
NELL1	6.8241000000000005	ECM Glycoproteins	Core matrisome
MDK	2.8670999999999998	Secreted Factors	Matrisome-associated
ST14	2.5298000000000003	ECM Regulators	Matrisome-associated
BDNF	2.6826	Secreted Factors	Matrisome-associated
MMP7	4.801500000000001	ECM Regulators	Matrisome-associated
MMP10	7.9421	ECM Regulators	Matrisome-associated
MMP1	10.744900000000001	ECM Regulators	Matrisome-associated
MMP12	6.8437	ECM Regulators	Matrisome-associated
MMP13	4.9989	ECM Regulators	Matrisome-associated
ADAMTS8	3.3453	ECM Regulators	Matrisome-associated
CLEC9A	2.6093	ECM-affiliated Proteins	Matrisome-associated
IGFBP6	3.1048	ECM Glycoproteins	Core matrisome
FGF23	2.2203	Secreted Factors	Matrisome-associated
VWF	3.0755999999999997	ECM Glycoproteins	Core matrisome
CLEC4E	2.4103	ECM-affiliated Proteins	Matrisome-associated
A2M	2.391400000000001	ECM Regulators	Matrisome-associated
CLEC1A	2.7578	ECM-affiliated Proteins	Matrisome-associated
ADAMTS20	2.220300000000001	ECM Regulators	Matrisome-associated
CELA1	2.6353	ECM Regulators	Matrisome-associated
WIF1	4.097899999999999	Secreted Factors	Matrisome-associated
DCN	2.2317	Proteoglycans	Core matrisome
TNFSF11	2.7152000000000003	Secreted Factors	Matrisome-associated
GPC5	2.4297	ECM-affiliated Proteins	Matrisome-associated
F10	2.6608	ECM Regulators	Matrisome-associated
FGF14	2.1172	Secreted Factors	Matrisome-associated
SERPINA3	2.0408	ECM Regulators	Matrisome-associated
CLEC14A	2.4553000000000003	ECM-affiliated Proteins	Matrisome-associated
BMP4	2.1037	Secreted Factors	Matrisome-associated
FBLN5	2.2529	ECM Glycoproteins	Core matrisome
SERPINA1	2.4551	ECM Regulators	Matrisome-associated
GREM1	4.588900000000001	ECM-affiliated Proteins	Matrisome-associated
SEMA6D	2.0558	ECM-affiliated Proteins	Matrisome-associated
ADAMTSL3	2.5654000000000003	ECM Regulators	Matrisome-associated
TGM5	2.6866	ECM Regulators	Matrisome-associated
VWA3A	3.1485	ECM Glycoproteins	Core matrisome
CCL22	2.6345	Secreted Factors	Matrisome-associated
CCL17	2.6645	Secreted Factors	Matrisome-associated
C1QTNF8	2.1721000000000004	ECM-affiliated Proteins	Matrisome-associated
IGFALS	2.1235999999999997	ECM Glycoproteins	Core matrisome
CBLN1	3.0275999999999996	Secreted Factors	Matrisome-associated
ADAMTS18	2.3647	ECM Regulators	Matrisome-associated
FGF11	3.4939999999999998	Secreted Factors	Matrisome-associated
CCL13	2.7002	Secreted Factors	Matrisome-associated
WFIKKN2	2.0503000000000005	Secreted Factors	Matrisome-associated
MFAP4	3.2821000000000002	ECM Glycoproteins	Core matrisome
LGALS9B	2.8241	ECM-affiliated Proteins	Matrisome-associated
CCL16	2.6896999999999998	Secreted Factors	Matrisome-associated
CCL14	2.8374	Secreted Factors	Matrisome-associated
COL1A1	2.4831000000000003	Collagens	Core matrisome
LAMA3	3.3207	ECM Glycoproteins	Core matrisome
SERPINB5	2.6353	ECM Regulators	Matrisome-associated
SERPINB10	2.9572	ECM Regulators	Matrisome-associated
CCBE1	3.7504999999999997	Secreted Factors	Matrisome-associated
TNFSF9	2.5231	Secreted Factors	Matrisome-associated
CLEC4M	2.984	ECM-affiliated Proteins	Matrisome-associated
ANGPTL4	2.4147	Secreted Factors	Matrisome-associated
CLEC17A	2.4802	ECM-affiliated Proteins	Matrisome-associated
GDF15	4.4364	Secreted Factors	Matrisome-associated
CILP2	4.6745	ECM Glycoproteins	Core matrisome
LRG1	4.0594	ECM Glycoproteins	Core matrisome
CLEC4G	3.1721	ECM-affiliated Proteins	Matrisome-associated
PODNL1	3.3697	Proteoglycans	Core matrisome
CRLF1	4.6295	Secreted Factors	Matrisome-associated
COMP	4.8314	ECM Glycoproteins	Core matrisome
LGI4	2.8309	ECM Glycoproteins	Core matrisome
LGALS4	3.2350999999999996	ECM-affiliated Proteins	Matrisome-associated
TGM3	3.4427	ECM Regulators	Matrisome-associated
MMP24	2.0312	ECM Regulators	Matrisome-associated
WISP2	2.8189	ECM Glycoproteins	Core matrisome
MMP9	2.0475	ECM Regulators	Matrisome-associated
RSPO4	3.6352999999999995	ECM Glycoproteins	Core matrisome
ADAM33	3.1923000000000004	ECM Regulators	Matrisome-associated
CST2	2.9324000000000003	ECM Regulators	Matrisome-associated
MATN4	2.6353	ECM Glycoproteins	Core matrisome
CBLN4	2.7057	Secreted Factors	Matrisome-associated
ADAMTS1	2.3202000000000003	ECM Regulators	Matrisome-associated
SERPIND1	6.6475	ECM Regulators	Matrisome-associated
MMP11	6.9815000000000005	ECM Regulators	Matrisome-associated
TIMP3	2.7871999999999995	ECM Regulators	Matrisome-associated
FBLN1	2.6178	ECM Glycoproteins	Core matrisome
CRELD2	2.0742999999999996	ECM Glycoproteins	Core matrisome
OSM	2.0345	Secreted Factors	Matrisome-associated
ELFN2	2.4385000000000003	ECM-affiliated Proteins	Matrisome-associated
SCUBE1	2.9885	Secreted Factors	Matrisome-associated
AMELX	3.6452999999999998	ECM Glycoproteins	Core matrisome
TIMP1	2.0468	ECM Regulators	Matrisome-associated
COL4A5	2.1226000000000003	Collagens	Core matrisome
SRPX	2.7958	ECM Glycoproteins	Core matrisome
COL4A6	3.2676	Collagens	Core matrisome
CHRDL1	2.9852999999999996	Secreted Factors	Matrisome-associated
GPC3	2.5665999999999998	ECM-affiliated Proteins	Matrisome-associated
