name	prize	Category	Division
BCAN	2.6036	Proteoglycans	Core matrisome
FCN3	2.303	ECM-affiliated Proteins	Matrisome-associated
ITLN2	3.0945	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	3.4589000000000003	ECM Regulators	Matrisome-associated
TNR	2.8846	ECM Glycoproteins	Core matrisome
VIT	2.8348	ECM Glycoproteins	Core matrisome
INHBB	2.0669	Secreted Factors	Matrisome-associated
VWC2L	2.0911	Secreted Factors	Matrisome-associated
IGFBP2	3.6927	ECM Glycoproteins	Core matrisome
WNT10A	2.2492	Secreted Factors	Matrisome-associated
SDC1	2.0837000000000003	ECM-affiliated Proteins	Matrisome-associated
C1QL2	5.9071	ECM-affiliated Proteins	Matrisome-associated
CLEC3B	2.5692000000000004	ECM-affiliated Proteins	Matrisome-associated
ZPLD1	3.6761	ECM Glycoproteins	Core matrisome
KNG1	3.4835000000000003	ECM Regulators	Matrisome-associated
HYAL1	2.1822999999999997	ECM Regulators	Matrisome-associated
SEMA3G	2.8512000000000004	ECM-affiliated Proteins	Matrisome-associated
MUC13	3.8099999999999996	ECM-affiliated Proteins	Matrisome-associated
PCOLCE2	3.6307	ECM Glycoproteins	Core matrisome
MASP1	2.5519	ECM Regulators	Matrisome-associated
CXCL6	2.6761	Secreted Factors	Matrisome-associated
CXCL13	4.656000000000001	Secreted Factors	Matrisome-associated
DSPP	2.2611000000000003	ECM Glycoproteins	Core matrisome
DMP1	2.4131	ECM Glycoproteins	Core matrisome
SPP1	2.6099	ECM Glycoproteins	Core matrisome
HHIP	2.0039999999999996	Secreted Factors	Matrisome-associated
FGB	2.0912	ECM Glycoproteins	Core matrisome
ADAM29	2.7941999999999996	ECM Regulators	Matrisome-associated
FGFBP2	2.9327	Secreted Factors	Matrisome-associated
FREM3	2.4787	ECM-affiliated Proteins	Matrisome-associated
SFRP2	3.3208	Secreted Factors	Matrisome-associated
FGA	2.4237	ECM Glycoproteins	Core matrisome
ADAMTS16	2.3554999999999997	ECM Regulators	Matrisome-associated
IL13	2.5405	Secreted Factors	Matrisome-associated
HAPLN1	2.2527999999999997	Proteoglycans	Core matrisome
CXCL14	2.0088000000000004	Secreted Factors	Matrisome-associated
MUC21	3.2431	ECM-affiliated Proteins	Matrisome-associated
PLG	2.9088000000000003	ECM Regulators	Matrisome-associated
COL9A1	4.0912	Collagens	Core matrisome
IL6	2.6186999999999996	Secreted Factors	Matrisome-associated
MUC3A	9.1772	ECM-affiliated Proteins	Matrisome-associated
MUC12	2.8855	ECM-affiliated Proteins	Matrisome-associated
MUC17	3.9981	ECM-affiliated Proteins	Matrisome-associated
CLEC5A	2.1073999999999997	ECM-affiliated Proteins	Matrisome-associated
SFTPC	2.0526999999999997	ECM-affiliated Proteins	Matrisome-associated
COLEC10	2.7161999999999997	ECM-affiliated Proteins	Matrisome-associated
NOV	3.7149	ECM Glycoproteins	Core matrisome
FGF20	4.0453	Secreted Factors	Matrisome-associated
LGI3	2.1484	ECM Glycoproteins	Core matrisome
SFRP1	2.0787	Secreted Factors	Matrisome-associated
GDF6	3.0787	Secreted Factors	Matrisome-associated
COL22A1	2.6761	Collagens	Core matrisome
HMCN2	2.0481	ECM Glycoproteins	Core matrisome
IGFBPL1	2.0232	ECM Glycoproteins	Core matrisome
OGN	2.0892000000000004	Proteoglycans	Core matrisome
TNFSF15	2.3079	Secreted Factors	Matrisome-associated
ANXA8L1	2.1879	ECM-affiliated Proteins	Matrisome-associated
GDF2	2.8157	Secreted Factors	Matrisome-associated
ADAMTS14	2.0379	ECM Regulators	Matrisome-associated
OIT3	2.4557	ECM Glycoproteins	Core matrisome
NRG3	3.0787000000000004	Secreted Factors	Matrisome-associated
LGI1	3.6093	ECM Glycoproteins	Core matrisome
HABP2	5.980700000000001	ECM Regulators	Matrisome-associated
COL17A1	5.8597	Collagens	Core matrisome
NELL1	3.0911999999999997	ECM Glycoproteins	Core matrisome
IGF2	2.9581999999999997	Secreted Factors	Matrisome-associated
MMP1	6.2205	ECM Regulators	Matrisome-associated
MMP3	2.0911999999999997	ECM Regulators	Matrisome-associated
MMP13	4.8327	ECM Regulators	Matrisome-associated
IGFBP6	2.7423	ECM Glycoproteins	Core matrisome
IL23A	2.1974	Secreted Factors	Matrisome-associated
MFAP5	5.132	ECM Glycoproteins	Core matrisome
ADAMTS20	2.1268000000000002	ECM Regulators	Matrisome-associated
COL2A1	3.2809999999999997	Collagens	Core matrisome
DHH	2.1015	Secreted Factors	Matrisome-associated
IL22	2.0911999999999997	Secreted Factors	Matrisome-associated
F7	2.0911999999999997	ECM Regulators	Matrisome-associated
POSTN	3.1133	ECM Glycoproteins	Core matrisome
SERPINA10	2.2131	ECM Regulators	Matrisome-associated
SERPINA9	2.5717999999999996	ECM Regulators	Matrisome-associated
CBLN1	2.2611	Secreted Factors	Matrisome-associated
CCL2	2.2561999999999998	Secreted Factors	Matrisome-associated
SERPINB5	2.4131	ECM Regulators	Matrisome-associated
SERPINB3	5.2205	ECM Regulators	Matrisome-associated
CLEC4M	3.4448999999999996	ECM-affiliated Proteins	Matrisome-associated
GDF15	5.992199999999999	Secreted Factors	Matrisome-associated
MUC16	2.0387	ECM-affiliated Proteins	Matrisome-associated
WISP2	2.6405	ECM Glycoproteins	Core matrisome
LIF	2.3661999999999996	Secreted Factors	Matrisome-associated
OSM	2.1493999999999995	Secreted Factors	Matrisome-associated
ELFN2	3.1678	ECM-affiliated Proteins	Matrisome-associated
