name	prize	Category	Division
S100A1	2.1078	Secreted Factors	Matrisome-associated
BCAN	4.8365	Proteoglycans	Core matrisome
WNT3A	3.4863	Secreted Factors	Matrisome-associated
MFAP2	2.2505	ECM Glycoproteins	Core matrisome
FCN3	3.8768000000000002	ECM-affiliated Proteins	Matrisome-associated
RSPO1	2.6607000000000003	ECM Glycoproteins	Core matrisome
COL11A1	8.1997	Collagens	Core matrisome
NGF	2.5083	Secreted Factors	Matrisome-associated
ITLN2	2.7001	ECM-affiliated Proteins	Matrisome-associated
ADAMTS4	2.2136	ECM Regulators	Matrisome-associated
TNR	4.0227	ECM Glycoproteins	Core matrisome
WNT9A	2.158	Secreted Factors	Matrisome-associated
AGT	2.3147	ECM Regulators	Matrisome-associated
COL3A1	3.9796000000000005	Collagens	Core matrisome
INHA	4.0804	Secreted Factors	Matrisome-associated
CCL20	2.7091000000000003	Secreted Factors	Matrisome-associated
COL5A2	3.0633	Collagens	Core matrisome
IGFBP5	2.2954999999999997	ECM Glycoproteins	Core matrisome
COL6A3	2.1994999999999996	Collagens	Core matrisome
CLEC3B	2.1891999999999996	ECM-affiliated Proteins	Matrisome-associated
WNT7A	2.0667999999999997	Secreted Factors	Matrisome-associated
SEMA3G	2.6394	ECM-affiliated Proteins	Matrisome-associated
MUC13	3.6024000000000003	ECM-affiliated Proteins	Matrisome-associated
S100P	2.896	Secreted Factors	Matrisome-associated
SPP1	7.035	ECM Glycoproteins	Core matrisome
FGFBP2	2.2188	Secreted Factors	Matrisome-associated
LGI2	2.8815999999999997	ECM Glycoproteins	Core matrisome
CXCL9	2.2099	Secreted Factors	Matrisome-associated
COL25A1	4.6896	Collagens	Core matrisome
FGA	5.8039	ECM Glycoproteins	Core matrisome
ADAMTS16	4.8926	ECM Regulators	Matrisome-associated
FST	3.5302000000000002	Secreted Factors	Matrisome-associated
S100Z	2.1736	Secreted Factors	Matrisome-associated
VCAN	2.0625	Proteoglycans	Core matrisome
ESM1	2.3274	Proteoglycans	Core matrisome
SPOCK1	2.9274	Proteoglycans	Core matrisome
