name	prize	Category	Division
MMP23B	4.6923	ECM Regulators	Matrisome-associated
TINAGL1	2.8491999999999997	ECM Glycoproteins	Core matrisome
PODN	2.6755999999999998	Proteoglycans	Core matrisome
NTNG1	3.0355	ECM Glycoproteins	Core matrisome
HAPLN2	2.6668000000000003	Proteoglycans	Core matrisome
TNN	2.0294	ECM Glycoproteins	Core matrisome
PRG4	2.1448	Proteoglycans	Core matrisome
PRELP	2.9648000000000003	Proteoglycans	Core matrisome
TGFB2	2.9255	Secreted Factors	Matrisome-associated
RSPO1	4.1549	ECM Glycoproteins	Core matrisome
COL9A2	2.2497	Collagens	Core matrisome
COL11A1	4.6307	Collagens	Core matrisome
TCHHL1	2.0294	Secreted Factors	Matrisome-associated
S100A12	3.5241	Secreted Factors	Matrisome-associated
S100A4	2.4365999999999994	Secreted Factors	Matrisome-associated
S100A2	2.8468999999999998	Secreted Factors	Matrisome-associated
ITLN2	3.7593000000000005	ECM-affiliated Proteins	Matrisome-associated
DPT	2.1898	ECM Glycoproteins	Core matrisome
BRINP3	2.7338999999999998	Secreted Factors	Matrisome-associated
LEFTY1	2.6668000000000003	Secreted Factors	Matrisome-associated
LEFTY2	2.8258	Secreted Factors	Matrisome-associated
AGT	2.2721999999999998	ECM Regulators	Matrisome-associated
TPO	2.0293	Secreted Factors	Matrisome-associated
COLEC11	2.3024	ECM-affiliated Proteins	Matrisome-associated
CRIM1	2.6355999999999997	ECM Glycoproteins	Core matrisome
VIT	2.4799999999999995	ECM Glycoproteins	Core matrisome
COL3A1	2.4334999999999996	Collagens	Core matrisome
VWC2L	3.2699	Secreted Factors	Matrisome-associated
CCL20	4.3821	Secreted Factors	Matrisome-associated
FRZB	3.0036	Secreted Factors	Matrisome-associated
TGM4	2.6144	ECM Regulators	Matrisome-associated
CLEC3B	3.9299999999999997	ECM-affiliated Proteins	Matrisome-associated
TDGF1	2.2098999999999998	Secreted Factors	Matrisome-associated
ITIH3	3.1052999999999997	ECM Regulators	Matrisome-associated
COL6A6	3.1233000000000004	Collagens	Core matrisome
WNT7A	2.7973	Secreted Factors	Matrisome-associated
HYAL1	2.8310000000000004	ECM Regulators	Matrisome-associated
HYAL2	2.5063000000000004	ECM Regulators	Matrisome-associated
SEMA3G	2.4253	ECM-affiliated Proteins	Matrisome-associated
ABI3BP	2.1503	ECM Glycoproteins	Core matrisome
PLOD2	2.2870999999999997	ECM Regulators	Matrisome-associated
IGSF10	3.0438	ECM Glycoproteins	Core matrisome
MASP1	2.6957	ECM Regulators	Matrisome-associated
MUC4	7.269299999999999	ECM-affiliated Proteins	Matrisome-associated
S100P	4.1800999999999995	Secreted Factors	Matrisome-associated
C1QTNF7	4.4798	ECM-affiliated Proteins	Matrisome-associated
