name	prize	Category	Division
NTNG1	3.4998	ECM Glycoproteins	Core matrisome
FNDC7	2.0037999999999996	ECM Glycoproteins	Core matrisome
ECM1	3.3477	ECM Glycoproteins	Core matrisome
BCAN	2.4119	Proteoglycans	Core matrisome
TNN	2.0323	ECM Glycoproteins	Core matrisome
PRELP	2.2594000000000003	Proteoglycans	Core matrisome
IL19	2.4733000000000005	Secreted Factors	Matrisome-associated
IL24	2.09	Secreted Factors	Matrisome-associated
WNT3A	2.8205999999999998	Secreted Factors	Matrisome-associated
FCN3	3.4852	ECM-affiliated Proteins	Matrisome-associated
RSPO1	3.4439	ECM Glycoproteins	Core matrisome
COL9A2	2.1291	Collagens	Core matrisome
COL11A1	6.4399999999999995	Collagens	Core matrisome
NGF	3.1431	Secreted Factors	Matrisome-associated
FLG	2.5446999999999997	Secreted Factors	Matrisome-associated
S100A12	2.481	Secreted Factors	Matrisome-associated
ITLN1	5.4336	ECM-affiliated Proteins	Matrisome-associated
ITLN2	3.4916	ECM-affiliated Proteins	Matrisome-associated
TNR	3.329	ECM Glycoproteins	Core matrisome
LEFTY2	2.9347999999999996	Secreted Factors	Matrisome-associated
AGT	2.5225	ECM Regulators	Matrisome-associated
COL3A1	2.287699999999999	Collagens	Core matrisome
IGFBP2	2.1074	ECM Glycoproteins	Core matrisome
CCL20	2.1039999999999996	Secreted Factors	Matrisome-associated
IL1A	2.0409	Secreted Factors	Matrisome-associated
IHH	2.6352999999999995	Secreted Factors	Matrisome-associated
CLEC3B	3.6597	ECM-affiliated Proteins	Matrisome-associated
SEMA3B	2.747	ECM-affiliated Proteins	Matrisome-associated
ITIH3	2.7946999999999997	ECM Regulators	Matrisome-associated
ZPLD1	2.5887000000000002	ECM Glycoproteins	Core matrisome
CSTA	2.1151999999999997	ECM Regulators	Matrisome-associated
COL6A5	2.0433000000000003	Collagens	Core matrisome
COL6A6	2.6639999999999997	Collagens	Core matrisome
TIMP4	3.2314	ECM Regulators	Matrisome-associated
WNT7A	3.4336	Secreted Factors	Matrisome-associated
PLXNB1	2.0078	ECM-affiliated Proteins	Matrisome-associated
LAMB2	2.3013999999999997	ECM Glycoproteins	Core matrisome
HYAL1	2.8351000000000006	ECM Regulators	Matrisome-associated
SEMA3G	3.1173	ECM-affiliated Proteins	Matrisome-associated
MUC13	3.6431000000000004	ECM-affiliated Proteins	Matrisome-associated
IGSF10	2.8199	ECM Glycoproteins	Core matrisome
MASP1	2.7333999999999996	ECM Regulators	Matrisome-associated
MUC4	2.8640000000000003	ECM-affiliated Proteins	Matrisome-associated
S100P	2.9635000000000002	Secreted Factors	Matrisome-associated
SLIT2	2.0069	ECM Glycoproteins	Core matrisome
CXCL6	4.0774	Secreted Factors	Matrisome-associated
EREG	2.8240999999999996	Secreted Factors	Matrisome-associated
AREG	2.9421	Secreted Factors	Matrisome-associated
CXCL13	2.3106	Secreted Factors	Matrisome-associated
FRAS1	2.3997	ECM Glycoproteins	Core matrisome
ANXA3	2.0431999999999997	ECM-affiliated Proteins	Matrisome-associated
SPP1	3.4680999999999997	ECM Glycoproteins	Core matrisome
EGF	2.4010000000000002	Secreted Factors	Matrisome-associated
FGF2	2.205	Secreted Factors	Matrisome-associated
HHIP	2.4270000000000005	Secreted Factors	Matrisome-associated
FGB	3.449	ECM Glycoproteins	Core matrisome
ADAM29	2.4693000000000005	ECM Regulators	Matrisome-associated
FGFBP1	2.4627999999999997	Secreted Factors	Matrisome-associated
PF4	2.6561000000000003	Secreted Factors	Matrisome-associated
PPBP	2.0337	Secreted Factors	Matrisome-associated
CXCL5	2.3459	Secreted Factors	Matrisome-associated
CXCL3	2.2085999999999997	Secreted Factors	Matrisome-associated
COL25A1	3.1473	Collagens	Core matrisome
FREM3	2.0897	ECM-affiliated Proteins	Matrisome-associated
ADAMTS16	4.7143	ECM Regulators	Matrisome-associated
S100Z	2.4336	Secreted Factors	Matrisome-associated
THBS4	3.2146999999999997	ECM Glycoproteins	Core matrisome
ADAMTS19	3.919	ECM Regulators	Matrisome-associated
FGF18	2.1117	Secreted Factors	Matrisome-associated
FGF10	3.2736	Secreted Factors	Matrisome-associated
SEMA6A	2.4273999999999996	ECM-affiliated Proteins	Matrisome-associated
CXCL14	4.7155000000000005	Secreted Factors	Matrisome-associated
C1QTNF2	2.0394	ECM-affiliated Proteins	Matrisome-associated
SLIT3	3.0225	ECM Glycoproteins	Core matrisome
F12	2.3052	ECM Regulators	Matrisome-associated
BMP6	2.811	Secreted Factors	Matrisome-associated
MUC21	3.6079999999999997	ECM-affiliated Proteins	Matrisome-associated
MUC22	3.6432	ECM-affiliated Proteins	Matrisome-associated
EGFL8	2.5058000000000002	Secreted Factors	Matrisome-associated
TINAG	5.404	ECM Glycoproteins	Core matrisome
RSPO3	2.9509	ECM Glycoproteins	Core matrisome
TNXB	3.3127	ECM Glycoproteins	Core matrisome
BMP5	2.2137	Secreted Factors	Matrisome-associated
COL10A1	2.1799	Collagens	Core matrisome
THBS2	2.2698000000000005	ECM Glycoproteins	Core matrisome
ELFN1	2.0446	ECM-affiliated Proteins	Matrisome-associated
BMPER	3.2220999999999997	ECM Glycoproteins	Core matrisome
VWC2	3.0405999999999995	Secreted Factors	Matrisome-associated
ZP3	2.8312	ECM Glycoproteins	Core matrisome
HYAL4	2.9191	ECM Regulators	Matrisome-associated
IGFBP3	2.3451000000000004	ECM Glycoproteins	Core matrisome
CCL26	3.1107	Secreted Factors	Matrisome-associated
SEMA3D	2.7752999999999997	ECM-affiliated Proteins	Matrisome-associated
KCP	2.0403000000000002	ECM Glycoproteins	Core matrisome
FGF17	2.4335999999999998	Secreted Factors	Matrisome-associated
SFTPC	3.4398	ECM-affiliated Proteins	Matrisome-associated
NRG1	2.3163	Secreted Factors	Matrisome-associated
CTHRC1	3.2417	ECM Glycoproteins	Core matrisome
COLEC10	2.7362	ECM-affiliated Proteins	Matrisome-associated
WISP1	2.5108	ECM Glycoproteins	Core matrisome
FGF20	3.2102000000000004	Secreted Factors	Matrisome-associated
LGI3	4.0061	ECM Glycoproteins	Core matrisome
ANGPT1	2.2422999999999997	Secreted Factors	Matrisome-associated
RSPO2	2.9669	ECM Glycoproteins	Core matrisome
LAMC3	2.4398	ECM Glycoproteins	Core matrisome
FCN2	2.6967	ECM-affiliated Proteins	Matrisome-associated
FREM1	2.3584	ECM-affiliated Proteins	Matrisome-associated
IFNB1	2.8883	Secreted Factors	Matrisome-associated
CCL21	2.0517999999999996	Secreted Factors	Matrisome-associated
IGFBPL1	2.3478	ECM Glycoproteins	Core matrisome
OGN	2.3567	Proteoglycans	Core matrisome
SVEP1	2.8145	ECM Glycoproteins	Core matrisome
AMBP	3.0222	ECM Regulators	Matrisome-associated
FCN1	2.0855	ECM-affiliated Proteins	Matrisome-associated
ANXA8L1	3.0652	ECM-affiliated Proteins	Matrisome-associated
GDF10	3.0699	Secreted Factors	Matrisome-associated
NRG3	3.8122	Secreted Factors	Matrisome-associated
LGI1	2.3737	ECM Glycoproteins	Core matrisome
HABP2	2.9476999999999998	ECM Regulators	Matrisome-associated
ITIH5	2.8049	ECM Regulators	Matrisome-associated
ANXA8	3.4257	ECM-affiliated Proteins	Matrisome-associated
