name	prize	Category	Division
IL16	5.2326999999999995	Secreted Factors	Matrisome-associated
SPP1	7.4717	ECM Glycoproteins	Core matrisome
FGA	4.7588	ECM Glycoproteins	Core matrisome
ANXA2	5.1501	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.1016	Secreted Factors	Matrisome-associated
MFAP1	2.5825	ECM Glycoproteins	Core matrisome
MUC5AC	2.8805	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	4.7753	ECM Glycoproteins	Core matrisome
ANXA1	3.8489	ECM-affiliated Proteins	Matrisome-associated
PLG	5.3579	ECM Regulators	Matrisome-associated
ANXA6	5.436	ECM-affiliated Proteins	Matrisome-associated
COL17A1	4.603000000000001	Collagens	Core matrisome
MXRA5	8.5838	ECM Glycoproteins	Core matrisome
SERPINA1	3.2218999999999998	ECM Regulators	Matrisome-associated
ANXA5	6.0504	ECM-affiliated Proteins	Matrisome-associated
FNDC1	3.0133	ECM Glycoproteins	Core matrisome
LTBP1	4.5226	ECM Glycoproteins	Core matrisome
SEMA4B	5.6898	ECM-affiliated Proteins	Matrisome-associated
ADAM17	2.076	ECM Regulators	Matrisome-associated
HSPG2	2.8659	Proteoglycans	Core matrisome
COL6A3	3.0383	Collagens	Core matrisome
MUC1	2.0853	ECM-affiliated Proteins	Matrisome-associated
S100A11	2.6353999999999997	Secreted Factors	Matrisome-associated
HRNR	5.7726999999999995	Secreted Factors	Matrisome-associated
SERPINC1	3.3594999999999997	ECM Regulators	Matrisome-associated
EGLN1	3.5062999999999995	ECM Regulators	Matrisome-associated
PLXNB2	2.2300999999999997	ECM-affiliated Proteins	Matrisome-associated
ANXA3	3.2645	ECM-affiliated Proteins	Matrisome-associated
TNXB	2.9623	ECM Glycoproteins	Core matrisome
PRG4	4.0736	Proteoglycans	Core matrisome
COL3A1	5.1493	Collagens	Core matrisome
EMCN	5.069100000000001	ECM-affiliated Proteins	Matrisome-associated
MFGE8	2.8162999999999996	ECM Glycoproteins	Core matrisome
ADAMTSL3	2.3970000000000002	ECM Regulators	Matrisome-associated
SPOCK2	3.3122	Proteoglycans	Core matrisome
AGRN	3.1367000000000003	ECM Glycoproteins	Core matrisome
LAMA4	2.7202	ECM Glycoproteins	Core matrisome
FGB	2.9479	ECM Glycoproteins	Core matrisome
COL20A1	6.8084	Collagens	Core matrisome
SEMA4F	3.0318	ECM-affiliated Proteins	Matrisome-associated
S100A6	6.505599999999999	Secreted Factors	Matrisome-associated
TGFBI	2.2418	ECM Glycoproteins	Core matrisome
S100A4	2.4392	Secreted Factors	Matrisome-associated
PARM1	2.8215000000000003	ECM-affiliated Proteins	Matrisome-associated
CRELD2	2.3325	ECM Glycoproteins	Core matrisome
S100P	2.4867999999999997	Secreted Factors	Matrisome-associated
VWA3B	2.2527	ECM Glycoproteins	Core matrisome
SDC2	3.8241	ECM-affiliated Proteins	Matrisome-associated
LAMC1	3.4131	ECM Glycoproteins	Core matrisome
TECTA	2.8149	ECM Glycoproteins	Core matrisome
BGN	2.1064	Proteoglycans	Core matrisome
PPBP	2.2917	Secreted Factors	Matrisome-associated
GDF6	5.7890999999999995	Secreted Factors	Matrisome-associated
BMP4	4.4624	Secreted Factors	Matrisome-associated
SPAM1	6.9473	ECM Regulators	Matrisome-associated
S100A3	3.4273	Secreted Factors	Matrisome-associated
FGF16	9.6027	Secreted Factors	Matrisome-associated
PRG3	3.6799999999999997	Proteoglycans	Core matrisome
KY	2.4162999999999997	ECM Regulators	Matrisome-associated
