name	prize	Category	Division
IL16	5.8364	Secreted Factors	Matrisome-associated
SPP1	7.543	ECM Glycoproteins	Core matrisome
FGA	7.804600000000001	ECM Glycoproteins	Core matrisome
ANXA2	5.5306	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.3190999999999997	ECM Glycoproteins	Core matrisome
MUC5AC	2.3931	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	2.989	ECM Glycoproteins	Core matrisome
ANXA1	2.0789	ECM-affiliated Proteins	Matrisome-associated
PLG	6.8834	ECM Regulators	Matrisome-associated
ANXA6	2.5568	ECM-affiliated Proteins	Matrisome-associated
COL17A1	3.0244	Collagens	Core matrisome
MXRA5	8.791	ECM Glycoproteins	Core matrisome
SERPINA1	4.532500000000001	ECM Regulators	Matrisome-associated
TNC	4.0113	ECM Glycoproteins	Core matrisome
ZFP91	3.0366	Secreted Factors	Matrisome-associated
KNG1	4.183	ECM Regulators	Matrisome-associated
FNDC1	7.805400000000001	ECM Glycoproteins	Core matrisome
LTBP1	4.3345	ECM Glycoproteins	Core matrisome
LTBP2	4.9151	ECM Glycoproteins	Core matrisome
ADAM17	4.1042	ECM Regulators	Matrisome-associated
VCAN	7.0396	Proteoglycans	Core matrisome
IGFBP3	4.0255	ECM Glycoproteins	Core matrisome
S100A9	3.9697	Secreted Factors	Matrisome-associated
ELFN2	2.6461	ECM-affiliated Proteins	Matrisome-associated
COL6A3	3.6575	Collagens	Core matrisome
ECM2	3.7213	ECM Glycoproteins	Core matrisome
THBS2	10.937100000000001	ECM Glycoproteins	Core matrisome
MUC1	4.8181	ECM-affiliated Proteins	Matrisome-associated
VTN	2.2201	ECM Glycoproteins	Core matrisome
S100A11	3.9146	Secreted Factors	Matrisome-associated
SERPINC1	4.1386	ECM Regulators	Matrisome-associated
ANXA4	3.0978000000000003	ECM-affiliated Proteins	Matrisome-associated
SERPINA10	4.593400000000001	ECM Regulators	Matrisome-associated
FBLN1	3.6714	ECM Glycoproteins	Core matrisome
SERPINH1	6.9115	ECM Regulators	Matrisome-associated
ANXA3	3.8292	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.4795999999999996	ECM-affiliated Proteins	Matrisome-associated
F13A1	3.3758	ECM Regulators	Matrisome-associated
PRG4	5.4108	Proteoglycans	Core matrisome
COL3A1	5.4369	Collagens	Core matrisome
ITIH4	4.9456	ECM Regulators	Matrisome-associated
MFGE8	2.2893	ECM Glycoproteins	Core matrisome
ADAMTSL3	3.4318999999999997	ECM Regulators	Matrisome-associated
S100A16	4.2299999999999995	Secreted Factors	Matrisome-associated
ADAM8	4.1953000000000005	ECM Regulators	Matrisome-associated
COL1A1	3.6372999999999998	Collagens	Core matrisome
ADAMTSL4	4.5352	ECM Regulators	Matrisome-associated
VWA1	3.1475	ECM Glycoproteins	Core matrisome
FGB	3.9643	ECM Glycoproteins	Core matrisome
POSTN	6.938600000000001	ECM Glycoproteins	Core matrisome
THSD4	2.0744	ECM Glycoproteins	Core matrisome
FSTL1	2.4864	Secreted Factors	Matrisome-associated
COL20A1	3.34	Collagens	Core matrisome
PLXNA3	2.8627000000000002	ECM-affiliated Proteins	Matrisome-associated
SEMA4F	2.551	ECM-affiliated Proteins	Matrisome-associated
S100A6	5.2386	Secreted Factors	Matrisome-associated
ITIH2	2.6820000000000004	ECM Regulators	Matrisome-associated
LAMB2	2.2197	ECM Glycoproteins	Core matrisome
TGFBI	2.8329999999999997	ECM Glycoproteins	Core matrisome
IGFBP7	2.7553	ECM Glycoproteins	Core matrisome
F9	3.8022	ECM Regulators	Matrisome-associated
FBN1	2.6713	ECM Glycoproteins	Core matrisome
PRELP	3.6417	Proteoglycans	Core matrisome
WISP2	2.3319	ECM Glycoproteins	Core matrisome
SDC1	4.8431999999999995	ECM-affiliated Proteins	Matrisome-associated
MEPE	2.4164	ECM Glycoproteins	Core matrisome
CHRDL1	2.1967	Secreted Factors	Matrisome-associated
S100P	3.1218	Secreted Factors	Matrisome-associated
F13B	2.2725	ECM Regulators	Matrisome-associated
CLC	2.7477	ECM-affiliated Proteins	Matrisome-associated
PAPPA	6.865600000000001	ECM Regulators	Matrisome-associated
ANGPTL2	6.011900000000001	Secreted Factors	Matrisome-associated
SDC2	6.9342	ECM-affiliated Proteins	Matrisome-associated
ADAMTS12	2.948	ECM Regulators	Matrisome-associated
PPBP	4.1426	Secreted Factors	Matrisome-associated
ITIH1	2.5829999999999997	ECM Regulators	Matrisome-associated
ANXA7	2.8133999999999997	ECM-affiliated Proteins	Matrisome-associated
PLOD2	3.7302999999999997	ECM Regulators	Matrisome-associated
HTRA3	4.7664	ECM Regulators	Matrisome-associated
IGFBP1	4.6594	ECM Glycoproteins	Core matrisome
SULF2	3.1035	ECM Regulators	Matrisome-associated
FGF16	7.7607	Secreted Factors	Matrisome-associated
PRG3	2.7234	Proteoglycans	Core matrisome
FST	2.5472	Secreted Factors	Matrisome-associated
CRLF1	4.9532	Secreted Factors	Matrisome-associated
IL9	2.0502000000000002	Secreted Factors	Matrisome-associated
COL6A6	6.2599	Collagens	Core matrisome
FREM3	3.9579999999999997	ECM-affiliated Proteins	Matrisome-associated
GDF15	4.6301000000000005	Secreted Factors	Matrisome-associated
TLL2	2.273	ECM Regulators	Matrisome-associated
