name	prize	Category	Division
IL16	6.8427	Secreted Factors	Matrisome-associated
SPP1	6.5154	ECM Glycoproteins	Core matrisome
FGA	5.3324	ECM Glycoproteins	Core matrisome
ANXA2	5.4244	ECM-affiliated Proteins	Matrisome-associated
HCFC1	3.8685	Secreted Factors	Matrisome-associated
MFAP1	3.4886999999999997	ECM Glycoproteins	Core matrisome
SPARCL1	4.017	ECM Glycoproteins	Core matrisome
ANXA1	3.0595	ECM-affiliated Proteins	Matrisome-associated
PLG	5.1706	ECM Regulators	Matrisome-associated
ANXA6	2.4144	ECM-affiliated Proteins	Matrisome-associated
COL17A1	2.9613	Collagens	Core matrisome
MXRA5	3.4418	ECM Glycoproteins	Core matrisome
ANXA5	2.6212	ECM-affiliated Proteins	Matrisome-associated
KNG1	2.5747	ECM Regulators	Matrisome-associated
SEMA4B	3.1635999999999997	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.6925	ECM Regulators	Matrisome-associated
VCAN	4.4402	Proteoglycans	Core matrisome
HSPG2	3.0061999999999998	Proteoglycans	Core matrisome
IGFBP3	2.7656	ECM Glycoproteins	Core matrisome
SEMA4C	2.9449	ECM-affiliated Proteins	Matrisome-associated
FBLN2	2.3764	ECM Glycoproteins	Core matrisome
MUC1	2.7067	ECM-affiliated Proteins	Matrisome-associated
SERPINC1	4.1446	ECM Regulators	Matrisome-associated
SERPINA10	2.5319	ECM Regulators	Matrisome-associated
EGLN1	3.2212	ECM Regulators	Matrisome-associated
FBLN1	2.2229	ECM Glycoproteins	Core matrisome
SERPINH1	2.5382000000000002	ECM Regulators	Matrisome-associated
SERPINB1	2.2479	ECM Regulators	Matrisome-associated
ANXA3	3.0872	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.5393999999999997	ECM-affiliated Proteins	Matrisome-associated
TNXB	2.579	ECM Glycoproteins	Core matrisome
PRG4	3.2561999999999998	Proteoglycans	Core matrisome
LGALS1	4.2518	ECM-affiliated Proteins	Matrisome-associated
COL3A1	2.1593999999999998	Collagens	Core matrisome
EMCN	2.6835	ECM-affiliated Proteins	Matrisome-associated
ADAMTSL3	3.3933999999999997	ECM Regulators	Matrisome-associated
S100A13	3.3744	Secreted Factors	Matrisome-associated
SERPIND1	2.1022	ECM Regulators	Matrisome-associated
COL20A1	2.6267	Collagens	Core matrisome
S100A6	2.7083	Secreted Factors	Matrisome-associated
F9	2.1817	ECM Regulators	Matrisome-associated
PRELP	2.1525	Proteoglycans	Core matrisome
S100A4	4.3839	Secreted Factors	Matrisome-associated
CHRDL1	3.8582	Secreted Factors	Matrisome-associated
S100P	3.0857	Secreted Factors	Matrisome-associated
SDC2	2.3630999999999998	ECM-affiliated Proteins	Matrisome-associated
PPBP	2.7755	Secreted Factors	Matrisome-associated
FNDC7	2.1287000000000003	ECM Glycoproteins	Core matrisome
COL6A2	2.2434000000000003	Collagens	Core matrisome
PLOD2	2.654	ECM Regulators	Matrisome-associated
SPAM1	5.2255	ECM Regulators	Matrisome-associated
FGF16	3.0544	Secreted Factors	Matrisome-associated
PRG3	4.7282	Proteoglycans	Core matrisome
IL9	2.4837	Secreted Factors	Matrisome-associated
GDF15	2.1321	Secreted Factors	Matrisome-associated
ANGPTL7	2.0542	Secreted Factors	Matrisome-associated
