name	prize	Category	Division
IL16	5.628299999999999	Secreted Factors	Matrisome-associated
SPP1	7.8135	ECM Glycoproteins	Core matrisome
FGA	3.6238	ECM Glycoproteins	Core matrisome
ANXA2	4.2483	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.4501	ECM Glycoproteins	Core matrisome
SPARCL1	4.1309000000000005	ECM Glycoproteins	Core matrisome
PLG	3.1475999999999997	ECM Regulators	Matrisome-associated
MXRA5	6.2438	ECM Glycoproteins	Core matrisome
SERPINA1	2.4562999999999997	ECM Regulators	Matrisome-associated
TNC	2.0652000000000004	ECM Glycoproteins	Core matrisome
KNG1	2.7756	ECM Regulators	Matrisome-associated
FNDC1	2.9942	ECM Glycoproteins	Core matrisome
ADAM9	2.4869000000000003	ECM Regulators	Matrisome-associated
LTBP1	3.5549	ECM Glycoproteins	Core matrisome
VCAN	6.6754	Proteoglycans	Core matrisome
IGFBP3	4.5599	ECM Glycoproteins	Core matrisome
S100A9	2.4724	Secreted Factors	Matrisome-associated
TGM2	3.3937999999999997	ECM Regulators	Matrisome-associated
VTN	2.6324	ECM Glycoproteins	Core matrisome
S100A11	2.4951	Secreted Factors	Matrisome-associated
SERPINC1	2.2925	ECM Regulators	Matrisome-associated
SERPINA10	2.4481	ECM Regulators	Matrisome-associated
ANXA3	2.7979	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.1823	ECM-affiliated Proteins	Matrisome-associated
F13A1	2.3415	ECM Regulators	Matrisome-associated
SEMA4D	2.166	ECM-affiliated Proteins	Matrisome-associated
PRG4	3.2959	Proteoglycans	Core matrisome
S100A8	3.6892	Secreted Factors	Matrisome-associated
COL3A1	6.0525	Collagens	Core matrisome
ADAM10	2.0448	ECM Regulators	Matrisome-associated
SERPINB6	2.1709	ECM Regulators	Matrisome-associated
ADAMTSL3	4.3134	ECM Regulators	Matrisome-associated
ABI3BP	2.6308	ECM Glycoproteins	Core matrisome
PLXNC1	3.0705999999999998	ECM-affiliated Proteins	Matrisome-associated
CTF1	2.5862	Secreted Factors	Matrisome-associated
ADAM22	2.2031	ECM Regulators	Matrisome-associated
FGB	2.6134000000000004	ECM Glycoproteins	Core matrisome
S100A6	5.2905	Secreted Factors	Matrisome-associated
TGFBI	2.3996999999999997	ECM Glycoproteins	Core matrisome
CLEC4A	2.1161	ECM-affiliated Proteins	Matrisome-associated
F9	2.7649999999999997	ECM Regulators	Matrisome-associated
FBN1	5.5037	ECM Glycoproteins	Core matrisome
SDC3	2.2112	ECM-affiliated Proteins	Matrisome-associated
ANGPTL2	2.8433	Secreted Factors	Matrisome-associated
SDC2	4.7499	ECM-affiliated Proteins	Matrisome-associated
FNDC7	2.3091	ECM Glycoproteins	Core matrisome
ANXA7	6.9006	ECM-affiliated Proteins	Matrisome-associated
GDF6	3.6711	Secreted Factors	Matrisome-associated
BMP4	2.9713000000000003	Secreted Factors	Matrisome-associated
SULF2	2.9677	ECM Regulators	Matrisome-associated
SPAM1	5.9229	ECM Regulators	Matrisome-associated
FGF1	3.0949	Secreted Factors	Matrisome-associated
PRG3	4.8427999999999995	Proteoglycans	Core matrisome
CRLF1	2.222	Secreted Factors	Matrisome-associated
IL9	3.192	Secreted Factors	Matrisome-associated
COL6A6	4.134	Collagens	Core matrisome
GDF9	3.2041999999999997	Secreted Factors	Matrisome-associated
ANGPTL7	3.3083	Secreted Factors	Matrisome-associated
