name	prize	Category	Division
IL16	3.4889	Secreted Factors	Matrisome-associated
SPP1	2.7606	ECM Glycoproteins	Core matrisome
FGA	5.8752	ECM Glycoproteins	Core matrisome
ANXA2	3.7134	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.1681	ECM Glycoproteins	Core matrisome
SPARCL1	3.6281	ECM Glycoproteins	Core matrisome
PLG	2.0945	ECM Regulators	Matrisome-associated
ANXA6	2.2093	ECM-affiliated Proteins	Matrisome-associated
MXRA5	2.1386	ECM Glycoproteins	Core matrisome
SERPINA1	2.0620000000000003	ECM Regulators	Matrisome-associated
TNC	2.5156	ECM Glycoproteins	Core matrisome
ANXA5	2.0227	ECM-affiliated Proteins	Matrisome-associated
ZFP91	4.1009	Secreted Factors	Matrisome-associated
KNG1	2.1395	ECM Regulators	Matrisome-associated
LTBP1	2.3421000000000003	ECM Glycoproteins	Core matrisome
LTBP2	5.1926000000000005	ECM Glycoproteins	Core matrisome
SEMA4B	2.1424	ECM-affiliated Proteins	Matrisome-associated
S100A9	2.2779	Secreted Factors	Matrisome-associated
COL6A3	2.6448	Collagens	Core matrisome
ECM2	2.287	ECM Glycoproteins	Core matrisome
FN1	2.6879999999999997	ECM Glycoproteins	Core matrisome
MUC1	2.4728	ECM-affiliated Proteins	Matrisome-associated
VTN	3.0796	ECM Glycoproteins	Core matrisome
HRNR	3.1489000000000003	Secreted Factors	Matrisome-associated
SERPINC1	2.5371	ECM Regulators	Matrisome-associated
SERPINA10	2.208	ECM Regulators	Matrisome-associated
FBLN1	2.6837999999999997	ECM Glycoproteins	Core matrisome
ANXA3	4.8654	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.0178000000000003	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.2613000000000003	ECM Glycoproteins	Core matrisome
SEMA4D	2.5473999999999997	ECM-affiliated Proteins	Matrisome-associated
PRG4	2.7224	Proteoglycans	Core matrisome
LGALS1	2.9792	ECM-affiliated Proteins	Matrisome-associated
EMCN	6.1759	ECM-affiliated Proteins	Matrisome-associated
ADAMTSL3	2.5068	ECM Regulators	Matrisome-associated
SPOCK2	6.4983	Proteoglycans	Core matrisome
ABI3BP	3.4448	ECM Glycoproteins	Core matrisome
LAMA4	3.5016	ECM Glycoproteins	Core matrisome
FGB	3.1159	ECM Glycoproteins	Core matrisome
COL20A1	3.0857	Collagens	Core matrisome
NRG1	3.5472	Secreted Factors	Matrisome-associated
LAMB2	5.8958	ECM Glycoproteins	Core matrisome
TGFBI	2.3319	ECM Glycoproteins	Core matrisome
F9	2.9370000000000003	ECM Regulators	Matrisome-associated
PARM1	2.4493	ECM-affiliated Proteins	Matrisome-associated
S100A7	3.5019	Secreted Factors	Matrisome-associated
CHRDL1	2.2411	Secreted Factors	Matrisome-associated
VWA3B	3.3155	ECM Glycoproteins	Core matrisome
SDC2	10.788699999999999	ECM-affiliated Proteins	Matrisome-associated
TECTA	2.3239	ECM Glycoproteins	Core matrisome
FNDC7	3.8289	ECM Glycoproteins	Core matrisome
MATN3	3.9971	ECM Glycoproteins	Core matrisome
FST	2.6246	Secreted Factors	Matrisome-associated
CRLF1	2.1493	Secreted Factors	Matrisome-associated
IL9	2.1872	Secreted Factors	Matrisome-associated
KY	2.0985	ECM Regulators	Matrisome-associated
GDF9	4.709	Secreted Factors	Matrisome-associated
FREM3	5.73	ECM-affiliated Proteins	Matrisome-associated
