name	prize	Category	Division
IL16	3.8022	Secreted Factors	Matrisome-associated
SPP1	2.913900000000001	ECM Glycoproteins	Core matrisome
FGA	6.9855	ECM Glycoproteins	Core matrisome
ANXA2	4.7625	ECM-affiliated Proteins	Matrisome-associated
MUC5AC	7.6147	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	2.2729	ECM Glycoproteins	Core matrisome
PLG	4.1791	ECM Regulators	Matrisome-associated
ANXA6	3.7262	ECM-affiliated Proteins	Matrisome-associated
COL17A1	9.411999999999999	Collagens	Core matrisome
VWA5A	3.2111	ECM Glycoproteins	Core matrisome
MXRA5	2.2081	ECM Glycoproteins	Core matrisome
SERPINA1	3.1602	ECM Regulators	Matrisome-associated
TNC	4.596	ECM Glycoproteins	Core matrisome
ANXA5	2.2221	ECM-affiliated Proteins	Matrisome-associated
KNG1	3.8571	ECM Regulators	Matrisome-associated
FNDC1	4.887099999999999	ECM Glycoproteins	Core matrisome
ADAM9	2.9032999999999998	ECM Regulators	Matrisome-associated
LTBP1	2.4651	ECM Glycoproteins	Core matrisome
LTBP2	4.5714	ECM Glycoproteins	Core matrisome
SEMA4B	4.4979	ECM-affiliated Proteins	Matrisome-associated
VCAN	2.7971000000000004	Proteoglycans	Core matrisome
HSPG2	2.8145	Proteoglycans	Core matrisome
IGFBP3	2.7955	ECM Glycoproteins	Core matrisome
S100A9	4.5327	Secreted Factors	Matrisome-associated
FN1	2.9103	ECM Glycoproteins	Core matrisome
MUC1	2.0058	ECM-affiliated Proteins	Matrisome-associated
VTN	2.1945000000000006	ECM Glycoproteins	Core matrisome
SERPINC1	3.0941	ECM Regulators	Matrisome-associated
ANXA4	5.3592	ECM-affiliated Proteins	Matrisome-associated
SERPINA10	2.7599	ECM Regulators	Matrisome-associated
PLXDC2	2.3695	ECM-affiliated Proteins	Matrisome-associated
PRG4	3.4444	Proteoglycans	Core matrisome
ADAM10	5.777	ECM Regulators	Matrisome-associated
EMCN	3.8502	ECM-affiliated Proteins	Matrisome-associated
ITIH4	3.101	ECM Regulators	Matrisome-associated
SERPINB6	2.4315	ECM Regulators	Matrisome-associated
ADAMTSL3	3.0804	ECM Regulators	Matrisome-associated
SPOCK2	3.48	Proteoglycans	Core matrisome
ABI3BP	2.0342000000000002	ECM Glycoproteins	Core matrisome
LAMA4	3.0726	ECM Glycoproteins	Core matrisome
MUC21	2.5233	ECM-affiliated Proteins	Matrisome-associated
S100A16	3.2136	Secreted Factors	Matrisome-associated
PLXNC1	3.8489000000000004	ECM-affiliated Proteins	Matrisome-associated
SERPIND1	3.0786000000000002	ECM Regulators	Matrisome-associated
FGB	3.8710000000000004	ECM Glycoproteins	Core matrisome
NRG1	4.6809	Secreted Factors	Matrisome-associated
S100A6	6.0427	Secreted Factors	Matrisome-associated
LAMB2	2.3828	ECM Glycoproteins	Core matrisome
S100A7	4.8225999999999996	Secreted Factors	Matrisome-associated
S100P	4.5033	Secreted Factors	Matrisome-associated
VWA3B	5.8535	ECM Glycoproteins	Core matrisome
SDC2	4.4385	ECM-affiliated Proteins	Matrisome-associated
VWA3A	2.2655	ECM Glycoproteins	Core matrisome
TECTA	3.9489	ECM Glycoproteins	Core matrisome
FGF1	3.6586999999999996	Secreted Factors	Matrisome-associated
PRG3	2.9767	Proteoglycans	Core matrisome
KY	2.3918	ECM Regulators	Matrisome-associated
GDF9	5.0648	Secreted Factors	Matrisome-associated
