name	prize	Category	Division
IL16	5.0146999999999995	Secreted Factors	Matrisome-associated
SPP1	10.5931	ECM Glycoproteins	Core matrisome
FGA	5.8999	ECM Glycoproteins	Core matrisome
ANXA2	4.5364	ECM-affiliated Proteins	Matrisome-associated
MUC5AC	7.9697	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	4.0582	ECM Glycoproteins	Core matrisome
PLG	4.5576	ECM Regulators	Matrisome-associated
COL17A1	6.2738	Collagens	Core matrisome
VWA5A	2.2163	ECM Glycoproteins	Core matrisome
MXRA5	7.8317	ECM Glycoproteins	Core matrisome
SERPINA1	3.0478000000000005	ECM Regulators	Matrisome-associated
TNC	3.9359	ECM Glycoproteins	Core matrisome
MUC5B	6.547	ECM-affiliated Proteins	Matrisome-associated
ZFP91	2.2213	Secreted Factors	Matrisome-associated
KNG1	3.5712	ECM Regulators	Matrisome-associated
FNDC1	5.7797	ECM Glycoproteins	Core matrisome
LTBP1	5.2603	ECM Glycoproteins	Core matrisome
LTBP2	2.5606999999999998	ECM Glycoproteins	Core matrisome
SEMA4B	2.0004	ECM-affiliated Proteins	Matrisome-associated
ADAM17	2.9404000000000003	ECM Regulators	Matrisome-associated
VCAN	5.9077	Proteoglycans	Core matrisome
IGFBP3	3.4363	ECM Glycoproteins	Core matrisome
S100A9	3.7520999999999995	Secreted Factors	Matrisome-associated
ECM2	2.8758	ECM Glycoproteins	Core matrisome
TGM2	4.7266	ECM Regulators	Matrisome-associated
MUC1	3.884	ECM-affiliated Proteins	Matrisome-associated
HRNR	2.7293000000000003	Secreted Factors	Matrisome-associated
SERPINA10	5.5397	ECM Regulators	Matrisome-associated
FBLN1	2.702	ECM Glycoproteins	Core matrisome
SFTPA1	2.0876	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.4797	ECM Glycoproteins	Core matrisome
F13A1	2.3858	ECM Regulators	Matrisome-associated
PRG4	2.6841	Proteoglycans	Core matrisome
FGG	6.914899999999999	ECM Glycoproteins	Core matrisome
S100A8	3.8412	Secreted Factors	Matrisome-associated
COL3A1	8.334200000000001	Collagens	Core matrisome
EMCN	5.0577000000000005	ECM-affiliated Proteins	Matrisome-associated
SERPINB6	2.9598	ECM Regulators	Matrisome-associated
SPOCK2	2.823	Proteoglycans	Core matrisome
S100A13	3.6047000000000002	Secreted Factors	Matrisome-associated
PLXNC1	2.863	ECM-affiliated Proteins	Matrisome-associated
CTF1	3.232	Secreted Factors	Matrisome-associated
LAMB1	3.49	ECM Glycoproteins	Core matrisome
SERPIND1	2.7916	ECM Regulators	Matrisome-associated
FGB	4.758800000000001	ECM Glycoproteins	Core matrisome
POSTN	3.2803000000000004	ECM Glycoproteins	Core matrisome
FSTL1	5.695500000000001	Secreted Factors	Matrisome-associated
COL20A1	4.3993	Collagens	Core matrisome
PLXNA4	2.0616000000000003	ECM-affiliated Proteins	Matrisome-associated
NRG1	3.4253	Secreted Factors	Matrisome-associated
COL16A1	3.3091999999999997	Collagens	Core matrisome
ITIH2	3.8114999999999997	ECM Regulators	Matrisome-associated
IGFBP7	3.1185	ECM Glycoproteins	Core matrisome
CLEC4A	3.1799	ECM-affiliated Proteins	Matrisome-associated
F9	2.1273999999999997	ECM Regulators	Matrisome-associated
PRELP	2.5725000000000002	Proteoglycans	Core matrisome
S100A4	2.1681	Secreted Factors	Matrisome-associated
CRELD2	2.2191	ECM Glycoproteins	Core matrisome
S100A7	4.004	Secreted Factors	Matrisome-associated
S100P	4.7425	Secreted Factors	Matrisome-associated
ANGPTL2	5.8605	Secreted Factors	Matrisome-associated
SDC2	6.872	ECM-affiliated Proteins	Matrisome-associated
VWA3A	2.4233	ECM Glycoproteins	Core matrisome
TECTA	4.233899999999999	ECM Glycoproteins	Core matrisome
PPBP	2.6046	Secreted Factors	Matrisome-associated
FNDC7	2.0682	ECM Glycoproteins	Core matrisome
ANXA7	4.8843	ECM-affiliated Proteins	Matrisome-associated
COL6A2	2.2698	Collagens	Core matrisome
HTRA3	4.5725	ECM Regulators	Matrisome-associated
SULF2	3.6245	ECM Regulators	Matrisome-associated
FGF16	5.1464	Secreted Factors	Matrisome-associated
PRG3	3.2945	Proteoglycans	Core matrisome
