name	prize	Category	Division
IL16	4.3574	Secreted Factors	Matrisome-associated
SPP1	12.0047	ECM Glycoproteins	Core matrisome
FGA	3.8274	ECM Glycoproteins	Core matrisome
ANXA2	4.0112	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	3.1866000000000003	ECM Glycoproteins	Core matrisome
ANXA1	3.4404999999999997	ECM-affiliated Proteins	Matrisome-associated
PLG	2.5732	ECM Regulators	Matrisome-associated
COL17A1	6.0188999999999995	Collagens	Core matrisome
VWA5A	2.3555	ECM Glycoproteins	Core matrisome
MXRA5	9.4452	ECM Glycoproteins	Core matrisome
ANXA5	4.8301	ECM-affiliated Proteins	Matrisome-associated
KNG1	2.9754	ECM Regulators	Matrisome-associated
FNDC1	3.958	ECM Glycoproteins	Core matrisome
LTBP1	5.5575	ECM Glycoproteins	Core matrisome
SEMA4B	3.3537	ECM-affiliated Proteins	Matrisome-associated
VCAN	3.7799	Proteoglycans	Core matrisome
HSPG2	2.2803	Proteoglycans	Core matrisome
S100A9	4.446400000000001	Secreted Factors	Matrisome-associated
COL6A3	2.4478	Collagens	Core matrisome
MUC1	3.9792	ECM-affiliated Proteins	Matrisome-associated
S100A11	5.1751000000000005	Secreted Factors	Matrisome-associated
SERPINC1	2.8664	ECM Regulators	Matrisome-associated
SERPINH1	3.9168000000000003	ECM Regulators	Matrisome-associated
PLXNB2	2.229	ECM-affiliated Proteins	Matrisome-associated
ANXA3	2.0901	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.1536000000000004	ECM-affiliated Proteins	Matrisome-associated
TNXB	3.0999	ECM Glycoproteins	Core matrisome
PRG4	4.0408	Proteoglycans	Core matrisome
ADAM10	2.1170999999999998	ECM Regulators	Matrisome-associated
EMCN	3.6063	ECM-affiliated Proteins	Matrisome-associated
ITIH4	2.142	ECM Regulators	Matrisome-associated
ADAMTSL3	2.6721	ECM Regulators	Matrisome-associated
SPOCK2	4.4876000000000005	Proteoglycans	Core matrisome
MUC21	7.1171	ECM-affiliated Proteins	Matrisome-associated
S100A16	3.1363000000000003	Secreted Factors	Matrisome-associated
S100A13	2.7282	Secreted Factors	Matrisome-associated
CTF1	2.3895	Secreted Factors	Matrisome-associated
ADAM22	2.3548	ECM Regulators	Matrisome-associated
SERPIND1	3.3169	ECM Regulators	Matrisome-associated
PLXND1	2.1083	ECM-affiliated Proteins	Matrisome-associated
FGB	2.1138999999999997	ECM Glycoproteins	Core matrisome
FGF13	3.8900000000000006	Secreted Factors	Matrisome-associated
COL20A1	10.527800000000001	Collagens	Core matrisome
TGFBI	3.0465	ECM Glycoproteins	Core matrisome
FBN1	5.290699999999999	ECM Glycoproteins	Core matrisome
CRELD2	3.7115	ECM Glycoproteins	Core matrisome
S100P	2.9257	Secreted Factors	Matrisome-associated
CLC	2.3809	ECM-affiliated Proteins	Matrisome-associated
PAPPA	8.0237	ECM Regulators	Matrisome-associated
SDC2	5.8087	ECM-affiliated Proteins	Matrisome-associated
TECTA	2.3495	ECM Glycoproteins	Core matrisome
PPBP	2.3864000000000005	Secreted Factors	Matrisome-associated
IGFBP1	3.4553000000000003	ECM Glycoproteins	Core matrisome
SPAM1	4.6711	ECM Regulators	Matrisome-associated
FST	2.9337	Secreted Factors	Matrisome-associated
COL6A6	4.3932	Collagens	Core matrisome
ADAMTS3	3.3743	ECM Regulators	Matrisome-associated
KY	2.6085	ECM Regulators	Matrisome-associated
GDF9	2.7041999999999997	Secreted Factors	Matrisome-associated
FREM3	2.117	ECM-affiliated Proteins	Matrisome-associated
NTN1	2.3183999999999996	ECM Glycoproteins	Core matrisome
