name	prize	Category	Division
IL16	5.5175	Secreted Factors	Matrisome-associated
SPP1	8.3412	ECM Glycoproteins	Core matrisome
FGA	3.8283	ECM Glycoproteins	Core matrisome
ANXA2	4.4782	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.0869	ECM Glycoproteins	Core matrisome
MUC5AC	4.0625	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	3.1009	ECM Glycoproteins	Core matrisome
ANXA1	2.0315	ECM-affiliated Proteins	Matrisome-associated
PLG	4.4258	ECM Regulators	Matrisome-associated
COL17A1	2.2478999999999996	Collagens	Core matrisome
VWA5A	2.0465	ECM Glycoproteins	Core matrisome
MXRA5	5.1513	ECM Glycoproteins	Core matrisome
TNC	2.6661	ECM Glycoproteins	Core matrisome
FNDC1	4.5789	ECM Glycoproteins	Core matrisome
ADAM9	2.5237	ECM Regulators	Matrisome-associated
SEMA4B	4.9688	ECM-affiliated Proteins	Matrisome-associated
VCAN	3.6362	Proteoglycans	Core matrisome
HSPG2	2.3891999999999998	Proteoglycans	Core matrisome
IGFBP3	2.2236000000000002	ECM Glycoproteins	Core matrisome
S100A9	3.2384	Secreted Factors	Matrisome-associated
SEMA4C	2.3148	ECM-affiliated Proteins	Matrisome-associated
COL6A3	5.3329	Collagens	Core matrisome
ECM2	4.3083	ECM Glycoproteins	Core matrisome
TGM2	3.6751	ECM Regulators	Matrisome-associated
FN1	2.0059	ECM Glycoproteins	Core matrisome
S100A11	2.492	Secreted Factors	Matrisome-associated
SERPINC1	3.2507	ECM Regulators	Matrisome-associated
SERPINA10	2.955	ECM Regulators	Matrisome-associated
EGLN1	2.1858	ECM Regulators	Matrisome-associated
FBLN1	7.5424	ECM Glycoproteins	Core matrisome
PLXNB2	2.2351	ECM-affiliated Proteins	Matrisome-associated
ANXA3	3.7365000000000004	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.9614	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	3.4165	ECM Glycoproteins	Core matrisome
TNXB	4.4157	ECM Glycoproteins	Core matrisome
PRG4	2.7104	Proteoglycans	Core matrisome
FGG	3.8744	ECM Glycoproteins	Core matrisome
GREM1	2.0558	ECM-affiliated Proteins	Matrisome-associated
SFTPB	2.5732999999999997	ECM-affiliated Proteins	Matrisome-associated
COL3A1	2.2266	Collagens	Core matrisome
EMCN	2.1064	ECM-affiliated Proteins	Matrisome-associated
ADAMTSL3	2.4185	ECM Regulators	Matrisome-associated
SPOCK2	2.8974	Proteoglycans	Core matrisome
ABI3BP	2.0178000000000003	ECM Glycoproteins	Core matrisome
S100A13	5.819	Secreted Factors	Matrisome-associated
ADAM22	3.5387	ECM Regulators	Matrisome-associated
VWA1	2.5953	ECM Glycoproteins	Core matrisome
FSTL1	2.4612	Secreted Factors	Matrisome-associated
S100A6	3.1882	Secreted Factors	Matrisome-associated
F9	3.0242	ECM Regulators	Matrisome-associated
FBN1	4.352499999999999	ECM Glycoproteins	Core matrisome
SDC3	2.62	ECM-affiliated Proteins	Matrisome-associated
CRELD2	2.132	ECM Glycoproteins	Core matrisome
CHRDL1	3.8313	Secreted Factors	Matrisome-associated
S100P	2.4009	Secreted Factors	Matrisome-associated
PAPPA	5.0123999999999995	ECM Regulators	Matrisome-associated
SDC2	4.3247	ECM-affiliated Proteins	Matrisome-associated
TECTA	2.7960000000000003	ECM Glycoproteins	Core matrisome
ADAM28	4.7531	ECM Regulators	Matrisome-associated
BMP4	2.274	Secreted Factors	Matrisome-associated
PRG3	6.964	Proteoglycans	Core matrisome
FST	3.2371	Secreted Factors	Matrisome-associated
IL9	2.5277	Secreted Factors	Matrisome-associated
COL6A6	3.6871	Collagens	Core matrisome
ANGPTL7	2.8609999999999998	Secreted Factors	Matrisome-associated
TLL2	2.4622	ECM Regulators	Matrisome-associated
