name	prize	Category	Division
IL16	5.2184	Secreted Factors	Matrisome-associated
SPP1	9.8041	ECM Glycoproteins	Core matrisome
FGA	3.6176	ECM Glycoproteins	Core matrisome
ANXA2	5.6107	ECM-affiliated Proteins	Matrisome-associated
MFAP1	3.0369	ECM Glycoproteins	Core matrisome
SPARCL1	3.3979	ECM Glycoproteins	Core matrisome
ANXA1	3.4346	ECM-affiliated Proteins	Matrisome-associated
PLG	3.8291999999999997	ECM Regulators	Matrisome-associated
ANXA6	3.8535	ECM-affiliated Proteins	Matrisome-associated
COL17A1	2.2551	Collagens	Core matrisome
MXRA5	4.2773	ECM Glycoproteins	Core matrisome
TNC	3.643	ECM Glycoproteins	Core matrisome
ZFP91	3.0915999999999997	Secreted Factors	Matrisome-associated
KNG1	3.2776	ECM Regulators	Matrisome-associated
FNDC1	2.7673000000000005	ECM Glycoproteins	Core matrisome
LTBP1	2.0791999999999997	ECM Glycoproteins	Core matrisome
LTBP2	5.2958	ECM Glycoproteins	Core matrisome
SEMA4B	4.3126	ECM-affiliated Proteins	Matrisome-associated
ADAM17	2.4839	ECM Regulators	Matrisome-associated
VCAN	4.2588	Proteoglycans	Core matrisome
HSPG2	2.4579	Proteoglycans	Core matrisome
IGFBP3	2.5690999999999997	ECM Glycoproteins	Core matrisome
S100A9	3.5826	Secreted Factors	Matrisome-associated
TGM2	2.0537	ECM Regulators	Matrisome-associated
MUC1	3.8754	ECM-affiliated Proteins	Matrisome-associated
VTN	2.4611	ECM Glycoproteins	Core matrisome
SERPINC1	2.1858	ECM Regulators	Matrisome-associated
ANXA4	2.3371	ECM-affiliated Proteins	Matrisome-associated
FBLN1	4.0418	ECM Glycoproteins	Core matrisome
SERPINH1	3.8232	ECM Regulators	Matrisome-associated
ANXA3	3.5912999999999995	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	4.2796	ECM-affiliated Proteins	Matrisome-associated
SEMA4D	2.3156	ECM-affiliated Proteins	Matrisome-associated
FGG	3.1017	ECM Glycoproteins	Core matrisome
EMCN	4.38	ECM-affiliated Proteins	Matrisome-associated
ITIH4	3.294	ECM Regulators	Matrisome-associated
ADAMTSL3	2.9501999999999997	ECM Regulators	Matrisome-associated
ABI3BP	2.0376000000000003	ECM Glycoproteins	Core matrisome
MUC21	7.5331	ECM-affiliated Proteins	Matrisome-associated
S100A16	4.7943	Secreted Factors	Matrisome-associated
PLXNC1	4.3416	ECM-affiliated Proteins	Matrisome-associated
CTF1	3.3512	Secreted Factors	Matrisome-associated
ADAM22	2.0371	ECM Regulators	Matrisome-associated
PLXND1	2.4739	ECM-affiliated Proteins	Matrisome-associated
SFTA2	4.378299999999999	ECM-affiliated Proteins	Matrisome-associated
F9	2.5635	ECM Regulators	Matrisome-associated
FBN1	3.6004	ECM Glycoproteins	Core matrisome
S100A7	2.9087	Secreted Factors	Matrisome-associated
PAPPA	2.3702	ECM Regulators	Matrisome-associated
SDC2	7.0335	ECM-affiliated Proteins	Matrisome-associated
TSKU	2.0785	ECM Glycoproteins	Core matrisome
PPBP	3.5442	Secreted Factors	Matrisome-associated
ANXA7	3.4395	ECM-affiliated Proteins	Matrisome-associated
ADAM28	2.0158	ECM Regulators	Matrisome-associated
SPAM1	6.1242	ECM Regulators	Matrisome-associated
FGF1	2.2523	Secreted Factors	Matrisome-associated
FGF16	2.5262000000000002	Secreted Factors	Matrisome-associated
PRG3	6.0861	Proteoglycans	Core matrisome
FST	3.6693	Secreted Factors	Matrisome-associated
CRLF1	3.7633	Secreted Factors	Matrisome-associated
IL9	2.2692	Secreted Factors	Matrisome-associated
ADAMTS3	3.0128	ECM Regulators	Matrisome-associated
