name	prize	Category	Division
IL16	5.1625	Secreted Factors	Matrisome-associated
SPP1	5.537	ECM Glycoproteins	Core matrisome
FGA	5.7804	ECM Glycoproteins	Core matrisome
ANXA2	4.525399999999999	ECM-affiliated Proteins	Matrisome-associated
MFAP1	3.0204	ECM Glycoproteins	Core matrisome
SPARCL1	4.6913	ECM Glycoproteins	Core matrisome
ANXA1	4.1106	ECM-affiliated Proteins	Matrisome-associated
PLG	3.5267	ECM Regulators	Matrisome-associated
COL17A1	6.4931	Collagens	Core matrisome
MXRA5	2.9656	ECM Glycoproteins	Core matrisome
TNC	2.8392	ECM Glycoproteins	Core matrisome
ZFP91	4.5161	Secreted Factors	Matrisome-associated
KNG1	2.2099	ECM Regulators	Matrisome-associated
FNDC1	4.433	ECM Glycoproteins	Core matrisome
ADAM9	2.2526	ECM Regulators	Matrisome-associated
LTBP1	3.4692000000000003	ECM Glycoproteins	Core matrisome
LTBP2	3.1918	ECM Glycoproteins	Core matrisome
ADAM17	2.9849	ECM Regulators	Matrisome-associated
VCAN	3.6292999999999997	Proteoglycans	Core matrisome
HSPG2	2.9153	Proteoglycans	Core matrisome
IGFBP3	2.5177	ECM Glycoproteins	Core matrisome
ELFN2	2.0751	ECM-affiliated Proteins	Matrisome-associated
TGM2	2.4325	ECM Regulators	Matrisome-associated
MUC1	3.331	ECM-affiliated Proteins	Matrisome-associated
SERPINC1	2.4112999999999998	ECM Regulators	Matrisome-associated
ANXA3	2.2564	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	4.1439	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.5444	ECM Glycoproteins	Core matrisome
F13A1	2.7645999999999997	ECM Regulators	Matrisome-associated
S100A8	5.841200000000001	Secreted Factors	Matrisome-associated
COL3A1	2.5315	Collagens	Core matrisome
SERPINB6	2.5702	ECM Regulators	Matrisome-associated
ADAMTSL3	2.5814000000000004	ECM Regulators	Matrisome-associated
SPOCK2	4.8247	Proteoglycans	Core matrisome
MUC21	7.647500000000001	ECM-affiliated Proteins	Matrisome-associated
S100A16	4.1538	Secreted Factors	Matrisome-associated
VWA1	2.5358	ECM Glycoproteins	Core matrisome
SERPIND1	2.787	ECM Regulators	Matrisome-associated
PLXND1	3.3761	ECM-affiliated Proteins	Matrisome-associated
FGB	2.1773	ECM Glycoproteins	Core matrisome
POSTN	3.0403	ECM Glycoproteins	Core matrisome
THSD4	2.1992000000000003	ECM Glycoproteins	Core matrisome
F9	2.3983	ECM Regulators	Matrisome-associated
FBN1	2.8824	ECM Glycoproteins	Core matrisome
SDC1	3.9461000000000004	ECM-affiliated Proteins	Matrisome-associated
CRELD2	2.6426	ECM Glycoproteins	Core matrisome
CHRDL1	2.3544	Secreted Factors	Matrisome-associated
ANGPTL2	2.4203	Secreted Factors	Matrisome-associated
SDC2	5.9994	ECM-affiliated Proteins	Matrisome-associated
TECTA	3.7639	ECM Glycoproteins	Core matrisome
FNDC7	4.0246	ECM Glycoproteins	Core matrisome
ANXA7	6.1281	ECM-affiliated Proteins	Matrisome-associated
GDF6	3.7794000000000003	Secreted Factors	Matrisome-associated
IGFBP1	3.8983000000000003	ECM Glycoproteins	Core matrisome
SPAM1	4.1175	ECM Regulators	Matrisome-associated
PRG3	3.3174	Proteoglycans	Core matrisome
FST	2.0795	Secreted Factors	Matrisome-associated
IL9	3.567	Secreted Factors	Matrisome-associated
COL6A6	7.200200000000001	Collagens	Core matrisome
NTN1	3.4926999999999997	ECM Glycoproteins	Core matrisome
