name	prize	Category	Division
IL16	7.9544999999999995	Secreted Factors	Matrisome-associated
SPP1	7.0359	ECM Glycoproteins	Core matrisome
FGA	2.4903	ECM Glycoproteins	Core matrisome
ANXA2	3.948	ECM-affiliated Proteins	Matrisome-associated
MFAP1	7.086	ECM Glycoproteins	Core matrisome
SPARCL1	6.5443	ECM Glycoproteins	Core matrisome
PLG	4.9785	ECM Regulators	Matrisome-associated
COL17A1	3.5711	Collagens	Core matrisome
MXRA5	4.9983	ECM Glycoproteins	Core matrisome
FNDC1	6.362500000000001	ECM Glycoproteins	Core matrisome
LTBP1	2.8206	ECM Glycoproteins	Core matrisome
SEMA4B	3.0241000000000002	ECM-affiliated Proteins	Matrisome-associated
ADAM17	4.6579	ECM Regulators	Matrisome-associated
VCAN	5.412000000000001	Proteoglycans	Core matrisome
IGFBP3	2.7795	ECM Glycoproteins	Core matrisome
FBLN2	2.7818	ECM Glycoproteins	Core matrisome
ECM2	2.545	ECM Glycoproteins	Core matrisome
TGM2	2.4062	ECM Regulators	Matrisome-associated
THBS2	3.5369	ECM Glycoproteins	Core matrisome
MUC1	3.8677	ECM-affiliated Proteins	Matrisome-associated
VTN	2.2194000000000003	ECM Glycoproteins	Core matrisome
HRNR	2.8574	Secreted Factors	Matrisome-associated
SERPINH1	3.6237999999999997	ECM Regulators	Matrisome-associated
ANXA3	3.2739	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.9046000000000003	ECM-affiliated Proteins	Matrisome-associated
TNXB	2.5393	ECM Glycoproteins	Core matrisome
PRG4	2.3724	Proteoglycans	Core matrisome
SFTPB	4.0265	ECM-affiliated Proteins	Matrisome-associated
LGALS1	2.3657000000000004	ECM-affiliated Proteins	Matrisome-associated
S100A8	2.0032	Secreted Factors	Matrisome-associated
COL3A1	6.3952	Collagens	Core matrisome
EMCN	4.6798	ECM-affiliated Proteins	Matrisome-associated
AGRN	3.3293	ECM Glycoproteins	Core matrisome
MUC21	6.9844	ECM-affiliated Proteins	Matrisome-associated
S100A16	2.3968000000000003	Secreted Factors	Matrisome-associated
PLXNC1	2.1662	ECM-affiliated Proteins	Matrisome-associated
COL1A1	2.2968	Collagens	Core matrisome
LAMA3	2.0645000000000002	ECM Glycoproteins	Core matrisome
FSTL1	2.4047	Secreted Factors	Matrisome-associated
FBN1	3.6639	ECM Glycoproteins	Core matrisome
SDC3	2.3286	ECM-affiliated Proteins	Matrisome-associated
PARM1	3.4184	ECM-affiliated Proteins	Matrisome-associated
CHRDL1	4.7108	Secreted Factors	Matrisome-associated
S100P	5.7964	Secreted Factors	Matrisome-associated
VWA3B	2.1164	ECM Glycoproteins	Core matrisome
ANGPTL2	2.824	Secreted Factors	Matrisome-associated
ANGPT2	2.238	Secreted Factors	Matrisome-associated
SDC2	6.7707999999999995	ECM-affiliated Proteins	Matrisome-associated
BGN	2.033	Proteoglycans	Core matrisome
ADAMTS12	2.1275	ECM Regulators	Matrisome-associated
PPBP	2.7142	Secreted Factors	Matrisome-associated
FNDC7	3.2287000000000003	ECM Glycoproteins	Core matrisome
ANXA7	6.5898	ECM-affiliated Proteins	Matrisome-associated
COL19A1	3.8037000000000005	Collagens	Core matrisome
SULF2	2.9562	ECM Regulators	Matrisome-associated
PRG3	4.6164	Proteoglycans	Core matrisome
FST	2.2876	Secreted Factors	Matrisome-associated
IL9	3.912	Secreted Factors	Matrisome-associated
GDF9	5.6414	Secreted Factors	Matrisome-associated
FREM3	5.553800000000001	ECM-affiliated Proteins	Matrisome-associated
