name	prize	Category	Division
IL16	5.7439	Secreted Factors	Matrisome-associated
SPP1	5.4998000000000005	ECM Glycoproteins	Core matrisome
FGA	7.4657	ECM Glycoproteins	Core matrisome
ANXA2	7.2889	ECM-affiliated Proteins	Matrisome-associated
MFAP1	3.2942	ECM Glycoproteins	Core matrisome
SPARCL1	7.3476	ECM Glycoproteins	Core matrisome
ANXA1	3.3498	ECM-affiliated Proteins	Matrisome-associated
PLG	8.0295	ECM Regulators	Matrisome-associated
COL17A1	2.1317	Collagens	Core matrisome
VWA5A	2.5561000000000003	ECM Glycoproteins	Core matrisome
MXRA5	7.2928999999999995	ECM Glycoproteins	Core matrisome
SERPINA1	3.4169	ECM Regulators	Matrisome-associated
TNC	2.8331999999999997	ECM Glycoproteins	Core matrisome
ANXA5	2.4392	ECM-affiliated Proteins	Matrisome-associated
ZFP91	3.0397	Secreted Factors	Matrisome-associated
KNG1	5.9978	ECM Regulators	Matrisome-associated
FNDC1	6.7668	ECM Glycoproteins	Core matrisome
ADAM17	3.9992	ECM Regulators	Matrisome-associated
VCAN	4.8675999999999995	Proteoglycans	Core matrisome
HSPG2	2.0897	Proteoglycans	Core matrisome
ELFN2	3.4556	ECM-affiliated Proteins	Matrisome-associated
ECM2	2.8223000000000003	ECM Glycoproteins	Core matrisome
THBS2	5.3491	ECM Glycoproteins	Core matrisome
MUC1	3.8615	ECM-affiliated Proteins	Matrisome-associated
VTN	4.4619	ECM Glycoproteins	Core matrisome
S100A11	3.2622999999999998	Secreted Factors	Matrisome-associated
SERPINC1	6.0287	ECM Regulators	Matrisome-associated
SERPINA10	3.5595	ECM Regulators	Matrisome-associated
EGLN1	5.5665	ECM Regulators	Matrisome-associated
SERPINH1	3.6972	ECM Regulators	Matrisome-associated
ANXA3	5.938000000000001	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.385	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.1538	ECM Glycoproteins	Core matrisome
F13A1	3.2317	ECM Regulators	Matrisome-associated
SEMA4D	2.091	ECM-affiliated Proteins	Matrisome-associated
PRG4	7.5011	Proteoglycans	Core matrisome
LGALS1	3.3354	ECM-affiliated Proteins	Matrisome-associated
COL3A1	4.7986	Collagens	Core matrisome
ITIH4	6.8686	ECM Regulators	Matrisome-associated
ADAMTSL3	5.7375	ECM Regulators	Matrisome-associated
SPOCK2	7.5916	Proteoglycans	Core matrisome
MUC21	4.0714	ECM-affiliated Proteins	Matrisome-associated
S100A13	4.8434	Secreted Factors	Matrisome-associated
PLXNC1	5.2293	ECM-affiliated Proteins	Matrisome-associated
COL1A1	2.7085	Collagens	Core matrisome
VWA1	3.1242	ECM Glycoproteins	Core matrisome
SERPIND1	4.9369	ECM Regulators	Matrisome-associated
PLXND1	4.8736	ECM-affiliated Proteins	Matrisome-associated
POSTN	2.5989	ECM Glycoproteins	Core matrisome
THSD4	2.1086	ECM Glycoproteins	Core matrisome
NRG1	7.2014	Secreted Factors	Matrisome-associated
S100A6	3.6344999999999996	Secreted Factors	Matrisome-associated
ITIH2	4.2569	ECM Regulators	Matrisome-associated
LAMB2	2.9232	ECM Glycoproteins	Core matrisome
TGFBI	3.3311	ECM Glycoproteins	Core matrisome
F9	6.4006	ECM Regulators	Matrisome-associated
S100A4	3.5622	Secreted Factors	Matrisome-associated
SDC1	2.5622000000000003	ECM-affiliated Proteins	Matrisome-associated
CHRDL1	4.6163	Secreted Factors	Matrisome-associated
PAPPA	3.9217	ECM Regulators	Matrisome-associated
ANGPT2	2.4455	Secreted Factors	Matrisome-associated
SDC2	8.9306	ECM-affiliated Proteins	Matrisome-associated
HMCN2	2.7558	ECM Glycoproteins	Core matrisome
PPBP	3.328	Secreted Factors	Matrisome-associated
ANXA7	3.2983	ECM-affiliated Proteins	Matrisome-associated
COL6A2	2.9920999999999998	Collagens	Core matrisome
SPAM1	6.4613	ECM Regulators	Matrisome-associated
FGF1	2.375	Secreted Factors	Matrisome-associated
PRG3	4.7756	Proteoglycans	Core matrisome
IL9	2.6863	Secreted Factors	Matrisome-associated
