name	prize	Category	Division
IL16	4.2286	Secreted Factors	Matrisome-associated
SPP1	9.3627	ECM Glycoproteins	Core matrisome
FGA	7.233	ECM Glycoproteins	Core matrisome
ANXA2	5.3735	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.3152	Secreted Factors	Matrisome-associated
MFAP1	3.2374	ECM Glycoproteins	Core matrisome
MUC5AC	2.9367	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	3.7527999999999997	ECM Glycoproteins	Core matrisome
PLG	4.245699999999999	ECM Regulators	Matrisome-associated
ANXA6	2.1188000000000002	ECM-affiliated Proteins	Matrisome-associated
COL17A1	8.1977	Collagens	Core matrisome
MXRA5	3.7193000000000005	ECM Glycoproteins	Core matrisome
SERPINA1	2.3912	ECM Regulators	Matrisome-associated
TNC	4.5892	ECM Glycoproteins	Core matrisome
ZFP91	4.1093	Secreted Factors	Matrisome-associated
KNG1	3.0941	ECM Regulators	Matrisome-associated
LTBP1	3.0919	ECM Glycoproteins	Core matrisome
LTBP2	9.0491	ECM Glycoproteins	Core matrisome
ADAM17	3.915	ECM Regulators	Matrisome-associated
HSPG2	3.213	Proteoglycans	Core matrisome
IGFBP3	2.7123999999999997	ECM Glycoproteins	Core matrisome
ELFN2	3.401	ECM-affiliated Proteins	Matrisome-associated
FBLN2	2.073	ECM Glycoproteins	Core matrisome
COL6A3	2.0391	Collagens	Core matrisome
ECM2	2.5004999999999997	ECM Glycoproteins	Core matrisome
TGM2	3.9504	ECM Regulators	Matrisome-associated
THBS2	4.3383	ECM Glycoproteins	Core matrisome
MUC1	4.2148	ECM-affiliated Proteins	Matrisome-associated
VTN	3.6445	ECM Glycoproteins	Core matrisome
S100A11	2.0471	Secreted Factors	Matrisome-associated
SERPINC1	2.1143	ECM Regulators	Matrisome-associated
FBLN1	5.6929	ECM Glycoproteins	Core matrisome
SERPINH1	4.998	ECM Regulators	Matrisome-associated
PLXNB2	2.3339	ECM-affiliated Proteins	Matrisome-associated
SEMA4D	2.8871000000000002	ECM-affiliated Proteins	Matrisome-associated
PRG4	2.5858999999999996	Proteoglycans	Core matrisome
LGALS1	2.6852	ECM-affiliated Proteins	Matrisome-associated
COL3A1	2.1895999999999995	Collagens	Core matrisome
ADAM10	2.2759	ECM Regulators	Matrisome-associated
EMCN	5.1108	ECM-affiliated Proteins	Matrisome-associated
ITIH4	4.4858	ECM Regulators	Matrisome-associated
ADAMTSL3	3.0473	ECM Regulators	Matrisome-associated
SPOCK2	4.5863	Proteoglycans	Core matrisome
ABI3BP	2.0566999999999998	ECM Glycoproteins	Core matrisome
LAMA4	3.1298000000000004	ECM Glycoproteins	Core matrisome
MUC21	7.998200000000001	ECM-affiliated Proteins	Matrisome-associated
LAMA3	3.0345	ECM Glycoproteins	Core matrisome
VWA1	2.2244	ECM Glycoproteins	Core matrisome
SERPIND1	2.8663	ECM Regulators	Matrisome-associated
SEMA6D	3.1711	ECM-affiliated Proteins	Matrisome-associated
FGB	2.5591	ECM Glycoproteins	Core matrisome
COL20A1	6.4733	Collagens	Core matrisome
NRG1	2.0736	Secreted Factors	Matrisome-associated
CLEC4A	2.5993	ECM-affiliated Proteins	Matrisome-associated
F9	2.6581	ECM Regulators	Matrisome-associated
SDC1	4.4807	ECM-affiliated Proteins	Matrisome-associated
SDC3	3.0938	ECM-affiliated Proteins	Matrisome-associated
PARM1	5.2744	ECM-affiliated Proteins	Matrisome-associated
CHRDL1	2.4793	Secreted Factors	Matrisome-associated
PAPPA	2.0908	ECM Regulators	Matrisome-associated
LAMC1	2.214	ECM Glycoproteins	Core matrisome
TSKU	2.0513	ECM Glycoproteins	Core matrisome
TECTA	5.9171	ECM Glycoproteins	Core matrisome
BGN	2.3358999999999996	Proteoglycans	Core matrisome
ANXA7	2.6797999999999997	ECM-affiliated Proteins	Matrisome-associated
GDF6	8.7168	Secreted Factors	Matrisome-associated
ADAM28	2.8699000000000003	ECM Regulators	Matrisome-associated
SERPINF2	2.2218	ECM Regulators	Matrisome-associated
FGF16	5.149800000000001	Secreted Factors	Matrisome-associated
PRG3	5.4220999999999995	Proteoglycans	Core matrisome
FST	4.6531	Secreted Factors	Matrisome-associated
CRLF1	4.5718	Secreted Factors	Matrisome-associated
FREM3	3.2779999999999996	ECM-affiliated Proteins	Matrisome-associated
