name	prize	Category	Division
IL16	6.2551000000000005	Secreted Factors	Matrisome-associated
SPP1	11.729	ECM Glycoproteins	Core matrisome
FGA	7.1997	ECM Glycoproteins	Core matrisome
ANXA2	3.9826	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.1242	Secreted Factors	Matrisome-associated
MFAP1	2.2704	ECM Glycoproteins	Core matrisome
SPARCL1	3.6361	ECM Glycoproteins	Core matrisome
ANXA1	2.3748	ECM-affiliated Proteins	Matrisome-associated
PLG	2.7651999999999997	ECM Regulators	Matrisome-associated
MXRA5	7.9632000000000005	ECM Glycoproteins	Core matrisome
TNC	4.3834	ECM Glycoproteins	Core matrisome
ANXA5	2.8385	ECM-affiliated Proteins	Matrisome-associated
KNG1	4.014	ECM Regulators	Matrisome-associated
FNDC1	3.4375	ECM Glycoproteins	Core matrisome
ADAM9	2.1405	ECM Regulators	Matrisome-associated
LTBP1	6.1661	ECM Glycoproteins	Core matrisome
LTBP2	3.4718	ECM Glycoproteins	Core matrisome
SEMA4B	4.1232999999999995	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.6642	ECM Regulators	Matrisome-associated
VCAN	2.6718	Proteoglycans	Core matrisome
IGFBP3	2.3609999999999998	ECM Glycoproteins	Core matrisome
S100A9	4.616	Secreted Factors	Matrisome-associated
TGM2	2.2992	ECM Regulators	Matrisome-associated
THBS2	2.7837	ECM Glycoproteins	Core matrisome
MUC1	2.9551	ECM-affiliated Proteins	Matrisome-associated
SERPINC1	2.4602999999999997	ECM Regulators	Matrisome-associated
SERPINA10	2.9202	ECM Regulators	Matrisome-associated
ANXA3	2.7965	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	3.7038	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	3.0041	ECM Glycoproteins	Core matrisome
PRG4	6.2603	Proteoglycans	Core matrisome
FGG	3.2724	ECM Glycoproteins	Core matrisome
GREM1	5.6943	ECM-affiliated Proteins	Matrisome-associated
LUM	2.1443000000000003	Proteoglycans	Core matrisome
S100A8	3.4941	Secreted Factors	Matrisome-associated
COL3A1	3.4532999999999996	Collagens	Core matrisome
EMCN	2.6284	ECM-affiliated Proteins	Matrisome-associated
ITIH4	2.2223	ECM Regulators	Matrisome-associated
SPOCK2	2.131	Proteoglycans	Core matrisome
S100A16	2.5187	Secreted Factors	Matrisome-associated
COL1A1	2.44	Collagens	Core matrisome
LAMA3	2.3726000000000003	ECM Glycoproteins	Core matrisome
SERPIND1	4.9908	ECM Regulators	Matrisome-associated
FGB	5.6937	ECM Glycoproteins	Core matrisome
POSTN	3.0443	ECM Glycoproteins	Core matrisome
COL20A1	4.2919	Collagens	Core matrisome
PLXNA3	3.2990000000000004	ECM-affiliated Proteins	Matrisome-associated
S100A6	3.6784999999999997	Secreted Factors	Matrisome-associated
FBN1	2.3996	ECM Glycoproteins	Core matrisome
S100P	2.4684999999999997	Secreted Factors	Matrisome-associated
VWA3B	2.1463	ECM Glycoproteins	Core matrisome
SDC2	9.4081	ECM-affiliated Proteins	Matrisome-associated
VWA3A	3.7325	ECM Glycoproteins	Core matrisome
TECTA	3.356	ECM Glycoproteins	Core matrisome
PLOD2	3.4712	ECM Regulators	Matrisome-associated
SULF2	2.2799	ECM Regulators	Matrisome-associated
ADAMTS3	3.2044	ECM Regulators	Matrisome-associated
KY	3.1789	ECM Regulators	Matrisome-associated
