name	prize	Category	Division
IL16	6.0984	Secreted Factors	Matrisome-associated
SPP1	8.1365	ECM Glycoproteins	Core matrisome
FGA	5.1766000000000005	ECM Glycoproteins	Core matrisome
ANXA2	5.3412	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.7959	ECM Glycoproteins	Core matrisome
SPARCL1	6.5379000000000005	ECM Glycoproteins	Core matrisome
ANXA1	2.0751	ECM-affiliated Proteins	Matrisome-associated
PLG	5.1927	ECM Regulators	Matrisome-associated
MXRA5	4.4634	ECM Glycoproteins	Core matrisome
SERPINA1	3.5463	ECM Regulators	Matrisome-associated
ANXA5	2.5638	ECM-affiliated Proteins	Matrisome-associated
MUC5B	2.0823	ECM-affiliated Proteins	Matrisome-associated
ZFP91	2.0457	Secreted Factors	Matrisome-associated
KNG1	2.7847999999999997	ECM Regulators	Matrisome-associated
ADAM9	2.5572	ECM Regulators	Matrisome-associated
LTBP1	2.9271000000000003	ECM Glycoproteins	Core matrisome
SEMA4B	3.9516	ECM-affiliated Proteins	Matrisome-associated
VCAN	2.0393999999999997	Proteoglycans	Core matrisome
HSPG2	3.0933	Proteoglycans	Core matrisome
IGFBP3	2.7161999999999997	ECM Glycoproteins	Core matrisome
S100A9	2.4305000000000003	Secreted Factors	Matrisome-associated
ELFN2	2.6399999999999997	ECM-affiliated Proteins	Matrisome-associated
COL6A3	3.5322000000000005	Collagens	Core matrisome
ECM2	2.7195	ECM Glycoproteins	Core matrisome
TGM2	2.8872999999999998	ECM Regulators	Matrisome-associated
VTN	2.1740999999999997	ECM Glycoproteins	Core matrisome
SERPINC1	3.2674000000000003	ECM Regulators	Matrisome-associated
FBLN1	2.601	ECM Glycoproteins	Core matrisome
F13A1	3.4797	ECM Regulators	Matrisome-associated
TNXB	2.6928	ECM Glycoproteins	Core matrisome
PRG4	2.1009	Proteoglycans	Core matrisome
LGALS1	2.3381	ECM-affiliated Proteins	Matrisome-associated
COL3A1	2.1608	Collagens	Core matrisome
MFGE8	4.1509	ECM Glycoproteins	Core matrisome
ADAMTSL3	3.3377	ECM Regulators	Matrisome-associated
ABI3BP	2.078	ECM Glycoproteins	Core matrisome
S100A13	2.7062999999999997	Secreted Factors	Matrisome-associated
VWA1	3.4669000000000003	ECM Glycoproteins	Core matrisome
CST3	2.0924	ECM Regulators	Matrisome-associated
FGB	4.0605	ECM Glycoproteins	Core matrisome
POSTN	2.1542	ECM Glycoproteins	Core matrisome
THSD4	2.0091	ECM Glycoproteins	Core matrisome
S100A6	6.1586	Secreted Factors	Matrisome-associated
ITIH2	2.3992	ECM Regulators	Matrisome-associated
CX3CL1	2.0934	Secreted Factors	Matrisome-associated
LAMB2	2.9412000000000003	ECM Glycoproteins	Core matrisome
TGFBI	2.5857	ECM Glycoproteins	Core matrisome
F9	2.9166	ECM Regulators	Matrisome-associated
PRELP	3.5107	Proteoglycans	Core matrisome
S100A4	3.2611	Secreted Factors	Matrisome-associated
SDC1	4.3100000000000005	ECM-affiliated Proteins	Matrisome-associated
CHRDL1	3.0778	Secreted Factors	Matrisome-associated
S100P	2.7312000000000003	Secreted Factors	Matrisome-associated
VWA3B	2.7756	ECM Glycoproteins	Core matrisome
SDC2	2.3746	ECM-affiliated Proteins	Matrisome-associated
HMCN2	3.9322	ECM Glycoproteins	Core matrisome
FNDC7	3.5453	ECM Glycoproteins	Core matrisome
ANXA7	4.2277	ECM-affiliated Proteins	Matrisome-associated
GDF6	4.2795	Secreted Factors	Matrisome-associated
IGFBP1	2.1501	ECM Glycoproteins	Core matrisome
SPAM1	5.5427	ECM Regulators	Matrisome-associated
PRG3	2.873	Proteoglycans	Core matrisome
COL6A6	7.1953	Collagens	Core matrisome
NTN1	5.9145	ECM Glycoproteins	Core matrisome
