name	prize	Category	Division
IL16	4.6724	Secreted Factors	Matrisome-associated
SPP1	3.5873	ECM Glycoproteins	Core matrisome
FGA	5.7928	ECM Glycoproteins	Core matrisome
ANXA2	4.2257	ECM-affiliated Proteins	Matrisome-associated
MFAP1	2.752	ECM Glycoproteins	Core matrisome
MUC5AC	6.1673	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	4.922499999999999	ECM Glycoproteins	Core matrisome
ANXA1	2.3921	ECM-affiliated Proteins	Matrisome-associated
PLG	2.71	ECM Regulators	Matrisome-associated
COL17A1	3.8306000000000004	Collagens	Core matrisome
ANXA5	2.5206	ECM-affiliated Proteins	Matrisome-associated
KNG1	2.5551	ECM Regulators	Matrisome-associated
ADAM9	2.8098	ECM Regulators	Matrisome-associated
SEMA4B	3.1976	ECM-affiliated Proteins	Matrisome-associated
ADAM17	2.4536000000000002	ECM Regulators	Matrisome-associated
S100A9	4.2996	Secreted Factors	Matrisome-associated
ECM2	2.793	ECM Glycoproteins	Core matrisome
TGM2	2.6661	ECM Regulators	Matrisome-associated
THBS2	2.1814	ECM Glycoproteins	Core matrisome
FN1	2.9796	ECM Glycoproteins	Core matrisome
MUC1	6.3819	ECM-affiliated Proteins	Matrisome-associated
SERPINC1	3.9522999999999997	ECM Regulators	Matrisome-associated
SERPINA10	3.223	ECM Regulators	Matrisome-associated
SFTPA1	2.176	ECM-affiliated Proteins	Matrisome-associated
TNXB	4.2878	ECM Glycoproteins	Core matrisome
PRG4	3.5694999999999997	Proteoglycans	Core matrisome
LGALS1	3.5901	ECM-affiliated Proteins	Matrisome-associated
EMCN	5.7773	ECM-affiliated Proteins	Matrisome-associated
ITIH4	3.4859	ECM Regulators	Matrisome-associated
ADAMTSL3	3.6582	ECM Regulators	Matrisome-associated
SPOCK2	5.6812000000000005	Proteoglycans	Core matrisome
ABI3BP	2.2685999999999997	ECM Glycoproteins	Core matrisome
LAMA4	4.3796	ECM Glycoproteins	Core matrisome
MUC21	2.1159999999999997	ECM-affiliated Proteins	Matrisome-associated
S100A16	3.7781000000000002	Secreted Factors	Matrisome-associated
S100A13	4.1762	Secreted Factors	Matrisome-associated
PLXNC1	2.0649	ECM-affiliated Proteins	Matrisome-associated
VWA1	2.0543	ECM Glycoproteins	Core matrisome
DCN	2.043	Proteoglycans	Core matrisome
PLXND1	4.022	ECM-affiliated Proteins	Matrisome-associated
POSTN	3.0876	ECM Glycoproteins	Core matrisome
THSD4	3.1475	ECM Glycoproteins	Core matrisome
AEBP1	3.4184	ECM Glycoproteins	Core matrisome
NRG1	6.6242	Secreted Factors	Matrisome-associated
S100A6	2.1177	Secreted Factors	Matrisome-associated
ITIH2	3.0355	ECM Regulators	Matrisome-associated
LAMB2	2.961	ECM Glycoproteins	Core matrisome
TGFBI	2.3048	ECM Glycoproteins	Core matrisome
F9	3.173	ECM Regulators	Matrisome-associated
PRELP	3.4327	Proteoglycans	Core matrisome
WISP2	3.4610000000000003	ECM Glycoproteins	Core matrisome
SDC1	4.851	ECM-affiliated Proteins	Matrisome-associated
S100A7	9.4652	Secreted Factors	Matrisome-associated
CHRDL1	3.9609	Secreted Factors	Matrisome-associated
S100P	4.4071	Secreted Factors	Matrisome-associated
ANGPT2	2.3047999999999997	Secreted Factors	Matrisome-associated
LAMC1	2.5291	ECM Glycoproteins	Core matrisome
BGN	3.7190000000000003	Proteoglycans	Core matrisome
ADAM28	3.4429	ECM Regulators	Matrisome-associated
FST	2.0468	Secreted Factors	Matrisome-associated
KY	4.2175	ECM Regulators	Matrisome-associated
