name	prize	Category	Division
IL16	2.6713	Secreted Factors	Matrisome-associated
SPP1	8.9413	ECM Glycoproteins	Core matrisome
FGA	4.431	ECM Glycoproteins	Core matrisome
ANXA2	4.4527	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.208	Secreted Factors	Matrisome-associated
MUC5AC	12.3387	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	3.3148	ECM Glycoproteins	Core matrisome
ANXA1	2.0574	ECM-affiliated Proteins	Matrisome-associated
VWA5A	2.0566	ECM Glycoproteins	Core matrisome
MXRA5	7.1236	ECM Glycoproteins	Core matrisome
FNDC1	6.4649	ECM Glycoproteins	Core matrisome
LTBP1	2.6008999999999998	ECM Glycoproteins	Core matrisome
SEMA4B	4.5863	ECM-affiliated Proteins	Matrisome-associated
VCAN	4.4094	Proteoglycans	Core matrisome
HSPG2	3.0961	Proteoglycans	Core matrisome
IGFBP3	2.5252	ECM Glycoproteins	Core matrisome
ELFN2	2.1491999999999996	ECM-affiliated Proteins	Matrisome-associated
SEMA4C	3.1448	ECM-affiliated Proteins	Matrisome-associated
MUC1	4.011	ECM-affiliated Proteins	Matrisome-associated
EGLN1	2.1731	ECM Regulators	Matrisome-associated
ANXA3	3.7267	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	3.8099	ECM Glycoproteins	Core matrisome
COL3A1	4.894	Collagens	Core matrisome
SPOCK2	2.7513	Proteoglycans	Core matrisome
LAMA3	2.3196	ECM Glycoproteins	Core matrisome
POSTN	3.2648	ECM Glycoproteins	Core matrisome
COL20A1	3.449	Collagens	Core matrisome
LAMB2	2.7813	ECM Glycoproteins	Core matrisome
FBN1	2.7348999999999997	ECM Glycoproteins	Core matrisome
CHRDL1	2.3289	Secreted Factors	Matrisome-associated
S100P	6.449	Secreted Factors	Matrisome-associated
PAPPA	6.6396	ECM Regulators	Matrisome-associated
SDC2	2.4419	ECM-affiliated Proteins	Matrisome-associated
HMCN2	3.3062	ECM Glycoproteins	Core matrisome
PPBP	2.3719	Secreted Factors	Matrisome-associated
ANXA7	2.0732	ECM-affiliated Proteins	Matrisome-associated
IGFBP1	7.0365	ECM Glycoproteins	Core matrisome
SULF2	3.8434999999999997	ECM Regulators	Matrisome-associated
SPAM1	2.5959	ECM Regulators	Matrisome-associated
S100A3	2.5501	Secreted Factors	Matrisome-associated
FGF1	2.9365	Secreted Factors	Matrisome-associated
