name	prize	Category	Division
IL16	6.1492000000000004	Secreted Factors	Matrisome-associated
SPP1	8.1989	ECM Glycoproteins	Core matrisome
FGA	7.577500000000001	ECM Glycoproteins	Core matrisome
ANXA2	5.4627	ECM-affiliated Proteins	Matrisome-associated
HCFC1	2.1619	Secreted Factors	Matrisome-associated
SPARCL1	3.3464	ECM Glycoproteins	Core matrisome
ANXA1	2.8762	ECM-affiliated Proteins	Matrisome-associated
PLG	3.6032	ECM Regulators	Matrisome-associated
COL17A1	2.7077999999999998	Collagens	Core matrisome
VWA5A	2.0025	ECM Glycoproteins	Core matrisome
MXRA5	3.0218	ECM Glycoproteins	Core matrisome
TNC	7.8616	ECM Glycoproteins	Core matrisome
ZFP91	4.3959	Secreted Factors	Matrisome-associated
KNG1	3.6748	ECM Regulators	Matrisome-associated
FNDC1	3.0438	ECM Glycoproteins	Core matrisome
ADAM9	3.0882	ECM Regulators	Matrisome-associated
LTBP2	4.3885	ECM Glycoproteins	Core matrisome
SEMA4B	4.4695	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.9528	ECM Regulators	Matrisome-associated
VCAN	2.9166	Proteoglycans	Core matrisome
HSPG2	2.6648	Proteoglycans	Core matrisome
IGFBP3	3.0903	ECM Glycoproteins	Core matrisome
S100A9	2.7228999999999997	Secreted Factors	Matrisome-associated
ELFN2	3.0911	ECM-affiliated Proteins	Matrisome-associated
COL6A3	3.588	Collagens	Core matrisome
TGM2	3.4545000000000003	ECM Regulators	Matrisome-associated
THBS2	2.8975	ECM Glycoproteins	Core matrisome
S100A11	3.1135	Secreted Factors	Matrisome-associated
HRNR	7.7646999999999995	Secreted Factors	Matrisome-associated
SERPINC1	2.4617	ECM Regulators	Matrisome-associated
SERPINA10	3.2073	ECM Regulators	Matrisome-associated
EGLN1	2.6543	ECM Regulators	Matrisome-associated
FBLN1	2.4209	ECM Glycoproteins	Core matrisome
SERPINH1	2.7287999999999997	ECM Regulators	Matrisome-associated
PLXNB2	2.0381	ECM-affiliated Proteins	Matrisome-associated
ANXA3	4.519	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	2.2744999999999997	ECM Glycoproteins	Core matrisome
F13A1	3.5126	ECM Regulators	Matrisome-associated
TNXB	3.7937	ECM Glycoproteins	Core matrisome
PRG4	3.3268999999999997	Proteoglycans	Core matrisome
FGG	2.1275999999999997	ECM Glycoproteins	Core matrisome
CTSD	4.455	ECM Regulators	Matrisome-associated
SFTPB	5.9750000000000005	ECM-affiliated Proteins	Matrisome-associated
EMCN	4.0357	ECM-affiliated Proteins	Matrisome-associated
SERPINB6	2.3597	ECM Regulators	Matrisome-associated
ADAMTSL3	3.9633000000000003	ECM Regulators	Matrisome-associated
SPOCK2	5.3906	Proteoglycans	Core matrisome
ABI3BP	2.2654	ECM Glycoproteins	Core matrisome
MUC21	2.5161	ECM-affiliated Proteins	Matrisome-associated
S100A16	2.4283	Secreted Factors	Matrisome-associated
CST3	2.4355	ECM Regulators	Matrisome-associated
DCN	2.6005	Proteoglycans	Core matrisome
FGB	2.0688	ECM Glycoproteins	Core matrisome
POSTN	2.4968	ECM Glycoproteins	Core matrisome
FSTL1	4.6585	Secreted Factors	Matrisome-associated
F9	3.3640999999999996	ECM Regulators	Matrisome-associated
PRELP	2.9783	Proteoglycans	Core matrisome
S100A4	4.2661	Secreted Factors	Matrisome-associated
PLXNB3	4.1466	ECM-affiliated Proteins	Matrisome-associated
CRELD2	2.1893	ECM Glycoproteins	Core matrisome
CHRDL1	3.7071000000000005	Secreted Factors	Matrisome-associated
PAPPA	6.3133	ECM Regulators	Matrisome-associated
ANGPT2	2.4825	Secreted Factors	Matrisome-associated
SDC2	5.7275	ECM-affiliated Proteins	Matrisome-associated
TECTA	4.3442	ECM Glycoproteins	Core matrisome
ANXA7	5.1547	ECM-affiliated Proteins	Matrisome-associated
PLOD2	3.4368	ECM Regulators	Matrisome-associated
ADAM28	4.9128	ECM Regulators	Matrisome-associated
BMP4	2.9429	Secreted Factors	Matrisome-associated
S100A3	2.569	Secreted Factors	Matrisome-associated
PRG3	3.5883999999999996	Proteoglycans	Core matrisome
FST	3.0503	Secreted Factors	Matrisome-associated
COL6A6	5.5674	Collagens	Core matrisome
TLL2	2.1235999999999997	ECM Regulators	Matrisome-associated
