name	prize	Category	Division
IL16	3.5502000000000002	Secreted Factors	Matrisome-associated
SPP1	12.6084	ECM Glycoproteins	Core matrisome
FGA	3.7337	ECM Glycoproteins	Core matrisome
ANXA2	2.4499	ECM-affiliated Proteins	Matrisome-associated
MFAP1	4.7221	ECM Glycoproteins	Core matrisome
PLG	4.0519	ECM Regulators	Matrisome-associated
ANXA6	2.0781	ECM-affiliated Proteins	Matrisome-associated
VWA5A	3.1900000000000004	ECM Glycoproteins	Core matrisome
MXRA5	7.3644	ECM Glycoproteins	Core matrisome
TNC	4.879	ECM Glycoproteins	Core matrisome
ZFP91	3.0881	Secreted Factors	Matrisome-associated
FNDC1	4.0835	ECM Glycoproteins	Core matrisome
ADAM9	4.3664	ECM Regulators	Matrisome-associated
LTBP1	3.0163	ECM Glycoproteins	Core matrisome
LTBP2	4.009399999999999	ECM Glycoproteins	Core matrisome
SEMA4B	7.1518999999999995	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.0915999999999997	ECM Regulators	Matrisome-associated
VCAN	4.2884	Proteoglycans	Core matrisome
IGFBP3	6.5038	ECM Glycoproteins	Core matrisome
S100A9	2.1673	Secreted Factors	Matrisome-associated
ELFN2	4.4038	ECM-affiliated Proteins	Matrisome-associated
SEMA4C	3.7889999999999997	ECM-affiliated Proteins	Matrisome-associated
FBLN2	3.0997	ECM Glycoproteins	Core matrisome
COL6A3	4.1857	Collagens	Core matrisome
ECM2	2.2243	ECM Glycoproteins	Core matrisome
TGM2	2.2389	ECM Regulators	Matrisome-associated
THBS2	5.5095	ECM Glycoproteins	Core matrisome
MUC1	2.7462	ECM-affiliated Proteins	Matrisome-associated
S100A11	3.8778	Secreted Factors	Matrisome-associated
SERPINC1	2.9046	ECM Regulators	Matrisome-associated
IGFBP5	4.3642	ECM Glycoproteins	Core matrisome
TNXB	2.2471	ECM Glycoproteins	Core matrisome
GREM1	3.251	ECM-affiliated Proteins	Matrisome-associated
COL3A1	3.4631	Collagens	Core matrisome
ADAM10	2.1332	ECM Regulators	Matrisome-associated
ITIH4	2.5331	ECM Regulators	Matrisome-associated
MFGE8	2.4303	ECM Glycoproteins	Core matrisome
LAMA4	2.189	ECM Glycoproteins	Core matrisome
S100A16	3.2893	Secreted Factors	Matrisome-associated
S100A13	5.3338	Secreted Factors	Matrisome-associated
ANXA11	2.0361	ECM-affiliated Proteins	Matrisome-associated
LAMB1	3.8339	ECM Glycoproteins	Core matrisome
DCN	5.6528	Proteoglycans	Core matrisome
THSD4	2.3669000000000002	ECM Glycoproteins	Core matrisome
FSTL1	4.2743	Secreted Factors	Matrisome-associated
AEBP1	2.8047	ECM Glycoproteins	Core matrisome
TGFBI	2.8501	ECM Glycoproteins	Core matrisome
CLEC4A	2.5673000000000004	ECM-affiliated Proteins	Matrisome-associated
F9	2.4074999999999998	ECM Regulators	Matrisome-associated
SDC1	2.5951	ECM-affiliated Proteins	Matrisome-associated
PAPPA	6.9658	ECM Regulators	Matrisome-associated
ANGPTL2	6.3126	Secreted Factors	Matrisome-associated
TSKU	4.0278	ECM Glycoproteins	Core matrisome
PPBP	3.3662	Secreted Factors	Matrisome-associated
TCHHL1	4.286700000000001	Secreted Factors	Matrisome-associated
ADAM28	2.7527	ECM Regulators	Matrisome-associated
SERPINF2	3.0616000000000003	ECM Regulators	Matrisome-associated
FGF1	2.1371000000000002	Secreted Factors	Matrisome-associated
PRG3	3.3864	Proteoglycans	Core matrisome
FST	3.7307	Secreted Factors	Matrisome-associated
FREM3	2.8611	ECM-affiliated Proteins	Matrisome-associated
