name	prize	Category	Division
IL16	5.1384	Secreted Factors	Matrisome-associated
SPP1	9.8612	ECM Glycoproteins	Core matrisome
FGA	4.1516	ECM Glycoproteins	Core matrisome
ANXA2	10.4936	ECM-affiliated Proteins	Matrisome-associated
SPARCL1	5.1827000000000005	ECM Glycoproteins	Core matrisome
PLG	3.672	ECM Regulators	Matrisome-associated
ANXA6	2.0803	ECM-affiliated Proteins	Matrisome-associated
COL17A1	8.5768	Collagens	Core matrisome
MXRA5	5.3224	ECM Glycoproteins	Core matrisome
TNC	5.0183	ECM Glycoproteins	Core matrisome
KNG1	3.0846	ECM Regulators	Matrisome-associated
ADAM9	5.0398	ECM Regulators	Matrisome-associated
LTBP1	4.1690000000000005	ECM Glycoproteins	Core matrisome
LTBP2	4.8072	ECM Glycoproteins	Core matrisome
SEMA4B	2.5995999999999997	ECM-affiliated Proteins	Matrisome-associated
ADAM17	3.4517999999999995	ECM Regulators	Matrisome-associated
VCAN	6.2575	Proteoglycans	Core matrisome
IGFBP3	4.1453	ECM Glycoproteins	Core matrisome
S100A9	2.3143000000000002	Secreted Factors	Matrisome-associated
ELFN2	6.4573	ECM-affiliated Proteins	Matrisome-associated
ECM2	3.0359	ECM Glycoproteins	Core matrisome
THBS2	7.646599999999999	ECM Glycoproteins	Core matrisome
MUC1	2.5179	ECM-affiliated Proteins	Matrisome-associated
VTN	3.2525000000000004	ECM Glycoproteins	Core matrisome
S100A11	3.3044	Secreted Factors	Matrisome-associated
HRNR	3.4196	Secreted Factors	Matrisome-associated
EGLN1	3.279	ECM Regulators	Matrisome-associated
ANXA3	3.1818999999999997	ECM-affiliated Proteins	Matrisome-associated
SFTPA1	2.1006	ECM-affiliated Proteins	Matrisome-associated
IGFBP5	3.7697000000000003	ECM Glycoproteins	Core matrisome
F13A1	4.4685	ECM Regulators	Matrisome-associated
TNXB	3.1482	ECM Glycoproteins	Core matrisome
PRG4	3.2203999999999997	Proteoglycans	Core matrisome
COL3A1	3.2876	Collagens	Core matrisome
EMCN	7.610099999999999	ECM-affiliated Proteins	Matrisome-associated
ITIH4	2.5661	ECM Regulators	Matrisome-associated
ADAMTSL3	5.0908	ECM Regulators	Matrisome-associated
SPOCK2	5.6158	Proteoglycans	Core matrisome
LAMA4	3.6243	ECM Glycoproteins	Core matrisome
S100A16	2.48	Secreted Factors	Matrisome-associated
S100A13	3.4839	Secreted Factors	Matrisome-associated
PLXNC1	3.2276	ECM-affiliated Proteins	Matrisome-associated
VWA1	2.3853	ECM Glycoproteins	Core matrisome
ANXA11	3.3268999999999997	ECM-affiliated Proteins	Matrisome-associated
SERPIND1	3.3208	ECM Regulators	Matrisome-associated
FGB	2.7005	ECM Glycoproteins	Core matrisome
POSTN	8.5335	ECM Glycoproteins	Core matrisome
FSTL1	4.8797999999999995	Secreted Factors	Matrisome-associated
SEMA4A	2.0388	ECM-affiliated Proteins	Matrisome-associated
ITIH2	2.9604999999999997	ECM Regulators	Matrisome-associated
LAMB2	3.0358	ECM Glycoproteins	Core matrisome
F9	2.4206000000000003	ECM Regulators	Matrisome-associated
S100A4	3.8229	Secreted Factors	Matrisome-associated
MEPE	3.4789	ECM Glycoproteins	Core matrisome
S100A7	2.7258999999999998	Secreted Factors	Matrisome-associated
VWA3B	4.3193	ECM Glycoproteins	Core matrisome
ANGPTL2	4.0808	Secreted Factors	Matrisome-associated
ANGPT2	2.3407	Secreted Factors	Matrisome-associated
SDC2	4.3895	ECM-affiliated Proteins	Matrisome-associated
LAMC1	2.4299999999999997	ECM Glycoproteins	Core matrisome
TSKU	5.022500000000001	ECM Glycoproteins	Core matrisome
TECTA	2.5056	ECM Glycoproteins	Core matrisome
TCHHL1	2.5157000000000003	Secreted Factors	Matrisome-associated
BMP4	3.9172000000000002	Secreted Factors	Matrisome-associated
IGFBP1	2.8738	ECM Glycoproteins	Core matrisome
SULF2	4.6433	ECM Regulators	Matrisome-associated
SPAM1	5.8325	ECM Regulators	Matrisome-associated
FGF1	2.0799000000000003	Secreted Factors	Matrisome-associated
CRLF1	2.1035000000000004	Secreted Factors	Matrisome-associated
COL6A6	3.3152	Collagens	Core matrisome
GDF15	5.1513	Secreted Factors	Matrisome-associated
